LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
BOZIC,Nikolaj,m,SLO,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,108,4.9,6.033,0.1,10.833
BOZIC,Nikolaj,m,SLO,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,21,5.3,7.966,,13.266
BOZIC,Nikolaj,m,SLO,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,34,5.3,6.333,,11.633
BRACKLEY,Jacinta,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,58,4.7,4.45,0,9.15
BRACKLEY,Jacinta,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,56,3.6,6.65,0,10.25
BRACKLEY,Jacinta,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,56,3.3,5.8,0,9.1
BRANDENBURGER,Quentin,m,LUX,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,120,5,6.3,0.3,11
BRANDENBURGER,Quentin,m,LUX,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,82,3.9,8.4,,12.3
BRANDENBURGER,Quentin,m,LUX,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,108,4.5,7.166,,11.666
BRANDENBURGER,Quentin,m,LUX,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,128,4.2,5.7,,9.9
BRANDENBURGER,Quentin,m,LUX,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,95,4.2,8.333,,12.533
BRANDENBURGER,Quentin,m,LUX,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,82,4.8,8.833,,13.633
BRANDENBURGER,Quentin,m,LUX,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,47,5.3,6.466,0.3,11.466
BRANDENBURGER,Quentin,m,LUX,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,26,4.8,7.833,,12.633
BRANDENBURGER,Quentin,m,LUX,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,36,4.4,7.6,,12
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,19,5.2,6.533,,11.733
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,59,5.1,6.733,,11.833
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,13,5,8.133,,13.133
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,37,5,7.9,,12.9
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,6,5.7,8.066,,13.766
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,62,5.5,7.166,,12.666
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,15,4.2,9.066,,13.266
BRASSART,Maellyse,w,BEL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,40,4.2,9.1,,13.3
BRASSART,Maellyse,w,BEL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,69,4.7,7,,11.7
BRASSART,Maellyse,w,BEL,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,17,4.9,7.766,0.1,12.566
BRASSART,Maellyse,w,BEL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,17,5,8.133,,13.133
BRASSART,Maellyse,w,BEL,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,16,5,8.133,,13.133
BRASSART,Maellyse,w,BEL,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,32,4.2,8.766,,12.966
BRASSART,Maellyse,w,BEL,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,22,4.2,8.833,0.1,12.933
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,3,5.6,7.8,,13.4
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,58,5.2,5.933,,11.133
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,12,4.9,7.566,,12.466
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,47,4.9,7.2,,12.1
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,6,5.6,8.066,,13.666
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,38,5.4,7.233,,12.633
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,9,4.2,9.133,,13.333
BRASSART,Maellyse,w,BEL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,18,4.2,9.133,,13.333
BRASSART,Maellyse,w,BEL,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",BB,2,5.3,7.833,,13.133
BRASSART,Maellyse,w,BEL,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,3,5.4,7.9,,13.3
BRASSART,Maellyse,w,BEL,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,9,4.9,7.85,,12.75
BRASSART,Maellyse,w,BEL,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,9,5.6,7.95,,13.55
BRASSART,Maellyse,w,BEL,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,8,4.2,9.1,,13.3
BRASSART,Maellyse,w,BEL,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,8,0,0,,0
BREMNER,Emily,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,18,4.7,6.85,0.1,11.45
BREMNER,Emily,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,43,4.6,6.6,0,11.2
BREMNER,Emily,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,25,4.1,7.15,0,11.25
BREMNER,Emily,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,20,4.2,8.65,0,12.85
BREMNER,Emily,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,20,4.7,6.8,,11.5
BREMNER,Emily,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,18,4.8,7.25,,12.05
BREMNER,Emily,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,22,4.1,7.45,,11.55
BREMNER,Emily,m,SCO,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT1,,4.2,8.65,,12.85
BRENDEL,Pascal,m,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,88,5.1,7.6,,12.7
BRENDEL,Pascal,m,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,117,4.7,7.033,,11.733
BRENDEL,Pascal,m,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,54,5.3,8.366,,13.666
BRENDEL,Pascal,m,GER,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,82,4.8,8.933,0.1,13.633
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,14,5.5,8,,13.5
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,27,5.5,8.1,,13.6
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,12,5,8.233,,13.233
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,22,5,8.2,,13.2
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,14,5.4,8.266,,13.666
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,12,5.7,8.5,,14.2
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,3,5.6,8.366,,13.966
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,14,5.6,8.066,,13.666
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,57,4.6,8.5,,13.1
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,18,4.6,8.266,,12.866
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,13,4.8,9.133,,13.933
BRENDEL,Pascal,m,GER,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,43,4.8,9.166,,13.966
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,51,4.7,6.6,,11.3
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,29,5,7.85,,12.85
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,50,4.8,7.35,,12.15
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,18,5.4,7.55,,12.95
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,44,4.5,8.4,,12.9
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,38,4.8,8.75,,13.55
BRENDEL,Pascal,m,GE1,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,38,0,0,,0
BRENDEL,Pascal,m,GER,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,11,5,8.2,,13.2
BRENDEL,Pascal,m,GER,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,23,5.5,8.133,,13.633
BRENDEL,Pascal,m,GER,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",FX,9,5.7,7.9,,13.6
BRENDEL,Pascal,m,GER,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,23,5,7.8,,12.8
BRENDEL,Pascal,m,GER,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,16,5.7,7.7,,13.4
BRENDEL,Pascal,m,GER,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,30,6.1,6.566,,12.666
BRIDGE,Anna,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,66,4,2.75,0,6.75
BRIDGE,Anna,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,58,3.3,6.85,0,10.15
BRIDGE,Anna,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,48,3.6,6.2,0,9.8
BRIDGE,Anna,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,49,3.2,8.65,0,11.85
BRIDGE,Megan,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,45,4,6.05,0,10.05
BRIDGE,Megan,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,63,1.1,8.45,6.5,3.05
BRIDGE,Megan,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,62,3.6,4.15,0,7.75
BRIDGE,Megan,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,12,4.6,8.4,0.1,13.1
BRIDGE,Megan,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,12,3.8,8.5,0,12.3
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,32,5.2,6.15,0,11.35
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,30,3,8.2,0,11.2
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,20,3.7,8.5,0,12.2
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,20,4.1,6.6,0,10.7
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,31,3.7,7.3,0,11
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,28,5.2,7.4,0.3,12.9
BROOKER,Henry,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT2,28,4,8.25,0.3,12.55
BROSTELLA,Valentina,w,PAN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,21,4.2,7.35,0.1,11.45
BROSTELLA,Valentina,w,PAN,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,27,2.9,6.9,,9.8
BROWN,Georgia Rose,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,132,4.3,6.833,,11.133
BROWN,Georgia Rose,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,30,5.7,7.7,,13.4
BROWN,Georgia Rose,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,57,4.2,8.8,,13
BROWN,Georgia Rose,w,AUS,9-12 Mar 2023,World Cup,final,"Baku, Azerbaijan",UB,4,5.7,7.933,,13.633
BROWN,Georgia Rose,w,AUS,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",UB,5,5.7,7.8,,13.5
BROWN,Georgia Rose,w,AUS,1-4 Mar 2023,World Cup,final,"Doha, Qatar",UB,5,5.7,6.766,,12.466
BROWN,Georgia Rose,w,AUS,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",UB,6,5.5,7.033,,12.533
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,23,4.7,6.5,,11.2
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,42,4.7,7.566,,12.266
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,24,4.8,6.633,,11.433
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,47,5,7.733,,12.733
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,8,5.2,8.266,,13.466
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,24,5.3,8.266,,13.566
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,17,4.2,8.966,,13.166
BROWN,Romi,w,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,48,4.2,8.966,,13.166
BROWN,Romi,w,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,8,4.7,7.066,,11.766
BROWN,Romi,w,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,5,5.1,7.65,,12.75
BROWN,Romi,w,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,6,5.3,8.1,,13.4
BROWN,Romi,w,AUS,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,13,4.8,7.8,,12.6
BROWN,Romi,w,AUS,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,20,5,7.4,,12.4
BUCKLEY,Kevin George,m,SLO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,109,4.4,7.6,,12
BUCKLEY,Kevin George,m,SLO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,86,4.5,7.733,,12.233
BUCKLEY,Kevin George,m,SLO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,114,4.2,6.433,,10.633
BUCKLEY,Kevin George,m,SLO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,27,5,8.266,,13.266
BUCKLEY,Kevin George,m,SLO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,76,4.3,8.5,,12.8
BUCKLEY,Kevin George,m,SLO,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,117,4.8,8.233,0.3,12.733
BUCKLEY,Kevin George,m,SLO,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",HB,36,4.3,7.166,,11.466
BUCKLEY,Kevin George,m,SLO,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",HB,29,4.5,7.233,,11.733
BUCKLEY,Kevin George,m,SLO,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PB,41,4.2,5.933,,10.133
BUCKLEY,Kevin George,m,SLO,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",PH,17,5,8.233,,13.233
BUCKLEY,Kevin George,m,SLO,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,25,5,7.666,,12.666
BUCKLEY,Kevin George,m,SLO,9-12 Mar 2023,World Cup,qual,"Baku, Azerbaijan",SR,38,4,7.2,,11.2
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,17,4.9,7.933,,12.833
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,16,5.3,7.566,,12.866
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,10,5.3,7.733,,13.033
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",UB,5,5.9,8.166,,14.066
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,4,5.9,8.3,,14.2
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,11,5.6,7.833,,13.433
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,28,4.2,8.9,,13.1
BUI,Kim,w,GER,11-14 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,17,4.2,9.066,,13.266
BULL,Tyson,m,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,8,5.9,7.866,,13.766
BULL,Tyson,m,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,8,5.9,8.433,,14.333
BULL,Tyson,m,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,83,5.4,7.8,,13.2
BULL,Tyson,m,AUS,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,81,4,8.2,,12.2
BULL,Tyson,m,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",HB,2,5.5,8.733,,14.233
BULL,Tyson,m,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PB,8,5.4,7.733,,13.133
BULL,Tyson,m,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,8,5.4,8.65,,14.05
BULL,Tyson,m,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,15,4.3,8.5,,12.8
BULL,Tyson,m,AUS,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,13,5.6,7.65,,13.25
BULUT,Hasan,m,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,80,4.5,7.833,,12.333
BULUT,Hasan,m,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,43,5,8.4,,13.4
BULUT,Hasan,m,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,30,5.2,8,,13.2
BULUT,Hasan,m,TUR,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,47,4,6.1,,10.1
BULUT,Hasan,m,TUR,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,59,4.9,4.533,,9.433
BULUT,Hasan,m,TUR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",HB,15,4.5,8.4,,12.9
BULUT,Hasan,m,TUR,27-30 Apr 2023,World Cup,final,"Cairo, Egypt",PB,8,4.3,7.7,,12
BULUT,Hasan,m,TUR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,6,5,8.7,,13.7
BULUT,Hasan,m,TUR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,23,5.3,7.433,,12.733
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,20,5.2,8,0.1,13.1
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,56,5.6,7.666,,13.266
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,20,4.5,8.1,,12.6
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,80,4.5,8.066,,12.566
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,17,5.3,8.1,,13.4
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,68,5.3,8.2,,13.5
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,24,3.2,6.966,,10.166
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,66,4.4,8.066,,12.466
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,14,4.4,8.733,,13.133
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,47,4.4,8.8,,13.2
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,7,5.6,9,0.1,14.5
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,2,5.6,9.2,,14.8
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT2,4,5.6,8.8,,14.4
BURTANETE,Gabriel,m,ROU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,3,5.6,8.866,,14.466
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,59,5.6,7.5,,13.1
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,52,4.2,8.633,,12.833
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,44,5.3,8.233,,13.533
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,56,4.4,8.3,,12.7
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,19,4.9,8.833,,13.733
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,4,5.6,9.233,,14.833
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",VT2,5,5.6,8.766,0.3,14.066
BURTANETE,Gabriel,m,ROU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,3,5.6,9.033,,14.633
BURTANETE,Gabriel,m,ROU,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,19,5.6,7.933,0.3,13.233
