ID,Age,Height,Weight,Year,Games_code,Team_code,City_code,Event_code,Medal_code
20109,20.0,155.0,43.0,1980,10,26,12,5,-1
20109,20.0,155.0,43.0,1980,10,26,12,0,-1
20130,18.0,150.0,0.0,2012,18,58,7,4,0
20130,18.0,150.0,0.0,2012,18,58,7,1,-1
20130,18.0,150.0,0.0,2012,18,58,7,5,-1
20180,17.0,143.0,36.0,1988,12,12,16,3,-1
20180,17.0,143.0,36.0,1988,12,12,16,4,-1
20180,17.0,143.0,36.0,1988,12,12,16,1,-1
20180,17.0,143.0,36.0,1988,12,12,16,2,-1
20180,17.0,143.0,36.0,1988,12,12,16,5,-1
20180,17.0,143.0,36.0,1988,12,12,16,0,-1
20319,21.0,158.0,44.0,1984,11,12,8,3,-1
20319,21.0,158.0,44.0,1984,11,12,8,4,0
20319,21.0,158.0,44.0,1984,11,12,8,1,-1
20319,21.0,158.0,44.0,1984,11,12,8,2,-1
20319,21.0,158.0,44.0,1984,11,12,8,5,-1
20319,21.0,158.0,44.0,1984,11,12,8,0,-1
20362,16.0,152.0,43.0,2004,16,12,1,3,-1
20362,16.0,152.0,43.0,2004,16,12,1,4,-1
20362,16.0,152.0,43.0,2004,16,12,1,1,-1
20362,16.0,152.0,43.0,2004,16,12,1,2,-1
20362,16.0,152.0,43.0,2004,16,12,1,0,-1
20362,20.0,152.0,43.0,2008,17,12,4,3,-1
20362,20.0,152.0,43.0,2008,17,12,4,4,1
20362,20.0,152.0,43.0,2008,17,12,4,1,-1
20362,20.0,152.0,43.0,2008,17,12,4,2,0
20362,20.0,152.0,43.0,2008,17,12,4,0,0
20406,16.0,0.0,0.0,2000,15,59,17,3,-1
20406,16.0,0.0,0.0,2000,15,59,17,4,2
20406,16.0,0.0,0.0,2000,15,59,17,1,-1
20406,16.0,0.0,0.0,2000,15,59,17,2,-1
20960,14.0,141.0,30.0,1980,10,50,12,3,-1
20960,14.0,141.0,30.0,1980,10,50,12,4,-1
20960,14.0,141.0,30.0,1980,10,50,12,1,-1
20960,14.0,141.0,30.0,1980,10,50,12,2,-1
20960,14.0,141.0,30.0,1980,10,50,12,5,-1
20960,14.0,141.0,30.0,1980,10,50,12,0,-1
21007,19.0,0.0,0.0,1992,13,50,3,3,-1
21007,19.0,0.0,0.0,1992,13,50,3,4,-1
21007,19.0,0.0,0.0,1992,13,50,3,1,-1
21007,19.0,0.0,0.0,1992,13,50,3,2,-1
21007,19.0,0.0,0.0,1992,13,50,3,5,-1
21007,19.0,0.0,0.0,1992,13,50,3,0,-1
21040,20.0,160.0,56.0,2000,15,64,17,3,-1
21040,20.0,160.0,56.0,2000,15,64,17,1,-1
21040,20.0,160.0,56.0,2000,15,64,17,2,-1
21040,20.0,160.0,56.0,2000,15,64,17,5,-1
21040,20.0,160.0,56.0,2000,15,64,17,0,-1
21049,14.0,135.0,25.0,1980,10,50,12,3,-1
21049,14.0,135.0,25.0,1980,10,50,12,4,-1
21049,14.0,135.0,25.0,1980,10,50,12,1,-1
21049,14.0,135.0,25.0,1980,10,50,12,2,-1
21049,14.0,135.0,25.0,1980,10,50,12,5,-1
21049,14.0,135.0,25.0,1980,10,50,12,0,-1
21083,17.0,153.0,48.0,1964,6,64,18,3,-1
21083,17.0,153.0,48.0,1964,6,64,18,1,-1
21083,17.0,153.0,48.0,1964,6,64,18,2,-1
21083,17.0,153.0,48.0,1964,6,64,18,5,-1
21083,17.0,153.0,48.0,1964,6,64,18,0,-1
21100,21.0,161.0,51.0,1968,7,55,10,3,-1
21100,21.0,161.0,51.0,1968,7,55,10,4,-1
21100,21.0,161.0,51.0,1968,7,55,10,1,-1
21100,21.0,161.0,51.0,1968,7,55,10,2,-1
21100,21.0,161.0,51.0,1968,7,55,10,5,-1
21100,21.0,161.0,51.0,1968,7,55,10,0,-1
21181,18.0,155.0,44.0,1996,14,73,2,3,-1
21181,18.0,155.0,44.0,1996,14,73,2,4,1
21181,18.0,155.0,44.0,1996,14,73,2,2,-1
21181,18.0,155.0,44.0,1996,14,73,2,5,2
21181,22.0,155.0,44.0,2000,15,73,17,3,-1
21181,22.0,155.0,44.0,2000,15,73,17,4,0
21181,22.0,155.0,44.0,2000,15,73,17,1,-1
21181,22.0,155.0,44.0,2000,15,73,17,2,-1
21181,22.0,155.0,44.0,2000,15,73,17,5,-1
21181,22.0,155.0,44.0,2000,15,73,17,0,-1
21462,17.0,153.0,43.0,1992,13,72,3,3,-1
21462,17.0,153.0,43.0,1992,13,72,3,4,1
21462,17.0,153.0,43.0,1992,13,72,3,1,-1
21462,17.0,153.0,43.0,1992,13,72,3,2,-1
21462,17.0,153.0,43.0,1992,13,72,3,5,-1
21462,17.0,153.0,43.0,1992,13,72,3,0,-1
21462,21.0,153.0,43.0,1996,14,74,2,3,-1
21462,21.0,153.0,43.0,1996,14,74,2,1,-1
21462,21.0,153.0,43.0,1996,14,74,2,2,-1
21462,21.0,153.0,43.0,1996,14,74,2,5,-1
21462,21.0,153.0,43.0,1996,14,74,2,0,-1
21462,25.0,153.0,43.0,2000,15,74,17,3,-1
21462,25.0,153.0,43.0,2000,15,74,17,1,-1
21462,25.0,153.0,43.0,2000,15,74,17,2,-1
21462,25.0,153.0,43.0,2000,15,74,17,5,-1
21462,25.0,153.0,43.0,2000,15,74,17,0,-1
21462,29.0,153.0,43.0,2004,16,74,1,3,-1
21462,29.0,153.0,43.0,2004,16,74,1,2,-1
21462,33.0,153.0,43.0,2008,17,25,4,3,-1
21462,33.0,153.0,43.0,2008,17,25,4,4,-1
21462,33.0,153.0,43.0,2008,17,25,4,1,-1
21462,33.0,153.0,43.0,2008,17,25,4,2,2
21462,33.0,153.0,43.0,2008,17,25,4,5,-1
21462,33.0,153.0,43.0,2008,17,25,4,0,-1
21462,37.0,153.0,43.0,2012,18,25,7,4,-1
21462,37.0,153.0,43.0,2012,18,25,7,2,-1
21462,37.0,153.0,43.0,2012,18,25,7,0,-1
21462,41.0,153.0,43.0,2016,19,74,14,2,-1
21462,41.0,153.0,43.0,2016,19,74,14,0,-1
21523,19.0,0.0,0.0,1936,1,55,5,4,-1
21531,15.0,155.0,51.0,1952,3,36,6,3,-1
21531,15.0,155.0,51.0,1952,3,36,6,4,-1
21531,15.0,155.0,51.0,1952,3,36,6,1,-1
21531,15.0,155.0,51.0,1952,3,36,6,2,-1
21531,15.0,155.0,51.0,1952,3,36,6,5,-1
21531,15.0,155.0,51.0,1952,3,36,6,0,-1
21531,20.0,155.0,51.0,1956,4,36,9,3,-1
21531,20.0,155.0,51.0,1956,4,36,9,4,-1
21531,20.0,155.0,51.0,1956,4,36,9,1,-1
21531,20.0,155.0,51.0,1956,4,36,9,2,-1
21531,20.0,155.0,51.0,1956,4,36,9,5,-1
21531,20.0,155.0,51.0,1956,4,36,9,0,-1
21531,23.0,155.0,51.0,1960,5,36,15,3,-1
21531,23.0,155.0,51.0,1960,5,36,15,4,-1
21531,23.0,155.0,51.0,1960,5,36,15,1,-1
21531,23.0,155.0,51.0,1960,5,36,15,2,-1
21531,23.0,155.0,51.0,1960,5,36,15,5,-1
21531,23.0,155.0,51.0,1960,5,36,15,0,-1
21532,17.0,158.0,49.0,1956,4,36,9,3,-1
21532,17.0,158.0,49.0,1956,4,36,9,4,-1
21532,17.0,158.0,49.0,1956,4,36,9,1,-1
21532,17.0,158.0,49.0,1956,4,36,9,2,-1
21532,17.0,158.0,49.0,1956,4,36,9,5,-1
21532,17.0,158.0,49.0,1956,4,36,9,0,-1
21532,20.0,158.0,49.0,1960,5,36,15,3,-1
21532,20.0,158.0,49.0,1960,5,36,15,4,-1
21532,20.0,158.0,49.0,1960,5,36,15,1,-1
21532,20.0,158.0,49.0,1960,5,36,15,2,-1
21532,20.0,158.0,49.0,1960,5,36,15,5,-1
21532,20.0,158.0,49.0,1960,5,36,15,0,-1
21659,25.0,0.0,0.0,1936,1,36,5,4,-1
21718,14.0,0.0,0.0,1936,1,36,5,4,-1
21978,15.0,153.0,49.0,2000,15,3,17,3,-1
21978,15.0,153.0,49.0,2000,15,3,17,4,-1
21978,15.0,153.0,49.0,2000,15,3,17,2,-1
21978,15.0,153.0,49.0,2000,15,3,17,5,-1
22092,21.0,149.0,46.0,1968,7,10,10,3,-1
22092,21.0,149.0,46.0,1968,7,10,10,4,-1
22092,21.0,149.0,46.0,1968,7,10,10,1,-1
22092,21.0,149.0,46.0,1968,7,10,10,2,-1
22092,21.0,149.0,46.0,1968,7,10,10,5,-1
22092,21.0,149.0,46.0,1968,7,10,10,0,-1
22098,17.0,163.0,55.0,1968,7,73,10,3,-1
22098,17.0,163.0,55.0,1968,7,73,10,4,-1
22098,17.0,163.0,55.0,1968,7,73,10,1,-1
22098,17.0,163.0,55.0,1968,7,73,10,2,-1
22098,17.0,163.0,55.0,1968,7,73,10,5,-1
22098,17.0,163.0,55.0,1968,7,73,10,0,-1
22192,15.0,165.0,55.0,1988,12,36,16,3,-1
22192,15.0,165.0,55.0,1988,12,36,16,1,-1
22192,15.0,165.0,55.0,1988,12,36,16,2,-1
22192,15.0,165.0,55.0,1988,12,36,16,5,-1
22192,15.0,165.0,55.0,1988,12,36,16,0,-1
22547,16.0,152.0,43.0,1992,13,24,3,3,-1
22547,16.0,152.0,43.0,1992,13,24,3,4,-1
22547,16.0,152.0,43.0,1992,13,24,3,1,-1
22547,16.0,152.0,43.0,1992,13,24,3,2,-1
22547,16.0,152.0,43.0,1992,13,24,3,5,-1
22547,16.0,152.0,43.0,1992,13,24,3,0,-1
22570,14.0,162.0,45.0,1976,9,58,11,3,1
22570,14.0,162.0,45.0,1976,9,58,11,4,2
22570,14.0,162.0,45.0,1976,9,58,11,1,0
22570,14.0,162.0,45.0,1976,9,58,11,2,-1
22570,14.0,162.0,45.0,1976,9,58,11,5,1
22570,14.0,162.0,45.0,1976,9,58,11,0,1
22570,18.0,162.0,45.0,1980,10,58,12,3,2
22570,18.0,162.0,45.0,1980,10,58,12,4,2
22570,18.0,162.0,45.0,1980,10,58,12,1,1
22570,18.0,162.0,45.0,1980,10,58,12,2,-1
22570,18.0,162.0,45.0,1980,10,58,12,5,-1
22570,18.0,162.0,45.0,1980,10,58,12,0,1
22585,17.0,157.0,46.0,2000,15,8,17,3,-1
22585,17.0,157.0,46.0,2000,15,8,17,1,-1
22585,17.0,157.0,46.0,2000,15,8,17,2,-1
22585,17.0,157.0,46.0,2000,15,8,17,5,-1
22585,17.0,157.0,46.0,2000,15,8,17,0,-1
22585,21.0,157.0,46.0,2004,16,8,1,3,-1
22585,21.0,157.0,46.0,2004,16,8,1,4,-1
22585,21.0,157.0,46.0,2004,16,8,1,1,-1
22585,21.0,157.0,46.0,2004,16,8,1,2,-1
22585,21.0,157.0,46.0,2004,16,8,1,5,-1
22585,21.0,157.0,46.0,2004,16,8,1,0,-1
22752,15.0,160.0,46.0,1976,9,58,11,3,-1
22752,15.0,160.0,46.0,1976,9,58,11,4,2
22752,15.0,160.0,46.0,1976,9,58,11,1,-1
22752,15.0,160.0,46.0,1976,9,58,11,2,-1
22752,15.0,160.0,46.0,1976,9,58,11,5,-1
22752,15.0,160.0,46.0,1976,9,58,11,0,-1
22825,16.0,153.0,42.0,2000,15,10,17,3,-1
22825,16.0,153.0,42.0,2000,15,10,17,4,-1
22825,16.0,153.0,42.0,2000,15,10,17,1,-1
22825,16.0,153.0,42.0,2000,15,10,17,2,-1
22825,16.0,153.0,42.0,2000,15,10,17,5,-1
23181,19.0,160.0,50.0,1964,6,73,18,3,-1
23181,19.0,160.0,50.0,1964,6,73,18,4,-1
23181,19.0,160.0,50.0,1964,6,73,18,1,-1
23181,19.0,160.0,50.0,1964,6,73,18,2,-1
23181,19.0,160.0,50.0,1964,6,73,18,5,-1
23181,19.0,160.0,50.0,1964,6,73,18,0,-1
23280,18.0,156.0,46.0,1980,10,8,12,3,-1
23280,18.0,156.0,46.0,1980,10,8,12,1,-1
23280,18.0,156.0,46.0,1980,10,8,12,2,-1
23280,18.0,156.0,46.0,1980,10,8,12,5,-1
23280,18.0,156.0,46.0,1980,10,8,12,0,-1
23285,21.0,155.0,54.0,1960,5,36,15,3,-1
23285,21.0,155.0,54.0,1960,5,36,15,4,-1
23285,21.0,155.0,54.0,1960,5,36,15,1,-1
23285,21.0,155.0,54.0,1960,5,36,15,2,-1
23285,21.0,155.0,54.0,1960,5,36,15,5,-1
23285,21.0,155.0,54.0,1960,5,36,15,0,-1
23534,16.0,154.0,44.0,1988,12,10,16,3,-1
23534,16.0,154.0,44.0,1988,12,10,16,4,-1
23534,16.0,154.0,44.0,1988,12,10,16,1,-1
23534,16.0,154.0,44.0,1988,12,10,16,2,-1
23534,16.0,154.0,44.0,1988,12,10,16,5,-1
23534,16.0,154.0,44.0,1988,12,10,16,0,-1
23603,29.0,0.0,0.0,1952,3,48,6,3,-1
23603,29.0,0.0,0.0,1952,3,48,6,4,-1
23603,29.0,0.0,0.0,1952,3,48,6,1,-1
23603,29.0,0.0,0.0,1952,3,48,6,2,-1
23603,29.0,0.0,0.0,1952,3,48,6,5,-1
23603,29.0,0.0,0.0,1952,3,48,6,0,-1
23818,18.0,148.0,45.0,2000,15,36,17,3,-1
23818,18.0,148.0,45.0,2000,15,36,17,4,-1
23818,18.0,148.0,45.0,2000,15,36,17,1,-1
23818,18.0,148.0,45.0,2000,15,36,17,2,-1
23818,18.0,148.0,45.0,2000,15,36,17,5,-1
23818,18.0,148.0,45.0,2000,15,36,17,0,-1
23858,16.0,165.0,55.0,2000,15,3,17,3,-1
23858,16.0,165.0,55.0,2000,15,3,17,4,-1
23858,16.0,165.0,55.0,2000,15,3,17,1,-1
23858,16.0,165.0,55.0,2000,15,3,17,5,-1
23858,16.0,165.0,55.0,2000,15,3,17,0,-1
23991,23.0,0.0,0.0,1936,1,26,5,4,-1
24074,15.0,152.0,40.0,1980,10,30,12,3,-1
24074,15.0,152.0,40.0,1980,10,30,12,4,-1
24074,15.0,152.0,40.0,1980,10,30,12,1,-1
24074,15.0,152.0,40.0,1980,10,30,12,2,-1
24074,15.0,152.0,40.0,1980,10,30,12,5,-1
24074,15.0,152.0,40.0,1980,10,30,12,0,-1
24084,17.0,166.0,55.0,1972,8,30,13,3,-1
24084,17.0,166.0,55.0,1972,8,30,13,4,0
24084,17.0,166.0,55.0,1972,8,30,13,1,-1
24084,17.0,166.0,55.0,1972,8,30,13,2,-1
24084,17.0,166.0,55.0,1972,8,30,13,5,-1
24084,17.0,166.0,55.0,1972,8,30,13,0,-1
24121,21.0,0.0,0.0,1936,1,30,5,4,0
24127,18.0,161.0,46.0,1988,12,30,16,3,-1
24127,18.0,161.0,46.0,1988,12,30,16,4,-1
24127,18.0,161.0,46.0,1988,12,30,16,1,-1
24127,18.0,161.0,46.0,1988,12,30,16,2,-1
24127,18.0,161.0,46.0,1988,12,30,16,5,-1
24127,18.0,161.0,46.0,1988,12,30,16,0,-1
24322,16.0,168.0,63.0,1960,5,56,15,3,-1
24322,16.0,168.0,63.0,1960,5,56,15,1,-1
24322,16.0,168.0,63.0,1960,5,56,15,2,-1
24322,16.0,168.0,63.0,1960,5,56,15,5,-1
24322,16.0,168.0,63.0,1960,5,56,15,0,-1
24330,30.0,0.0,0.0,1956,4,3,9,3,-1
24330,30.0,0.0,0.0,1956,4,3,9,1,-1
24330,30.0,0.0,0.0,1956,4,3,9,2,-1
24330,30.0,0.0,0.0,1956,4,3,9,5,-1
24330,30.0,0.0,0.0,1956,4,3,9,0,-1
24444,17.0,155.0,49.0,2000,15,66,17,3,-1
24444,17.0,155.0,49.0,2000,15,66,17,4,-1
24444,17.0,155.0,49.0,2000,15,66,17,2,-1
24444,17.0,155.0,49.0,2000,15,66,17,5,-1
24444,17.0,155.0,49.0,2000,15,66,17,0,-1
24456,15.0,143.0,36.0,1984,11,58,8,3,-1
24456,15.0,143.0,36.0,1984,11,58,8,4,1
24456,15.0,143.0,36.0,1984,11,58,8,1,-1
24456,15.0,143.0,36.0,1984,11,58,8,2,-1
24456,15.0,143.0,36.0,1984,11,58,8,5,-1
24456,15.0,143.0,36.0,1984,11,58,8,0,-1
24654,23.0,164.0,63.0,1952,3,56,6,3,-1
24654,23.0,164.0,63.0,1952,3,56,6,1,-1
24654,23.0,164.0,63.0,1952,3,56,6,2,-1
24654,23.0,164.0,63.0,1952,3,56,6,5,-1
24654,23.0,164.0,63.0,1952,3,56,6,0,-1
24654,31.0,164.0,63.0,1960,5,56,15,3,-1
24654,31.0,164.0,63.0,1960,5,56,15,1,-1
24654,31.0,164.0,63.0,1960,5,56,15,2,-1
24654,31.0,164.0,63.0,1960,5,56,15,5,-1
24654,31.0,164.0,63.0,1960,5,56,15,0,-1
24656,18.0,156.0,58.0,1960,5,56,15,3,-1
24656,18.0,156.0,58.0,1960,5,56,15,1,-1
24656,18.0,156.0,58.0,1960,5,56,15,2,-1
24656,18.0,156.0,58.0,1960,5,56,15,5,-1
24656,18.0,156.0,58.0,1960,5,56,15,0,-1
24656,22.0,156.0,58.0,1964,6,56,18,3,-1
24656,22.0,156.0,58.0,1964,6,56,18,1,-1
24656,22.0,156.0,58.0,1964,6,56,18,2,-1
24656,22.0,156.0,58.0,1964,6,56,18,5,-1
24656,22.0,156.0,58.0,1964,6,56,18,0,-1
24656,26.0,156.0,58.0,1968,7,56,10,3,-1
24656,26.0,156.0,58.0,1968,7,56,10,1,-1
24656,26.0,156.0,58.0,1968,7,56,10,2,-1
24656,26.0,156.0,58.0,1968,7,56,10,5,-1
24656,26.0,156.0,58.0,1968,7,56,10,0,-1
24971,18.0,156.0,47.0,1964,6,10,18,3,-1
24971,18.0,156.0,47.0,1964,6,10,18,1,-1
24971,18.0,156.0,47.0,1964,6,10,18,2,-1
24971,18.0,156.0,47.0,1964,6,10,18,5,-1
24971,18.0,156.0,47.0,1964,6,10,18,0,-1
25038,25.0,0.0,0.0,1948,2,73,7,4,0
25038,29.0,0.0,0.0,1952,3,73,6,3,-1
25038,29.0,0.0,0.0,1952,3,73,6,4,-1
25038,29.0,0.0,0.0,1952,3,73,6,1,-1
25038,29.0,0.0,0.0,1952,3,73,6,2,-1
25038,29.0,0.0,0.0,1952,3,73,6,5,-1
25038,29.0,0.0,0.0,1952,3,73,6,0,-1
25103,17.0,154.0,45.0,2008,17,10,4,3,-1
25103,17.0,154.0,45.0,2008,17,10,4,1,-1
25103,17.0,154.0,45.0,2008,17,10,4,2,-1
25103,17.0,154.0,45.0,2008,17,10,4,5,-1
25103,17.0,154.0,45.0,2008,17,10,4,0,-1
25154,19.0,163.0,49.0,1980,10,26,12,3,-1
25154,19.0,163.0,49.0,1980,10,26,12,1,-1
25154,19.0,163.0,49.0,1980,10,26,12,2,-1
25154,19.0,163.0,49.0,1980,10,26,12,5,-1
25154,19.0,163.0,49.0,1980,10,26,12,0,-1
25189,19.0,164.0,54.0,1968,7,55,10,3,-1
25189,19.0,164.0,54.0,1968,7,55,10,4,-1
25189,19.0,164.0,54.0,1968,7,55,10,1,-1
25189,19.0,164.0,54.0,1968,7,55,10,2,-1
25189,19.0,164.0,54.0,1968,7,55,10,5,-1
25189,19.0,164.0,54.0,1968,7,55,10,0,-1
25263,34.0,0.0,0.0,1952,3,65,6,3,-1
25263,34.0,0.0,0.0,1952,3,65,6,4,1
25263,34.0,0.0,0.0,1952,3,65,6,1,-1
25263,34.0,0.0,0.0,1952,3,65,6,2,-1
25263,34.0,0.0,0.0,1952,3,65,6,5,-1
25263,34.0,0.0,0.0,1952,3,65,6,0,-1
25312,18.0,152.0,49.0,2000,15,73,17,3,-1
25312,18.0,152.0,49.0,2000,15,73,17,4,0
25312,18.0,152.0,49.0,2000,15,73,17,1,-1
25312,18.0,152.0,49.0,2000,15,73,17,2,-1
25455,14.0,150.0,38.0,1980,10,45,12,3,-1
25455,14.0,150.0,38.0,1980,10,45,12,1,-1
25455,14.0,150.0,38.0,1980,10,45,12,2,-1
25455,14.0,150.0,38.0,1980,10,45,12,5,-1
25455,14.0,150.0,38.0,1980,10,45,12,0,-1
25503,15.0,0.0,0.0,1972,8,24,13,3,-1
25503,15.0,0.0,0.0,1972,8,24,13,4,-1
25503,15.0,0.0,0.0,1972,8,24,13,1,-1
25503,15.0,0.0,0.0,1972,8,24,13,2,-1
25503,15.0,0.0,0.0,1972,8,24,13,5,-1
25503,15.0,0.0,0.0,1972,8,24,13,0,-1
25535,13.0,155.0,43.0,1980,10,45,12,3,-1
25535,13.0,155.0,43.0,1980,10,45,12,1,-1
25535,13.0,155.0,43.0,1980,10,45,12,2,-1
25535,13.0,155.0,43.0,1980,10,45,12,5,-1
25535,13.0,155.0,43.0,1980,10,45,12,0,-1
25613,15.0,0.0,0.0,1948,2,26,7,4,-1
25613,19.0,0.0,0.0,1952,3,26,6,3,-1
25613,19.0,0.0,0.0,1952,3,26,6,4,-1
25613,19.0,0.0,0.0,1952,3,26,6,1,-1
25613,19.0,0.0,0.0,1952,3,26,6,2,-1
25613,19.0,0.0,0.0,1952,3,26,6,5,-1
25613,19.0,0.0,0.0,1952,3,26,6,0,-1
25639,17.0,150.0,47.0,1984,11,26,8,3,-1
25639,17.0,150.0,47.0,1984,11,26,8,4,-1
25639,17.0,150.0,47.0,1984,11,26,8,1,-1
25639,17.0,150.0,47.0,1984,11,26,8,2,-1
25639,17.0,150.0,47.0,1984,11,26,8,5,-1
25639,17.0,150.0,47.0,1984,11,26,8,0,-1
25734,16.0,160.0,50.0,1956,4,73,9,3,-1
25734,16.0,160.0,50.0,1956,4,73,9,4,-1
25734,16.0,160.0,50.0,1956,4,73,9,1,-1
25734,16.0,160.0,50.0,1956,4,73,9,2,-1
25734,16.0,160.0,50.0,1956,4,73,9,5,-1
25734,16.0,160.0,50.0,1956,4,73,9,0,-1
25734,19.0,160.0,50.0,1960,5,73,15,3,-1
25734,19.0,160.0,50.0,1960,5,73,15,4,-1
25734,19.0,160.0,50.0,1960,5,73,15,1,-1
25734,19.0,160.0,50.0,1960,5,73,15,2,-1
25734,19.0,160.0,50.0,1960,5,73,15,5,-1
25734,19.0,160.0,50.0,1960,5,73,15,0,-1
25734,24.0,160.0,50.0,1964,6,73,18,3,-1
25734,24.0,160.0,50.0,1964,6,73,18,4,-1
25734,24.0,160.0,50.0,1964,6,73,18,1,-1
25734,24.0,160.0,50.0,1964,6,73,18,2,-1
25734,24.0,160.0,50.0,1964,6,73,18,5,-1
25734,24.0,160.0,50.0,1964,6,73,18,0,-1
25766,18.0,148.0,45.0,1980,10,65,12,3,1
25766,18.0,148.0,45.0,1980,10,65,12,4,1
25766,18.0,148.0,45.0,1980,10,65,12,1,-1
25766,18.0,148.0,45.0,1980,10,65,12,2,-1
25766,18.0,148.0,45.0,1980,10,65,12,5,-1
25766,18.0,148.0,45.0,1980,10,65,12,0,2
25774,15.0,158.0,54.0,1992,13,73,3,3,-1
25774,15.0,158.0,54.0,1992,13,73,3,4,0
25774,15.0,158.0,54.0,1992,13,73,3,1,-1
25774,15.0,158.0,54.0,1992,13,73,3,2,-1
25774,15.0,158.0,54.0,1992,13,73,3,5,-1
25774,15.0,158.0,54.0,1992,13,73,3,0,-1
25774,19.0,158.0,54.0,1996,14,73,2,3,-1
25774,19.0,158.0,54.0,1996,14,73,2,4,1
25774,19.0,158.0,54.0,1996,14,73,2,1,0
25774,19.0,158.0,54.0,1996,14,73,2,2,-1
25774,19.0,158.0,54.0,1996,14,73,2,5,-1
25774,19.0,158.0,54.0,1996,14,73,2,0,-1
25774,23.0,158.0,54.0,2000,15,73,17,3,-1
25774,23.0,158.0,54.0,2000,15,73,17,4,0
25774,23.0,158.0,54.0,2000,15,73,17,1,-1
25774,23.0,158.0,54.0,2000,15,73,17,2,-1
25774,23.0,158.0,54.0,2000,15,73,17,5,-1
25774,23.0,158.0,54.0,2000,15,73,17,0,-1
26100,17.0,0.0,0.0,2012,18,8,7,4,-1
26100,17.0,0.0,0.0,2012,18,8,7,0,-1
26141,21.0,0.0,0.0,1948,2,6,7,4,-1
26229,16.0,159.0,47.0,1976,9,6,11,3,-1
26229,16.0,159.0,47.0,1976,9,6,11,1,-1
26229,16.0,159.0,47.0,1976,9,6,11,2,-1
26229,16.0,159.0,47.0,1976,9,6,11,5,-1
26229,16.0,159.0,47.0,1976,9,6,11,0,-1
26267,15.0,150.0,40.0,2004,16,7,1,3,-1
26267,15.0,150.0,40.0,2004,16,7,1,1,-1
26267,15.0,150.0,40.0,2004,16,7,1,2,-1
26267,15.0,150.0,40.0,2004,16,7,1,5,-1
26267,15.0,150.0,40.0,2004,16,7,1,0,-1
26308,15.0,147.0,36.0,1980,10,44,12,3,-1
26308,15.0,147.0,36.0,1980,10,44,12,1,-1
26308,15.0,147.0,36.0,1980,10,44,12,2,-1
26308,15.0,147.0,36.0,1980,10,44,12,5,-1
26308,15.0,147.0,36.0,1980,10,44,12,0,-1
26362,22.0,0.0,0.0,1928,0,48,0,4,1
26664,19.0,152.0,46.0,2008,17,66,4,3,-1
26664,19.0,152.0,46.0,2008,17,66,4,1,-1
26664,19.0,152.0,46.0,2008,17,66,4,5,-1
26664,19.0,152.0,46.0,2008,17,66,4,0,-1
26866,15.0,156.0,42.0,2004,16,24,1,3,-1
26866,15.0,156.0,42.0,2004,16,24,1,4,-1
26866,15.0,156.0,42.0,2004,16,24,1,1,-1
26866,15.0,156.0,42.0,2004,16,24,1,2,-1
26866,15.0,156.0,42.0,2004,16,24,1,5,-1
26866,15.0,156.0,42.0,2004,16,24,1,0,-1
26866,19.0,156.0,42.0,2008,17,24,4,3,-1
26866,19.0,156.0,42.0,2008,17,24,4,4,-1
26866,19.0,156.0,42.0,2008,17,24,4,1,-1
26866,19.0,156.0,42.0,2008,17,24,4,0,-1
27069,26.0,0.0,0.0,1936,1,18,5,4,2
27075,17.0,167.0,54.0,1972,8,48,13,3,-1
27075,17.0,167.0,54.0,1972,8,48,13,4,-1
27075,17.0,167.0,54.0,1972,8,48,13,1,-1
27075,17.0,167.0,54.0,1972,8,48,13,2,-1
27075,17.0,167.0,54.0,1972,8,48,13,5,-1
27075,17.0,167.0,54.0,1972,8,48,13,0,-1
27075,21.0,167.0,54.0,1976,9,48,11,3,-1
27075,21.0,167.0,54.0,1976,9,48,11,4,-1
27075,21.0,167.0,54.0,1976,9,48,11,1,-1
27075,21.0,167.0,54.0,1976,9,48,11,2,-1
27075,21.0,167.0,54.0,1976,9,48,11,5,-1
27075,21.0,167.0,54.0,1976,9,48,11,0,-1
27244,0.0,0.0,0.0,1928,0,24,0,4,-1
27246,0.0,0.0,0.0,1928,0,24,0,4,-1
27325,15.0,156.0,48.0,1972,8,36,13,3,-1
27325,15.0,156.0,48.0,1972,8,36,13,4,-1
27325,15.0,156.0,48.0,1972,8,36,13,1,-1
27325,15.0,156.0,48.0,1972,8,36,13,2,-1
27325,15.0,156.0,48.0,1972,8,36,13,5,-1
27325,15.0,156.0,48.0,1972,8,36,13,0,-1
27508,22.0,158.0,56.0,1960,5,24,15,3,-1
27508,22.0,158.0,56.0,1960,5,24,15,4,-1
27508,22.0,158.0,56.0,1960,5,24,15,1,-1
27508,22.0,158.0,56.0,1960,5,24,15,2,-1
27508,22.0,158.0,56.0,1960,5,24,15,5,-1
27508,22.0,158.0,56.0,1960,5,24,15,0,-1
27569,16.0,144.0,34.0,2008,17,12,4,3,-1
27569,16.0,144.0,34.0,2008,17,12,4,4,1
27569,16.0,144.0,34.0,2008,17,12,4,1,-1
27569,16.0,144.0,34.0,2008,17,12,4,5,-1
27569,16.0,144.0,34.0,2008,17,12,4,0,-1
27569,20.0,144.0,34.0,2012,18,12,7,3,-1
27569,20.0,144.0,34.0,2012,18,12,7,4,-1
27569,20.0,144.0,34.0,2012,18,12,7,1,-1
27569,20.0,144.0,34.0,2012,18,12,7,5,-1
