ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
106553,Pauline Sieglinde Schfer,F,19.0,162.0,55.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Balance Beam,
106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,All-Around,
106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Team,
106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Floor,
106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,Bronze
106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Balance Beam,
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,Bronze
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Uneven Bars,
106828,Bettina Schieferdecker,F,20.0,164.0,53.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Balance Beam,
106839,Gretel Schiener,F,20.0,170.0,49.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,All-Around,
106839,Gretel Schiener,F,20.0,170.0,49.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Team,
106839,Gretel Schiener,F,20.0,170.0,49.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,
106839,Gretel Schiener,F,20.0,170.0,49.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Vault,
106839,Gretel Schiener,F,20.0,170.0,49.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,
106839,Gretel Schiener,F,20.0,170.0,49.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Balance Beam,
106849,Helen Mary Schifano (-Sjursen),F,26.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Team,Bronze
107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,
107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Silver
107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,
107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Vault,
107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,
107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,All-Around,
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,Bronze
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Floor,
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Vault,
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Uneven Bars,
107113,Magdalena Schmidt (-Jakob),F,19.0,160.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Balance Beam,
107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,
107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Silver
107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,
107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Vault,
107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,
107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,
107198,Julie Schmitt (-Knabel),F,23.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Gymnastics,Team,Gold
107227,Camille Schmutz,F,15.0,150.0,41.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
107227,Camille Schmutz,F,15.0,150.0,41.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Team,
107227,Camille Schmutz,F,15.0,150.0,41.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,
107227,Camille Schmutz,F,15.0,150.0,41.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
107288,Renate Schneider,F,21.0,159.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,All-Around,
107288,Renate Schneider,F,21.0,159.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Team,
107288,Renate Schneider,F,21.0,159.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,
107288,Renate Schneider,F,21.0,159.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Vault,
107288,Renate Schneider,F,21.0,159.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,
107288,Renate Schneider,F,21.0,159.0,50.0,Germany,GER,1960 Summer,1960,Summer,Roma,Gymnastics,Balance Beam,
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,All-Around,
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Team,
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Floor,
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Vault,
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Uneven Bars,
107423,Anke Schnfelder,F,16.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Balance Beam,
107459,Uta Schorn (-Freise),F,15.0,157.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,
107459,Uta Schorn (-Freise),F,15.0,157.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Team,
107459,Uta Schorn (-Freise),F,15.0,157.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,
107459,Uta Schorn (-Freise),F,15.0,157.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Vault,
107459,Uta Schorn (-Freise),F,15.0,157.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,
107459,Uta Schorn (-Freise),F,15.0,157.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,
107459,Uta Schorn (-Freise),F,18.0,157.0,43.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,All-Around,
107459,Uta Schorn (-Freise),F,18.0,157.0,43.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,
107459,Uta Schorn (-Freise),F,18.0,157.0,43.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Floor,
107459,Uta Schorn (-Freise),F,18.0,157.0,43.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Vault,
107459,Uta Schorn (-Freise),F,18.0,157.0,43.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Uneven Bars,
107459,Uta Schorn (-Freise),F,18.0,157.0,43.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Balance Beam,
107488,Edeltraud Schramm (-Grossfurthner),F,24.0,,,Austria,AUT,1948 Summer,1948,Summer,London,Gymnastics,Team,
107488,Edeltraud Schramm (-Grossfurthner),F,28.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,
107488,Edeltraud Schramm (-Grossfurthner),F,28.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,
107488,Edeltraud Schramm (-Grossfurthner),F,28.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,
107488,Edeltraud Schramm (-Grossfurthner),F,28.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,
107488,Edeltraud Schramm (-Grossfurthner),F,28.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,
107488,Edeltraud Schramm (-Grossfurthner),F,28.0,,,Austria,AUT,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,
107534,Diana Schrder,F,17.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,All-Around,
107534,Diana Schrder,F,17.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Team,
107534,Diana Schrder,F,17.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Floor,
107534,Diana Schrder,F,17.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Vault,
107534,Diana Schrder,F,17.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Uneven Bars,
107534,Diana Schrder,F,17.0,163.0,46.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Balance Beam,
107569,Clara Marie Schroth-Lomady,F,27.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Team,Bronze
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,
107593,"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,All-Around,
107593,"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,
107593,"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Floor,
107593,"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Vault,
107593,"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Uneven Bars,
107593,"Edeltraud ""Traudl"" Schubert",F,18.0,162.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Balance Beam,
107720,Jenny Schumacher (-Hamoir),F,26.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Gymnastics,Team,
107840,Heike Schwarm,F,16.0,162.0,50.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,All-Around,
107840,Heike Schwarm,F,16.0,162.0,50.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,
107840,Heike Schwarm,F,16.0,162.0,50.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Floor,
107840,Heike Schwarm,F,16.0,162.0,50.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Vault,
107840,Heike Schwarm,F,16.0,162.0,50.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,
107840,Heike Schwarm,F,16.0,162.0,50.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Balance Beam,
107925,Tasha Schwikert-Warren,F,15.0,,,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,All-Around,
107925,Tasha Schwikert-Warren,F,15.0,,,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,Bronze
107925,Tasha Schwikert-Warren,F,15.0,,,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Uneven Bars,
107925,Tasha Schwikert-Warren,F,15.0,,,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Balance Beam,
108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,All-Around,
108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,Silver
108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Floor,
108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Vault,
108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Uneven Bars,
108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Balance Beam,
108179,Inge Sedlmaier,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,
108179,Inge Sedlmaier,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,
108179,Inge Sedlmaier,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,
108179,Inge Sedlmaier,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,
108179,Inge Sedlmaier,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,
108179,Inge Sedlmaier,F,27.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,
108254,Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,All-Around,
108254,Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Floor,
108254,Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Vault,
108254,Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Uneven Bars,
108254,Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Balance Beam,
108346,Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,All-Around,
108346,Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,
108346,Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Floor,
108346,Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Vault,
108346,Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,
108346,Natalie Michle Seiler (-Pedrocchi),F,15.0,160.0,48.0,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Balance Beam,
108365,Elisabeth Seitz,F,18.0,162.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,All-Around,
108365,Elisabeth Seitz,F,18.0,162.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Team,
108365,Elisabeth Seitz,F,18.0,162.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Floor,
108365,Elisabeth Seitz,F,18.0,162.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Uneven Bars,
108365,Elisabeth Seitz,F,18.0,162.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Gymnastics,Balance Beam,
108365,Elisabeth Seitz,F,22.0,162.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,All-Around,
108365,Elisabeth Seitz,F,22.0,162.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Team,
108365,Elisabeth Seitz,F,22.0,162.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Floor,
108365,Elisabeth Seitz,F,22.0,162.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,
108365,Elisabeth Seitz,F,22.0,162.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Balance Beam,
108388,Zuzana Sekerov,F,15.0,156.0,50.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Gymnastics,All-Around,
108388,Zuzana Sekerov,F,15.0,156.0,50.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Gymnastics,Floor,
108388,Zuzana Sekerov,F,15.0,156.0,50.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Gymnastics,Vault,
108388,Zuzana Sekerov,F,15.0,156.0,50.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Gymnastics,Uneven Bars,
108388,Zuzana Sekerov,F,15.0,156.0,50.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Gymnastics,Balance Beam,
108388,Zuzana Sekerov,F,19.0,156.0,50.0,Slovakia,SVK,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
108388,Zuzana Sekerov,F,19.0,156.0,50.0,Slovakia,SVK,2004 Summer,2004,Summer,Athina,Gymnastics,Floor,
108388,Zuzana Sekerov,F,19.0,156.0,50.0,Slovakia,SVK,2004 Summer,2004,Summer,Athina,Gymnastics,Vault,
108388,Zuzana Sekerov,F,19.0,156.0,50.0,Slovakia,SVK,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,
108388,Zuzana Sekerov,F,19.0,156.0,50.0,Slovakia,SVK,2004 Summer,2004,Summer,Athina,Gymnastics,Balance Beam,
108392,Suzuko Seki,F,20.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,
108392,Suzuko Seki,F,20.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,
108392,Suzuko Seki,F,20.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,
108392,Suzuko Seki,F,20.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,
108392,Suzuko Seki,F,20.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,
108392,Suzuko Seki,F,20.0,,,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Balance Beam,
108399,Aya Sekine,F,18.0,157.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Gymnastics,All-Around,
108399,Aya Sekine,F,18.0,157.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,
108399,Aya Sekine,F,18.0,157.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Floor,
108399,Aya Sekine,F,18.0,157.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Vault,
108399,Aya Sekine,F,18.0,157.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Uneven Bars,
108399,Aya Sekine,F,18.0,157.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Balance Beam,
108428,"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,
108428,"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,
108428,"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,
108428,"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,
108428,"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,
108428,"Bertha Carolina ""Toetie"" Selbach",F,18.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,
108429,"Catharina ""Tootje"" Selbach",F,24.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,
108429,"Catharina ""Tootje"" Selbach",F,24.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,
108429,"Catharina ""Tootje"" Selbach",F,24.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,
108429,"Catharina ""Tootje"" Selbach",F,24.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,
108429,"Catharina ""Tootje"" Selbach",F,24.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,
108429,"Catharina ""Tootje"" Selbach",F,24.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,
108583,Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,All-Around,
108583,Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,
108583,Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Floor,
108583,Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Uneven Bars,
108583,Kseniya Andreyevna Semyonova,F,15.0,138.0,35.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Balance Beam,
108703,Kyoko Seo,F,20.0,144.0,37.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,All-Around,
108703,Kyoko Seo,F,20.0,144.0,37.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Floor,
108703,Kyoko Seo,F,20.0,144.0,37.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Vault,
108703,Kyoko Seo,F,20.0,144.0,37.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Uneven Bars,
108703,Kyoko Seo,F,20.0,144.0,37.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Balance Beam,
108899,Sophia Serseri,F,16.0,154.0,45.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Team,
108899,Sophia Serseri,F,16.0,154.0,45.0,France,FRA,2012 Summer,2012,Summer,London,Gymnastics,Floor,
108914,Veronica Servente Tealdy,F,15.0,,,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Gymnastics,All-Around,
108914,Veronica Servente Tealdy,F,15.0,,,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Floor,
108914,Veronica Servente Tealdy,F,15.0,,,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Vault,
108914,Veronica Servente Tealdy,F,15.0,,,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Uneven Bars,
108914,Veronica Servente Tealdy,F,15.0,,,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Gymnastics,Balance Beam,
108980,Isabelle Severino,F,16.0,169.0,57.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,All-Around,
108980,Isabelle Severino,F,16.0,169.0,57.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,
108980,Isabelle Severino,F,16.0,169.0,57.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Floor,
108980,Isabelle Severino,F,16.0,169.0,57.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Vault,
108980,Isabelle Severino,F,16.0,169.0,57.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Uneven Bars,
108980,Isabelle Severino,F,16.0,169.0,57.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Gymnastics,Balance Beam,
108980,Isabelle Severino,F,24.0,169.0,57.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,
108980,Isabelle Severino,F,24.0,169.0,57.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Team,
108980,Isabelle Severino,F,24.0,169.0,57.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Floor,
108980,Isabelle Severino,F,24.0,169.0,57.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Vault,
108980,Isabelle Severino,F,24.0,169.0,57.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,
109029,Ethel Seymour,F,,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Team,Bronze
109090,Kylie Noele Shadbolt,F,19.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,All-Around,
