ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
48681,Silvia Hindorff (-Hafemeister),F,19.0,158.0,48.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Team,Bronze
49742,Hong Un-Jong,F,19.0,156.0,47.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Gymnastics,Vault,Gold
49775,Zdeka Honsov,F,21.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Gymnastics,Team,Gold
50011,Mariya Kindrativna Horokhovska,F,30.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,Gold
50011,Mariya Kindrativna Horokhovska,F,30.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Gold
50011,Mariya Kindrativna Horokhovska,F,30.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,Silver
50011,Mariya Kindrativna Horokhovska,F,30.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,Silver
50011,Mariya Kindrativna Horokhovska,F,30.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,Silver
50011,Mariya Kindrativna Horokhovska,F,30.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,Silver
50466,Anna Hebinov,F,27.0,,,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Gymnastics,Team,Silver
50639,Huang Qun,F,15.0,150.0,38.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,Bronze
51001,Terin Marie Humphrey,F,17.0,152.0,43.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Team,Silver
51001,Terin Marie Humphrey,F,17.0,152.0,43.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,Silver
51149,Gheorgheta Hurmuzachi (-Dumitrescu),F,20.0,,,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Bronze
51302,Tetiana Kostiantynivna Hutsu,F,15.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,All-Around,Gold
51302,Tetiana Kostiantynivna Hutsu,F,15.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Team,Gold
51302,Tetiana Kostiantynivna Hutsu,F,15.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Floor,Bronze
51302,Tetiana Kostiantynivna Hutsu,F,15.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Uneven Bars,Silver
51579,"Friederike ""Friedl"" Iby (-Kopp)",F,31.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Gymnastics,Team,Gold
52267,Atanasia Ionescu (-Albu),F,25.0,152.0,47.0,Romania,ROU,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Bronze
52292,Larisa Andreea Iordache,F,16.0,150.0,,Romania,ROU,2012 Summer,2012,Summer,London,Gymnastics,Team,Bronze
52310,Sonia Iovan-Inovan,F,21.0,150.0,48.0,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Bronze
52310,Sonia Iovan-Inovan,F,24.0,150.0,48.0,Romania,ROU,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Bronze
52440,Florena Andreea Isrescu,F,16.0,150.0,37.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,Gold
52994,Sandra Raluca Izbaa,F,18.0,164.0,52.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,Bronze
52994,Sandra Raluca Izbaa,F,18.0,164.0,52.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Floor,Gold
52994,Sandra Raluca Izbaa,F,22.0,164.0,52.0,Romania,ROU,2012 Summer,2012,Summer,London,Gymnastics,Team,Bronze
52994,Sandra Raluca Izbaa,F,22.0,164.0,52.0,Romania,ROU,2012 Summer,2012,Summer,London,Gymnastics,Vault,Gold
53315,Amy Crossley Jagger (-Fisher),F,20.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Team,Bronze
53861,Karin Janz (-Bttner),F,16.0,156.0,46.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,Bronze
53861,Karin Janz (-Bttner),F,16.0,156.0,46.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Uneven Bars,Silver
53861,Karin Janz (-Bttner),F,20.0,156.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,Silver
53861,Karin Janz (-Bttner),F,20.0,156.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Silver
53861,Karin Janz (-Bttner),F,20.0,156.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Vault,Gold
53861,Karin Janz (-Bttner),F,20.0,156.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,Gold
53861,Karin Janz (-Bttner),F,20.0,156.0,46.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,Bronze
54467,Martina Jentsch,F,20.0,161.0,52.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,Bronze
54806,Jiang Yuyuan,F,16.0,140.0,32.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,Gold
55408,"Kathleen Ann ""Kathy"" Johnson (-Clarke)",F,24.0,153.0,45.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,Silver
55408,"Kathleen Ann ""Kathy"" Johnson (-Clarke)",F,24.0,153.0,45.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Balance Beam,Bronze
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,All-Around,Silver
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,Silver
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Floor,Silver
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Balance Beam,Gold
56195,"Isabel Rose Mercy ""Queenie"" Judd (-Heritage)",F,18.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Team,Bronze
56209,Medeya Jugeli,F,26.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Gold
56862,Yekaterina Illarionovna Kalinchuk (Dyomina-),F,29.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Gold
56862,Yekaterina Illarionovna Kalinchuk (Dyomina-),F,29.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Vault,Gold
56874,Lidiya Gavrilovna Kalinina-Ivanova,F,19.0,164.0,57.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Gold
56874,Lidiya Gavrilovna Kalinina-Ivanova,F,23.0,164.0,57.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Gold
56948,Margit Kalocsai (Krammer),F,26.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Team,Bronze
57497,Olga Dmitryievna Karasyova (Kharlova-),F,19.0,164.0,55.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,Gold
57514,"Irn Karcsics-Daruhzi (-Krpti, -Kubisch)",F,21.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Team,Silver
57514,"Irn Karcsics-Daruhzi (-Krpti, -Kubisch)",F,25.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Silver
58478,Mrta Kelemen,F,17.0,164.0,52.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Bronze
58489,gnes Keleti-Srkny (Klein),F,31.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Silver
58489,gnes Keleti-Srkny (Klein),F,31.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,Gold
58489,gnes Keleti-Srkny (Klein),F,31.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,Bronze
58489,gnes Keleti-Srkny (Klein),F,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,Silver
58489,gnes Keleti-Srkny (Klein),F,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Silver
58489,gnes Keleti-Srkny (Klein),F,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,Gold
58489,gnes Keleti-Srkny (Klein),F,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,Gold
58489,gnes Keleti-Srkny (Klein),F,35.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Balance Beam,Gold
58875,Dagmar Kersten,F,17.0,157.0,45.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,Bronze
58875,Dagmar Kersten,F,17.0,157.0,45.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Uneven Bars,Silver
58881,Aliz Kertsz,F,21.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Silver
58890,Anik Kry,F,16.0,157.0,51.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Bronze
59380,Svetlana Vasilyevna Khorkina,F,17.0,165.0,47.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,Silver
59380,Svetlana Vasilyevna Khorkina,F,17.0,165.0,47.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Uneven Bars,Gold
59380,Svetlana Vasilyevna Khorkina,F,21.0,165.0,47.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,Silver
59380,Svetlana Vasilyevna Khorkina,F,21.0,165.0,47.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Floor,Silver
59380,Svetlana Vasilyevna Khorkina,F,21.0,165.0,47.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Uneven Bars,Gold
59380,Svetlana Vasilyevna Khorkina,F,25.0,165.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,All-Around,Silver
59380,Svetlana Vasilyevna Khorkina,F,25.0,165.0,47.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Team,Bronze
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,18.0,152.0,47.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,All-Around,Silver
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,18.0,152.0,47.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,Gold
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,18.0,152.0,47.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Floor,Gold
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,18.0,152.0,47.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Vault,Gold
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,22.0,152.0,47.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Team,Gold
60182,"Nellya Vladimirovna ""Nelli"" Kim (-Achasov)",F,22.0,152.0,47.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Floor,Gold
60800,Marion Kische (-Wellner),F,18.0,159.0,47.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,Bronze
60921,"Jessie Theresa Kite (Webb-, -Woods)",F,36.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Team,Bronze
61364,Ulrike Klotz,F,17.0,166.0,50.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,Bronze
61797,Dina Anatolyevna Kochetkova,F,18.0,147.0,37.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,Silver
61812,Madison Taylor Kocian,F,19.0,157.0,46.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Team,Gold
61812,Madison Taylor Kocian,F,19.0,157.0,46.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Uneven Bars,Silver
62176,Anastasiya Nikolayevna Kolesnikova,F,16.0,147.0,34.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,Silver
62351,Viktoriya Aleksandrovna Komova,F,17.0,150.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,All-Around,Silver
62351,Viktoriya Aleksandrovna Komova,F,17.0,150.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Team,Silver
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17.0,152.0,39.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17.0,152.0,39.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17.0,152.0,39.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Uneven Bars,Silver
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,17.0,152.0,39.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,21.0,152.0,39.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,Gold
62738,"Olga Valentinovna Korbut (-Bortkevich, -Voynich)",F,21.0,152.0,39.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Balance Beam,Silver
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,All-Around,Bronze
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Silver
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Floor,Bronze
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Uneven Bars,Gold
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,20.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Balance Beam,Bronze
62869,"Margit Korondi (Kronstein-, -Plachy, -Szalay)",F,24.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Silver
62978,Antonina Vladimirovna Koshel,F,17.0,154.0,40.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Gold
63475,Marie Kovov (-uroviov),F,21.0,,,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Gymnastics,Team,Gold
63484,Mria Kvi-Zalai (-Kocsis),F,23.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Team,Silver
63484,Mria Kvi-Zalai (-Kocsis),F,27.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Team,Silver
63691,Steffi Krker (-Biskupek),F,16.0,156.0,43.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Gymnastics,Team,Bronze
63691,Steffi Krker (-Biskupek),F,20.0,156.0,43.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Team,Bronze
63691,Steffi Krker (-Biskupek),F,20.0,156.0,43.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Vault,Silver
63691,Steffi Krker (-Biskupek),F,20.0,156.0,43.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Gymnastics,Uneven Bars,Bronze
64441,Mariya Yevgenyevna Kryuchkova,F,16.0,150.0,39.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Team,Bronze
64524,Jna Kubikov-Posnerov,F,19.0,164.0,55.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,Silver
64524,Jna Kubikov-Posnerov,F,23.0,164.0,55.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,Silver
64592,Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,All-Around,Bronze
64592,Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,Gold
64592,Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Floor,Bronze
64592,Nataliya Aleksandrovna Kuchinskaya (-Kotlyar),F,19.0,158.0,48.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Balance Beam,Gold
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Team,Silver
65060,Courtney Anne Kupets (-Carter),F,18.0,154.0,52.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,Bronze
65417,Yevgeniya Petrovna Kuznetsova,F,15.0,143.0,36.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,Silver
66946,Natlija Laonova (-Kravchenko),F,15.0,142.0,36.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,All-Around,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,21.0,161.0,52.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Uneven Bars,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,All-Around,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Vault,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,25.0,161.0,52.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Balance Beam,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,All-Around,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Floor,Gold
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Vault,Silver
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Uneven Bars,Bronze
67046,Larysa Semenivna Latynina (Diriy-),F,29.0,161.0,52.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Balance Beam,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,All-Around,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Team,Gold
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Floor,Bronze
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Balance Beam,Silver
67539,milie Le Pennec,F,16.0,150.0,37.0,France,FRA,2004 Summer,2004,Summer,Athina,Gymnastics,Uneven Bars,Gold
69094,Elena Leutean-Popescu (-Teodorescu),F,21.0,162.0,58.0,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Bronze
69094,Elena Leutean-Popescu (-Teodorescu),F,21.0,162.0,58.0,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Floor,Bronze
69094,Elena Leutean-Popescu (-Teodorescu),F,25.0,162.0,58.0,Romania,ROU,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Bronze
69483,Li Shanshan,F,16.0,145.0,36.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,Gold
70303,Ling Jie,F,17.0,150.0,37.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Uneven Bars,Silver
70476,Hana Likov,F,16.0,165.0,55.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Team,Silver
70669,Liu Xuan,F,21.0,153.0,48.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,All-Around,Bronze
70669,Liu Xuan,F,21.0,153.0,48.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Balance Beam,Gold
70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,All-Around,Gold
70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Team,Silver
70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Floor,Bronze
70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Uneven Bars,Silver
70711,"Anastasiya Valeryevna ""Nastia"" Liukin",F,18.0,160.0,45.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Balance Beam,Silver
70895,Ionela Loaie,F,17.0,,,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,Bronze
70912,Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,Silver
70912,Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Vault,Bronze
70912,Yekaterina Vladimirovna Lobaznyuk,F,17.0,141.0,40.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Balance Beam,Silver
71914,Lu Li,F,15.0,136.0,30.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Uneven Bars,Gold
71914,Lu Li,F,15.0,136.0,30.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Balance Beam,Silver
72589,Oksana Vasilyevna Lyapina,F,16.0,144.0,33.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Team,Silver
72682,Tetiana Feliksivna Lysenko,F,17.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Team,Gold
72682,Tetiana Feliksivna Lysenko,F,17.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Vault,Bronze
72682,Tetiana Feliksivna Lysenko,F,17.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Balance Beam,Gold
72705,Tamara Alekseyevna Lyukhina-Zamotaylova,F,21.0,156.0,50.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Team,Gold
72705,Tamara Alekseyevna Lyukhina-Zamotaylova,F,21.0,156.0,50.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Floor,Bronze
72705,Tamara Alekseyevna Lyukhina-Zamotaylova,F,21.0,156.0,50.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Uneven Bars,Bronze
72705,Tamara Alekseyevna Lyukhina-Zamotaylova,F,25.0,156.0,50.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,Gold
72751,Ma Yanhong,F,21.0,157.0,44.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Team,Bronze
72751,Ma Yanhong,F,21.0,157.0,44.0,China,CHN,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Uneven Bars,Gold
73169,Ilona Madary,F,20.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Team,Bronze
73912,Katalin Makray-Schmitt,F,19.0,168.0,54.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Uneven Bars,Silver
73943,Germana Malabarba,F,14.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Team,Silver
74186,Kristen Ann Maloney,F,19.0,152.0,46.0,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Team,Bronze
74463,Tamara Ivanovna Manina,F,22.0,162.0,56.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Team,Gold
74463,Tamara Ivanovna Manina,F,22.0,162.0,56.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Vault,Silver
74463,Tamara Ivanovna Manina,F,22.0,162.0,56.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Balance Beam,Silver
74463,Tamara Ivanovna Manina,F,30.0,162.0,56.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Team,Gold
