Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_final,round_qual
14.0,6.0,8.1,0.0,14.1,2022,311,19,False,False,False,True
1.0,6.0,8.4,0.0,14.4,2022,311,19,False,False,True,False
1.0,5.8,8.433,0.0,14.233,2022,311,19,False,False,False,True
3.0,5.5,8.05,0.0,13.55,2023,311,19,True,False,False,False
3.0,5.8,8.333,0.0,14.133,2022,311,19,False,False,True,False
5.0,5.5,8.4,0.0,13.9,2022,311,19,False,False,False,True
9.0,5.3,8.0,0.0,13.3,2023,311,19,False,False,False,True
7.0,3.7,7.8,0.0,11.5,2023,436,29,False,False,True,False
9.0,4.1,8.5,0.0,12.6,2023,436,29,False,False,False,True
7.0,4.9,8.7,0.0,13.6,2023,284,42,True,False,False,False
19.0,4.9,8.6,0.0,13.5,2023,284,42,False,False,False,True
23.0,5.0,8.1,0.0,13.1,2023,284,42,False,False,False,True
68.0,4.0,8.5,0.0,12.5,2022,451,34,False,False,False,True
10.0,3.9,8.15,0.0,12.05,2023,418,53,False,False,False,True
127.0,4.6,6.433,0.0,11.033,2022,123,60,False,False,False,True
66.0,4.5,7.133,0.0,11.633,2023,25,34,False,False,False,True
100.0,4.4,7.466,0.0,11.866,2023,25,34,False,False,False,True
100.0,5.0,7.133,0.0,12.133,2022,218,56,False,False,False,True
23.0,4.6,8.866,0.0,13.466,2022,218,56,False,False,False,True
34.0,5.0,8.0,0.0,13.0,2023,218,56,False,False,False,True
7.0,5.4,7.366,0.0,12.766,2023,218,56,False,False,True,False
4.0,5.0,8.4,0.0,13.4,2023,218,56,False,False,False,True
63.0,4.3,8.3,0.0,12.6,2022,315,40,False,False,False,True
87.0,4.2,8.0,0.0,12.2,2023,315,40,False,False,False,True
20.0,5.0,8.25,0.0,13.25,2023,507,9,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,230,40,False,False,False,True
3.0,5.0,8.45,0.0,13.45,2022,406,79,True,False,False,False
30.0,0.0,0.0,0.0,0.0,2023,450,79,True,False,False,False
14.0,5.0,7.45,0.0,12.45,2023,219,83,False,False,False,True
27.0,3.9,6.25,0.0,10.15,2023,315,83,False,False,False,True
4.0,4.5,8.9,0.0,13.4,2022,486,79,True,False,False,False
8.0,4.8,8.45,0.0,13.25,2022,176,79,True,False,False,False
0.0,5.1,7.75,0.0,12.85,2023,176,79,False,False,False,True
0.0,5.1,7.95,0.0,13.05,2023,176,79,False,False,True,False
4.0,4.8,8.8,0.0,13.6,2023,176,79,True,False,False,False
75.0,5.0,7.7,0.0,12.7,2022,233,56,False,False,False,True
19.0,5.2,8.366,0.0,13.566,2022,233,56,False,False,False,True
120.0,5.5,6.133,0.0,11.633,2022,206,29,False,False,False,True
2.0,5.7,8.1,0.0,13.8,2022,206,29,False,False,False,True
4.0,5.5,8.433,0.0,13.933,2022,206,29,False,False,True,False
7.0,5.5,8.4,0.0,13.9,2022,206,29,False,False,False,True
1.0,5.5,8.566,0.0,14.066,2022,206,29,False,True,False,False
2.0,5.3,8.3,0.0,13.6,2023,206,24,True,False,False,False
5.0,5.6,8.3,0.0,13.9,2022,206,24,False,False,True,False
4.0,5.5,8.5,0.0,14.0,2022,206,24,False,False,False,True
14.0,5.1,8.2,0.0,13.3,2023,346,38,False,False,False,True
52.0,4.4,7.0,0.0,11.4,2023,207,3,False,False,False,True
0.0,4.5,5.966,0.0,10.466,2023,207,3,True,False,False,False
8.0,5.8,8.05,0.0,13.85,2023,476,45,False,False,False,True
2.0,6.0,8.433,0.0,14.433,2022,93,45,True,False,False,False
2.0,6.4,8.3,0.0,14.7,2022,93,45,False,False,True,False
1.0,6.7,8.4,0.0,15.1,2022,93,45,False,False,False,True
1.0,6.7,8.566,0.0,15.266,2023,93,45,False,False,False,True
1.0,6.0,8.5,0.0,14.5,2023,93,45,False,False,True,False
1.0,6.2,8.5,0.0,14.7,2023,93,45,False,False,False,True
15.0,4.8,8.133,0.0,12.933,2022,449,57,True,False,False,False
51.0,4.8,8.3,0.0,13.1,2022,449,57,False,False,False,True
16.0,5.2,8.466,0.0,13.666,2022,449,57,False,False,False,True
22.0,5.0,6.366,0.0,11.366,2023,449,57,True,False,False,False
7.0,5.5,7.433,0.0,12.933,2023,449,57,False,False,True,False
8.0,5.3,8.2,0.0,13.5,2023,449,57,False,False,False,True
1.0,5.3,8.533,0.0,13.833,2023,449,57,False,False,True,False
3.0,5.3,8.25,0.0,13.55,2023,449,57,False,False,False,True
89.0,4.6,7.766,0.0,12.366,2022,485,4,False,False,False,True
35.0,4.5,8.8,0.0,13.3,2022,485,4,False,False,False,True
4.0,5.3,8.233,0.0,13.533,2023,69,33,False,False,True,False
7.0,5.3,8.1,0.0,13.4,2023,69,33,False,False,False,True
23.0,5.1,6.4,0.0,11.5,2022,46,79,True,False,False,False
43.0,5.1,8.1,0.0,13.2,2022,46,79,False,False,False,True
54.0,4.9,5.4,0.0,10.3,2023,46,79,False,False,False,True
19.0,3.7,8.55,0.0,12.25,2022,158,29,False,False,False,True
107.0,3.8,7.733,0.0,11.533,2023,354,39,False,False,False,True
33.0,5.1,8.1,0.0,13.2,2023,70,33,False,False,False,True
35.0,4.9,7.7,0.0,12.6,2023,342,31,False,False,False,True
95.0,4.2,7.766,0.0,11.966,2023,37,69,False,False,False,True
29.0,4.2,8.1,0.0,12.3,2023,37,69,False,False,False,True
27.0,4.2,7.933,0.0,12.133,2023,37,69,False,False,False,True
42.0,4.2,6.733,0.0,10.933,2023,37,69,False,False,False,True
20.0,4.2,8.0,0.0,12.2,2023,37,69,False,False,False,True
133.0,4.2,6.3,0.0,10.5,2022,104,10,False,False,False,True
54.0,4.4,8.433,0.0,12.833,2022,104,10,False,False,False,True
60.0,4.6,8.0,0.0,12.6,2023,302,56,False,False,False,True
34.0,4.9,8.533,0.0,13.433,2022,504,76,False,False,False,True
0.0,4.6,8.25,0.0,12.85,2022,94,79,False,False,False,True
0.0,4.6,8.3,0.0,12.9,2022,94,79,False,False,True,False
0.0,5.0,7.2,0.0,12.2,2023,94,79,False,False,False,True
0.0,5.0,7.5,0.0,12.5,2023,94,79,False,False,True,False
0.0,3.9,7.4,0.0,11.3,2023,196,79,False,False,False,True
0.0,3.9,8.25,0.0,12.15,2023,196,79,False,False,True,False
34.0,4.8,6.45,0.0,11.25,2022,259,79,True,False,False,False
0.0,5.1,7.2,0.0,12.3,2022,46,79,False,False,False,True
0.0,5.1,5.95,0.0,11.05,2022,46,79,False,False,True,False
35.0,5.0,5.45,0.0,10.45,2022,46,79,True,False,False,False
0.0,5.4,8.0,0.0,13.4,2023,46,79,False,False,False,True
0.0,5.4,7.75,0.0,13.15,2023,46,79,False,False,True,False
3.0,5.5,8.15,0.0,13.65,2023,46,79,True,False,False,False
0.0,5.1,8.5,0.0,13.6,2022,136,79,False,False,False,True
0.0,5.2,8.3,0.0,13.5,2022,136,79,False,False,True,False
19.0,5.1,7.65,0.0,12.75,2022,136,79,True,False,False,False
18.0,4.9,7.6,0.0,12.5,2023,136,79,True,False,False,False
43.0,5.3,7.0,0.0,12.3,2023,71,31,False,False,False,True
49.0,4.8,8.166,0.0,12.966,2022,257,74,False,False,False,True
62.0,4.9,7.7,0.0,12.6,2023,257,74,False,False,False,True
45.0,4.2,6.066,0.0,10.266,2023,257,74,False,False,False,True
12.0,4.6,7.966,0.0,12.566,2023,257,74,False,False,False,True
99.0,3.6,8.266,0.0,11.866,2023,296,74,False,False,False,True
70.0,5.0,7.733,0.0,12.733,2022,366,34,False,False,False,True
41.0,5.2,7.7,0.0,12.9,2023,366,34,False,False,False,True
18.0,5.2,8.0,0.0,13.2,2023,366,34,False,False,False,True
17.0,4.7,7.966,0.0,12.666,2023,366,34,False,False,False,True
39.0,4.5,8.0,0.0,12.5,2023,127,41,False,False,False,True
68.0,4.6,6.933,0.0,11.533,2023,336,19,False,False,False,True
62.0,4.0,7.866,0.0,11.866,2023,34,27,False,False,False,True
98.0,4.1,7.066,0.0,11.166,2022,40,21,False,False,False,True
22.0,4.6,7.85,0.0,12.45,2022,322,11,False,False,False,True
12.0,4.8,8.333,0.0,13.133,2022,202,29,True,False,False,False
51.0,4.8,8.3,0.0,13.1,2022,202,29,False,False,False,True
6.0,3.8,8.73,0.0,12.533,2022,202,29,False,False,True,False
9.0,3.8,9.25,0.0,13.05,2022,202,29,False,False,False,True
41.0,4.6,8.6,0.0,13.2,2022,202,29,False,False,False,True
17.0,4.5,8.466,0.0,12.966,2022,202,29,False,True,False,False
2.0,4.8,8.7,0.0,13.5,2023,202,29,False,False,True,False
2.0,4.8,8.95,0.0,13.75,2023,202,29,False,False,False,True
11.0,4.8,8.466,0.0,13.266,2023,202,29,True,False,False,False
17.0,4.8,8.433,0.0,13.233,2023,202,29,False,False,False,True
4.0,4.6,8.8,0.0,13.4,2023,202,24,True,False,False,False
9.0,4.6,8.8,0.0,13.4,2022,202,24,False,False,False,True
69.0,4.5,6.7,0.0,11.2,2023,248,1,False,False,False,True
5.0,4.8,8.0,0.0,12.8,2023,112,15,True,False,False,False
22.0,4.5,6.85,0.0,11.35,2023,112,15,False,False,False,True
46.0,4.0,6.9,3.3,7.6,2023,390,26,False,False,False,True
49.0,4.4,8.1,0.0,12.5,2023,391,26,False,False,False,True
109.0,3.8,6.3,3.0,7.1,2022,187,32,False,False,False,True
116.0,4.0,7.166,0.0,11.166,2023,187,32,False,False,False,True
17.0,5.0,8.2,0.0,13.2,2023,187,32,False,False,False,True
33.0,4.7,7.066,0.3,11.466,2023,187,32,False,False,False,True
33.0,4.1,5.7,0.0,9.8,2023,187,32,False,False,False,True
12.0,3.8,8.75,0.0,12.55,2023,203,29,False,False,False,True
28.0,3.9,7.4,0.0,11.3,2022,467,29,False,False,False,True
14.0,4.8,7.75,0.0,12.55,2023,467,29,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,312,17,False,False,False,True
15.0,4.2,7.65,0.0,11.85,2023,246,53,False,False,False,True
26.0,4.8,7.9,0.0,12.7,2023,480,80,False,False,False,True
14.0,4.8,8.166,0.0,12.966,2023,480,80,False,False,False,True
2.0,5.1,8.55,0.0,13.65,2022,334,79,True,False,False,False
0.0,4.8,8.3,0.0,13.1,2023,334,79,False,False,False,True
0.0,4.8,8.1,0.0,12.9,2023,334,79,False,False,True,False
13.0,5.1,7.7,0.0,12.8,2023,334,79,True,False,False,False
0.0,5.4,7.8,0.0,13.2,2023,393,79,False,False,False,True
0.0,5.4,8.7,0.0,14.1,2023,393,79,False,False,True,False
67.0,4.7,8.133,0.0,12.833,2022,79,11,False,False,False,True
15.0,4.5,8.3,0.0,12.8,2022,79,11,False,False,False,True
53.0,3.6,8.766,0.0,12.366,2023,404,80,False,False,False,True
7.0,6.0,8.166,0.0,14.166,2022,508,45,False,False,True,False
6.0,6.0,8.4,0.0,14.4,2022,508,45,False,False,False,True
1.0,6.0,8.333,0.0,14.333,2023,508,45,False,False,True,False
2.0,5.7,8.4,0.0,14.1,2023,508,45,False,False,False,True
28.0,4.5,8.8,0.0,13.3,2023,175,47,False,False,False,True
126.0,4.2,6.9,0.0,11.1,2022,38,34,False,False,False,True
60.0,4.7,7.933,0.0,12.633,2022,38,34,False,False,False,True
122.0,4.7,5.766,0.0,10.466,2023,38,34,False,False,False,True
20.0,5.1,7.9,0.0,13.0,2023,38,34,False,False,False,True
34.0,4.6,6.8,0.0,11.4,2023,38,34,False,False,False,True
81.0,4.3,7.933,0.0,12.233,2022,459,27,False,False,False,True
63.0,3.7,8.1,0.0,11.8,2023,460,27,False,False,False,True
43.0,5.1,8.1,0.0,13.2,2022,56,35,False,False,False,True
33.0,5.0,8.333,0.0,13.333,2022,56,35,False,False,False,True
24.0,3.9,6.4,0.0,10.3,2022,56,35,False,True,False,False
19.0,6.1,7.733,0.0,13.833,2022,341,46,False,False,False,True
3.0,5.8,8.266,0.0,14.066,2023,341,46,True,False,False,False
1.0,6.3,8.5,0.0,14.8,2023,341,46,False,False,True,False
4.0,6.3,8.5,0.0,14.8,2023,341,46,False,False,False,True
13.0,6.3,7.1,0.0,13.4,2023,341,46,False,False,False,True
31.0,5.1,5.366,0.0,10.466,2023,341,46,False,False,False,True
13.0,5.9,7.033,0.0,12.933,2023,341,46,False,False,False,True
6.0,5.7,7.933,0.0,13.633,2023,341,46,False,False,True,False
6.0,5.6,8.133,0.0,13.733,2023,341,46,False,False,False,True
62.0,3.8,8.8,0.0,12.6,2022,200,57,False,False,False,True
78.0,4.0,8.333,0.0,12.333,2023,200,57,False,False,False,True
3.0,4.5,8.43,0.0,12.933,2022,394,29,False,False,True,False
6.0,4.5,8.75,0.0,13.25,2022,394,29,False,False,False,True
5.0,4.6,8.5,0.0,13.1,2023,394,29,False,False,True,False
3.0,4.6,9.0,0.0,13.6,2023,394,29,False,False,False,True
14.0,4.9,7.65,0.0,12.55,2023,394,29,False,False,False,True
10.0,4.5,8.4,0.0,12.9,2023,394,67,True,False,False,False
21.0,4.5,8.05,0.0,12.55,2022,394,67,False,False,False,True
31.0,4.6,8.15,0.0,12.75,2023,394,29,False,False,False,True
24.0,4.6,8.133,0.0,12.733,2023,394,29,False,False,False,True
9.0,5.3,8.033,0.0,13.333,2023,240,79,True,False,False,False
14.0,5.5,8.133,0.0,13.633,2023,240,79,False,False,False,True
61.0,4.7,7.9,0.0,12.6,2023,17,27,False,False,False,True
25.0,4.7,8.033,0.0,12.733,2023,17,27,False,False,False,True
36.0,4.7,6.633,0.0,11.333,2023,17,27,False,False,False,True
79.0,4.4,7.933,0.0,12.333,2023,376,73,False,False,False,True
5.0,6.2,7.5,0.0,13.7,2023,448,45,False,False,True,False
5.0,6.2,8.5,0.0,14.7,2023,448,45,False,False,False,True
1.0,6.2,8.066,0.0,14.266,2023,448,45,False,False,True,False
3.0,6.2,7.8,0.0,14.0,2023,448,45,False,False,False,True
4.0,5.9,8.1,0.0,14.0,2023,261,45,True,False,False,False
8.0,5.9,8.133,0.0,14.033,2023,261,45,False,False,False,True
3.0,5.9,8.2,0.0,14.1,2023,261,45,False,False,True,False
2.0,5.9,8.266,0.0,14.166,2023,261,45,False,False,False,True
91.0,4.4,7.6,0.0,12.0,2022,160,34,False,False,False,True
11.0,5.4,7.966,0.0,13.366,2022,297,7,True,False,False,False
72.0,5.4,7.333,0.0,12.733,2022,297,7,False,False,False,True
128.0,3.6,7.3,0.0,10.9,2022,154,2,False,False,False,True
88.0,3.7,8.433,0.0,12.133,2022,154,2,False,False,False,True
91.0,3.7,8.4,0.0,12.1,2023,154,2,False,False,False,True
19.0,4.7,8.133,0.0,12.833,2023,511,23,False,False,False,True
16.0,4.9,8.666,0.0,13.566,2023,332,77,False,False,False,True
6.0,5.1,7.3,0.0,12.4,2023,332,77,False,False,True,False
6.0,4.9,8.5,0.0,13.4,2023,332,77,False,False,False,True
26.0,4.8,7.2,0.0,12.0,2023,332,77,False,False,False,True
40.0,4.7,8.566,0.0,13.266,2022,201,47,False,False,False,True
17.0,5.0,8.533,0.0,13.533,2023,201,47,False,False,False,True
50.0,4.7,8.166,0.0,12.866,2022,381,27,False,False,False,True
13.0,4.8,8.366,0.0,13.166,2023,381,27,True,False,False,False
38.0,4.6,8.3,0.0,12.9,2023,381,27,False,False,False,True
19.0,4.7,7.566,0.0,12.266,2023,381,27,False,False,False,True
37.0,4.9,8.466,0.0,13.366,2022,415,27,False,False,False,True
26.0,4.9,8.5,0.0,13.4,2022,415,27,False,False,False,True
55.0,4.9,7.8,0.0,12.7,2023,415,27,False,False,False,True
42.0,4.6,5.733,0.0,10.333,2023,415,27,False,False,False,True
34.0,4.9,4.566,0.0,9.466,2023,415,27,False,False,False,True
27.0,5.1,8.066,0.0,13.166,2023,49,35,False,False,False,True
17.0,5.1,7.15,0.0,12.25,2023,49,35,False,False,False,True
4.0,6.1,7.166,0.0,13.266,2023,457,45,False,False,True,False
7.0,5.7,8.033,0.0,13.733,2023,457,45,False,False,False,True
13.0,5.2,8.533,0.0,13.733,2022,294,33,False,False,False,True
8.0,5.2,8.3,0.0,13.5,2022,294,33,False,True,False,False
117.0,5.0,6.1,0.0,11.1,2023,294,33,False,False,False,True
15.0,5.3,8.2,0.0,13.5,2023,294,30,False,False,False,True
9.0,5.2,8.133,0.0,13.333,2023,294,33,False,False,False,True
98.0,4.5,7.666,0.0,12.166,2022,386,78,False,False,False,True
56.0,4.5,8.233,0.0,12.733,2022,386,78,False,False,False,True
15.0,4.6,8.233,0.0,12.833,2023,386,78,True,False,False,False
45.0,4.5,8.233,0.0,12.733,2023,386,78,False,False,False,True
121.0,4.5,5.966,0.0,10.466,2023,386,78,False,False,False,True
111.0,4.1,7.766,0.0,11.866,2022,331,77,False,False,False,True
16.0,4.1,8.1,0.0,12.2,2023,331,77,True,False,False,False
57.0,4.1,8.066,0.0,12.166,2023,331,77,False,False,False,True
59.0,4.9,8.1,0.0,13.0,2022,126,27,False,False,False,True
37.0,4.9,8.366,0.0,13.266,2022,126,27,False,False,False,True
19.0,5.0,7.933,0.0,12.933,2023,126,27,True,False,False,False
34.0,5.0,8.0,0.0,13.0,2023,126,27,False,False,False,True
38.0,5.6,7.7,0.0,13.3,2022,340,58,False,False,False,True
28.0,5.0,6.65,0.0,11.65,2022,340,58,False,False,False,True
32.0,4.7,7.3,0.0,12.0,2023,340,58,False,False,False,True
10.0,5.1,7.8,0.0,12.9,2023,340,58,False,False,False,True
0.0,5.1,8.7,-0.0,13.8,2023,340,58,True,False,False,False
18.0,5.4,7.466,0.0,12.866,2022,185,78,True,False,False,False
32.0,5.7,7.833,0.0,13.533,2022,185,78,False,False,False,True
73.0,5.3,7.133,0.0,12.433,2022,185,78,False,False,False,True
1.0,5.7,8.333,0.0,14.033,2023,185,78,True,False,False,False
3.0,5.7,8.266,0.0,13.966,2023,185,78,False,False,True,False
2.0,5.7,8.3,0.0,14.0,2023,185,78,False,False,False,True
11.0,5.3,8.2,0.0,13.5,2023,185,78,False,False,False,True
1.0,5.7,8.4,0.0,14.1,2023,185,78,False,False,True,False
1.0,5.7,8.4,0.0,14.1,2023,185,78,False,False,False,True
5.0,5.7,8.033,0.0,13.733,2023,185,78,False,False,True,False
4.0,5.7,8.2,0.0,13.9,2023,185,78,False,False,False,True
5.0,5.7,8.066,0.0,13.766,2023,185,78,False,False,True,False
5.0,5.6,8.166,0.0,13.766,2023,185,78,False,False,False,True
80.0,4.1,8.133,0.0,12.233,2022,367,34,False,False,False,True
69.0,4.7,8.033,0.0,12.733,2022,445,4,False,False,False,True
54.0,4.7,8.0,0.0,12.7,2023,445,4,False,False,False,True
102.0,5.1,7.033,0.0,12.133,2022,347,72,False,False,False,True
20.0,5.5,8.066,0.0,13.566,2022,347,72,False,False,False,True
7.0,5.5,8.033,0.0,13.533,2022,347,72,False,True,False,False
14.0,5.7,7.666,0.0,13.366,2023,347,72,False,False,False,True
18.0,5.7,7.7,0.0,13.4,2023,347,72,False,False,False,True
35.0,5.4,8.0,0.0,13.4,2022,369,7,False,False,False,True
7.0,5.4,7.766,0.0,13.166,2022,369,7,False,False,True,False
4.0,5.8,8.266,0.0,14.066,2022,369,7,False,False,False,True
77.0,5.6,6.766,0.0,12.366,2023,369,7,False,False,False,True
11.0,5.9,7.2,0.0,13.1,2023,369,7,False,False,False,True
109.0,4.3,7.6,0.0,11.9,2022,157,37,False,False,False,True
14.0,5.0,7.866,0.0,12.866,2023,23,33,True,False,False,False
32.0,5.0,8.233,0.0,13.233,2023,23,33,False,False,False,True
36.0,5.0,7.6,0.0,12.6,2023,23,31,False,False,False,True
100.0,3.2,7.933,0.0,11.133,2022,470,49,False,False,False,True
65.0,4.8,8.1,0.0,12.9,2022,475,49,False,False,False,True
48.0,4.7,8.266,0.0,12.966,2022,475,49,False,False,False,True
81.0,4.7,7.633,0.0,12.333,2023,475,49,False,False,False,True
25.0,4.8,7.533,0.0,12.333,2023,475,49,False,False,False,True
72.0,5.0,5.633,0.0,10.633,2023,352,19,False,False,False,True
44.0,4.9,7.966,0.0,12.866,2023,352,19,False,False,False,True
22.0,4.9,7.733,0.0,12.633,2023,352,19,False,False,False,True
10.0,5.4,7.833,0.0,13.233,2023,352,19,False,False,False,True
0.0,4.1,8.35,0.0,12.45,2023,20,79,False,False,False,True
0.0,4.1,8.85,0.0,12.95,2023,20,79,False,False,True,False
0.0,5.3,7.35,0.0,12.65,2022,243,79,False,False,False,True
0.0,5.3,7.85,0.0,13.15,2022,243,79,False,False,True,False
8.0,5.6,7.65,0.0,13.25,2023,243,79,True,False,False,False
19.0,4.4,7.45,0.0,11.85,2023,376,73,False,False,False,True
9.0,4.8,8.35,0.0,13.15,2023,332,77,False,False,False,True
9.0,4.9,6.4,0.0,11.3,2023,49,35,False,False,False,True
0.0,4.4,8.15,0.0,12.55,2022,33,79,False,False,False,True
0.0,4.3,8.1,0.0,12.4,2022,33,79,False,False,True,False
25.0,4.1,7.3,0.0,11.4,2023,33,79,True,False,False,False
6.0,5.4,8.1,0.0,13.5,2023,185,83,False,False,True,False
2.0,5.7,8.25,0.0,13.95,2023,185,83,False,False,False,True
9.0,4.5,8.65,0.0,13.15,2022,361,79,True,False,False,False
8.0,4.8,6.65,0.0,11.45,2023,23,33,False,False,True,False
7.0,4.4,7.15,0.0,11.55,2023,23,33,False,False,False,True
8.0,4.8,8.266,0.0,13.066,2023,475,83,False,False,True,False
7.0,4.8,8.4,0.0,13.2,2023,475,83,False,False,False,True
26.0,4.6,8.766,0.0,13.366,2023,498,14,False,False,False,True
77.0,3.9,5.966,0.0,9.866,2023,421,66,False,False,False,True
18.0,4.5,8.433,0.0,12.933,2023,144,72,True,False,False,False
32.0,4.5,8.5,0.0,13.0,2023,144,72,False,False,False,True
33.0,4.5,8.15,0.0,12.65,2023,144,72,False,False,False,True
22.0,3.3,8.6,0.0,11.9,2022,208,29,False,False,False,True
6.0,5.1,8.566,0.0,13.66,2023,78,76,False,False,True,False
11.0,5.2,8.6,0.0,13.8,2023,78,76,False,False,False,True
7.0,4.8,8.45,0.0,13.25,2023,98,44,True,False,False,False
25.0,4.4,7.65,0.0,12.05,2022,98,44,False,False,False,True
66.0,5.3,7.566,0.0,12.866,2022,251,47,False,False,False,True
47.0,4.9,7.766,0.0,12.666,2023,251,47,False,False,False,True
94.0,5.6,6.633,0.0,12.233,2022,252,47,False,False,False,True
95.0,3.8,8.4,0.0,12.2,2022,224,74,False,False,False,True
86.0,3.4,8.733,0.0,12.133,2022,224,74,False,False,False,True
120.0,3.4,7.333,0.0,10.733,2023,224,74,False,False,False,True
33.0,5.4,8.1,0.0,13.5,2022,324,42,False,False,False,True
21.0,5.1,8.433,0.0,13.533,2022,324,42,False,False,False,True
11.0,5.1,8.233,0.0,13.333,2022,324,42,False,True,False,False
12.0,5.4,8.0,0.0,13.4,2023,324,42,False,False,False,True
44.0,4.9,5.233,0.0,10.133,2023,324,42,False,False,False,True
12.0,5.1,8.033,0.0,13.133,2023,324,42,False,False,False,True
26.0,2.5,8.15,0.0,10.65,2023,173,29,False,False,False,True
18.0,4.5,7.65,0.0,12.15,2023,209,29,False,False,False,True
75.0,3.4,6.8,0.0,10.2,2023,250,68,False,False,False,True
37.0,4.4,8.533,0.0,12.933,2023,163,76,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,164,76,False,False,False,True
45.0,2.9,4.866,0.0,7.766,2023,164,76,False,False,False,True
14.0,4.4,8.1,0.0,12.5,2023,164,76,False,False,False,True
6.0,4.8,8.633,0.0,13.433,2023,183,41,True,False,False,False
17.0,4.8,8.433,0.0,13.233,2023,183,41,False,False,False,True
10.0,4.8,8.1,0.0,12.9,2023,183,41,False,False,False,True
53.0,4.5,6.85,0.0,11.35,2023,183,41,False,False,False,True
28.0,5.5,6.866,0.0,12.366,2023,412,79,False,False,False,True
99.0,4.9,7.233,0.0,12.133,2022,235,64,False,False,False,True
6.0,4.8,7.9,0.0,12.7,2023,235,64,True,False,False,False
8.0,4.5,6.6,0.0,11.1,2023,235,64,False,False,True,False
4.0,4.8,7.85,0.0,12.65,2023,235,64,False,False,False,True
4.0,4.6,8.2,0.0,12.8,2022,68,29,False,False,True,False
5.0,4.6,8.9,0.0,13.5,2022,68,29,False,False,False,True
6.0,4.8,8.15,0.0,12.95,2023,68,29,False,False,True,False
6.0,4.8,8.65,0.0,13.45,2023,68,29,False,False,False,True
27.0,4.8,7.25,0.0,12.05,2022,68,67,False,False,False,True
48.0,4.3,7.3,0.0,11.6,2023,68,29,False,False,False,True
0.0,5.4,8.3,0.0,13.7,2022,177,79,False,False,False,True
0.0,5.1,7.2,0.0,12.3,2022,177,79,False,False,True,False
6.0,4.9,8.4,0.0,13.3,2022,177,79,True,False,False,False
14.0,5.7,7.0,0.0,12.7,2023,177,79,True,False,False,False
21.0,4.5,6.4,0.0,10.9,2023,209,29,False,False,False,True
0.0,4.2,8.9,0.0,13.1,2022,471,79,False,False,False,True
0.0,4.2,9.0,0.0,13.2,2022,471,79,False,False,True,False
7.0,4.6,8.65,0.0,13.25,2022,471,79,True,False,False,False
16.0,4.5,7.65,0.0,12.15,2023,183,41,False,False,False,True
6.0,4.5,7.25,0.0,11.75,2023,183,41,False,False,False,True
7.0,4.8,7.8,0.0,12.6,2023,183,41,False,False,True,False
0.0,5.2,7.3,0.0,12.5,2022,412,79,False,False,False,True
0.0,5.2,7.9,0.0,13.1,2022,412,79,False,False,True,False
24.0,4.8,7.5,0.0,12.3,2022,412,79,True,False,False,False
0.0,5.2,7.8,0.0,13.0,2023,412,79,False,False,False,True
0.0,5.2,7.8,0.0,13.0,2023,412,79,False,False,True,False
7.0,5.0,8.45,0.0,13.45,2023,412,79,True,False,False,False
8.0,4.3,7.05,0.0,11.35,2023,68,29,False,False,False,True
6.0,4.8,8.05,0.0,12.85,2023,68,29,False,False,True,False
25.0,4.9,8.266,0.0,13.166,2023,310,42,False,False,False,True
27.0,4.9,8.05,0.0,12.95,2023,310,42,False,False,False,True
15.0,6.1,7.966,0.0,14.066,2022,72,42,False,False,False,True
2.0,6.3,7.9,0.0,14.2,2023,72,42,False,False,True,False
1.0,6.1,8.133,0.0,14.233,2023,72,42,False,False,False,True
2.0,6.1,8.033,0.0,14.133,2023,72,42,False,False,True,False
1.0,6.2,8.033,0.0,14.233,2023,72,42,False,False,False,True
16.0,3.2,7.15,0.0,10.35,2023,182,12,True,False,False,False
31.0,3.2,8.05,0.0,11.25,2022,182,12,False,False,False,True
1.0,6.3,8.2,0.0,14.5,2022,62,79,True,False,False,False
1.0,6.3,8.5,0.0,14.8,2022,62,79,False,False,True,False
5.0,6.3,8.133,0.0,14.433,2022,62,79,False,False,False,True
6.0,5.3,7.366,0.0,12.666,2023,62,79,False,False,True,False
3.0,5.7,8.65,0.0,14.35,2023,62,79,False,False,False,True
21.0,3.7,6.65,0.0,10.35,2023,419,46,False,False,False,True
62.0,4.8,8.166,0.0,12.966,2022,407,65,False,False,False,True
26.0,4.9,8.5,0.0,13.4,2022,407,65,False,False,False,True
104.0,4.6,7.0,0.0,11.6,2023,407,65,False,False,False,True
25.0,4.6,7.233,0.0,11.833,2023,407,65,False,False,False,True
3.0,6.0,8.466,0.0,14.466,2022,42,9,False,False,True,False
7.0,5.9,8.466,0.0,14.366,2022,42,9,False,False,False,True
4.0,4.9,7.95,0.0,12.85,2023,28,15,True,False,False,False
4.0,4.9,7.55,0.0,12.45,2023,28,15,False,False,True,False
6.0,5.0,7.5,0.0,12.5,2023,28,15,False,False,False,True
16.0,4.6,7.2,0.0,11.8,2023,236,15,False,False,False,True
86.0,4.5,7.933,0.0,12.433,2022,306,15,False,False,False,True
17.0,4.9,8.1,0.0,13.0,2023,484,7,True,False,False,False
42.0,4.6,8.266,0.0,12.866,2023,484,7,False,False,False,True
