Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
23.0,5.1,6.8,0.0,11.9,2022,96,27,True,False,False,False
26.0,5.3,7.866,0.0,13.166,2022,96,27,False,False,True,False
19.0,5.2,7.666,0.1,12.766,2022,96,27,False,False,True,False
12.0,5.3,7.666,0.0,12.966,2022,96,27,False,False,False,True
72.0,4.8,7.2,0.3,11.7,2023,229,39,False,False,True,False
51.0,4.2,6.6,0.3,10.5,2022,499,28,False,False,True,False
13.0,4.3,7.65,0.2,11.75,2023,499,28,False,False,True,False
5.0,5.1,7.266,0.0,12.366,2023,212,56,False,True,False,False
6.0,5.1,7.2,0.0,12.3,2023,212,56,False,False,True,False
1.0,5.0,7.95,0.0,12.95,2023,213,56,True,False,False,False
3.0,5.0,7.85,0.0,12.85,2023,213,56,False,True,False,False
3.0,5.0,8.05,0.0,13.05,2023,213,56,False,False,True,False
16.0,4.6,7.233,0.0,11.833,2023,290,56,False,False,True,False
4.0,4.6,8.05,0.0,12.65,2023,291,56,False,True,False,False
7.0,4.6,7.7,0.0,12.3,2023,291,56,False,False,True,False
57.0,4.5,7.466,0.1,11.866,2022,81,39,False,False,True,False
100.0,5.0,7.0,0.0,12.0,2022,204,39,False,False,True,False
11.0,4.8,7.7,0.0,12.5,2022,204,28,False,False,True,False
37.0,4.8,7.633,0.0,12.433,2022,204,39,False,False,True,False
62.0,4.6,7.266,0.0,11.866,2023,204,39,False,False,True,False
6.0,4.9,7.5,0.0,12.4,2023,204,39,False,True,False,False
4.0,4.8,7.766,0.0,12.566,2023,204,39,False,False,True,False
57.0,4.9,7.8,0.1,12.6,2022,45,18,False,False,True,False
30.0,4.9,7.666,0.0,12.566,2022,45,18,False,False,True,False
91.0,4.4,7.7,0.0,12.1,2022,321,65,False,False,True,False
55.0,4.2,7.733,0.0,11.933,2022,321,65,False,False,True,False
104.0,4.4,6.666,0.3,10.766,2023,321,65,False,False,True,False
15.0,4.7,7.5,0.1,12.1,2023,321,65,False,False,True,False
18.0,4.4,7.9,0.1,12.2,2023,321,65,False,False,True,False
129.0,4.6,6.633,0.0,11.233,2022,521,72,False,False,True,False
74.0,4.3,7.366,0.1,11.566,2022,519,75,False,False,True,False
22.0,3.9,7.333,0.0,11.233,2023,460,81,False,False,True,False
6.0,4.7,7.933,0.1,12.533,2023,145,4,False,False,True,False
7.0,4.4,7.766,0.0,12.166,2023,145,4,False,True,False,False
46.0,4.8,7.966,0.0,12.766,2022,435,36,False,False,True,False
11.0,4.8,7.5,0.0,12.3,2023,435,36,False,False,True,False
3.0,4.8,7.833,0.0,12.633,2023,435,36,False,True,False,False
4.0,4.8,7.7,0.0,12.5,2023,435,36,False,False,True,False
95.0,4.2,6.966,0.0,11.166,2023,451,19,False,False,True,False
21.0,4.2,5.6,0.0,9.8,2023,41,66,False,False,True,False
84.0,4.4,7.1,0.1,11.4,2023,393,19,False,False,True,False
21.0,5.2,8.166,0.1,13.266,2022,368,27,False,False,True,False
8.0,5.5,8.2,0.0,13.7,2022,471,76,True,False,False,False
6.0,5.7,8.1,0.0,13.8,2022,471,76,False,False,True,False
29.0,4.4,6.966,0.0,11.366,2023,203,77,False,False,True,False
12.0,4.8,6.8,0.0,11.6,2023,203,77,False,False,True,False
25.0,4.6,6.966,0.0,11.566,2023,203,77,False,False,True,False
102.0,4.2,6.7,0.0,10.9,2023,271,47,False,False,True,False
29.0,4.3,7.066,0.0,11.366,2023,271,47,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2023,271,47,False,False,True,False
24.0,4.5,6.7,0.1,11.1,2023,271,47,False,False,True,False
0.0,5.1,7.8,0.0,12.9,2023,331,76,False,False,True,False
0.0,5.1,7.6,0.1,12.6,2023,331,76,False,True,False,False
0.0,5.7,8.4,0.0,14.1,2022,471,76,False,False,True,False
0.0,5.7,8.55,0.0,14.25,2022,471,76,False,True,False,False
0.0,5.9,8.25,0.1,14.05,2023,471,76,False,False,True,False
0.0,5.9,8.2,0.0,14.1,2023,471,76,False,True,False,False
0.0,5.6,7.5,0.0,13.1,2022,268,76,False,False,True,False
0.0,5.6,7.4,0.0,13.0,2022,268,76,False,True,False,False
5.0,5.5,7.55,0.0,13.05,2022,268,76,True,False,False,False
0.0,5.6,7.55,0.0,13.15,2023,268,76,False,False,True,False
0.0,5.6,7.9,0.0,13.5,2023,268,76,False,True,False,False
11.0,5.6,7.1,0.0,12.7,2023,268,76,True,False,False,False
0.0,4.8,7.95,0.0,12.75,2022,304,76,False,False,True,False
0.0,4.9,7.4,0.1,12.2,2022,304,76,False,True,False,False
14.0,4.8,7.9,0.2,12.5,2022,304,76,True,False,False,False
0.0,5.0,6.15,0.6,10.55,2023,304,76,False,False,True,False
0.0,4.9,6.85,0.5,11.25,2023,304,76,False,True,False,False
19.0,5.0,7.1,0.1,12.0,2023,304,76,True,False,False,False
25.0,4.2,7.55,0.0,11.75,2022,249,28,False,False,True,False
95.0,4.2,6.866,0.0,11.066,2022,431,69,False,False,True,False
36.0,3.5,5.25,0.0,8.75,2022,29,67,False,False,True,False
43.0,2.9,6.366,0.0,9.266,2023,30,67,False,False,True,False
23.0,4.3,7.1,0.0,11.4,2023,58,28,False,False,True,False
56.0,4.4,7.533,0.0,11.933,2023,353,54,False,False,True,False
9.0,4.5,7.8,0.0,12.3,2023,353,54,False,False,True,False
70.0,5.2,7.233,0.1,12.333,2022,524,75,False,False,True,False
50.0,5.1,7.133,0.2,12.033,2022,524,75,False,False,True,False
138.0,4.3,5.9,0.0,10.2,2022,158,33,False,False,True,False
52.0,4.4,7.6,0.0,12.0,2022,158,33,False,False,True,False
7.0,4.3,7.3,0.0,11.6,2023,158,33,False,True,False,False
8.0,4.7,7.7,0.0,12.4,2023,158,33,False,False,True,False
81.0,4.6,7.7,0.1,12.2,2022,463,74,False,False,True,False
61.0,4.5,7.3,0.0,11.8,2022,463,74,False,False,True,False
58.0,5.0,7.033,0.1,11.933,2023,463,74,False,False,True,False
10.0,4.7,7.2,0.0,11.9,2023,463,74,False,False,True,False
3.0,5.0,7.566,0.0,12.566,2023,463,74,False,True,False,False
6.0,4.9,7.6,0.0,12.5,2023,463,74,False,False,True,False
64.0,4.9,7.6,0.0,12.5,2022,411,6,False,False,True,False
9.0,4.7,7.85,0.0,12.55,2022,92,28,False,False,True,False
8.0,4.7,7.5,0.0,12.2,2023,92,63,True,False,False,False
16.0,4.7,7.55,0.0,12.25,2022,92,63,False,False,True,False
103.0,4.5,7.366,0.0,11.866,2022,413,77,False,False,True,False
79.0,4.4,7.833,0.0,12.233,2022,459,4,False,False,True,False
71.0,4.3,7.466,0.1,11.666,2022,459,4,False,False,True,False
23.0,4.4,7.233,0.0,11.633,2023,459,4,True,False,False,False
68.0,4.4,7.333,0.0,11.733,2023,459,4,False,False,True,False
22.0,4.5,7.166,0.0,11.666,2023,461,46,False,False,True,False
82.0,4.2,7.166,0.0,11.366,2022,452,65,False,False,True,False
19.0,4.2,7.566,0.0,11.766,2023,452,65,False,False,True,False
9.0,5.6,8.033,0.0,13.633,2022,20,28,True,False,False,False
73.0,5.4,7.2,0.3,12.3,2022,20,28,False,False,True,False
4.0,5.2,8.0,0.0,13.2,2022,20,28,False,True,False,False
3.0,5.3,7.75,0.0,13.05,2022,20,28,False,False,True,False
7.0,5.5,8.033,0.0,13.533,2022,20,28,False,False,True,False
3.0,5.5,7.966,0.1,13.366,2022,20,28,False,False,False,True
1.0,5.5,8.4,0.0,13.9,2023,20,28,False,True,False,False
1.0,5.5,8.2,0.0,13.7,2023,20,28,False,False,True,False
2.0,5.6,8.066,0.0,13.666,2023,20,28,False,True,False,False
4.0,5.5,7.966,0.0,13.466,2023,20,28,False,False,True,False
9.0,5.1,6.95,0.0,12.05,2023,20,23,True,False,False,False
1.0,5.6,7.766,0.0,13.366,2022,20,23,False,True,False,False
1.0,5.6,7.85,0.0,13.45,2022,20,23,False,False,True,False
60.0,4.4,7.4,0.0,11.8,2022,118,33,False,False,True,False
67.0,4.7,7.066,0.0,11.766,2023,118,33,False,False,True,False
21.0,4.6,7.4,0.3,11.7,2023,118,33,False,False,True,False
33.0,5.0,8.0,0.0,13.0,2022,54,32,False,False,True,False
24.0,5.0,7.566,0.0,12.566,2023,54,32,False,False,True,False
5.0,5.0,7.933,0.0,12.933,2023,54,32,False,True,False,False
7.0,5.0,8.0,0.0,13.0,2023,54,32,False,False,True,False
42.0,4.3,6.366,0.3,10.366,2023,443,26,False,False,True,False
1.0,5.2,8.433,0.0,13.633,2023,75,44,False,True,False,False
1.0,5.2,8.366,0.0,13.566,2023,75,44,False,False,True,False
21.0,4.3,7.45,0.0,11.75,2022,469,62,False,False,True,False
8.0,5.5,7.033,0.0,12.533,2022,531,35,False,True,False,False
9.0,5.6,7.833,0.0,13.433,2022,531,35,False,False,True,False
21.0,5.5,7.2,0.4,12.3,2022,531,35,False,False,False,True
2.0,5.7,7.566,0.0,13.266,2023,531,35,True,False,False,False
8.0,5.7,7.333,0.3,12.733,2023,531,35,False,True,False,False
6.0,5.7,7.566,0.0,13.266,2023,531,35,False,False,True,False
121.0,4.5,7.233,0.1,11.633,2022,352,75,False,False,True,False
44.0,4.3,7.8,0.0,12.1,2023,350,40,False,False,True,False
56.0,4.3,7.633,0.0,11.933,2022,351,40,False,False,True,False
26.0,4.4,7.35,0.0,11.75,2022,512,28,False,False,True,False
16.0,4.6,7.1,0.0,11.7,2023,512,28,False,False,True,False
67.0,4.3,7.5,0.1,11.7,2022,93,4,False,False,True,False
69.0,4.9,6.833,0.0,11.733,2023,220,75,False,False,True,False
110.0,4.9,7.066,0.2,11.766,2022,399,15,False,False,True,False
100.0,4.8,6.433,0.4,10.833,2022,399,15,False,False,True,False
119.0,4.5,4.866,0.6,8.766,2023,399,15,False,False,True,False
75.0,4.4,7.166,0.0,11.566,2022,160,58,False,False,True,False
30.0,3.6,6.633,0.3,9.933,2023,160,58,False,False,True,False
37.0,3.7,7.233,0.0,10.933,2023,371,65,False,False,True,False
111.0,3.7,7.1,0.3,10.5,2023,371,65,False,False,True,False
39.0,4.7,6.4,0.3,10.8,2023,214,44,False,False,True,False
18.0,5.0,7.733,0.0,12.733,2022,338,26,True,False,False,False
32.0,5.2,7.866,0.0,13.066,2022,338,26,False,False,True,False
15.0,5.2,7.666,0.0,12.866,2022,338,26,False,False,True,False
15.0,5.2,7.3,0.2,12.3,2023,338,26,True,False,False,False
32.0,5.2,7.266,0.1,12.366,2023,338,26,False,False,True,False
31.0,4.1,6.333,0.0,10.433,2023,509,33,False,False,True,False
7.0,4.9,7.633,0.1,12.433,2023,353,81,False,False,True,False
8.0,4.5,7.566,0.0,12.066,2023,353,81,False,True,False,False
21.0,4.2,7.1,0.0,11.3,2023,452,65,False,False,True,False
15.0,4.6,7.366,0.0,11.966,2023,444,26,False,False,True,False
12.0,4.4,7.533,0.0,11.933,2023,470,62,False,False,True,False
16.0,5.0,7.35,0.0,12.35,2023,56,29,False,False,True,False
11.0,4.6,7.333,0.0,11.933,2023,425,72,True,False,False,False
13.0,4.6,7.633,0.0,12.233,2023,425,72,False,False,True,False
60.0,4.8,7.766,0.0,12.566,2022,424,72,False,False,True,False
10.0,4.7,7.6,0.0,12.3,2023,424,72,False,False,True,False
17.0,4.5,7.266,0.1,11.666,2023,424,72,False,False,True,False
17.0,4.7,7.5,0.0,12.2,2022,235,10,False,False,True,False
38.0,4.0,7.4,0.0,11.4,2022,222,28,False,False,True,False
32.0,4.1,7.15,0.3,10.95,2023,222,28,False,False,True,False
13.0,5.0,7.866,0.0,12.866,2023,136,27,False,False,True,False
24.0,4.8,4.433,0.0,9.233,2023,136,27,False,False,True,False
4.0,4.8,8.066,0.2,12.666,2023,136,27,False,True,False,False
2.0,4.9,8.15,0.0,13.05,2023,136,27,False,False,True,False
48.0,4.9,7.166,0.0,12.066,2023,53,75,False,False,True,False
24.0,4.9,6.366,0.0,11.266,2023,53,75,False,False,True,False
39.0,4.5,6.9,0.0,11.4,2022,17,28,False,False,True,False
5.0,5.0,7.9,0.0,12.9,2022,99,10,False,True,False,False
2.0,5.0,8.0,0.0,13.0,2022,99,10,False,False,True,False
141.0,4.5,5.633,0.1,10.033,2022,129,46,False,False,True,False
6.0,4.9,7.333,0.0,12.233,2023,129,46,True,False,False,False
6.0,4.9,7.466,0.0,12.36,2023,129,46,False,True,False,False
10.0,5.0,7.7,0.3,12.4,2023,129,46,False,False,True,False
20.0,5.1,7.5,0.0,12.6,2022,525,46,True,False,False,False
27.0,5.2,7.9,0.0,13.1,2022,525,46,False,False,True,False
84.0,4.0,7.4,0.1,11.3,2022,330,54,False,False,True,False
113.0,4.2,7.6,0.1,11.7,2022,376,78,False,False,True,False
14.0,4.2,6.85,0.1,10.95,2023,376,78,True,False,False,False
25.0,4.2,6.95,0.0,11.15,2023,376,78,False,False,True,False
18.0,4.3,7.45,0.1,11.65,2023,322,28,False,False,True,False
28.0,4.1,6.95,0.0,11.05,2022,256,64,False,False,True,False
34.0,4.2,7.033,0.1,11.133,2023,520,72,False,False,True,False
29.0,4.3,7.35,0.0,11.65,2022,135,28,False,False,True,False
98.0,4.3,7.7,0.0,12.0,2022,337,25,False,False,True,False
5.0,4.7,7.833,0.0,12.533,2023,337,25,True,False,False,False
8.0,4.6,7.133,0.1,11.63,2023,337,25,False,True,False,False
8.0,4.7,7.833,0.0,12.533,2023,337,25,False,False,True,False
45.0,4.0,6.95,0.0,10.95,2022,339,28,False,False,True,False
31.0,4.5,7.15,0.0,11.65,2022,87,28,False,False,True,False
114.0,3.4,6.166,0.1,9.466,2022,55,47,False,False,True,False
22.0,3.9,5.733,0.0,9.633,2023,453,26,False,False,True,False
33.0,3.9,7.3,0.0,11.2,2023,454,26,False,False,True,False
21.0,4.2,7.2,0.0,11.4,2023,319,50,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2022,404,7,False,False,True,False
51.0,4.8,7.833,0.0,12.633,2022,100,50,False,False,True,False
4.0,5.0,8.0,0.1,12.9,2023,100,50,False,False,True,False
105.0,4.1,7.733,0.0,11.833,2022,346,70,False,False,True,False
4.0,5.0,7.866,0.0,12.866,2023,218,12,True,False,False,False
7.0,5.0,7.666,0.0,12.666,2023,218,12,False,False,True,False
0.0,4.6,7.5,0.0,12.1,2023,385,76,False,False,True,False
0.0,4.6,7.35,0.1,11.85,2023,385,76,False,True,False,False
0.0,6.1,8.25,0.0,14.35,2023,258,76,False,False,True,False
0.0,6.1,8.05,0.1,14.05,2023,258,76,False,True,False,False
1.0,5.3,8.3,0.0,13.6,2023,258,76,True,False,False,False
0.0,5.4,7.4,0.1,12.7,2023,179,76,False,False,True,False
0.0,5.4,7.65,0.0,13.05,2023,179,76,False,True,False,False
9.0,5.4,7.6,0.1,12.9,2023,179,76,True,False,False,False
96.0,4.5,7.533,0.0,12.033,2022,478,1,False,False,True,False
36.0,4.7,8.2,0.0,12.9,2022,231,4,False,False,True,False
36.0,4.7,8.033,0.3,12.433,2022,231,4,False,False,True,False
93.0,4.6,6.533,0.0,11.133,2022,252,54,False,False,True,False
111.0,4.1,7.633,0.0,11.733,2022,449,26,False,False,True,False
43.0,4.6,7.633,0.0,12.233,2022,449,26,False,False,True,False
4.0,5.7,8.166,0.0,13.866,2022,363,42,True,False,False,False
6.0,5.6,7.933,0.0,13.533,2022,363,42,False,True,False,False
12.0,5.7,8.1,0.3,13.5,2022,363,42,False,False,True,False
2.0,5.7,8.233,0.0,13.933,2022,363,42,False,True,False,False
1.0,5.7,8.133,0.0,13.833,2022,363,42,False,False,True,False
1.0,5.7,8.033,0.0,13.733,2022,363,42,False,False,False,True
86.0,5.0,7.266,0.1,12.166,2022,215,72,False,False,True,False
15.0,4.8,7.55,0.0,12.35,2023,324,8,False,False,True,False
14.0,4.4,7.133,0.0,11.533,2023,309,35,False,False,True,False
30.0,4.7,6.3,0.1,10.9,2023,419,18,False,False,True,False
18.0,4.3,6.7,0.3,10.7,2023,419,18,False,False,True,False
49.0,4.4,7.633,0.0,12.033,2022,380,35,False,False,True,False
22.0,4.4,7.433,0.0,11.833,2022,380,35,False,False,False,True
31.0,4.6,7.15,0.1,11.65,2023,169,29,False,False,True,False
49.0,4.6,8.066,0.0,12.666,2022,168,32,False,False,True,False
35.0,4.5,7.966,0.0,12.466,2022,168,32,False,False,True,False
27.0,4.7,7.833,0.0,12.533,2023,168,32,False,False,True,False
34.0,4.8,8.133,0.0,12.933,2022,511,42,False,False,True,False
3.0,5.9,7.666,0.0,13.566,2023,446,61,False,True,False,False
2.0,6.0,7.7,0.0,13.7,2023,446,61,False,False,True,False
1.0,5.7,7.9,0.0,13.6,2023,446,61,False,True,False,False
1.0,5.5,7.766,0.0,13.266,2023,446,61,False,False,True,False
59.0,4.1,6.1,0.1,10.1,2022,515,28,False,False,True,False
10.0,4.4,7.45,0.0,11.85,2023,234,80,True,False,False,False
29.0,4.4,6.85,0.3,10.95,2022,234,80,False,False,True,False
14.0,4.5,7.75,0.0,12.25,2022,233,28,False,False,True,False
34.0,4.1,6.75,0.0,10.85,2023,233,28,False,False,True,False
85.0,4.1,7.3,0.1,11.3,2022,283,33,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2022,65,11,False,False,True,False
35.0,4.4,7.35,0.3,11.45,2022,329,28,False,False,True,False
17.0,4.6,7.433,0.0,12.033,2023,329,55,False,False,True,False
31.0,4.1,5.733,0.1,9.733,2023,329,55,False,False,True,False
13.0,4.0,7.633,0.0,11.633,2023,329,55,False,False,True,False
23.0,4.0,7.3,0.0,11.3,2023,198,78,False,False,True,False
89.0,4.3,7.8,0.0,12.1,2022,302,1,False,False,True,False
19.0,4.8,7.9,0.0,12.7,2023,183,59,False,False,True,False
5.0,5.2,7.8,0.1,12.9,2023,406,76,False,False,True,False
19.0,3.9,5.95,0.0,9.85,2023,115,43,True,False,False,False
35.0,3.4,6.25,0.1,9.55,2023,115,43,False,False,True,False
13.0,4.1,7.0,0.0,11.1,2023,501,43,True,False,False,False
27.0,4.3,6.8,0.3,10.8,2023,501,43,False,False,True,False
40.0,5.0,7.833,0.0,12.833,2022,202,35,False,False,True,False
23.0,4.9,7.8,0.0,12.7,2022,202,35,False,False,True,False
19.0,4.8,7.633,0.0,12.433,2022,202,35,False,False,False,True
99.0,5.0,6.266,0.3,10.966,2023,202,35,False,False,True,False
23.0,4.7,4.866,0.3,9.266,2023,202,35,False,False,True,False
25.0,4.3,7.55,0.0,11.85,2023,265,3,False,False,True,False
49.0,3.8,7.15,0.3,10.65,2022,0,28,False,False,True,False
53.0,4.9,7.4,0.3,12.0,2022,315,25,False,False,True,False
4.0,5.0,7.333,0.0,12.333,2023,315,25,False,True,False,False
5.0,5.0,7.233,0.0,12.233,2023,315,25,False,False,True,False
9.0,4.7,7.333,0.0,12.033,2023,316,25,True,False,False,False
11.0,4.8,7.6,0.0,12.4,2023,316,25,False,False,True,False
112.0,3.1,6.533,0.0,9.633,2022,142,47,False,False,True,False
65.0,4.2,7.6,0.1,11.7,2022,354,59,False,False,True,False
120.0,4.3,7.333,0.0,11.633,2022,38,57,False,False,True,False
81.0,4.5,7.033,0.1,11.433,2023,355,59,False,False,True,False
15.0,4.4,7.4,0.0,11.8,2023,47,13,False,False,True,False
49.0,4.6,7.433,0.0,12.033,2023,71,33,False,False,True,False
87.0,4.3,7.833,0.0,12.133,2022,369,1,False,False,True,False
7.0,4.9,7.1,0.0,12.0,2023,482,28,False,True,False,False
8.0,4.7,7.85,0.2,12.35,2023,482,28,False,False,True,False
20.0,4.4,7.4,0.0,11.8,2022,482,80,False,False,True,False
29.0,5.1,7.633,0.3,12.433,2023,474,27,False,False,True,False
1.0,5.0,7.933,0.0,12.933,2023,474,27,False,True,False,False
1.0,5.1,8.033,0.0,13.133,2023,474,27,False,False,True,False
6.0,5.1,7.8,0.0,12.9,2023,474,27,False,False,True,False
38.0,5.0,6.25,0.4,10.85,2023,529,76,False,False,True,False
89.0,4.3,7.8,0.0,12.1,2022,375,5,False,False,True,False
106.0,4.2,6.466,0.3,10.366,2022,375,5,False,False,True,False
25.0,5.1,7.466,0.0,12.566,2023,417,9,False,False,True,False
7.0,5.7,8.033,0.0,13.733,2022,473,44,True,False,False,False
8.0,5.3,7.766,0.0,13.066,2022,473,44,False,True,False,False
10.0,5.5,8.1,0.0,13.6,2022,473,44,False,False,True,False
3.0,5.3,8.033,0.0,13.33,2023,473,44,False,True,False,False
2.0,5.3,8.2,0.0,13.5,2023,473,44,False,False,True,False
65.0,4.2,7.566,0.0,11.766,2023,24,4,False,False,True,False
44.0,5.2,7.633,0.0,12.833,2022,105,4,False,False,True,False
96.0,5.3,6.066,0.3,11.066,2022,105,4,False,False,True,False
28.0,5.2,7.333,0.0,12.533,2023,105,4,False,False,True,False
6.0,5.1,7.233,0.0,12.333,2023,105,4,False,True,False,False
5.0,5.2,7.2,0.0,12.4,2023,105,4,False,False,True,False
35.0,4.8,6.5,0.0,11.3,2023,112,30,False,False,True,False
16.0,4.9,7.4,0.0,12.3,2023,113,32,False,False,True,False
41.0,4.5,7.833,0.2,12.133,2023,76,69,False,False,True,False
105.0,3.9,6.8,0.0,10.7,2023,266,39,False,False,True,False
23.0,4.1,7.533,0.0,11.633,2023,344,26,False,False,True,False
19.0,4.7,7.35,0.1,11.95,2022,370,28,False,False,True,False
99.0,4.2,6.7,0.0,10.9,2022,162,39,False,False,True,False
135.0,4.5,6.266,0.0,10.766,2022,188,14,False,False,True,False
16.0,4.2,6.7,0.0,10.9,2023,188,14,True,False,False,False
19.0,4.1,7.45,0.0,11.55,2023,188,14,False,False,True,False
77.0,4.8,7.466,0.0,12.266,2022,103,49,False,False,True,False
102.0,4.6,6.166,0.0,10.766,2022,103,49,False,False,True,False
98.0,4.3,6.766,0.1,10.966,2023,103,49,False,False,True,False
3.0,5.3,7.35,0.0,12.65,2023,15,50,True,False,False,False
1.0,5.3,8.25,0.0,13.55,2023,15,50,False,True,False,False
1.0,5.3,8.05,0.0,13.35,2023,15,50,False,False,True,False
44.0,4.5,6.6,0.1,11.0,2022,342,28,False,False,True,False
6.0,4.3,7.95,0.0,12.25,2023,342,28,False,True,False,False
6.0,4.7,8.2,0.0,12.9,2023,342,28,False,False,True,False
54.0,3.6,6.8,0.0,10.4,2022,308,28,False,False,True,False
17.0,4.4,7.6,0.0,12.0,2022,415,28,False,False,True,False
97.0,4.8,7.233,0.0,12.033,2022,458,71,False,False,True,False
15.0,4.5,6.967,0.0,11.467,2023,309,35,False,False,True,False
14.0,4.7,7.0,0.0,11.7,2023,289,25,False,False,True,False
0.0,4.7,7.65,0.0,12.35,2022,406,76,False,False,True,False
0.0,5.0,7.3,0.1,12.2,2022,406,76,False,True,False,False
9.0,5.1,7.7,0.0,12.8,2022,406,76,True,False,False,False
0.0,5.2,8.2,0.0,13.4,2023,406,76,False,False,True,False
0.0,5.1,8.2,0.1,13.2,2023,406,76,False,True,False,False
4.0,5.2,8.0,0.0,13.2,2023,406,76,True,False,False,False
20.0,4.1,6.4,0.5,10.0,2023,403,62,False,False,True,False
0.0,5.8,8.1,0.0,13.9,2022,282,76,False,False,True,False
0.0,5.8,8.05,0.0,13.85,2022,282,76,False,True,False,False
3.0,5.2,7.95,0.0,13.15,2022,282,76,True,False,False,False
9.0,5.1,7.466,0.4,12.166,2023,98,81,False,False,True,False
11.0,5.2,7.45,0.0,12.65,2022,529,76,True,False,False,False
0.0,5.0,6.8,0.0,11.8,2023,529,76,False,False,True,False
0.0,5.2,7.3,0.1,12.4,2023,529,76,False,True,False,False
15.0,5.2,7.2,0.0,12.4,2023,529,76,True,False,False,False
24.0,4.2,7.25,0.0,11.45,2023,59,76,True,False,False,False
29.0,4.3,6.45,0.3,10.45,2023,340,76,True,False,False,False
13.0,4.4,7.4,0.0,11.8,2023,345,26,False,False,True,False
13.0,4.5,7.566,0.0,12.066,2023,103,81,False,False,True,False
0.0,4.8,8.15,0.0,12.95,2022,152,76,False,False,True,False
0.0,5.0,8.45,0.0,13.45,2022,152,76,False,True,False,False
10.0,5.0,7.75,0.0,12.75,2022,152,76,True,False,False,False
8.0,5.0,8.0,0.0,13.0,2023,152,76,True,False,False,False
36.0,4.9,6.2,0.0,11.1,2023,230,30,False,False,True,False
24.0,5.0,6.55,0.0,11.55,2022,192,62,False,False,True,False
17.0,4.3,5.5,0.0,9.8,2023,442,37,True,False,False,False
31.0,4.4,6.35,0.1,10.65,2022,442,37,False,False,True,False
125.0,4.4,7.1,0.0,11.5,2022,387,64,False,False,True,False
14.0,4.5,6.9,0.0,11.4,2023,387,64,True,False,False,False
25.0,4.5,6.95,0.0,11.45,2022,387,64,False,False,True,False
88.0,4.9,7.233,0.0,12.133,2022,264,56,False,False,True,False
6.0,4.2,8.05,0.0,12.25,2023,263,56,True,False,False,False
16.0,4.5,7.3,0.1,11.7,2023,263,56,False,False,True,False
35.0,4.3,5.35,0.0,9.65,2022,429,37,False,False,True,False
53.0,4.4,6.05,0.0,10.45,2022,295,28,False,False,True,False
20.0,4.6,6.95,0.0,11.55,2023,295,28,False,False,True,False
67.0,4.9,7.6,0.1,12.4,2022,408,41,False,False,True,False
90.0,4.3,7.166,0.3,11.166,2022,408,41,False,False,True,False
52.0,4.4,7.566,0.0,11.966,2023,343,54,False,False,True,False
11.0,4.6,6.9,0.2,11.3,2023,61,73,True,False,False,False
28.0,4.5,6.85,0.6,10.75,2023,61,73,False,False,True,False
26.0,4.9,6.35,0.0,11.25,2022,61,73,False,False,True,False
116.0,4.8,7.0,0.1,11.7,2022,60,73,False,False,True,False
29.0,4.0,7.3,0.3,11.0,2023,513,26,False,False,True,False
115.0,3.8,5.333,0.0,9.133,2022,89,19,False,False,True,False
12.0,5.1,7.033,0.0,12.133,2023,192,62,False,False,True,False
0.0,4.9,7.45,0.0,12.35,2022,362,76,False,False,True,False
0.0,4.9,7.55,0.0,12.45,2022,362,76,False,True,False,False
15.0,5.0,7.4,0.0,12.4,2022,362,76,True,False,False,False
0.0,5.4,7.5,0.0,12.9,2023,362,76,False,False,True,False
0.0,5.4,7.6,0.0,13.0,2023,362,76,False,True,False,False
27.0,5.0,6.65,0.3,11.35,2023,362,76,True,False,False,False
15.0,5.0,7.833,0.0,12.833,2023,1,7,False,False,True,False
27.0,4.1,7.15,0.0,11.25,2023,378,28,False,False,True,False
7.0,5.0,7.85,0.0,12.85,2023,2,7,False,False,True,False
80.0,4.2,7.233,0.0,11.433,2022,68,47,False,False,True,False
35.0,4.0,7.033,0.0,11.033,2023,68,47,False,False,True,False
85.0,4.7,7.466,0.0,12.166,2022,507,75,False,False,True,False
39.0,4.7,7.666,0.0,12.366,2022,507,75,False,False,True,False
14.0,5.1,7.45,0.0,12.55,2023,383,27,False,False,True,False
7.0,5.1,7.866,0.3,12.666,2022,384,27,False,True,False,False
11.0,5.2,8.0,0.0,13.2,2022,384,27,False,False,True,False
6.0,5.2,7.966,0.0,13.166,2022,384,27,False,False,False,True
14.0,5.2,7.4,0.3,12.3,2023,384,27,True,False,False,False
22.0,5.2,7.733,0.3,12.633,2023,384,27,False,False,True,False
6.0,5.6,8.133,0.0,13.733,2022,526,12,True,False,False,False
15.0,5.4,8.0,0.0,13.4,2022,526,12,False,False,True,False
1.0,5.8,7.966,0.2,13.566,2023,526,12,True,False,False,False
1.0,5.8,8.066,0.0,13.86,2023,526,12,False,True,False,False
1.0,5.8,8.066,0.1,13.766,2023,526,12,False,False,True,False
18.0,4.9,6.6,0.1,11.4,2023,317,81,False,False,True,False
2.0,5.6,7.767,0.0,13.367,2023,383,27,False,True,False,False
2.0,5.7,7.833,0.3,13.233,2023,383,27,False,False,True,False
119.0,4.3,7.433,0.1,11.633,2022,66,33,False,False,True,False
