Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_final,round_qual
19.0,4.5,8.4,0.0,12.9,2022,344,81,True,False,False,False
0.0,4.9,8.15,0.0,13.05,2023,344,81,False,False,False,True
0.0,4.9,8.4,0.0,13.3,2023,344,81,False,False,True,False
13.0,4.6,8.55,0.0,13.15,2023,344,81,True,False,False,False
0.0,4.4,8.55,0.0,12.95,2022,94,81,False,False,False,True
0.0,4.4,8.25,0.0,12.65,2022,94,81,False,False,True,False
21.0,4.4,8.4,0.0,12.8,2022,206,81,True,False,False,False
19.0,3.8,8.4,0.0,12.2,2023,15,3,False,False,False,True
8.0,3.8,8.15,0.0,11.95,2023,15,3,False,False,True,False
8.0,3.8,8.75,0.0,12.55,2023,15,3,False,False,False,True
28.0,4.3,7.9,0.0,12.2,2022,215,81,True,False,False,False
116.0,4.2,7.7,0.0,11.9,2023,207,20,False,False,False,True
97.0,4.0,8.066,0.0,12.066,2022,10,5,False,False,False,True
6.0,4.5,7.75,0.0,12.25,2023,335,53,True,False,False,False
5.0,4.4,8.45,0.0,12.85,2023,335,53,False,False,True,False
9.0,4.5,7.8,0.0,12.3,2023,335,53,False,False,False,True
76.0,4.0,7.5,0.0,11.5,2023,365,61,False,False,False,True
106.0,4.1,8.1,0.0,12.2,2023,259,63,False,False,False,True
33.0,5.0,8.4,0.0,13.4,2022,446,63,False,False,False,True
92.0,5.0,7.633,0.0,12.633,2023,446,63,False,False,False,True
18.0,5.0,8.0,0.0,13.0,2023,446,63,False,False,False,True
39.0,4.6,7.0,0.0,11.6,2023,446,63,False,False,False,True
28.0,5.0,8.4,0.0,13.4,2023,447,63,False,False,False,True
61.0,4.8,8.2,0.0,13.0,2022,334,7,False,False,False,True
119.0,4.6,7.233,0.0,11.833,2023,334,7,False,False,False,True
28.0,4.7,8.766,0.0,13.466,2023,197,19,False,False,False,True
10.0,4.7,8.65,0.0,13.35,2022,197,19,False,False,False,True
110.0,0.0,0.0,0.0,0.0,2022,320,19,False,False,False,True
3.0,4.9,8.45,0.0,13.35,2023,320,19,True,False,False,False
19.0,4.5,8.45,0.0,12.95,2022,320,19,False,False,False,True
18.0,3.9,8.6,0.0,12.5,2023,442,29,False,False,False,True
10.0,4.5,8.733,0.0,13.233,2023,291,42,True,False,False,False
35.0,4.5,8.566,0.0,13.066,2023,291,42,False,False,False,True
105.0,5.8,6.266,0.0,12.066,2022,457,34,False,False,False,True
51.0,5.1,8.0,0.0,13.1,2022,457,34,False,False,False,True
45.0,5.7,6.966,0.0,12.666,2023,457,34,False,False,False,True
21.0,4.7,7.0,0.0,11.7,2023,424,53,False,False,False,True
116.0,4.8,7.033,0.0,11.833,2022,134,61,False,False,False,True
62.0,4.2,7.933,0.0,12.133,2023,26,34,False,False,False,True
75.0,4.2,8.566,0.0,12.766,2022,226,56,False,False,False,True
65.0,4.2,8.666,0.0,12.866,2022,226,56,False,False,False,True
80.0,4.2,8.566,0.0,12.766,2023,226,56,False,False,False,True
98.0,4.0,8.033,0.0,12.033,2022,323,40,False,False,False,True
112.0,4.1,7.966,0.0,12.066,2023,323,40,False,False,False,True
63.0,4.8,8.1,0.0,12.9,2022,518,9,False,False,False,True
39.0,5.0,8.0,0.0,13.0,2023,519,9,False,False,False,True
27.0,5.4,8.166,0.0,13.566,2022,400,41,False,False,False,True
20.0,5.5,8.233,0.0,13.733,2023,400,41,False,False,False,True
25.0,5.5,7.8,0.0,13.3,2023,400,41,False,False,False,True
27.0,5.9,7.7,0.0,13.6,2022,517,79,False,False,False,True
7.0,5.4,7.7,0.0,13.1,2023,517,79,False,False,True,False
6.0,5.9,7.85,0.0,13.75,2023,517,79,False,False,False,True
34.0,5.5,7.633,0.0,13.133,2023,516,79,False,False,False,True
93.0,4.7,7.533,0.0,12.233,2022,238,40,False,False,False,True
94.0,5.7,6.866,0.0,12.566,2023,238,40,False,False,False,True
33.0,4.4,7.5,0.0,11.9,2022,412,81,True,False,False,False
31.0,0.0,0.0,0.0,0.0,2023,456,81,True,False,False,False
5.0,4.6,9.0,0.0,13.6,2022,497,81,True,False,False,False
6.0,5.2,7.8,0.0,13.0,2023,400,41,False,False,True,False
3.0,5.2,8.3,0.0,13.5,2023,400,41,False,False,False,True
9.0,5.4,8.1,0.0,13.5,2022,188,81,True,False,False,False
0.0,5.4,8.2,0.0,13.6,2023,188,81,False,False,False,True
0.0,5.4,8.1,0.0,13.5,2023,188,81,False,False,True,False
8.0,5.4,8.4,0.0,13.8,2023,188,81,True,False,False,False
64.0,4.4,8.466,0.0,12.866,2022,240,56,False,False,False,True
71.0,4.4,8.4,0.0,12.8,2022,240,56,False,False,False,True
30.0,5.2,8.266,0.0,13.466,2022,216,29,False,False,False,True
4.0,5.4,8.35,0.0,13.75,2022,216,29,False,False,False,True
29.0,5.2,8.333,0.0,13.533,2022,216,29,False,False,False,True
12.0,5.2,8.233,0.0,13.433,2022,216,29,False,True,False,False
5.0,5.0,8.3,0.0,13.3,2023,216,24,True,False,False,False
8.0,5.0,8.7,0.0,13.7,2022,216,24,False,False,False,True
51.0,5.0,7.1,0.0,12.1,2023,217,3,False,False,False,True
0.0,5.0,8.266,0.0,13.266,2023,217,3,True,False,False,False
35.0,5.6,7.5,0.0,13.1,2023,485,45,False,False,False,True
2.0,5.8,8.066,0.0,13.866,2022,102,45,True,False,False,False
11.0,5.8,8.2,0.0,14.0,2022,102,45,False,False,False,True
12.0,5.8,8.533,0.0,14.333,2023,102,45,False,False,False,True
8.0,5.8,8.3,0.0,14.1,2023,102,45,False,False,False,True
37.0,3.3,5.166,0.3,8.166,2023,247,36,False,False,False,True
22.0,4.6,8.166,0.0,12.766,2022,454,57,True,False,False,False
45.0,4.6,8.633,0.0,13.233,2022,454,57,False,False,False,True
39.0,4.6,8.7,0.0,13.3,2022,454,57,False,False,False,True
62.0,4.6,8.433,0.0,13.033,2023,454,57,False,False,False,True
15.0,4.6,8.5,0.0,13.1,2023,454,57,True,False,False,False
3.0,4.9,8.43,0.0,13.333,2022,181,29,False,False,True,False
5.0,4.9,8.6,0.0,13.5,2022,181,29,False,False,False,True
5.0,5.3,8.4,0.0,13.7,2023,181,29,False,False,True,False
6.0,5.3,8.35,0.0,13.65,2023,181,29,False,False,False,True
14.0,5.4,8.466,0.0,13.866,2023,181,29,False,False,False,True
15.0,5.3,8.35,0.0,13.65,2023,181,29,False,False,False,True
15.0,5.7,7.533,0.0,13.233,2023,181,29,False,False,False,True
6.0,6.1,8.433,0.0,14.53,2023,496,4,False,False,True,False
9.0,6.1,8.366,0.0,14.466,2023,496,4,False,False,False,True
16.0,6.2,7.733,0.0,13.933,2022,494,4,False,False,False,True
5.0,6.2,8.533,0.0,14.733,2022,494,4,False,False,True,False
3.0,6.2,8.666,0.0,14.866,2022,494,4,False,False,False,True
3.0,6.0,8.433,0.0,14.433,2023,494,4,False,False,True,False
7.0,6.0,8.1,0.0,14.1,2023,494,4,False,False,False,True
6.0,6.0,8.433,0.0,14.433,2023,494,4,False,False,True,False
8.0,6.0,8.3,0.0,14.3,2023,494,4,False,False,False,True
9.0,5.2,8.366,0.0,13.566,2023,494,4,False,False,True,False
8.0,6.0,8.4,0.0,14.4,2023,494,4,False,False,False,True
19.0,5.0,8.166,0.0,13.166,2023,79,33,False,False,False,True
3.0,5.9,7.933,0.0,13.833,2022,52,81,True,False,False,False
17.0,5.9,8.0,0.0,13.9,2022,52,81,False,False,False,True
5.0,5.9,7.466,0.0,13.366,2023,52,81,False,False,True,False
3.0,5.9,8.65,0.0,14.55,2023,52,81,False,False,False,True
25.0,3.8,8.35,0.0,12.15,2022,169,29,False,False,False,True
123.0,3.6,7.933,0.0,11.533,2023,359,39,False,False,False,True
38.0,5.0,8.0,0.0,13.0,2023,80,33,False,False,False,True
54.0,4.4,8.733,0.0,13.133,2023,347,33,False,False,False,True
40.0,4.4,8.55,0.0,12.95,2023,347,31,False,False,False,True
98.0,4.2,8.166,0.0,12.366,2023,41,70,False,False,False,True
27.0,4.2,7.233,0.0,11.433,2023,41,70,False,False,False,True
34.0,5.3,8.1,0.0,13.4,2022,115,10,False,False,False,True
49.0,5.3,7.833,0.0,13.133,2022,115,10,False,False,False,True
58.0,4.6,8.433,0.0,13.033,2022,513,78,False,False,False,True
0.0,4.4,9.05,0.0,13.45,2022,103,81,False,False,False,True
0.0,4.4,8.95,0.0,13.35,2022,103,81,False,False,True,False
0.0,4.4,8.8,0.0,13.2,2023,103,81,False,False,False,True
0.0,4.4,8.85,0.0,13.25,2023,103,81,False,False,True,False
27.0,4.3,7.95,0.0,12.25,2022,265,81,True,False,False,False
0.0,5.9,8.55,0.0,14.45,2022,52,81,False,False,False,True
0.0,5.9,8.45,0.0,14.35,2022,52,81,False,False,True,False
1.0,5.9,8.3,0.0,14.2,2022,52,81,True,False,False,False
0.0,6.1,8.55,0.0,14.65,2023,52,81,False,False,False,True
0.0,6.1,8.65,0.0,14.75,2023,52,81,False,False,True,False
4.0,5.9,8.05,0.0,13.95,2023,52,81,True,False,False,False
0.0,4.7,8.5,0.0,13.2,2022,147,81,False,False,False,True
0.0,4.7,8.2,0.0,12.9,2022,147,81,False,False,True,False
22.0,4.7,8.1,0.0,12.8,2022,147,81,True,False,False,False
20.0,4.8,7.8,0.0,12.6,2023,147,81,True,False,False,False
22.0,5.0,8.3,0.0,13.3,2023,81,31,False,False,False,True
1.0,6.1,8.5,0.0,14.6,2023,495,4,False,False,True,False
1.0,5.9,8.55,0.0,14.45,2023,495,4,False,False,False,True
42.0,4.5,8.733,0.0,13.233,2022,263,75,False,False,False,True
37.0,4.5,8.866,0.0,13.366,2023,263,75,False,False,False,True
19.0,4.5,8.766,0.0,13.266,2023,263,75,False,False,False,True
23.0,4.5,8.466,0.0,12.966,2023,263,75,False,False,False,True
100.0,5.5,6.866,0.0,12.366,2023,304,75,False,False,False,True
32.0,5.5,6.7,0.0,12.2,2023,304,75,False,False,False,True
27.0,5.5,6.966,0.0,12.466,2023,304,75,False,False,False,True
35.0,4.7,8.7,0.0,13.4,2023,370,34,False,False,False,True
49.0,4.1,8.25,0.0,12.35,2023,139,41,False,False,False,True
69.0,4.4,7.533,0.0,11.933,2023,342,19,False,False,False,True
77.0,3.6,7.866,0.0,11.466,2023,38,27,False,False,False,True
99.0,4.2,7.833,0.0,12.033,2022,44,21,False,False,False,True
29.0,3.6,7.6,0.0,11.2,2022,329,11,False,False,False,True
17.0,4.7,8.3,0.0,13.0,2022,212,29,True,False,False,False
56.0,4.7,8.366,0.0,13.066,2022,212,29,False,False,False,True
19.0,5.0,7.6,0.0,12.6,2022,212,29,False,False,False,True
72.0,4.6,8.2,0.0,12.8,2022,212,29,False,False,False,True
9.0,4.7,8.5,0.0,13.2,2023,212,29,False,False,False,True
46.0,4.7,8.533,0.0,13.233,2023,212,29,False,False,False,True
14.0,4.7,8.433,0.0,13.133,2023,212,29,True,False,False,False
4.0,4.6,8.7,0.0,13.3,2023,212,24,True,False,False,False
12.0,4.6,8.65,0.0,13.25,2022,212,24,False,False,False,True
52.0,4.8,7.766,0.0,12.566,2023,254,1,False,False,False,True
2.0,5.1,7.5,0.0,12.6,2023,121,15,True,False,False,False
14.0,5.2,7.0,0.0,12.2,2023,121,15,False,False,False,True
61.0,4.5,8.566,0.0,13.066,2023,396,26,False,False,False,True
12.0,4.9,7.9,0.0,12.8,2023,396,26,False,False,False,True
28.0,4.5,8.2,0.0,12.7,2023,396,26,False,False,False,True
33.0,5.3,6.566,0.0,11.866,2023,122,15,False,False,False,True
24.0,5.6,7.433,0.0,13.033,2023,122,15,False,False,False,True
28.0,5.6,6.866,0.0,12.466,2023,122,15,False,False,False,True
57.0,4.7,7.733,0.0,12.433,2023,397,26,False,False,False,True
41.0,4.5,8.45,0.0,12.95,2023,397,26,False,False,False,True
62.0,4.3,8.633,0.0,12.933,2022,200,32,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,200,32,False,False,False,True
19.0,3.7,8.7,0.0,12.4,2023,213,29,False,False,False,True
27.0,4.4,7.7,0.0,12.1,2022,472,29,False,False,False,True
20.0,4.4,8.0,0.0,12.4,2023,472,29,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,321,17,False,False,False,True
8.0,5.0,8.5,0.0,13.5,2022,340,81,True,False,False,False
0.0,4.7,8.85,0.0,13.55,2023,340,81,False,False,False,True
0.0,4.9,8.35,0.0,13.25,2023,340,81,False,False,True,False
9.0,4.7,8.8,0.0,13.5,2023,340,81,True,False,False,False
0.0,5.2,8.95,0.0,14.15,2023,399,81,False,False,False,True
0.0,5.2,8.55,0.0,13.75,2023,399,81,False,False,True,False
33.0,5.5,7.933,0.0,13.433,2022,88,11,False,False,False,True
3.0,5.9,8.366,0.0,14.266,2022,88,11,False,False,True,False
6.0,5.9,8.2,0.0,14.1,2022,88,11,False,False,False,True
74.0,3.5,8.233,0.0,11.733,2023,411,82,False,False,False,True
7.0,6.4,8.066,0.0,14.466,2022,520,45,False,False,True,False
6.0,6.4,8.1,0.0,14.5,2022,520,45,False,False,False,True
13.0,6.0,8.133,0.0,14.133,2023,520,45,False,False,False,True
64.0,4.6,7.5,0.0,12.1,2023,187,47,False,False,False,True
128.0,4.3,6.2,0.0,10.5,2022,42,34,False,False,False,True
107.0,3.9,7.466,0.3,11.066,2022,42,34,False,False,False,True
90.0,4.3,8.033,0.0,12.333,2022,463,27,False,False,False,True
56.0,4.3,8.8,0.0,13.1,2023,463,27,False,False,False,True
47.0,4.3,8.333,0.0,12.633,2023,464,27,False,False,False,True
11.0,4.4,8.766,0.0,13.166,2023,346,46,True,False,False,False
32.0,4.4,8.733,0.0,13.133,2023,346,46,False,False,False,True
20.0,5.3,8.433,0.0,13.733,2022,210,57,False,False,False,True
25.0,5.5,8.033,0.0,13.533,2023,210,57,False,False,False,True
2.0,5.6,8.43,0.0,14.033,2022,401,29,False,False,True,False
2.0,5.6,8.7,0.0,14.3,2022,401,29,False,False,False,True
2.0,5.6,8.4,0.0,14.0,2023,401,29,False,False,True,False
2.0,5.6,8.75,0.0,14.35,2023,401,29,False,False,False,True
6.0,5.6,7.966,0.0,13.566,2023,401,29,False,False,True,False
4.0,5.6,8.5,0.0,14.1,2023,401,29,False,False,False,True
1.0,5.6,8.55,0.0,14.15,2023,401,68,True,False,False,False
6.0,5.6,8.166,0.0,13.766,2022,401,68,False,False,True,False
5.0,5.6,8.6,0.0,14.2,2022,401,68,False,False,False,True
38.0,5.6,7.45,0.0,13.05,2023,401,29,False,False,False,True
12.0,5.6,7.866,0.0,13.466,2023,401,29,False,False,False,True
15.0,4.6,8.266,0.0,12.866,2023,248,81,True,False,False,False
39.0,4.6,8.366,0.0,12.966,2023,248,81,False,False,False,True
22.0,4.7,8.166,0.0,12.866,2023,17,27,False,False,False,True
42.0,4.6,6.766,0.0,11.366,2023,17,27,False,False,False,True
114.0,4.0,7.966,0.0,11.966,2023,380,74,False,False,False,True
25.0,5.1,8.433,0.0,13.533,2023,453,45,False,False,False,True
22.0,5.1,8.066,0.0,13.166,2023,453,45,False,False,False,True
3.0,5.8,8.066,0.0,13.866,2023,267,45,True,False,False,False
13.0,5.8,8.333,0.0,14.133,2023,267,45,False,False,False,True
21.0,4.3,8.5,0.0,12.8,2022,306,7,True,False,False,False
70.0,4.3,8.5,0.0,12.8,2022,306,7,False,False,False,True
115.0,4.1,7.766,0.0,11.866,2022,165,2,False,False,False,True
64.0,4.1,8.766,0.0,12.866,2022,165,2,False,False,False,True
82.0,4.1,8.6,0.0,12.7,2023,165,2,False,False,False,True
20.0,5.2,7.966,0.0,13.166,2023,524,23,False,False,False,True
9.0,5.6,8.266,0.0,13.866,2023,379,38,False,False,False,True
25.0,5.5,7.3,0.0,12.8,2023,379,38,False,False,False,True
119.0,4.4,7.366,0.0,11.766,2022,211,47,False,False,False,True
79.0,4.6,8.1,0.0,12.7,2022,386,27,False,False,False,True
46.0,4.7,8.533,0.0,13.233,2023,386,27,False,False,False,True
12.0,4.7,8.5,0.0,13.2,2023,386,27,True,False,False,False
126.0,4.8,6.433,0.0,11.233,2022,422,27,False,False,False,True
40.0,4.7,8.566,0.0,13.266,2022,422,27,False,False,False,True
107.0,5.3,6.9,0.0,12.2,2023,422,27,False,False,False,True
24.0,5.3,7.633,0.0,12.933,2023,422,27,False,False,False,True
41.0,5.1,8.2,0.0,13.3,2022,57,35,False,False,False,True
26.0,5.1,8.5,0.0,13.6,2022,57,35,False,False,False,True
15.0,5.1,8.266,0.0,13.366,2022,57,35,False,True,False,False
44.0,5.1,8.166,0.0,13.266,2023,57,35,False,False,False,True
35.0,5.7,6.066,0.0,11.766,2023,461,45,False,False,False,True
45.0,5.4,7.866,0.0,13.266,2023,361,33,False,False,False,True
36.0,4.5,8.55,0.0,13.05,2023,302,30,False,False,False,True
74.0,5.0,7.8,0.0,12.8,2022,392,80,False,False,False,True
24.0,5.0,8.633,0.0,13.633,2022,392,80,False,False,False,True
9.0,5.0,8.433,0.0,13.433,2023,392,80,True,False,False,False
24.0,5.0,8.533,0.0,13.533,2023,392,80,False,False,False,True
24.0,5.0,8.533,0.0,13.533,2023,392,80,False,False,False,True
59.0,6.0,7.033,0.0,13.033,2022,279,34,False,False,False,True
8.0,5.7,8.4,0.0,14.1,2023,279,34,False,False,True,False
8.0,5.7,8.333,0.0,14.033,2023,279,34,False,False,False,True
25.0,6.0,7.0,0.0,13.0,2023,279,34,False,False,False,True
14.0,6.0,7.3,0.0,13.3,2023,279,34,False,False,False,True
2.0,6.0,8.133,0.0,14.133,2023,338,79,False,False,True,False
20.0,6.0,7.8,0.0,13.8,2022,337,79,False,False,False,True
10.0,6.1,8.1,0.0,14.2,2022,337,79,False,False,False,True
4.0,6.1,7.933,0.0,14.033,2022,337,79,False,True,False,False
13.0,5.6,7.433,0.0,13.033,2023,337,79,True,False,False,False
7.0,6.0,8.466,0.0,14.46,2023,337,79,False,False,True,False
8.0,6.0,8.533,0.0,14.533,2023,337,79,False,False,False,True
10.0,6.0,8.2,0.0,14.2,2023,337,79,False,False,False,True
3.0,6.0,8.2,0.0,14.2,2023,337,79,False,False,False,True
5.0,6.0,8.35,0.0,14.35,2023,337,79,False,False,False,True
6.0,6.0,8.233,0.0,14.233,2023,337,79,False,False,True,False
4.0,6.0,8.233,0.0,14.233,2023,337,79,False,False,False,True
82.0,4.7,7.933,0.0,12.633,2022,138,27,False,False,False,True
60.0,4.7,8.266,0.0,12.966,2022,138,27,False,False,False,True
33.0,4.9,8.533,0.0,13.433,2023,138,27,False,False,False,True
13.0,4.9,8.266,0.0,13.166,2023,138,27,True,False,False,False
0.0,0.0,0.0,0.0,0.0,2022,345,58,False,False,False,True
15.0,4.4,8.75,0.0,13.15,2022,345,58,False,False,False,True
0.0,4.5,8.4,0.0,12.9,2023,345,58,True,False,False,False
23.0,4.8,7.866,0.0,12.666,2022,198,80,True,False,False,False
95.0,4.8,7.6,0.0,12.4,2022,198,80,False,False,False,True
84.0,4.6,7.966,0.0,12.566,2022,198,80,False,False,False,True
19.0,5.3,8.433,0.0,13.733,2023,198,80,False,False,False,True
7.0,5.3,8.2,0.0,13.5,2023,198,80,True,False,False,False
16.0,5.3,7.833,0.0,13.133,2023,198,80,False,False,False,True
14.0,5.3,8.366,0.0,13.666,2023,198,80,False,False,False,True
20.0,5.3,7.966,0.0,13.266,2023,198,80,False,False,False,True
32.0,5.3,6.6,0.0,11.9,2023,198,80,False,False,False,True
69.0,4.2,8.6,0.0,12.8,2022,371,34,False,False,False,True
88.0,4.4,8.166,0.0,12.566,2022,450,4,False,False,False,True
64.0,4.4,8.6,0.0,13.0,2023,450,4,False,False,False,True
85.0,4.5,8.1,0.0,12.6,2022,351,73,False,False,False,True
65.0,4.5,8.5,0.0,13.0,2023,351,73,False,False,False,True
44.0,4.5,8.4,0.0,12.9,2023,351,73,False,False,False,True
120.0,4.5,7.233,0.0,11.733,2022,373,7,False,False,False,True
92.0,4.2,8.066,0.0,12.266,2022,373,7,False,False,False,True
100.0,4.4,7.9,0.0,12.3,2022,168,37,False,False,False,True
36.0,2.3,7.15,5.3,4.15,2022,178,72,False,False,False,True
17.0,4.4,7.833,0.0,12.233,2023,24,33,True,False,False,False
33.0,4.6,8.533,0.0,13.133,2023,24,33,False,False,False,True
21.0,4.6,8.7,0.0,13.3,2023,24,31,False,False,False,True
105.0,3.5,7.866,0.0,11.366,2022,476,49,False,False,False,True
98.0,4.1,8.2,0.0,12.3,2022,482,49,False,False,False,True
91.0,4.1,8.166,0.0,12.266,2022,482,49,False,False,False,True
75.0,4.1,8.7,0.0,12.8,2023,482,49,False,False,False,True
80.0,3.0,7.866,0.3,10.566,2023,357,19,False,False,False,True
0.0,4.1,8.75,0.0,12.85,2023,21,81,False,False,False,True
0.0,4.1,8.8,0.0,12.9,2023,21,81,False,False,True,False
0.0,4.8,7.55,0.0,12.35,2022,251,81,False,False,False,True
0.0,4.8,7.45,0.0,12.25,2022,251,81,False,False,True,False
14.0,4.6,8.5,0.0,13.1,2023,251,81,True,False,False,False
13.0,4.0,8.8,0.0,12.8,2023,380,74,False,False,False,True
4.0,4.6,8.65,0.0,13.25,2023,57,35,False,False,True,False
5.0,4.6,8.6,0.0,13.2,2023,57,35,False,False,False,True
0.0,4.5,8.65,0.0,13.15,2022,37,81,False,False,False,True
0.0,4.5,8.6,0.0,13.1,2022,37,81,False,False,True,False
22.0,4.3,8.25,0.0,12.55,2023,37,81,True,False,False,False
6.0,5.3,8.1,0.0,13.4,2023,198,86,False,False,True,False
6.0,5.3,8.3,0.0,13.6,2023,198,86,False,False,False,True
15.0,4.4,8.65,0.0,13.05,2022,366,81,True,False,False,False
5.0,4.6,8.4,0.0,13.0,2023,24,33,False,False,True,False
4.0,4.6,8.65,0.0,13.25,2023,24,33,False,False,False,True
1.0,6.4,8.966,0.0,15.36,2023,506,14,False,False,True,False
1.0,6.4,8.9,0.0,15.3,2023,506,14,False,False,False,True
79.0,4.1,6.9,0.0,11.0,2023,427,67,False,False,False,True
81.0,4.6,8.033,0.0,12.633,2022,154,73,False,False,False,True
43.0,4.6,8.666,0.0,13.266,2023,154,73,False,False,False,True
16.0,4.6,8.433,0.0,13.033,2023,154,73,True,False,False,False
30.0,4.6,8.55,0.0,13.15,2023,154,73,False,False,False,True
18.0,4.7,7.9,0.0,12.6,2022,218,29,False,False,False,True
37.0,4.7,8.3,0.0,13.0,2023,87,78,False,False,False,True
8.0,4.6,8.3,0.0,12.9,2023,107,44,True,False,False,False
7.0,4.6,8.3,0.0,12.9,2022,107,44,False,False,True,False
11.0,4.6,8.7,0.0,13.3,2022,107,44,False,False,False,True
103.0,5.2,6.9,0.0,12.1,2022,256,47,False,False,False,True
16.0,5.3,8.633,0.0,13.933,2023,256,47,False,False,False,True
32.0,5.0,8.433,0.0,13.433,2022,258,47,False,False,False,True
122.0,4.2,7.466,0.0,11.666,2022,231,75,False,False,False,True
87.0,3.7,8.7,0.0,12.4,2022,231,75,False,False,False,True
121.0,4.1,7.6,0.0,11.7,2023,231,75,False,False,False,True
66.0,4.7,8.166,0.0,12.866,2022,331,42,False,False,False,True
47.0,4.7,8.433,0.0,13.133,2022,331,42,False,False,False,True
35.0,4.7,8.7,0.0,13.4,2023,331,42,False,False,False,True
17.0,4.7,8.333,0.0,13.033,2023,331,42,False,False,False,True
22.0,3.6,8.6,0.0,12.2,2023,184,29,False,False,False,True
4.0,5.0,8.7,0.0,13.7,2023,219,29,False,False,True,False
4.0,5.0,8.8,0.0,13.8,2023,219,29,False,False,False,True
78.0,3.4,7.833,0.0,11.233,2023,255,69,False,False,False,True
15.0,5.8,8.166,0.0,13.966,2023,173,78,False,False,False,True
19.0,5.9,7.933,0.0,13.833,2022,174,78,False,False,False,True
5.0,5.9,8.333,0.0,14.233,2023,174,78,False,False,True,False
8.0,5.9,8.133,0.0,14.033,2023,174,78,False,False,False,True
13.0,5.8,8.033,0.0,13.833,2023,174,78,False,False,False,True
15.0,5.9,7.866,0.0,13.766,2023,174,78,False,False,False,True
14.0,5.9,8.166,0.0,14.066,2023,174,78,False,False,False,True
29.0,3.5,7.85,0.0,11.35,2022,76,29,False,False,False,True
1.0,6.4,8.966,0.0,15.366,2023,507,14,False,False,True,False
1.0,6.4,8.933,0.0,15.333,2023,507,14,False,False,False,True
59.0,4.2,8.866,0.0,13.066,2023,196,41,False,False,False,True
24.0,4.2,7.633,0.0,11.833,2023,196,41,True,False,False,False
53.0,4.0,7.65,0.0,11.65,2023,196,41,False,False,False,True
4.0,6.3,8.366,0.0,14.666,2023,315,42,False,False,True,False
7.0,6.3,8.333,0.0,14.633,2023,315,42,False,False,False,True
2.0,6.3,8.2,0.0,14.5,2023,315,42,False,False,True,False
2.0,6.3,8.3,0.0,14.6,2023,315,42,False,False,False,True
8.0,5.7,8.3,0.0,14.0,2023,419,81,False,False,True,False
6.0,5.7,8.4,0.0,14.1,2023,419,81,False,False,False,True
92.0,5.0,7.566,0.0,12.566,2022,242,65,False,False,False,True
9.0,5.3,6.55,0.0,11.85,2023,242,65,True,False,False,False
3.0,5.3,8.0,0.0,13.3,2023,242,65,False,False,True,False
4.0,5.3,7.5,0.0,12.8,2023,242,65,False,False,False,True
0.0,4.4,7.33,0.0,11.733,2022,157,29,False,False,False,True
13.0,4.2,8.7,0.0,12.9,2022,77,29,False,False,False,True
10.0,4.5,8.65,0.0,13.15,2023,77,29,False,False,False,True
18.0,4.3,8.7,0.0,13.0,2022,77,68,False,False,False,True
0.0,5.1,8.55,0.0,13.65,2022,189,81,False,False,False,True
0.0,5.1,8.75,0.0,13.85,2022,189,81,False,False,True,False
4.0,5.0,8.75,0.0,13.75,2022,189,81,True,False,False,False
7.0,5.1,8.85,0.0,13.95,2023,189,81,True,False,False,False
9.0,5.0,8.5,0.0,13.5,2023,219,29,False,False,False,True
0.0,4.2,8.25,0.0,12.45,2022,477,81,False,False,False,True
0.0,4.2,8.5,0.0,12.7,2022,477,81,False,False,True,False
26.0,4.4,8.0,0.0,12.4,2022,477,81,True,False,False,False
19.0,6.0,6.45,0.0,12.45,2023,484,81,True,False,False,False
0.0,5.7,8.65,0.0,14.35,2022,419,81,False,False,False,True
0.0,5.7,8.4,0.0,14.1,2022,419,81,False,False,True,False
6.0,5.6,8.0,0.0,13.6,2022,419,81,True,False,False,False
0.0,5.7,8.25,0.0,13.95,2023,419,81,False,False,False,True
0.0,5.7,8.4,0.0,14.1,2023,419,81,False,False,True,False
6.0,5.7,8.2,0.0,13.9,2023,419,81,True,False,False,False
18.0,4.7,8.75,0.0,13.45,2023,319,42,False,False,False,True
16.0,5.4,8.133,0.0,13.533,2023,278,45,False,False,False,True
18.0,1.9,5.45,3.3,4.05,2023,194,12,True,False,False,False
30.0,3.3,7.6,0.0,10.9,2022,194,12,False,False,False,True
8.0,5.6,8.066,0.0,13.666,2022,70,81,True,False,False,False
23.0,5.9,7.8,0.0,13.7,2022,70,81,False,False,False,True
7.0,5.6,8.5,0.0,14.1,2023,70,81,False,False,False,True
13.0,4.3,8.45,0.0,12.75,2023,425,46,False,False,False,True
50.0,5.3,7.9,0.0,13.2,2022,414,66,False,False,False,True
13.0,5.3,8.666,0.0,13.966,2022,414,66,False,False,False,True
93.0,5.4,7.2,0.0,12.6,2023,414,66,False,False,False,True
20.0,5.4,7.8,0.0,13.2,2023,414,66,False,False,False,True
2.0,6.2,8.5,0.0,14.7,2023,436,42,False,False,True,False
2.0,6.2,8.5,0.0,14.7,2023,436,42,False,False,False,True
9.0,5.7,7.2,0.0,12.9,2023,186,10,False,False,False,True
1.0,4.8,7.8,0.0,12.6,2023,31,15,True,False,False,False
8.0,4.2,7.2,0.0,11.4,2023,31,15,False,False,True,False
