Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_aafinal,round_final,round_qual,round_teamfinal
5.0,5.3,7.633,0.0,12.933,2023,108,44,False,True,False,False
4.0,5.3,7.666,0.0,12.966,2023,108,44,False,False,True,False
74.0,5.0,6.566,0.0,11.566,2022,3,26,False,False,True,False
102.0,4.8,4.9,0.0,9.7,2022,3,26,False,False,True,False
87.0,4.9,5.233,0.0,10.133,2023,3,26,False,False,True,False
33.0,4.9,6.2,0.0,11.1,2023,3,26,False,False,True,False
17.0,5.3,6.633,0.0,11.933,2022,94,27,True,False,False,False
51.0,5.6,6.433,0.0,12.033,2022,94,27,False,False,True,False
3.0,5.6,7.8,0.0,13.4,2022,94,27,False,True,False,False
5.0,5.5,7.9,0.0,13.4,2022,94,27,False,False,True,False
24.0,5.1,6.3,0.1,11.3,2022,94,27,False,False,False,True
93.0,4.4,5.433,0.0,9.833,2023,230,39,False,False,True,False
7.0,4.4,7.4,0.0,11.8,2022,516,28,False,True,False,False
6.0,4.4,8.05,0.0,12.45,2022,516,28,False,False,True,False
32.0,4.6,6.0,0.0,10.6,2023,516,28,False,False,True,False
17.0,5.0,6.133,0.0,11.133,2023,209,57,False,False,True,False
9.0,4.5,6.85,0.0,11.35,2023,210,57,True,False,False,False
23.0,4.5,6.0,0.0,10.5,2023,210,57,False,False,True,False
37.0,4.0,4.7,0.0,8.7,2023,294,57,False,False,True,False
27.0,4.6,5.5,0.0,10.1,2023,295,57,False,False,True,False
79.0,4.7,6.4,0.0,11.1,2022,79,39,False,False,True,False
39.0,5.2,7.166,0.0,12.366,2022,202,39,False,False,True,False
29.0,4.9,6.0,0.0,10.9,2022,202,28,False,False,True,False
42.0,4.8,7.233,0.0,12.033,2022,202,39,False,False,True,False
55.0,4.9,6.3,0.0,11.2,2023,202,39,False,False,True,False
15.0,4.9,7.3,0.0,12.2,2023,202,39,False,False,True,False
9.0,4.9,7.833,0.0,12.733,2023,202,39,False,False,True,False
95.0,5.3,5.8,0.0,11.1,2022,43,18,False,False,True,False
87.0,5.1,5.833,0.1,10.833,2022,43,18,False,False,True,False
61.0,4.7,7.066,0.0,11.766,2022,330,66,False,False,True,False
29.0,4.7,7.666,0.0,12.366,2022,330,66,False,False,True,False
32.0,4.4,7.4,0.0,11.8,2023,330,66,False,False,True,False
24.0,4.7,6.8,0.0,11.5,2023,330,66,False,False,True,False
14.0,4.7,6.866,0.0,11.566,2023,330,66,False,False,True,False
19.0,4.7,7.533,0.0,12.233,2023,330,66,False,False,True,False
76.0,4.4,7.133,0.0,11.533,2022,538,73,False,False,True,False
58.0,4.9,6.733,0.0,11.633,2022,536,76,False,False,True,False
74.0,4.9,5.633,0.0,10.533,2023,536,76,False,False,True,False
6.0,5.1,7.5,0.0,12.6,2023,536,76,False,True,False,False
6.0,5.1,7.733,0.0,12.833,2023,536,76,False,False,True,False
15.0,5.1,6.3,0.0,11.4,2023,536,76,False,False,True,False
29.0,4.9,6.4,0.0,11.3,2023,536,76,False,False,True,False
19.0,4.9,7.033,0.0,11.933,2023,536,76,False,False,True,False
27.0,4.2,5.8,0.1,9.9,2023,474,82,False,False,True,False
6.0,4.7,7.933,0.0,12.633,2023,144,4,False,True,False,False
8.0,4.7,7.766,0.1,12.366,2023,144,4,False,False,True,False
134.0,4.4,5.433,0.0,9.833,2022,447,36,False,False,True,False
16.0,4.7,7.433,0.0,12.133,2023,447,36,False,False,True,False
12.0,4.8,6.9,0.0,11.7,2023,447,36,False,False,True,False
107.0,3.6,5.666,0.0,9.266,2023,465,19,False,False,True,False
84.0,4.8,5.366,0.0,10.166,2023,402,19,False,False,True,False
33.0,5.5,7.033,0.0,12.533,2022,376,27,False,False,True,False
5.0,5.2,7.9,0.0,13.1,2022,486,77,True,False,False,False
10.0,5.2,8.0,0.0,13.2,2022,486,77,False,False,True,False
37.0,4.9,5.2,0.0,10.1,2023,201,78,False,False,True,False
28.0,4.8,4.366,0.0,9.166,2023,201,78,False,False,True,False
80.0,4.6,5.666,0.0,10.266,2023,274,47,False,False,True,False
45.0,4.6,5.233,0.0,9.833,2023,274,47,False,False,True,False
0.0,0.0,0.0,0.0,0.0,2023,274,47,False,False,True,False
31.0,4.6,6.566,0.0,11.166,2023,274,47,False,False,True,False
0.0,5.7,7.8,0.0,13.5,2023,339,77,False,False,True,False
0.0,5.3,7.5,0.0,12.8,2023,339,77,False,True,False,False
0.0,5.5,8.2,0.0,13.7,2022,486,77,False,False,True,False
0.0,5.3,7.15,0.0,12.45,2022,486,77,False,True,False,False
0.0,5.8,7.65,0.0,13.45,2023,486,77,False,False,True,False
0.0,6.0,8.3,0.0,14.3,2023,486,77,False,True,False,False
0.0,5.5,7.7,0.0,13.2,2022,271,77,False,False,True,False
0.0,5.5,7.85,0.0,13.35,2022,271,77,False,True,False,False
7.0,5.2,7.85,0.0,13.05,2022,271,77,True,False,False,False
0.0,5.5,6.35,0.0,11.85,2023,271,77,False,False,True,False
0.0,5.6,6.85,0.0,12.45,2023,271,77,False,True,False,False
26.0,5.4,5.1,0.0,10.5,2023,271,77,True,False,False,False
0.0,5.1,8.05,0.0,13.15,2022,312,77,False,False,True,False
0.0,5.1,8.0,0.0,13.1,2022,312,77,False,True,False,False
10.0,5.1,7.6,0.0,12.7,2022,312,77,True,False,False,False
0.0,4.9,7.4,0.0,12.3,2023,312,77,False,False,True,False
0.0,4.9,7.55,0.0,12.45,2023,312,77,False,True,False,False
23.0,4.7,6.25,0.1,10.85,2023,312,77,True,False,False,False
54.0,4.3,5.4,0.0,9.7,2022,250,28,False,False,True,False
81.0,4.5,6.566,0.0,11.066,2022,443,70,False,False,True,False
37.0,2.3,6.25,0.0,8.55,2022,27,68,False,False,True,False
42.0,2.8,7.1,0.0,9.9,2023,28,68,False,False,True,False
40.0,4.4,5.4,0.0,9.8,2023,56,28,False,False,True,False
48.0,4.6,7.466,0.0,12.066,2022,360,55,False,False,True,False
94.0,4.7,5.133,0.0,9.833,2023,360,55,False,False,True,False
18.0,4.7,7.366,0.0,12.066,2023,360,55,False,False,True,False
60.0,5.5,6.333,0.0,11.833,2022,541,76,False,False,True,False
31.0,5.5,6.866,0.0,12.366,2022,541,76,False,False,True,False
40.0,4.7,7.633,0.0,12.333,2022,157,33,False,False,True,False
93.0,4.7,5.7,0.0,10.4,2022,157,33,False,False,True,False
27.0,4.6,6.7,0.0,11.3,2023,157,33,False,False,True,False
65.0,5.1,6.6,0.0,11.7,2022,477,75,False,False,True,False
88.0,5.0,5.766,0.0,10.766,2022,477,75,False,False,True,False
26.0,4.7,7.333,0.0,12.033,2023,477,75,False,False,True,False
9.0,5.0,5.466,0.0,10.46,2023,477,75,False,True,False,False
4.0,5.0,7.633,0.0,12.633,2023,477,75,False,False,True,False
93.0,4.9,6.233,0.0,11.133,2022,422,6,False,False,True,False
37.0,4.2,6.25,0.0,10.45,2022,90,28,False,False,True,False
15.0,4.5,6.35,0.0,10.85,2023,90,64,True,False,False,False
17.0,4.5,7.2,0.0,11.7,2022,90,64,False,False,True,False
32.0,4.3,5.633,0.0,9.933,2023,546,50,False,False,True,False
130.0,4.5,5.6,0.0,10.1,2022,424,78,False,False,True,False
46.0,4.4,5.066,0.0,9.466,2023,33,45,False,False,True,False
55.0,4.6,7.333,0.0,11.933,2022,473,4,False,False,True,False
34.0,4.4,7.933,0.1,12.233,2022,473,4,False,False,True,False
18.0,4.6,7.466,0.0,12.066,2023,473,4,True,False,False,False
39.0,4.4,7.266,0.0,11.666,2023,473,4,False,False,True,False
40.0,4.4,5.633,0.0,10.033,2023,475,46,False,False,True,False
95.0,3.5,6.7,0.0,10.2,2022,466,66,False,False,True,False
21.0,4.1,7.533,0.0,11.633,2023,466,66,False,False,True,False
6.0,5.8,7.4,0.1,13.1,2022,18,28,True,False,False,False
12.0,5.8,7.366,0.1,13.066,2022,18,28,False,False,True,False
14.0,5.6,6.05,0.0,11.65,2022,18,28,False,False,True,False
10.0,5.6,7.433,0.0,13.033,2022,18,28,False,False,True,False
3.0,5.6,8.133,0.0,13.733,2022,18,28,False,False,False,True
3.0,5.4,7.8,0.1,13.1,2023,18,28,False,True,False,False
1.0,5.9,8.2,0.0,14.1,2023,18,28,False,False,True,False
12.0,5.6,7.166,0.0,12.766,2023,18,28,False,False,True,False
13.0,4.7,6.4,0.1,11.0,2023,18,23,True,False,False,False
4.0,5.8,7.133,0.0,12.933,2022,18,23,False,True,False,False
2.0,5.6,7.85,0.0,13.45,2022,18,23,False,False,True,False
48.0,4.5,7.366,0.0,11.866,2022,116,33,False,False,True,False
34.0,4.6,6.566,0.1,11.066,2023,116,33,False,False,True,False
55.0,4.6,7.333,0.0,11.933,2022,52,32,False,False,True,False
24.0,4.7,7.0,0.0,11.7,2023,52,32,False,False,True,False
8.0,4.6,5.766,0.0,10.366,2022,483,63,False,True,False,False
11.0,4.6,7.5,0.0,12.1,2022,483,63,False,False,True,False
7.0,5.1,7.633,0.0,12.733,2022,550,35,False,True,False,False
6.0,5.7,7.833,0.0,13.533,2022,550,35,False,False,True,False
46.0,5.7,6.2,0.0,11.9,2022,550,35,False,False,True,False
19.0,5.2,6.833,0.0,12.033,2022,550,35,False,False,False,True
1.0,5.9,7.933,0.0,13.833,2023,550,35,True,False,False,False
3.0,5.9,7.8,0.0,13.7,2023,550,35,False,True,False,False
2.0,5.7,7.833,0.0,13.533,2023,550,35,False,False,True,False
117.0,4.7,5.8,0.0,10.5,2022,359,76,False,False,True,False
88.0,4.0,6.0,0.0,10.0,2023,358,40,False,False,True,False
43.0,4.2,6.0,0.0,10.2,2022,528,28,False,False,True,False
29.0,4.4,6.7,0.0,11.1,2023,528,28,False,False,True,False
40.0,4.6,7.533,0.1,12.033,2022,91,4,False,False,True,False
70.0,4.3,6.633,0.1,10.833,2023,219,76,False,False,True,False
140.0,4.5,5.166,0.1,9.566,2022,409,15,False,False,True,False
76.0,4.8,6.466,0.1,11.166,2022,409,15,False,False,True,False
52.0,4.5,6.766,0.0,11.266,2023,409,15,False,False,True,False
68.0,4.5,6.8,0.0,11.3,2022,159,59,False,False,True,False
20.0,4.5,7.7,0.0,12.2,2023,159,59,False,False,True,False
41.0,3.7,6.3,0.0,10.0,2023,379,66,False,False,True,False
111.0,3.7,5.433,0.0,9.133,2023,379,66,False,False,True,False
5.0,5.2,7.366,0.0,12.566,2023,211,44,False,True,False,False
11.0,5.3,7.4,0.0,12.7,2023,211,44,False,False,True,False
13.0,4.9,7.566,0.0,12.466,2022,346,26,True,False,False,False
49.0,4.8,7.266,0.0,12.066,2022,346,26,False,False,True,False
22.0,4.7,7.833,0.0,12.533,2022,346,26,False,False,True,False
16.0,4.7,7.4,0.0,12.1,2023,346,26,True,False,False,False
29.0,4.6,7.366,0.0,11.966,2023,346,26,False,False,True,False
38.0,4.7,3.433,0.1,8.033,2023,525,33,False,False,True,False
11.0,4.8,7.433,0.0,12.233,2023,360,82,False,False,True,False
21.0,4.1,6.933,0.0,11.033,2023,466,66,False,False,True,False
28.0,4.7,5.033,0.0,9.733,2023,456,26,False,False,True,False
22.0,3.8,5.633,0.0,9.333,2023,484,63,False,False,True,False
26.0,3.8,6.166,0.0,9.966,2023,515,66,False,False,True,False
21.0,3.3,6.567,0.0,9.867,2023,515,66,False,False,True,False
39.0,4.0,7.0,0.1,10.9,2023,54,32,False,False,True,False
15.0,4.9,6.2,0.0,11.1,2023,436,73,True,False,False,False
18.0,4.9,6.833,0.0,11.733,2023,436,73,False,False,True,False
106.0,4.9,5.966,0.0,10.866,2022,435,73,False,False,True,False
14.0,4.7,7.5,0.0,12.2,2023,435,73,False,False,True,False
21.0,4.9,5.966,0.0,10.866,2023,435,73,False,False,True,False
40.0,4.8,6.033,0.5,10.333,2023,435,73,False,False,True,False
21.0,4.9,6.866,0.0,11.766,2023,435,73,False,False,True,False
13.0,4.2,7.8,0.0,12.0,2022,235,10,False,False,True,False
27.0,3.9,7.25,0.0,11.15,2022,221,28,False,False,True,False
39.0,3.8,6.2,0.0,10.0,2023,221,28,False,False,True,False
24.0,4.5,6.033,0.0,10.533,2023,136,27,False,False,True,False
53.0,5.7,5.633,0.1,11.233,2023,51,76,False,False,True,False
3.0,5.7,7.733,0.0,13.433,2023,51,76,False,True,False,False
3.0,5.7,7.833,0.0,13.533,2023,51,76,False,False,True,False
24.0,5.6,5.266,0.1,10.766,2023,51,76,False,False,True,False
21.0,5.2,6.966,0.0,12.166,2023,51,76,False,False,True,False
2.0,5.7,7.633,0.0,13.333,2023,51,76,False,True,False,False
2.0,5.7,7.6,0.0,13.3,2023,51,76,False,False,True,False
21.0,5.4,6.0,0.0,11.4,2022,16,28,False,False,True,False
12.0,5.5,6.6,0.0,12.1,2022,97,10,False,False,True,False
103.0,4.5,6.466,0.0,10.966,2022,129,46,False,False,True,False
16.0,4.7,6.233,0.0,10.933,2023,129,46,True,False,False,False
6.0,4.7,7.7,0.0,12.4,2023,129,46,False,True,False,False
7.0,4.7,8.066,0.0,12.766,2023,129,46,False,False,True,False
9.0,5.2,7.566,0.0,12.766,2022,542,46,True,False,False,False
25.0,5.2,7.533,0.0,12.733,2022,542,46,False,False,True,False
137.0,4.6,5.066,0.0,9.666,2022,384,79,False,False,True,False
11.0,4.5,6.65,0.0,11.15,2023,384,79,True,False,False,False
8.0,3.8,4.65,0.0,8.45,2023,384,79,False,True,False,False
4.0,4.5,7.5,0.0,12.0,2023,384,79,False,False,True,False
14.0,4.6,7.3,0.0,11.9,2023,331,28,False,False,True,False
21.0,4.5,6.9,0.0,11.4,2022,257,65,False,False,True,False
15.0,5.3,6.566,0.0,11.866,2023,537,73,False,False,True,False
50.0,3.6,6.25,0.0,9.85,2022,135,28,False,False,True,False
14.0,4.5,6.666,0.0,11.166,2023,345,25,True,False,False,False
12.0,4.5,7.8,0.0,12.3,2023,345,25,False,False,True,False
27.0,4.6,5.533,0.0,10.133,2023,345,25,False,False,True,False
64.0,3.5,4.6,0.0,8.1,2022,347,28,False,False,True,False
33.0,4.4,6.4,0.0,10.8,2022,86,28,False,False,True,False
114.0,4.4,4.6,0.0,9.0,2022,53,47,False,False,True,False
18.0,4.6,7.033,0.0,11.633,2023,467,26,False,False,True,False
17.0,4.6,7.166,0.0,11.766,2023,468,26,False,False,True,False
27.0,4.5,5.8,0.0,10.3,2023,327,51,False,False,True,False
13.0,4.8,8.133,0.0,12.933,2022,414,7,False,False,True,False
10.0,4.8,8.033,0.0,12.833,2022,414,7,False,False,False,True
32.0,5.4,7.133,0.0,12.533,2022,98,51,False,False,True,False
15.0,5.1,6.05,0.0,11.15,2023,98,51,False,False,True,False
2.0,5.9,8.133,0.0,14.033,2023,217,12,True,False,False,False
2.0,5.9,8.066,0.0,13.96,2023,217,12,False,True,False,False
3.0,5.7,8.0,0.0,13.7,2023,217,12,False,False,True,False
109.0,5.5,5.366,0.1,10.766,2022,454,12,False,False,True,False
0.0,6.0,7.65,0.0,13.65,2023,501,77,False,False,True,False
0.0,5.8,8.4,0.0,14.2,2023,501,77,False,True,False,False
0.0,4.9,8.15,0.0,13.05,2023,394,77,False,False,True,False
0.0,5.0,7.25,0.0,12.25,2023,394,77,False,True,False,False
22.0,5.1,5.7,0.0,10.8,2023,37,82,False,False,True,False
0.0,5.5,7.85,0.1,13.25,2023,259,77,False,False,True,False
0.0,5.4,7.65,0.1,12.95,2023,259,77,False,True,False,False
22.0,5.3,5.8,0.1,11.0,2023,259,77,True,False,False,False
14.0,5.0,7.4,0.0,12.4,2022,301,77,True,False,False,False
0.0,5.4,6.95,0.0,12.35,2023,177,77,False,False,True,False
0.0,5.3,7.5,0.0,12.8,2023,177,77,False,True,False,False
13.0,5.3,6.65,0.0,11.95,2023,177,77,True,False,False,False
88.0,4.6,6.633,0.0,11.233,2022,232,4,False,False,True,False
47.0,4.4,7.466,0.0,11.866,2022,232,4,False,False,True,False
60.0,5.1,6.466,0.0,11.566,2022,253,55,False,False,True,False
122.0,4.3,6.066,0.0,10.366,2022,462,26,False,False,True,False
69.0,4.6,6.7,0.0,11.3,2022,462,26,False,False,True,False
28.0,4.3,6.866,0.1,11.066,2023,462,26,False,False,True,False
7.0,5.4,7.633,0.0,13.033,2022,371,42,True,False,False,False
19.0,5.6,7.3,0.0,12.9,2022,371,42,False,False,True,False
4.0,5.6,7.633,0.0,13.233,2022,371,42,False,True,False,False
6.0,5.6,7.8,0.0,13.4,2022,371,42,False,False,True,False
7.0,5.4,7.666,0.0,13.066,2022,371,42,False,False,False,True
5.0,5.0,8.066,0.0,13.066,2023,371,42,False,True,False,False
5.0,5.0,8.033,0.0,13.033,2023,371,42,False,False,True,False
23.0,4.3,7.2,0.0,11.5,2023,229,22,False,False,True,False
30.0,4.2,6.833,0.0,11.033,2023,229,22,False,False,True,False
62.0,5.2,6.566,0.0,11.766,2022,214,73,False,False,True,False
32.0,5.0,6.7,0.0,11.7,2023,333,8,False,False,True,False
12.0,4.6,7.566,0.0,12.166,2023,317,35,False,False,True,False
34.0,5.0,5.633,0.0,10.633,2023,430,18,False,False,True,False
65.0,4.5,6.9,0.0,11.4,2022,389,35,False,False,True,False
17.0,4.5,7.766,0.0,12.266,2022,389,35,False,False,False,True
19.0,5.3,7.15,0.0,12.45,2023,167,29,False,False,True,False
17.0,5.2,7.733,0.0,12.933,2022,166,32,False,False,True,False
1.0,5.3,8.166,0.0,13.466,2022,166,32,False,True,False,False
2.0,5.2,8.3,0.0,13.5,2022,166,32,False,False,True,False
13.0,5.2,7.5,0.0,12.7,2022,166,32,False,False,False,True
35.0,5.3,6.5,0.0,11.8,2023,166,32,False,False,True,False
3.0,5.5,7.733,0.0,13.233,2023,166,32,False,True,False,False
1.0,5.5,8.233,0.0,13.733,2023,166,32,False,False,True,False
79.0,5.1,5.3,0.1,10.3,2023,459,62,False,False,True,False
1.0,6.0,7.766,0.0,13.766,2023,459,62,False,True,False,False
5.0,5.6,7.366,0.0,12.966,2023,459,62,False,False,True,False
63.0,4.4,4.25,0.0,8.65,2022,531,28,False,False,True,False
6.0,4.6,7.6,0.0,12.2,2023,234,81,True,False,False,False
6.0,4.8,7.866,0.0,12.666,2022,234,81,False,True,False,False
6.0,4.7,7.85,0.0,12.55,2022,234,81,False,False,True,False
5.0,4.7,7.9,0.0,12.6,2022,233,28,False,True,False,False
7.0,4.6,7.6,0.0,12.2,2022,233,28,False,False,True,False
27.0,4.2,7.0,0.0,11.2,2023,233,28,False,False,True,False
78.0,4.1,7.0,0.0,11.1,2022,287,33,False,False,True,False
146.0,3.3,5.266,0.1,8.466,2022,62,11,False,False,True,False
16.0,4.3,7.2,0.0,11.5,2022,338,28,False,False,True,False
30.0,4.3,6.933,0.0,11.233,2023,338,56,False,False,True,False
38.0,4.2,6.366,0.0,10.566,2023,338,56,False,False,True,False
24.0,4.3,7.333,0.0,11.633,2023,338,56,False,False,True,False
30.0,4.0,5.7,0.0,9.7,2023,193,79,False,False,True,False
108.0,5.0,5.8,0.0,10.8,2022,309,1,False,False,True,False
103.0,5.0,4.4,0.0,9.4,2023,182,60,False,False,True,False
21.0,4.8,6.833,0.0,11.633,2023,182,60,False,False,True,False
3.0,5.0,8.133,0.0,13.133,2023,182,60,False,True,False,False
6.0,5.0,8.0,0.0,13.0,2023,182,60,False,False,True,False
63.0,4.6,7.133,0.0,11.733,2022,293,25,False,False,True,False
12.0,5.3,7.466,0.1,12.666,2023,293,25,False,False,True,False
4.0,5.2,8.0,0.0,13.2,2023,416,77,False,False,True,False
16.0,4.2,6.6,0.0,10.8,2023,113,43,True,False,False,False
32.0,4.2,4.95,0.0,9.15,2023,113,43,False,False,True,False
13.0,5.0,6.0,0.0,11.0,2023,518,43,True,False,False,False
7.0,5.0,5.35,0.0,10.35,2023,518,43,False,True,False,False
5.0,5.2,6.8,0.0,12.0,2023,518,43,False,False,True,False
23.0,5.4,7.466,0.1,12.766,2022,199,35,False,False,True,False
18.0,5.0,7.833,0.0,12.833,2022,199,35,False,False,True,False
11.0,5.1,7.666,0.0,12.766,2022,199,35,False,False,False,True
14.0,5.4,7.166,0.0,12.566,2023,199,35,False,False,True,False
32.0,5.0,6.7,0.0,11.7,2023,268,3,False,False,True,False
61.0,4.1,4.7,0.0,8.8,2022,0,28,False,False,True,False
43.0,5.0,7.0,0.0,12.0,2022,323,25,False,False,True,False
16.0,5.0,7.466,0.0,12.466,2022,323,25,False,False,False,True
20.0,4.9,6.066,0.0,10.966,2023,323,25,False,False,True,False
7.0,4.6,7.7,0.0,12.3,2023,324,25,True,False,False,False
30.0,5.0,6.0,0.0,11.0,2023,324,25,False,False,True,False
84.0,4.2,6.8,0.0,11.0,2022,361,60,False,False,True,False
136.0,4.5,5.366,0.1,9.766,2022,36,58,False,False,True,False
105.0,4.4,4.933,0.0,9.333,2023,362,60,False,False,True,False
22.0,3.7,6.8,0.0,10.5,2023,45,13,False,False,True,False
27.0,4.6,7.4,0.0,12.0,2023,68,33,False,False,True,False
101.0,4.4,6.566,0.0,10.966,2022,377,1,False,False,True,False
17.0,4.4,7.1,0.0,11.5,2022,495,28,False,False,True,False
26.0,4.5,6.8,0.0,11.3,2023,495,28,False,False,True,False
7.0,4.7,7.8,0.0,12.5,2022,495,81,False,True,False,False
7.0,4.5,7.95,0.0,12.45,2022,495,81,False,False,True,False
49.0,4.9,6.5,0.0,11.4,2023,489,27,False,False,True,False
15.0,4.9,7.066,0.0,11.966,2023,489,27,False,False,True,False
26.0,5.0,7.1,0.0,12.1,2023,489,27,False,False,True,False
10.0,5.2,7.7,0.0,12.9,2023,548,77,False,False,True,False
31.0,5.1,6.8,0.0,11.9,2023,526,33,False,False,True,False
18.0,4.8,6.4,0.1,11.1,2023,526,33,False,False,True,False
147.0,4.4,3.466,0.0,7.866,2022,383,5,False,False,True,False
106.0,4.6,4.9,0.0,9.5,2022,383,5,False,False,True,False
104.0,4.3,5.133,0.1,9.333,2023,428,9,False,False,True,False
8.0,5.7,7.266,0.0,12.966,2022,487,44,True,False,False,False
3.0,5.8,7.733,0.0,13.533,2022,487,44,False,True,False,False
3.0,5.8,7.9,0.0,13.7,2022,487,44,False,False,True,False
3.0,5.7,8.066,0.0,13.766,2023,487,44,True,False,False,False
4.0,5.7,7.6,0.0,13.3,2023,487,44,False,True,False,False
2.0,5.7,8.1,0.0,13.8,2023,487,44,False,False,True,False
94.0,3.9,7.2,0.0,11.1,2022,22,4,False,False,True,False
77.0,4.6,6.933,0.0,11.533,2022,103,4,False,False,True,False
45.0,4.6,7.3,0.0,11.9,2022,103,4,False,False,True,False
67.0,4.6,6.3,0.0,10.9,2023,103,4,False,False,True,False
23.0,4.6,6.233,0.0,10.833,2023,103,4,False,False,True,False
31.0,5.1,6.7,0.1,11.7,2023,110,30,False,False,True,False
30.0,5.3,6.1,0.1,11.3,2023,111,32,False,False,True,False
61.0,3.7,7.833,0.0,11.533,2022,74,70,False,False,True,False
7.0,4.4,7.766,0.0,12.16,2023,74,70,False,True,False,False
11.0,4.4,8.033,0.0,12.433,2023,74,70,False,False,True,False
21.0,4.4,7.8,0.0,12.2,2023,74,70,False,False,True,False
7.0,3.9,6.9,0.0,10.8,2023,74,70,False,True,False,False
8.0,4.4,7.866,0.0,12.266,2023,74,70,False,False,True,False
108.0,4.6,4.866,0.0,9.466,2022,269,39,False,False,True,False
54.0,4.5,6.7,0.0,11.2,2023,269,39,False,False,True,False
36.0,4.1,6.0,0.0,10.1,2023,351,26,False,False,True,False
48.0,4.3,5.6,0.0,9.9,2022,378,28,False,False,True,False
139.0,4.6,5.266,0.3,9.566,2022,186,14,False,False,True,False
12.0,4.6,6.45,0.0,11.05,2023,186,14,True,False,False,False
11.0,4.6,6.95,0.0,11.55,2023,186,14,False,False,True,False
90.0,4.7,6.5,0.0,11.2,2022,101,49,False,False,True,False
98.0,4.5,5.733,0.1,10.133,2022,101,49,False,False,True,False
62.0,5.1,5.933,0.0,11.033,2023,101,49,False,False,True,False
15.0,4.7,6.3,0.1,10.9,2023,15,51,True,False,False,False
3.0,4.7,6.95,0.1,11.55,2023,15,51,False,True,False,False
2.0,5.1,7.15,0.1,12.15,2023,15,51,False,False,True,False
6.0,5.0,7.55,0.0,12.55,2022,349,28,False,True,False,False
3.0,5.0,7.9,0.0,12.9,2022,349,28,False,False,True,False
13.0,5.1,6.85,0.0,11.95,2023,349,28,False,False,True,False
12.0,5.1,7.533,0.0,12.633,2023,63,44,False,False,True,False
31.0,4.1,6.7,0.0,10.8,2022,316,28,False,False,True,False
24.0,4.3,6.9,0.0,11.2,2022,426,28,False,False,True,False
87.0,4.5,6.766,0.0,11.266,2022,472,72,False,False,True,False
7.0,4.8,7.767,0.0,12.567,2023,317,35,False,False,True,False
7.0,4.8,6.467,0.0,11.267,2023,317,35,False,True,False,False
0.0,5.4,6.55,0.0,11.95,2022,416,77,False,False,True,False
0.0,5.4,7.1,0.0,12.5,2022,416,77,False,True,False,False
7.0,5.3,7.75,0.0,13.05,2022,416,77,True,False,False,False
0.0,5.2,7.8,0.0,13.0,2023,416,77,False,False,True,False
0.0,5.2,7.25,0.0,12.45,2023,416,77,False,True,False,False
6.0,5.1,7.6,0.0,12.7,2023,416,77,True,False,False,False
0.0,6.4,8.4,0.0,14.8,2022,286,77,False,False,True,False
0.0,6.1,8.0,0.0,14.1,2022,286,77,False,True,False,False
1.0,6.1,8.5,0.0,14.6,2022,286,77,True,False,False,False
12.0,4.4,7.8,0.0,12.2,2023,96,82,False,False,True,False
23.0,5.1,5.85,0.0,10.95,2022,548,77,True,False,False,False
0.0,5.5,7.55,0.0,13.05,2023,548,77,False,False,True,False
0.0,5.2,7.05,0.0,12.25,2023,548,77,False,True,False,False
8.0,5.2,7.35,0.0,12.55,2023,548,77,True,False,False,False
9.0,5.0,7.2,0.0,12.2,2023,57,77,True,False,False,False
21.0,4.3,6.95,0.0,11.25,2023,348,77,True,False,False,False
5.0,4.4,8.2,0.0,12.6,2023,74,70,False,False,True,False
2.0,4.4,8.3,0.0,12.7,2023,74,70,False,True,False,False
5.0,4.4,7.933,0.0,12.333,2023,74,70,False,True,False,False
8.0,4.0,8.1,0.0,12.1,2023,74,70,False,False,True,False
18.0,4.0,6.567,0.0,10.567,2023,352,26,False,False,True,False
16.0,4.8,6.7,0.0,11.5,2023,101,82,False,False,True,False
10.0,4.9,7.8,0.0,12.7,2022,277,77,True,False,False,False
0.0,5.6,7.65,0.0,13.25,2022,152,77,False,False,True,False
0.0,5.5,6.8,0.0,12.3,2022,152,77,False,True,False,False
15.0,5.4,7.05,0.1,12.35,2022,152,77,True,False,False,False
9.0,5.4,6.8,0.0,12.2,2023,152,77,True,False,False,False
36.0,4.7,6.8,0.1,11.4,2023,231,30,False,False,True,False
18.0,4.3,5.95,0.0,10.25,2023,455,37,True,False,False,False
22.0,4.1,7.25,0.0,11.35,2022,455,37,False,False,True,False
113.0,4.7,5.966,0.0,10.666,2022,396,65,False,False,True,False
9.0,4.7,6.9,0.0,11.6,2023,396,65,True,False,False,False
32.0,4.7,5.15,0.1,9.75,2022,396,65,False,False,True,False
143.0,4.8,4.433,0.4,8.833,2022,266,57,False,False,True,False
2.0,4.5,7.85,0.0,12.35,2023,265,57,True,False,False,False
2.0,4.5,7.5,0.0,12.0,2023,265,57,False,True,False,False
7.0,4.5,7.15,0.0,11.65,2023,265,57,False,False,True,False
26.0,4.7,6.3,0.0,11.0,2022,440,37,False,False,True,False
56.0,4.2,5.3,0.1,9.4,2022,299,28,False,False,True,False
35.0,4.1,6.25,0.1,10.25,2023,299,28,False,False,True,False
141.0,4.2,5.0,0.0,9.2,2022,419,41,False,False,True,False
110.0,4.2,5.033,0.0,9.233,2022,419,41,False,False,True,False
54.0,4.7,7.033,0.0,11.733,2022,350,55,False,False,True,False
