Rank,D Score,E Score,Pen.,Total,year,Name,nation,round_AAfinal,round_TeamFinal,round_final,round_qual
31.0,4.8,7.05,0.0,11.85,2022,211,78,True,False,False,False
97.0,3.9,8.233,0.0,12.133,2023,203,20,False,False,False,True
78.0,4.6,8.0,0.0,12.6,2022,10,5,False,False,False,True
6.0,5.2,8.15,0.0,13.35,2023,332,52,True,False,False,False
5.0,4.8,7.75,0.0,12.55,2023,332,52,False,False,True,False
5.0,5.2,8.25,0.0,13.45,2023,332,52,False,False,False,True
72.0,4.0,7.5,0.0,11.5,2023,360,59,False,False,False,True
61.0,4.9,8.133,0.0,13.033,2023,256,61,False,False,False,True
57.0,5.2,7.9,0.0,13.1,2022,442,61,False,False,False,True
36.0,4.9,8.633,0.0,13.533,2023,442,61,False,False,False,True
34.0,4.5,6.733,0.0,11.233,2023,442,61,False,False,False,True
16.0,4.9,8.2,0.0,13.1,2023,442,61,False,False,False,True
13.0,4.9,8.666,0.0,13.566,2023,442,61,False,False,False,True
45.0,4.5,8.233,0.0,12.733,2023,443,61,False,False,False,True
66.0,5.0,8.5,0.0,13.5,2022,331,7,False,False,False,True
19.0,5.5,8.466,0.0,13.966,2023,331,7,False,False,False,True
107.0,5.1,7.533,0.0,12.633,2022,193,19,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,193,19,False,False,False,True
80.0,5.2,7.533,0.0,12.733,2023,193,19,False,False,False,True
6.0,5.6,8.0,0.0,13.6,2022,193,19,False,False,True,False
7.0,5.6,8.7,0.0,14.3,2022,193,19,False,False,False,True
8.0,5.6,7.233,0.0,12.833,2023,193,19,False,False,True,False
6.0,6.0,8.366,0.0,14.366,2023,193,19,False,False,False,True
14.0,6.1,8.733,0.0,14.833,2022,314,19,False,False,False,True
2.0,5.8,8.45,0.0,14.25,2023,314,19,True,False,False,False
3.0,5.8,8.733,0.0,14.533,2022,314,19,False,False,True,False
6.0,5.8,8.55,0.0,14.35,2022,314,19,False,False,False,True
14.0,5.1,7.8,0.0,12.9,2023,437,29,False,False,False,True
6.0,5.7,8.6,0.0,14.3,2023,285,41,True,False,False,False
8.0,5.7,7.233,0.0,12.93,2023,285,41,False,False,True,False
14.0,5.7,8.266,0.0,13.966,2023,285,41,False,False,False,True
48.0,4.9,7.4,0.0,12.3,2023,285,41,False,False,False,True
59.0,4.5,8.566,0.0,13.066,2022,455,34,False,False,False,True
25.0,4.2,7.6,0.0,11.8,2023,419,52,False,False,False,True
100.0,5.2,7.6,0.0,12.8,2022,128,59,False,False,False,True
50.0,4.3,8.233,0.0,12.533,2023,26,34,False,False,False,True
0.0,4.3,8.4,0.0,12.7,2022,153,29,False,False,False,True
138.0,5.2,6.266,0.0,11.466,2022,222,55,False,False,False,True
13.0,5.5,8.666,0.0,14.166,2022,222,55,False,False,False,True
94.0,5.1,7.233,0.0,12.333,2023,222,55,False,False,False,True
3.0,5.9,8.166,0.0,14.06,2023,222,55,False,False,True,False
2.0,5.9,8.55,0.0,14.45,2023,222,55,False,False,False,True
108.0,3.1,7.566,3.0,7.666,2022,318,39,False,False,False,True
95.0,3.9,8.3,0.0,12.2,2023,318,39,False,False,False,True
36.0,5.5,7.65,0.0,13.15,2023,511,9,False,False,False,True
55.0,5.2,7.966,0.0,13.166,2022,397,40,False,False,False,True
41.0,5.0,8.466,0.0,13.466,2023,397,40,False,False,False,True
54.0,4.4,6.65,0.0,11.05,2023,397,40,False,False,False,True
72.0,5.2,8.266,0.0,13.466,2022,510,76,False,False,False,True
8.0,5.0,7.533,0.0,12.53,2023,510,76,False,False,True,False
7.0,5.4,8.4,0.0,13.8,2023,510,76,False,False,False,True
8.0,4.7,9.35,0.0,14.05,2022,408,78,True,False,False,False
10.0,5.4,8.35,0.0,13.75,2023,454,78,True,False,False,False
7.0,5.9,8.166,0.0,14.066,2023,223,82,False,False,True,False
9.0,5.9,7.75,0.0,13.65,2023,223,82,False,False,False,True
9.0,4.7,9.2,0.0,13.9,2022,488,78,True,False,False,False
25.0,5.5,7.0,0.0,12.5,2023,511,82,False,False,False,True
5.0,5.2,8.4,0.0,13.6,2023,397,40,False,False,False,True
6.0,5.2,8.3,0.0,13.5,2023,397,40,False,False,True,False
28.0,4.8,7.3,0.0,12.1,2022,185,78,True,False,False,False
0.0,5.9,7.0,0.0,12.9,2023,185,78,False,False,False,True
0.0,5.9,7.55,0.0,13.45,2023,185,78,False,False,True,False
27.0,5.6,6.85,0.0,12.45,2023,185,78,True,False,False,False
39.0,5.0,8.633,0.0,13.633,2022,236,55,False,False,False,True
102.0,6.0,6.766,0.0,12.766,2022,212,29,False,False,False,True
5.0,6.2,7.65,0.0,13.85,2022,212,29,False,False,False,True
16.0,5.8,8.333,0.0,14.133,2022,212,29,False,False,False,True
7.0,5.8,8.5,0.0,14.3,2022,212,29,False,True,False,False
1.0,5.6,8.9,0.0,14.5,2023,212,24,True,False,False,False
19.0,5.7,7.75,0.0,13.45,2022,212,24,False,False,False,True
53.0,4.7,6.6,0.0,11.3,2023,440,3,False,False,False,True
46.0,5.0,7.55,0.0,12.55,2023,213,3,False,False,False,True
0.0,5.0,8.3,0.0,13.3,2023,213,3,True,False,False,False
4.0,6.3,7.6,0.0,13.9,2023,478,44,False,False,True,False
2.0,6.3,8.5,0.0,14.8,2023,478,44,False,False,False,True
4.0,6.1,8.9,0.0,15.0,2022,97,44,True,False,False,False
16.0,6.1,8.633,0.0,14.733,2022,97,44,False,False,False,True
5.0,6.1,8.5,0.0,14.6,2023,97,44,False,False,False,True
56.0,2.6,7.7,6.0,4.3,2023,97,44,False,False,False,True
19.0,4.8,8.5,0.0,13.3,2022,452,56,True,False,False,False
73.0,4.8,8.633,0.0,13.433,2022,452,56,False,False,False,True
37.0,5.2,8.466,0.0,13.666,2022,452,56,False,False,False,True
23.0,4.8,8.1,0.0,12.9,2023,452,56,True,False,False,False
33.0,5.2,8.366,0.0,13.566,2023,452,56,False,False,False,True
27.0,4.5,5.95,0.0,10.45,2022,179,29,False,False,False,True
5.0,5.3,8.4,0.0,13.7,2023,179,29,False,False,False,True
13.0,5.2,8.066,0.0,13.266,2023,71,33,False,False,False,True
5.0,6.0,8.9,0.0,14.9,2022,46,78,True,False,False,False
19.0,6.0,8.6,0.0,14.6,2022,46,78,False,False,False,True
4.0,6.0,8.7,0.0,14.7,2023,46,78,False,False,False,True
26.0,3.3,7.95,0.0,11.25,2022,165,29,False,False,False,True
113.0,4.5,6.3,0.0,10.8,2023,357,38,False,False,False,True
40.0,5.2,7.8,0.0,13.0,2023,72,33,False,False,False,True
37.0,4.4,8.7,0.0,13.1,2023,346,31,False,False,False,True
76.0,3.9,8.833,0.0,12.733,2023,38,68,False,False,False,True
36.0,5.7,8.266,0.0,13.966,2022,108,10,False,False,False,True
10.0,5.7,8.633,0.0,14.333,2022,108,10,False,False,False,True
98.0,4.7,7.433,0.0,12.133,2023,305,55,False,False,False,True
27.0,5.9,8.4,0.0,14.3,2022,507,75,False,False,False,True
40.0,4.2,7.233,0.0,11.433,2023,498,46,False,False,False,True
0.0,5.2,9.05,0.0,14.25,2022,98,78,False,False,False,True
0.0,5.2,8.75,0.0,13.95,2022,98,78,False,False,True,False
0.0,6.0,8.8,0.0,14.8,2023,98,78,False,False,False,True
0.0,6.0,8.8,0.0,14.8,2023,98,78,False,False,True,False
23.0,5.0,7.75,0.0,12.75,2022,262,78,True,False,False,False
0.0,6.0,8.7,0.0,14.7,2022,46,78,False,False,False,True
0.0,6.0,8.85,0.0,14.85,2022,46,78,False,False,True,False
4.0,6.0,8.25,0.0,14.25,2022,46,78,True,False,False,False
0.0,6.0,8.75,0.0,14.75,2023,46,78,False,False,False,True
0.0,6.0,8.9,0.0,14.9,2023,46,78,False,False,True,False
4.0,6.0,8.7,0.0,14.7,2023,46,78,True,False,False,False
0.0,4.3,8.7,0.0,13.0,2023,392,78,False,False,False,True
0.0,4.3,8.75,0.0,13.05,2023,392,78,False,False,True,False
0.0,5.3,8.1,0.0,13.4,2022,141,78,False,False,False,True
0.0,5.0,7.6,0.0,12.6,2022,141,78,False,False,True,False
32.0,5.1,6.65,0.0,11.75,2022,141,78,True,False,False,False
11.0,5.8,7.95,0.0,13.75,2023,141,78,True,False,False,False
43.0,5.2,7.6,0.0,12.8,2023,73,31,False,False,False,True
20.0,5.3,8.766,0.0,14.066,2022,260,73,False,False,False,True
38.0,5.5,8.033,0.0,13.533,2023,260,73,False,False,False,True
21.0,4.3,8.4,0.0,12.7,2023,260,73,False,False,False,True
116.0,4.7,4.4,0.0,9.1,2023,299,73,False,False,False,True
46.0,4.9,4.933,0.0,9.833,2023,299,73,False,False,False,True
23.0,5.3,6.8,0.0,12.1,2023,299,73,False,False,False,True
74.0,5.0,8.4,0.0,13.4,2022,366,34,False,False,False,True
50.0,5.2,8.066,0.0,13.266,2023,366,34,False,False,False,True
32.0,4.3,7.366,0.0,11.666,2023,366,34,False,False,False,True
38.0,5.4,6.2,0.0,11.6,2023,366,34,False,False,False,True
11.0,5.3,8.15,0.0,13.45,2023,132,40,False,False,False,True
27.0,5.0,8.55,0.0,13.55,2023,132,40,False,False,False,True
73.0,4.7,6.466,0.0,11.166,2023,340,19,False,False,False,True
53.0,4.6,7.9,0.0,12.5,2023,35,27,False,False,False,True
97.0,4.2,7.3,0.0,11.5,2022,40,21,False,False,False,True
26.0,5.1,7.6,0.0,12.7,2022,325,11,False,False,False,True
13.0,5.9,8.266,0.0,14.166,2022,208,29,True,False,False,False
30.0,5.9,8.266,0.0,14.166,2022,208,29,False,False,False,True
6.0,4.3,9.1,0.0,13.4,2022,208,29,False,False,True,False
7.0,4.3,9.2,0.0,13.5,2022,208,29,False,False,False,True
17.0,5.9,8.233,0.0,14.133,2022,208,29,False,False,False,True
1.0,5.9,8.8,0.0,14.7,2023,208,29,False,False,True,False
2.0,5.9,8.3,0.0,14.2,2023,208,29,False,False,False,True
4.0,5.9,8.366,0.0,14.266,2023,208,29,True,False,False,False
9.0,5.6,7.466,0.0,13.066,2023,208,29,False,False,True,False
8.0,5.9,8.5,0.0,14.4,2023,208,29,False,False,False,True
3.0,5.5,8.6,0.0,14.1,2023,208,24,True,False,False,False
12.0,5.6,8.2,0.0,13.8,2022,208,24,False,False,False,True
62.0,5.3,6.966,0.0,12.266,2023,250,1,False,False,False,True
3.0,5.4,8.3,0.0,13.7,2023,115,15,True,False,False,False
8.0,5.4,6.4,0.0,11.8,2023,115,15,False,False,True,False
3.0,5.4,8.35,0.0,13.75,2023,115,15,False,False,False,True
16.0,5.2,7.5,0.0,12.7,2023,393,26,False,False,False,True
14.0,5.3,8.1,0.0,13.4,2023,393,26,False,False,False,True
8.0,5.4,7.866,0.0,13.266,2023,116,15,False,False,True,False
5.0,5.9,8.8,0.0,14.7,2023,116,15,False,False,False,True
29.0,5.2,7.266,0.0,12.466,2023,116,15,False,False,False,True
7.0,5.9,8.533,0.0,14.433,2023,116,15,False,False,True,False
4.0,5.9,8.566,0.0,14.466,2023,116,15,False,False,False,True
59.0,5.4,6.966,0.0,12.366,2023,394,26,False,False,False,True
20.0,5.3,8.55,0.0,13.85,2023,394,26,False,False,False,True
102.0,4.0,7.133,0.0,11.133,2022,196,32,False,False,False,True
81.0,4.4,8.3,0.0,12.7,2023,196,32,False,False,False,True
7.0,3.9,5.95,0.0,9.85,2023,209,29,False,False,True,False
9.0,4.4,8.9,0.0,13.3,2023,209,29,False,False,False,True
22.0,5.0,7.1,0.0,12.1,2022,471,29,False,False,False,True
26.0,4.9,7.0,0.0,11.9,2023,471,29,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2023,315,17,False,False,False,True
6.0,5.6,7.85,0.0,13.45,2023,249,52,False,False,False,True
56.0,5.6,8.033,0.0,13.633,2022,483,79,False,False,False,True
11.0,5.6,8.333,0.0,13.933,2023,483,79,False,False,False,True
30.0,5.2,5.433,0.0,10.633,2023,483,79,False,False,False,True
6.0,4.8,9.3,0.0,14.1,2022,337,78,True,False,False,False
0.0,5.1,8.9,0.0,14.0,2023,337,78,False,False,False,True
0.0,5.1,8.45,0.0,13.55,2023,337,78,False,False,True,False
25.0,5.1,7.65,0.0,12.75,2023,337,78,True,False,False,False
0.0,4.5,9.0,0.0,13.5,2023,396,78,False,False,False,True
0.0,4.5,8.65,0.0,13.15,2023,396,78,False,False,True,False
104.0,5.3,7.433,0.0,12.733,2022,81,11,False,False,False,True
10.0,5.5,8.4,0.0,13.9,2022,81,11,False,False,False,True
68.0,3.6,8.233,0.0,11.833,2023,406,79,False,False,False,True
6.0,6.5,8.4,0.0,14.9,2022,512,44,False,False,True,False
2.0,6.5,8.933,0.0,15.433,2022,512,44,False,False,False,True
14.0,5.9,7.5,0.0,13.4,2023,512,44,False,False,False,True
135.0,4.1,7.6,0.0,11.7,2022,39,34,False,False,False,True
62.0,4.1,8.866,0.0,12.966,2022,39,34,False,False,False,True
117.0,3.1,8.1,4.0,7.2,2023,39,34,False,False,False,True
84.0,4.3,8.1,0.0,12.4,2022,462,27,False,False,False,True
61.0,4.2,8.066,0.0,12.266,2023,463,27,False,False,False,True
34.0,5.2,8.766,0.0,13.966,2022,58,35,False,False,False,True
37.0,5.2,8.466,0.0,13.666,2022,58,35,False,False,False,True
12.0,5.2,8.8,0.0,14.0,2022,58,35,False,True,False,False
5.0,5.9,8.5,0.0,14.4,2023,345,45,True,False,False,False
9.0,5.9,8.366,0.0,14.266,2023,345,45,False,False,False,True
31.0,5.2,6.566,0.0,11.766,2023,345,45,False,False,False,True
9.0,5.9,7.666,0.0,13.566,2023,345,45,False,False,False,True
16.0,5.6,7.566,0.0,13.166,2023,345,45,False,False,False,True
6.0,5.9,8.6,0.0,14.5,2023,345,45,False,False,True,False
5.0,5.9,8.3,0.0,14.2,2023,345,45,False,False,False,True
105.0,3.7,6.866,0.0,10.566,2022,206,56,False,False,False,True
103.0,3.9,7.966,0.0,11.866,2023,206,56,False,False,False,True
4.0,5.4,8.37,0.0,13.766,2022,398,29,False,False,True,False
2.0,5.4,8.95,0.0,14.35,2022,398,29,False,False,False,True
4.0,5.6,7.95,0.0,13.55,2023,398,29,False,False,True,False
4.0,5.6,8.25,0.0,13.85,2023,398,29,False,False,False,True
13.0,6.0,7.3,0.0,13.3,2023,398,29,False,False,False,True
8.0,5.4,8.0,0.0,13.4,2023,398,66,True,False,False,False
12.0,5.6,8.2,0.0,13.8,2022,398,66,False,False,False,True
31.0,5.5,7.95,0.0,13.45,2023,398,29,False,False,False,True
18.0,5.4,7.933,0.0,13.333,2023,398,29,False,False,False,True
4.0,6.0,8.533,0.0,14.533,2023,243,78,True,False,False,False
25.0,6.0,7.466,0.0,13.466,2023,243,78,False,False,False,True
79.0,4.8,7.933,0.0,12.733,2023,18,27,False,False,False,True
43.0,4.2,5.6,0.0,9.8,2023,18,27,False,False,False,True
44.0,4.6,5.7,0.0,10.3,2023,18,27,False,False,False,True
33.0,5.2,8.366,0.0,13.566,2023,377,72,False,False,False,True
7.0,6.3,8.066,0.0,14.366,2023,451,44,False,False,False,True
2.0,6.3,8.4,0.0,14.7,2023,264,44,True,False,False,False
3.0,6.3,8.533,0.0,14.83,2023,264,44,False,False,True,False
7.0,6.3,8.066,0.0,14.366,2023,264,44,False,False,False,True
4.0,6.3,8.4,0.0,14.7,2023,264,44,False,False,True,False
4.0,6.3,8.366,0.0,14.666,2023,264,44,False,False,False,True
86.0,4.4,7.933,0.0,12.333,2022,167,34,False,False,False,True
15.0,6.0,8.066,0.0,14.066,2022,300,7,True,False,False,False
25.0,6.0,8.333,0.0,14.333,2022,300,7,False,False,False,True
126.0,4.3,8.0,0.0,12.3,2022,161,2,False,False,False,True
64.0,4.3,8.6,0.0,12.9,2022,161,2,False,False,False,True
74.0,4.3,8.466,0.0,12.766,2023,161,2,False,False,False,True
30.0,4.9,8.4,0.0,13.3,2023,335,76,False,False,False,True
10.0,4.7,8.733,0.0,13.433,2023,335,76,False,False,False,True
49.0,5.4,8.366,0.0,13.766,2022,207,46,False,False,False,True
15.0,5.7,8.233,0.0,13.933,2023,207,46,False,False,False,True
52.0,5.0,8.233,0.0,13.233,2022,383,27,False,False,False,True
22.0,5.0,8.2,0.0,13.2,2023,383,27,True,False,False,False
48.0,5.0,8.3,0.0,13.3,2023,383,27,False,False,False,True
17.0,5.1,7.9,0.0,13.0,2023,383,27,False,False,False,True
110.0,5.0,7.6,0.0,12.6,2022,416,27,False,False,False,True
63.0,4.9,8.033,0.0,12.933,2022,416,27,False,False,False,True
49.0,5.1,8.166,0.0,13.266,2023,416,27,False,False,False,True
33.0,4.8,6.866,0.0,11.666,2023,416,27,False,False,False,True
27.0,5.1,6.733,0.0,11.833,2023,416,27,False,False,False,True
86.0,4.3,8.233,0.0,12.533,2023,51,35,False,False,False,True
42.0,5.5,4.533,0.0,10.033,2023,460,44,False,False,False,True
16.0,5.5,8.5,0.0,14.0,2023,297,33,False,False,False,True
49.0,5.5,6.8,0.0,12.3,2023,297,30,False,False,False,True
11.0,5.5,8.333,0.0,13.833,2023,297,33,False,False,False,True
129.0,4.9,7.266,0.0,12.166,2022,389,77,False,False,False,True
89.0,5.0,7.166,0.0,12.166,2022,389,77,False,False,False,True
13.0,4.9,8.466,0.0,13.366,2023,389,77,True,False,False,False
31.0,4.9,8.266,0.0,13.166,2023,389,77,False,False,False,True
109.0,4.5,7.133,0.0,11.633,2023,389,77,False,False,False,True
132.0,3.8,8.133,0.0,11.933,2022,334,76,False,False,False,True
16.0,4.8,7.866,0.0,12.666,2023,334,76,True,False,False,False
44.0,4.8,8.0,0.0,12.8,2023,334,76,False,False,False,True
59.0,5.5,8.066,0.0,13.566,2022,131,27,False,False,False,True
48.0,5.1,8.3,0.0,13.4,2022,131,27,False,False,False,True
24.0,5.1,7.433,0.0,12.533,2023,131,27,True,False,False,False
38.0,5.5,8.033,0.0,13.533,2023,131,27,False,False,False,True
31.0,5.2,7.166,0.0,12.366,2023,131,27,False,False,False,True
57.0,6.2,7.433,0.0,13.633,2022,344,57,False,False,False,True
14.0,5.8,7.95,0.0,13.75,2022,344,57,False,False,False,True
13.0,5.4,8.066,0.0,13.466,2023,344,57,False,False,False,True
9.0,5.4,8.5,0.0,13.9,2023,344,57,False,False,False,True
0.0,5.8,8.9,-0.0,14.7,2023,344,57,True,False,False,False
7.0,6.6,8.0,0.0,14.6,2022,194,77,True,False,False,False
9.0,6.6,8.366,0.0,14.966,2022,194,77,False,False,False,True
2.0,6.6,8.733,0.0,15.333,2022,194,77,False,False,True,False
3.0,6.3,8.466,0.0,14.766,2022,194,77,False,False,False,True
1.0,6.6,8.833,0.0,15.433,2023,194,77,True,False,False,False
1.0,6.6,8.566,0.0,15.166,2023,194,77,False,False,True,False
2.0,6.3,8.6,0.0,14.9,2023,194,77,False,False,False,True
2.0,6.6,8.766,0.0,15.366,2023,194,77,False,False,True,False
3.0,6.3,8.766,0.0,15.066,2023,194,77,False,False,False,True
1.0,6.0,8.833,0.0,14.833,2023,194,77,False,False,True,False
1.0,6.3,8.933,0.0,15.233,2023,194,77,False,False,False,True
1.0,6.6,8.766,0.0,15.366,2023,194,77,False,False,True,False
2.0,6.3,8.6,0.0,14.9,2023,194,77,False,False,False,True
1.0,6.3,8.666,0.0,14.966,2023,194,77,False,False,True,False
2.0,6.3,8.466,0.0,14.766,2023,194,77,False,False,False,True
104.0,3.0,7.866,0.0,10.866,2022,367,34,False,False,False,True
124.0,4.9,7.466,0.0,12.366,2022,448,4,False,False,False,True
101.0,4.8,7.233,0.0,12.033,2023,448,4,False,False,False,True
48.0,5.9,7.933,0.0,13.833,2022,350,71,False,False,False,True
43.0,5.8,8.066,0.0,13.866,2022,369,7,False,False,False,True
24.0,5.9,8.1,0.0,14.0,2022,369,7,False,False,False,True
26.0,5.4,8.4,0.0,13.8,2023,369,7,False,False,False,True
69.0,5.5,8.0,0.0,13.5,2022,164,37,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,176,70,False,False,False,True
17.0,5.2,6.966,0.0,12.166,2023,24,33,True,False,False,False
35.0,5.2,7.9,0.0,13.1,2023,24,33,False,False,False,True
30.0,5.2,8.3,0.0,13.5,2023,24,31,False,False,False,True
83.0,3.7,8.766,0.0,12.466,2022,473,48,False,False,False,True
63.0,5.0,8.533,0.0,13.533,2022,476,48,False,False,False,True
49.0,4.8,8.533,0.0,13.333,2022,476,48,False,False,False,True
60.0,4.8,8.233,0.0,13.033,2023,476,48,False,False,False,True
25.0,5.1,6.7,0.0,11.8,2023,476,48,False,False,False,True
43.0,4.6,8.266,0.0,12.866,2023,355,19,False,False,False,True
92.0,4.2,8.166,0.0,12.366,2023,355,19,False,False,False,True
0.0,5.0,8.35,0.0,13.35,2023,21,78,False,False,False,True
0.0,5.0,8.3,0.0,13.3,2023,21,78,False,False,True,False
0.0,6.0,6.9,0.0,12.9,2022,246,78,False,False,False,True
0.0,6.0,7.75,0.0,13.75,2022,246,78,False,False,True,False
7.0,6.0,8.4,0.0,14.4,2023,246,78,True,False,False,False
11.0,5.2,8.35,0.0,13.55,2023,377,72,False,False,False,True
0.0,4.4,6.4,0.0,10.8,2022,34,78,False,False,False,True
0.0,4.7,8.25,0.0,12.95,2022,34,78,False,False,True,False
28.0,4.5,7.25,0.0,11.75,2023,34,78,True,False,False,False
1.0,6.4,8.733,0.0,15.133,2023,194,82,False,False,True,False
1.0,6.3,8.65,0.0,14.95,2023,194,82,False,False,False,True
16.0,4.9,8.3,0.0,13.2,2022,361,78,True,False,False,False
9.0,5.2,8.15,0.0,13.35,2023,24,33,False,False,False,True
13.0,5.3,8.2,0.0,13.5,2023,476,82,False,False,False,True
6.0,6.1,8.3,0.0,14.4,2023,501,14,False,False,False,True
67.0,4.4,7.5,0.0,11.9,2023,422,65,False,False,False,True
16.0,5.5,8.066,0.0,13.566,2023,150,71,True,False,False,False
46.0,5.5,7.833,0.0,13.333,2023,150,71,False,False,False,True
18.0,5.5,8.45,0.0,13.95,2023,150,71,False,False,False,True
13.0,4.8,8.2,0.0,13.0,2022,214,29,False,False,False,True
23.0,5.2,8.433,0.0,13.633,2023,80,75,False,False,False,True
27.0,5.2,7.0,0.0,12.2,2023,79,75,False,False,False,True
18.0,5.2,7.5,0.0,12.7,2023,79,75,False,False,False,True
25.0,5.7,6.966,0.0,12.666,2023,79,75,False,False,False,True
10.0,6.0,7.8,0.0,13.8,2023,79,75,False,False,False,True
4.0,5.1,8.9,0.0,14.0,2023,102,43,True,False,False,False
16.0,5.1,8.5,0.0,13.6,2022,102,43,False,False,False,True
114.0,5.5,7.066,0.0,12.566,2022,253,46,False,False,False,True
17.0,5.5,8.266,0.0,13.766,2023,253,46,False,False,False,True
81.0,5.6,7.666,0.0,13.266,2022,255,46,False,False,False,True
133.0,4.4,7.4,0.0,11.8,2022,227,73,False,False,False,True
68.0,4.4,8.4,0.0,12.8,2022,227,73,False,False,False,True
111.0,4.4,6.9,0.0,11.3,2023,227,73,False,False,False,True
20.0,5.9,8.633,0.0,14.533,2022,327,41,False,False,False,True
5.0,5.7,8.733,0.0,14.433,2022,327,41,False,False,True,False
2.0,5.6,9.2,0.0,14.8,2022,327,41,False,False,False,True
6.0,5.6,9.0,0.0,14.6,2022,327,41,False,True,False,False
8.0,5.6,7.533,0.0,13.133,2023,327,41,False,False,True,False
3.0,6.2,8.533,0.0,14.733,2023,327,41,False,False,False,True
9.0,5.9,8.233,0.0,14.133,2023,327,41,False,False,False,True
2.0,6.5,8.766,0.0,15.266,2023,327,41,False,False,True,False
7.0,5.9,8.433,0.0,14.333,2023,327,41,False,False,False,True
19.0,3.7,8.6,0.0,12.3,2023,183,29,False,False,False,True
10.0,5.4,7.85,0.0,13.25,2023,215,29,False,False,False,True
76.0,3.9,6.933,0.0,10.833,2023,252,67,False,False,False,True
75.0,4.3,6.566,0.0,10.866,2023,171,75,False,False,False,True
0.0,0.0,0.0,0.0,0.0,2022,172,75,False,False,False,True
17.0,5.1,8.266,0.0,13.366,2023,172,75,False,False,False,True
116.0,5.5,7.0,0.0,12.5,2022,192,40,False,False,False,True
15.0,5.1,8.5,0.0,13.6,2023,192,40,True,False,False,False
84.0,4.8,7.8,0.0,12.6,2023,192,40,False,False,False,True
23.0,5.1,8.6,0.0,13.7,2023,192,40,False,False,False,True
103.0,4.6,8.133,0.0,12.733,2022,238,63,False,False,False,True
11.0,4.5,8.25,0.0,12.75,2023,238,63,True,False,False,False
14.0,4.5,8.2,0.0,12.7,2023,238,63,False,False,False,True
10.0,4.7,8.45,0.0,13.15,2022,69,29,False,False,False,True
6.0,5.3,7.55,0.0,12.85,2023,69,29,False,False,True,False
7.0,5.3,8.2,0.0,13.5,2023,69,29,False,False,False,True
27.0,4.7,7.95,0.0,12.65,2022,69,66,False,False,False,True
47.0,5.3,7.05,0.0,12.35,2023,69,29,False,False,False,True
0.0,5.4,8.55,0.0,13.95,2022,186,78,False,False,False,True
0.0,5.1,7.8,0.0,12.9,2022,186,78,False,False,True,False
14.0,5.6,7.7,0.0,13.3,2022,186,78,True,False,False,False
5.0,6.0,8.5,0.0,14.5,2023,186,78,True,False,False,False
23.0,5.4,7.45,0.0,12.85,2023,215,29,False,False,False,True
0.0,4.7,8.45,0.0,13.15,2022,474,78,False,False,False,True
0.0,4.7,8.8,0.0,13.5,2022,474,78,False,False,True,False
37.0,4.7,5.9,0.0,10.6,2022,474,78,True,False,False,False
0.0,5.5,7.4,0.0,12.9,2022,413,78,False,False,False,True
0.0,5.1,8.0,0.0,13.1,2022,413,78,False,False,True,False
7.0,5.2,8.9,0.0,14.1,2022,413,78,True,False,False,False
0.0,5.7,8.6,0.0,14.3,2023,413,78,False,False,False,True
0.0,5.1,8.95,0.0,14.05,2023,413,78,False,False,True,False
18.0,4.9,8.45,0.0,13.35,2023,413,78,True,False,False,False
10.0,5.3,7.75,0.0,13.05,2023,69,29,False,False,False,True
21.0,5.8,8.166,0.0,13.966,2023,313,41,False,False,False,True
1.0,5.5,9.033,0.0,14.533,2023,313,41,False,False,True,False
5.0,5.5,9.0,0.0,14.5,2023,313,41,False,False,False,True
4.0,5.9,8.1,0.0,14.0,2023,313,41,False,False,True,False
2.0,5.5,8.533,0.0,14.033,2023,313,41,False,False,False,True
4.0,5.9,8.8,0.0,14.7,2023,275,44,False,False,True,False
5.0,5.9,8.3,0.0,14.2,2023,275,44,False,False,False,True
15.0,3.6,8.45,0.0,12.05,2023,191,12,True,False,False,False
34.0,3.6,7.6,0.0,11.2,2022,191,12,False,False,False,True
10.0,6.0,8.366,0.0,14.366,2022,63,78,True,False,False,False
36.0,5.7,8.266,0.0,13.966,2022,63,78,False,False,False,True
9.0,4.9,8.65,0.0,13.55,2023,420,45,False,False,False,True
67.0,5.2,8.3,0.0,13.5,2022,409,64,False,False,False,True
34.0,5.2,8.5,0.0,13.7,2022,409,64,False,False,False,True
52.0,5.2,8.0,0.0,13.2,2023,409,64,False,False,False,True
123.0,4.9,7.5,0.0,12.4,2022,42,9,False,False,False,True
12.0,4.8,8.2,0.3,12.7,2023,29,15,True,False,False,False
12.0,4.8,8.15,0.0,12.95,2023,29,15,False,False,False,True
13.0,5.3,7.65,0.0,12.95,2023,239,15,False,False,False,True
93.0,5.0,7.966,0.0,12.966,2022,309,15,False,False,False,True
21.0,5.4,7.833,0.0,13.233,2023,487,7,True,False,False,False
35.0,5.4,8.166,0.0,13.566,2023,487,7,False,False,False,True
97.0,5.1,7.8,0.0,12.9,2022,30,15,False,False,False,True
89.0,5.4,7.7,0.0,13.1,2022,83,3,False,False,False,True
7.0,5.0,8.45,0.0,13.45,2023,83,3,True,False,False,False
17.0,5.0,8.55,0.0,13.55,2022,83,3,False,False,False,True
0.0,5.1,7.533,0.0,12.633,2023,84,3,True,False,False,False
