Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,10.0,4.2,8.9,0.0,13.1
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,10.0,3.4,8.55,0.0,11.95
Claudia FRAGAPANE,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,19.0,4.6,7.05,0.0,11.65
Claudia FRAGAPANE,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,14.0,5.2,7.25,0.0,12.45
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,BB,3.0,5.4,7.333,0.0,12.733
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,5.0,5.4,7.8,0.0,13.2
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,FX,3.0,5.2,7.8,0.0,13.0
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,18.0,4.2,8.8,0.0,13.0
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT2,18.0,0.0,0.0,0.0,0.0
Alice FRANCOY,BEL,w,2023-04-30,2023 Cairo World Cup,qual,FX,25.0,4.5,6.9,0.3,11.1
Alice FRANCOY,BEL,w,2023-04-30,2023 Cairo World Cup,qual,UB,24.0,4.6,6.566,0.0,11.166
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,21.0,5.1,6.366,0.0,11.466
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,43.0,5.1,7.166,0.0,12.266
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,17.0,5.2,7.7,0.1,12.8
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,28.0,5.3,7.8,0.0,13.1
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,18.0,5.3,7.7,0.0,13.0
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,34.0,5.3,7.933,0.0,13.233
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,23.0,4.4,8.6,0.0,13.0
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,29.0,5.4,8.366,0.1,13.666
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,11.0,4.4,8.8,0.3,12.9
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,BB,38.0,5.1,7.066,0.0,12.166
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,FX,17.0,4.9,7.9,0.0,12.8
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,UB,38.0,5.4,7.1,0.0,12.5
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,13.0,5.5,7.766,0.0,13.266
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT1,1.0,5.4,8.933,0.0,14.333
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,3.0,5.4,8.833,0.0,14.233
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,final,VT2,3.0,4.4,8.833,0.0,13.233
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT2,4.0,4.4,8.5,0.0,12.9
Aline FRIESS,FRA,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,10.0,5.5,6.633,0.0,12.133
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,final,BB,5.0,4.4,8.0,0.0,12.4
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,BB,10.0,4.4,8.133,0.1,12.433
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,BB,6.0,4.6,7.8,0.0,12.4
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,final,FX,5.0,4.4,7.966,0.0,12.36
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,FX,12.0,4.4,7.866,0.0,12.266
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,FX,13.0,4.5,7.566,0.3,11.766
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,final,UB,7.0,4.8,7.633,0.0,12.433
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,UB,11.0,5.0,7.466,0.0,12.466
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,14.0,4.9,6.5,0.0,11.4
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,15.0,4.2,8.433,0.0,12.633
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,VT1,22.0,4.2,8.5,0.0,12.7
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,22.0,4.6,6.0,0.0,10.6
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,BB,33.0,4.6,7.2,0.0,11.8
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,21.0,4.3,7.566,0.0,11.866
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,FX,61.0,4.3,7.566,0.0,11.866
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,20.0,4.8,7.233,0.0,12.033
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,UB,36.0,4.8,7.833,0.0,12.633
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,23.0,4.2,8.433,0.0,12.633
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,VT1,63.0,4.2,8.566,0.0,12.766
Kokoro FUKASAWA,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,25.0,6.2,7.3,0.0,13.5
Kokoro FUKASAWA,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,39.0,4.6,8.733,0.0,13.333
Kokoro FUKASAWA,JPN,w,2023-03-04,2023 Doha World Cup,qual,BB,26.0,5.1,6.366,0.0,11.466
Kokoro FUKASAWA,JPN,w,2023-03-04,2023 Doha World Cup,qual,UB,12.0,5.8,5.7,0.0,11.5
Kokoro FUKASAWA,JPN,w,2023-08-05,2023 FISU World University Games,qual,BB,6.0,5.2,7.7,0.0,12.9
Kokoro FUKASAWA,JPN,w,2023-08-05,2023 FISU World University Games,qual,UB,13.0,5.3,7.066,0.0,12.366
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,129.0,3.8,6.4,0.1,10.1
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,134.0,4.2,6.9,0.1,11.0
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,122.0,4.0,6.666,0.0,10.666
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,112.0,3.6,8.7,0.0,12.3
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,BB,85.0,4.3,6.766,0.1,10.966
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,FX,104.0,3.4,7.033,0.0,10.433
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,UB,85.0,4.0,6.666,0.0,10.666
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,VT1,82.0,3.6,8.566,0.0,12.166
Addison Fatta,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,13.0,4.9,7.65,0.0,12.55
Addison Fatta,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,20.0,4.6,7.2,0.0,11.8
Addison Fatta,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,6.0,5.4,7.8,0.0,13.2
Addison Fatta,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,24.0,4.9,6.0,0.1,10.8
Addison Fatta,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,7.0,5.2,7.9,0.0,13.1
Addison Fatta,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,10.0,5.4,7.55,0.0,12.95
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,BB,3.0,5.3,7.533,0.0,12.833
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,5.0,5.3,7.7,0.0,13.0
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT1,7.0,4.2,8.667,0.0,12.867
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT1,6.0,4.2,9.033,0.0,13.233
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT2,7.0,3.4,8.467,0.0,11.867
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT2,6.0,3.4,8.567,0.0,11.967
eMjae Frazier,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,2.0,5.5,8.2,0.0,13.7
eMjae Frazier,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,1.0,5.7,7.8,0.0,13.5
eMjae Frazier,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,18.0,4.7,7.5,0.0,12.2
Jennifer GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,FX,7.0,5.3,7.966,0.1,13.166
Jennifer GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,8.0,5.3,8.3,0.0,13.6
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,1.0,5.9,7.85,0.0,13.75
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,8.0,5.4,6.9,0.1,12.2
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,FX,2.0,5.3,8.65,0.0,13.95
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,2.0,5.3,8.4,0.0,13.7
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,UB,3.0,5.2,7.9,0.0,13.1
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,5.0,5.2,8.0,0.0,13.2
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,6.0,4.2,9.05,0.0,13.25
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,BB,16.0,5.5,7.4,0.0,12.9
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,BB,15.0,5.5,7.0,0.0,12.5
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,final,FX,5.0,5.3,8.166,0.0,13.466
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,FX,6.0,5.3,8.233,0.0,13.533
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,8.0,5.3,7.933,0.1,13.133
Jennifer GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,12.0,4.5,7.55,0.1,11.95
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,2.0,5.7,8.033,0.0,13.733
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,18.0,5.4,7.533,0.0,12.933
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,1.0,6.0,8.4,0.0,14.4
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,FX,1.0,6.0,8.2,0.0,14.2
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,3.0,5.9,8.3,0.1,14.1
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,13.0,5.6,7.633,0.0,13.233
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,40.0,5.6,7.566,0.0,13.166
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,10.0,5.0,8.933,0.1,13.833
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,6.0,5.0,9.4,0.0,14.4
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,5.0,4.8,9.2,0.0,14.0
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,2.0,5.8,7.75,0.0,13.55
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,2.0,6.0,7.3,0.0,13.3
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,FX,1.0,5.8,8.8,0.0,14.6
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,1.0,5.7,8.35,0.0,14.05
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,UB,4.0,5.3,7.6,0.0,12.9
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,4.0,5.3,7.95,0.0,13.25
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,1.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,2.0,5.0,9.05,0.0,14.05
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,1.0,4.8,8.9,0.0,13.7
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,2.0,4.8,8.7,0.1,13.6
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,BB,37.0,5.3,6.933,0.0,12.233
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,final,FX,1.0,5.7,8.3,0.0,14.0
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,FX,2.0,5.6,8.166,0.0,13.766
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,FX,5.0,5.7,7.833,0.3,13.233
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,UB,29.0,5.7,7.133,0.0,12.833
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT1,5.0,5.0,8.866,0.0,13.866
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,6.0,5.0,9.0,0.0,14.0
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,final,VT2,5.0,4.2,8.6,0.0,12.8
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT2,2.0,4.8,8.733,0.0,13.533
Jessica GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,BB,2.0,5.0,8.65,0.0,13.65
Jessica GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,4.0,5.0,7.8,0.0,12.8
Jessica GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,UB,4.0,5.7,8.5,0.0,14.2
Jessica GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,4.0,5.7,7.8,0.0,13.5
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,2.0,5.7,7.833,0.0,13.533
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,final,BB,7.0,5.4,6.766,0.0,12.166
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,BB,1.0,5.8,7.8,0.0,13.6
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,1.0,5.8,8.133,0.0,13.933
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,final,FX,1.0,5.8,8.2,0.0,14.0
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,FX,1.0,5.8,8.1,0.0,13.9
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,7.0,5.7,7.766,0.0,13.466
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,UB,12.0,5.6,8.266,0.0,13.866
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,2.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,VT1,2.0,5.0,9.2,0.0,14.2
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,135.0,4.2,5.6,0.0,9.8
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,142.0,3.6,5.9,0.3,9.2
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,142.0,3.6,7.933,0.0,11.533
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,30.0,3.4,8.166,0.0,11.566
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,BB,111.0,4.4,4.7,0.0,9.1
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,FX,107.0,4.3,5.966,0.0,10.266
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,UB,117.0,2.8,4.566,0.0,7.366
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,VT1,97.0,3.4,8.333,0.0,11.733
Samira GAHRAMANOVA,AZE,w,2023-03-12,2023 Baku World Cup,qual,BB,32.0,4.4,6.7,0.0,11.1
Samira GAHRAMANOVA,AZE,w,2023-04-30,2023 Cairo World Cup,qual,BB,26.0,4.5,5.833,0.0,10.333
Samira GAHRAMANOVA,AZE,w,2023-04-30,2023 Cairo World Cup,qual,FX,20.0,4.5,7.033,0.1,11.433
Samira GAHRAMANOVA,AZE,w,2023-02-26,2023 Cottbus World Cup,qual,BB,32.0,4.7,6.466,0.0,11.166
Samira GAHRAMANOVA,AZE,w,2023-03-04,2023 Doha World Cup,qual,BB,32.0,4.3,6.6,0.0,10.9
Samira GAHRAMANOVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,BB,112.0,4.4,4.633,0.0,9.033
Samira GAHRAMANOVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,FX,113.0,4.0,6.4,0.0,10.4
Samira GAHRAMANOVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,VT1,109.0,3.4,8.366,0.0,11.766
Samira GAHRAMANOVA,AZE,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,22.0,4.5,6.2,0.0,10.7
Samira GAHRAMANOVA,AZE,w,2023-05-28,2023 Varna World Challenge Cup,qual,FX,17.0,4.4,6.766,0.1,11.066
Kaushini GAMAGE,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,38.0,2.7,5.3,0.0,8.0
Kaushini GAMAGE,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,38.0,2.7,5.15,0.0,7.85
Kaushini GAMAGE,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,38.0,1.4,5.6,0.0,7.0
Ellie GARGETT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,44.0,3.3,6.85,0.0,10.15
Ellie GARGETT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,60.0,3.1,6.95,0.0,10.05
Ellie GARGETT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,49.0,3.2,8.65,0.0,11.85
Anna GEMZA,POL,w,2023-04-16,2023 Senior European Championships,qual,BB,89.0,4.1,5.9,0.0,10.0
Anna GEMZA,POL,w,2023-04-16,2023 Senior European Championships,qual,FX,118.0,4.0,6.0,0.3,9.7
Anna GEMZA,POL,w,2023-04-16,2023 Senior European Championships,qual,UB,71.0,4.6,6.866,0.0,11.466
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,BB,83.0,5.1,5.933,0.0,11.033
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,FX,97.0,4.8,6.333,0.1,11.033
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,UB,95.0,3.5,6.766,0.0,10.266
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT1,7.0,5.0,8.866,0.1,13.766
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT2,6.0,4.4,8.7,0.0,13.1
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,37.0,4.7,6.55,0.0,11.25
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,FX,22.0,5.0,7.1,0.1,12.0
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,12.0,5.0,8.1,0.0,13.1
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,3.0,5.0,9.0,0.0,14.0
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT2,3.0,0.0,0.0,0.0,0.0
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,10.0,5.4,7.5,0.0,12.9
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,final,BB,6.0,5.0,7.9,0.0,12.9
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,BB,5.0,5.3,7.833,0.0,13.133
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,FX,6.0,5.1,7.633,0.0,12.733
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,FX,30.0,5.1,7.6,0.3,12.4
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,24.0,3.4,5.866,0.0,9.266
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,UB,29.0,5.0,7.766,0.0,12.766
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,19.0,4.2,8.8,0.0,13.0
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,VT1,32.0,4.2,8.933,0.0,13.133
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,BB,71.0,5.2,6.1,0.0,11.3
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,FX,32.0,5.1,7.733,0.3,12.533
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT1,46.0,4.2,8.6,0.0,12.8
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT2,20.0,4.0,8.5,0.0,12.5
Chiara GIUBELLINI,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,25.0,4.8,5.566,0.1,10.266
Chiara GIUBELLINI,SUI,w,2023-05-28,2023 Varna World Challenge Cup,final,FX,6.0,5.0,7.166,0.0,12.166
Chiara GIUBELLINI,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,FX,4.0,5.0,7.366,0.0,12.366
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,BB,99.0,4.3,5.833,0.1,10.033
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,FX,108.0,3.9,6.366,0.1,10.166
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,UB,105.0,3.7,5.733,0.0,9.433
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,VT1,112.0,3.6,8.066,0.3,11.366
Ani GOBADZE,GEO,w,2023-03-12,2023 Baku World Cup,qual,BB,37.0,4.2,6.466,0.1,10.566
Ani GOBADZE,GEO,w,2023-03-12,2023 Baku World Cup,qual,FX,36.0,3.7,6.366,0.3,9.766
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,BB,116.0,4.8,4.0,0.1,8.7
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,FX,101.0,4.0,6.933,0.0,10.933
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,UB,110.0,3.2,6.266,0.0,9.466
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,VT1,88.0,3.6,8.566,0.0,12.166
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,14.0,5.4,7.0,0.0,12.4
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,14.0,5.6,7.4,0.0,13.0
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,FX,16.0,5.5,7.633,0.1,13.033
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,35.0,5.6,7.633,0.3,12.933
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,7.0,5.6,7.9,0.0,13.5
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,33.0,5.6,7.733,0.0,13.333
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,11.0,4.8,8.966,0.0,13.766
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,32.0,4.8,8.8,0.0,13.6
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,1.0,6.1,7.65,0.0,13.75
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,BB,2.0,5.8,7.633,0.0,13.433
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,1.0,5.8,7.8,0.0,13.6
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,3.0,5.2,7.75,0.0,12.95
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,8.0,5.2,7.55,0.1,12.65
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,2.0,5.6,7.95,0.0,13.55
