Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Jennifer GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",final,FX,5.0,5.3,8.166,0.0,13.466
Jennifer GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",qual,FX,6.0,5.3,8.233,0.0,13.533
Jennifer GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,8.0,5.3,7.933,0.1,13.133
Jennifer GADIROVA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,12.0,4.5,7.55,0.1,11.95
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,BB,2.0,5.8,7.75,0.0,13.55
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,2.0,6.0,7.3,0.0,13.3
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,FX,1.0,5.8,8.8,0.0,14.6
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,1.0,5.7,8.35,0.0,14.05
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,UB,4.0,5.3,7.6,0.0,12.9
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,4.0,5.3,7.95,0.0,13.25
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,VT,1.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,2.0,5.0,9.05,0.0,14.05
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,VT,1.0,4.8,8.9,0.0,13.7
Jessica GADIROVA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,2.0,4.8,8.7,0.1,13.6
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",qual,BB,37.0,5.3,6.933,0.0,12.233
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",final,FX,1.0,5.7,8.3,0.0,14.0
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",qual,FX,2.0,5.6,8.166,0.0,13.766
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,5.0,5.7,7.833,0.3,13.233
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",qual,UB,29.0,5.7,7.133,0.0,12.833
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",qual,VT,5.0,5.0,8.866,0.0,13.866
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,6.0,5.0,9.0,0.0,14.0
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",final,VT,5.0,4.2,8.6,0.0,12.8
Jessica GADIROVA,GBR,2022 Senior European Championships,"Munich, Germany",qual,VT,2.0,4.8,8.733,0.0,13.533
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,BB,2.0,5.7,7.833,0.0,13.533
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",final,BB,7.0,5.4,6.766,0.0,12.166
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,1.0,5.8,7.8,0.0,13.6
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,FX,1.0,5.8,8.133,0.0,13.933
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",final,FX,1.0,5.8,8.2,0.0,14.0
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,1.0,5.8,8.1,0.0,13.9
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,UB,7.0,5.7,7.766,0.0,13.466
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,12.0,5.6,8.266,0.0,13.866
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,VT,2.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,2.0,5.0,9.2,0.0,14.2
Jessica GADIROVA,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,BB,2.0,5.0,8.65,0.0,13.65
Jessica GADIROVA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,4.0,5.0,7.8,0.0,12.8
Jessica GADIROVA,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,UB,4.0,5.7,8.5,0.0,14.2
Jessica GADIROVA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,4.0,5.7,7.8,0.0,13.5
Samira GAHRAMANOVA,AZE,2022 Senior European Championships,"Munich, Germany",qual,BB,111.0,4.4,4.7,0.0,9.1
Samira GAHRAMANOVA,AZE,2022 Senior European Championships,"Munich, Germany",qual,FX,107.0,4.3,5.966,0.0,10.266
Samira GAHRAMANOVA,AZE,2022 Senior European Championships,"Munich, Germany",qual,UB,117.0,2.8,4.566,0.0,7.366
Samira GAHRAMANOVA,AZE,2022 Senior European Championships,"Munich, Germany",qual,VT,97.0,3.4,8.333,0.0,11.733
Samira GAHRAMANOVA,AZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,112.0,4.4,4.633,0.0,9.033
Samira GAHRAMANOVA,AZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,113.0,4.0,6.4,0.0,10.4
Samira GAHRAMANOVA,AZE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,109.0,3.4,8.366,0.0,11.766
Samira GAHRAMANOVA,AZE,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,BB,22.0,6.2,4.5,0.0,10.7
Samira GAHRAMANOVA,AZE,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,17.0,6.766,4.4,0.1,11.066
Samira GAHRAMANOVA,AZE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,BB,32.0,4.7,6.466,0.0,11.166
Samira GAHRAMANOVA,AZE,World Cup,"Doha, Qatar",qual,BB,32.0,4.3,6.6,0.0,10.9
Ellie GARGETT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,44.0,3.3,6.85,0.0,10.15
Ellie GARGETT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,60.0,3.1,6.95,0.0,10.05
Ellie GARGETT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,49.0,3.2,8.65,0.0,11.85
Anna GEMZA,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,89.0,4.1,5.9,0.0,10.0
Anna GEMZA,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,118.0,4.0,6.0,0.3,9.7
Anna GEMZA,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,71.0,4.6,6.866,0.0,11.466
Valentina GEORGIEVA,BUL,2022 Senior European Championships,"Munich, Germany",qual,BB,83.0,5.1,5.933,0.0,11.033
Valentina GEORGIEVA,BUL,2022 Senior European Championships,"Munich, Germany",qual,FX,97.0,4.8,6.333,0.1,11.033
Valentina GEORGIEVA,BUL,2022 Senior European Championships,"Munich, Germany",qual,UB,95.0,3.5,6.766,0.0,10.266
Valentina GEORGIEVA,BUL,2022 Senior European Championships,"Munich, Germany",qual,VT,7.0,5.0,8.866,0.1,13.766
Valentina GEORGIEVA,BUL,2022 Senior European Championships,"Munich, Germany",qual,VT,6.0,4.4,8.7,0.0,13.1
Elisabeth GEURTS,NED,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,BB,37.0,4.7,6.55,0.0,11.25
Elisabeth GEURTS,NED,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,22.0,5.0,7.1,0.1,12.0
Elisabeth GEURTS,NED,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,UB,12.0,5.0,8.1,0.0,13.1
Elisabeth GEURTS,NED,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,3.0,5.0,9.0,0.0,14.0
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,BB,10.0,5.4,7.5,0.0,12.9
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",final,BB,6.0,5.0,7.9,0.0,12.9
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,5.0,5.3,7.833,0.0,13.133
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,FX,6.0,5.1,7.633,0.0,12.733
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,30.0,5.1,7.6,0.3,12.4
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,UB,24.0,3.4,5.866,0.0,9.266
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,29.0,5.0,7.766,0.0,12.766
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,VT,19.0,4.2,8.8,0.0,13.0
Amalia GHIGOARTA,ROU,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,32.0,4.2,8.933,0.0,13.133
Chiara GIUBELLINI,SUI,2022 Senior European Championships,"Munich, Germany",qual,BB,71.0,5.2,6.1,0.0,11.3
Chiara GIUBELLINI,SUI,2022 Senior European Championships,"Munich, Germany",qual,FX,32.0,5.1,7.733,0.3,12.533
Chiara GIUBELLINI,SUI,2022 Senior European Championships,"Munich, Germany",qual,VT,46.0,4.2,8.6,0.0,12.8
Chiara GIUBELLINI,SUI,2022 Senior European Championships,"Munich, Germany",qual,VT,20.0,4.0,8.5,0.0,12.5
Chiara GIUBELLINI,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,BB,25.0,5.566,4.8,0.1,10.266
Chiara GIUBELLINI,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,FX,6.0,7.166,5.0,0.0,12.166
Chiara GIUBELLINI,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,4.0,7.366,5.0,0.0,12.366
Ani GOBADZE,GEO,2022 Senior European Championships,"Munich, Germany",qual,BB,99.0,4.3,5.833,0.1,10.033
Ani GOBADZE,GEO,2022 Senior European Championships,"Munich, Germany",qual,FX,108.0,3.9,6.366,0.1,10.166
Ani GOBADZE,GEO,2022 Senior European Championships,"Munich, Germany",qual,UB,105.0,3.7,5.733,0.0,9.433
Ani GOBADZE,GEO,2022 Senior European Championships,"Munich, Germany",qual,VT,112.0,3.6,8.066,0.3,11.366
Ani GOBADZE,GEO,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,116.0,4.8,4.0,0.1,8.7
Ani GOBADZE,GEO,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,101.0,4.0,6.933,0.0,10.933
Ani GOBADZE,GEO,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,110.0,3.2,6.266,0.0,9.466
Ani GOBADZE,GEO,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,88.0,3.6,8.566,0.0,12.166
Eilidh GORRELL,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,39.0,4.3,6.1,0.0,10.4
Eilidh GORRELL,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,18.0,4.4,7.65,0.1,11.95
Eilidh GORRELL,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,28.0,4.5,6.5,0.0,11.0
Eilidh GORRELL,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,60.0,3.2,7.85,0.0,11.05
Eilidh GORRELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,28.0,4.4,6.8,0.0,11.2
Eilidh GORRELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,21.0,4.0,7.5,0.0,11.5
Eilidh GORRELL,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,22.0,4.1,7.5,0.0,11.6
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,BB,5.0,4.4,7.35,0.0,11.75
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",final,BB,5.0,4.4,6.85,0.0,11.25
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",qual,BB,3.0,4.4,7.6,0.0,12.0
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,9.0,4.4,7.7,0.3,11.8
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,11.0,4.5,7.8,0.3,12.0
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,UB,16.0,3.9,6.35,0.0,10.25
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",qual,UB,24.0,3.9,6.4,0.0,10.3
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,9.0,4.2,8.5,0.0,12.7
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,12.0,4.2,8.6,0.0,12.8
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",final,VT,7.0,3.4,8.65,0.0,12.05
Alexa GRANDE,ESA,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,8.0,3.4,8.6,0.0,12.0
Shanna Kae GRANT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,15.0,4.0,7.55,0.0,11.55
Shanna Kae GRANT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,23.0,3.9,7.9,0.0,11.8
Shanna Kae GRANT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,15.0,4.3,7.5,0.0,11.8
Shanna Kae GRANT,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,40.0,3.6,8.35,0.3,12.25
Shanna Kae GRANT,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,20.0,4.6,7.0,0.0,11.6
Shanna Kae GRANT,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,FX,4.0,4.8,8.55,0.0,13.35
Shanna Kae GRANT,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,5.0,4.7,8.25,0.0,12.95
Shanna Kae GRANT,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,13.0,4.6,7.4,0.0,12.0
Elina GRAVIN,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,80.0,3.7,7.433,0.0,11.133
Elina GRAVIN,SWE,World Cup,"Doha, Qatar",qual,BB,13.0,4.7,7.733,0.1,12.333
Elina GRAVIN,SWE,World Cup,"Doha, Qatar",final,FX,6.0,4.3,7.933,0.0,12.233
Elina GRAVIN,SWE,World Cup,"Doha, Qatar",qual,FX,7.0,4.2,8.033,0.0,12.233
Magdalena GRYGIEL,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,102.0,4.1,5.3,0.0,9.4
Magdalena GRYGIEL,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,93.0,4.1,7.066,0.0,11.166
Magdalena GRYGIEL,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,85.0,4.1,6.9,0.0,11.0
Magdalena GRYGIEL,POL,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,80.0,3.6,8.7,0.0,12.3
Hildur GUDMUNDSDOTTIR,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,113.0,4.4,4.6,0.1,8.9
Hildur GUDMUNDSDOTTIR,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,37.0,4.3,7.9,0.0,12.2
Hildur GUDMUNDSDOTTIR,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,82.0,3.8,7.233,0.0,11.033
Hildur GUDMUNDSDOTTIR,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,46.0,4.2,8.8,0.0,13.0
Hildur Maja GUDMUNDSDOTTIR,ISL,2022 Senior European Championships,"Munich, Germany",qual,BB,75.0,4.1,7.166,0.1,11.166
Hildur Maja GUDMUNDSDOTTIR,ISL,2022 Senior European Championships,"Munich, Germany",qual,FX,59.0,4.2,7.6,0.0,11.8
Hildur Maja GUDMUNDSDOTTIR,ISL,2022 Senior European Championships,"Munich, Germany",qual,UB,104.0,2.5,7.166,0.0,9.666
Hildur Maja GUDMUNDSDOTTIR,ISL,2022 Senior European Championships,"Munich, Germany",qual,VT,94.0,3.2,8.566,0.0,11.766
Samira Gahramanova,AZE,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,BB,19.0,4.4,5.833,0.0,10.233
Samira Gahramanova,AZE,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,FX,18.0,4.1,6.6,0.0,10.7
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",final,BB,1.0,5.9,8.0,0.0,13.9
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,BB,6.0,5.9,6.7,0.0,12.6
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,FX,1.0,5.7,8.133,0.0,13.833
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",final,FX,1.0,5.8,7.7,0.1,13.4
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,UB,2.0,5.5,8.1,0.0,13.6
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",final,UB,2.0,5.5,8.2,0.0,13.7
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,VT,1.0,5.0,9.033,0.0,14.033
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",final,VT,1.0,5.0,9.066,0.0,14.066
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",final,VT,1.0,4.8,7.8,0.0,12.6
Georgia Godwin,AUS,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,VT,1.0,4.8,8.8,0.0,13.6
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,BB,4.0,5.8,6.833,0.0,12.633
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,BB,2.0,6.0,7.733,0.0,13.733
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,FX,1.0,5.8,7.767,0.0,13.567
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,FX,1.0,5.8,7.667,0.0,13.467
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,UB,1.0,5.5,7.533,0.0,13.033
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,UB,2.0,5.5,7.367,0.0,12.867
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,VT,1.0,4.8,9.0,0.0,13.8
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,VT,1.0,4.8,8.9,0.1,13.6
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,VT,1.0,4.0,8.7,0.1,12.6
Georgia Godwin,AUS,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,VT,1.0,4.0,8.867,0.3,12.567
Lilli HABISREUTINGER,SUI,2022 Senior European Championships,"Munich, Germany",qual,VT,17.0,4.0,8.566,0.0,12.566
Lilli Leanne HABISREUTINGER,SUI,2022 Senior European Championships,"Munich, Germany",qual,BB,116.0,4.7,3.966,0.0,8.666
Lilli Leanne HABISREUTINGER,SUI,2022 Senior European Championships,"Munich, Germany",qual,FX,58.0,4.5,7.366,0.0,11.866
Lilli Leanne HABISREUTINGER,SUI,2022 Senior European Championships,"Munich, Germany",qual,UB,100.0,4.0,6.066,0.0,10.066
Lilli Leanne HABISREUTINGER,SUI,2022 Senior European Championships,"Munich, Germany",qual,VT,31.0,4.2,8.8,0.0,13.0
Maddison HAJJAR,CAN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,BB,17.0,7.166,4.5,0.0,11.666
Maddison HAJJAR,CAN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,FX,2.0,8.133,4.7,0.0,12.833
Maddison HAJJAR,CAN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,3.0,7.933,4.7,0.0,12.633
Maddison HAJJAR,CAN,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,UB,11.0,7.066,4.7,0.0,11.766
Maddison HAJJAR,CAN,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,BB,15.0,4.8,7.75,0.0,12.55
Maddison HAJJAR,CAN,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,18.0,4.7,7.55,0.0,12.25
Gudrun HARDARDOTTIR,ISL,2022 Senior European Championships,"Munich, Germany",qual,BB,67.0,4.4,6.933,0.0,11.333
Gudrun HARDARDOTTIR,ISL,2022 Senior European Championships,"Munich, Germany",qual,UB,99.0,3.9,6.2,0.0,10.1
Daria Angelina HARTMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,BB,9.0,7.633,4.6,0.0,12.233
Daria Angelina HARTMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,FX,8.0,7.5,4.6,0.1,12.0
Daria Angelina HARTMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,6.0,7.6,4.5,0.0,12.1
Daria Angelina HARTMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,8.0,8.8,3.6,0.0,12.4
Daria Angelina HARTMANN,SUI,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,8.0,8.766,3.4,0.0,12.166
Charlotte HASLER,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,37.0,4.2,5.95,0.0,10.15
Charlotte HASLER,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,36.0,4.3,6.3,0.0,10.6
Charlotte HASLER,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,45.0,2.0,6.6,0.0,8.6
Chiaki HATAKEDA,JPN,2023 FISH World University Games,"Chengdu, China",qual,BB,13.0,7.1,5.2,0.0,12.3
Chiaki HATAKEDA,JPN,2023 FISH World University Games,"Chengdu, China",qual,FX,5.0,7.866,5.1,0.0,12.966
Chiaki HATAKEDA,JPN,2023 FISH World University Games,"Chengdu, China",qual,UB,17.0,6.8,5.3,0.0,12.1
Chiaki HATAKEDA,JPN,2023 FISH World University Games,"Chengdu, China",qual,VT,4.0,8.966,4.6,0.0,13.56
Chiaki HATAKEDA,JPN,World Cup,"Doha, Qatar",final,BB,5.0,5.3,7.633,0.0,12.933
Chiaki HATAKEDA,JPN,World Cup,"Doha, Qatar",qual,BB,4.0,5.3,7.666,0.0,12.966
Chiaki HATAKEDA,JPN,World Cup,"Doha, Qatar",final,FX,2.0,5.1,7.8,0.0,12.9
Chiaki HATAKEDA,JPN,World Cup,"Doha, Qatar",qual,FX,3.0,5.1,7.666,0.0,12.766
Ada HAUTALA,FIN,2022 Senior European Championships,"Munich, Germany",qual,BB,102.0,4.8,4.9,0.0,9.7
Ada HAUTALA,FIN,2022 Senior European Championships,"Munich, Germany",qual,FX,45.0,4.4,7.7,0.0,12.1
Ada HAUTALA,FIN,2022 Senior European Championships,"Munich, Germany",qual,UB,34.0,4.9,7.733,0.0,12.633
Ada HAUTALA,FIN,2022 Senior European Championships,"Munich, Germany",qual,VT,52.0,4.2,8.533,0.0,12.733
Ada HAUTALA,FIN,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,87.0,4.9,5.233,0.0,10.133
Ada HAUTALA,FIN,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,39.0,4.7,7.466,0.0,12.166
Ada HAUTALA,FIN,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,37.0,4.9,7.733,0.0,12.633
Ada HAUTALA,FIN,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,58.0,4.2,8.633,0.0,12.833
Ada HAUTALA,FIN,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,BB,33.0,4.9,6.2,0.0,11.1
Ada HAUTALA,FIN,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,FX,14.0,4.6,7.766,0.0,12.366
Ada HAUTALA,FIN,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,UB,24.0,4.8,5.533,0.0,10.333
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",final,BB,3.0,5.6,7.8,0.0,13.4
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",qual,BB,5.0,5.5,7.9,0.0,13.4
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,BB,24.0,5.1,6.3,0.1,11.3
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",qual,FX,19.0,5.2,7.666,0.1,12.766
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,12.0,5.3,7.666,0.0,12.966
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",qual,UB,10.0,5.9,7.833,0.0,13.733
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,UB,8.0,6.0,7.8,0.0,13.8
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",qual,VT,6.0,5.0,8.8,0.0,13.8
Carolann HEDUIT,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,10.0,5.0,8.8,0.0,13.8
Jane HEFFERNAN,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,BB,93.0,4.4,5.433,0.0,9.833
Jane HEFFERNAN,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,72.0,4.8,7.2,0.3,11.7
Jane HEFFERNAN,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,UB,79.0,4.2,6.966,0.0,11.166
Jane HEFFERNAN,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,113.0,3.4,8.333,0.1,11.633
Tommera HENDRICKS,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,BB,7.0,4.4,7.4,0.0,11.8
Tommera HENDRICKS,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,BB,6.0,4.4,8.05,0.0,12.45
Tommera HENDRICKS,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,51.0,4.2,6.6,0.3,10.5
Tommera HENDRICKS,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,UB,10.0,4.3,8.15,0.0,12.45
Tommera HENDRICKS,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,23.0,4.2,8.6,0.0,12.8
Tommera HENDRICKS,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,BB,32.0,4.6,6.0,0.0,10.6
Tommera HENDRICKS,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,13.0,4.3,7.65,0.2,11.75
Tommera HENDRICKS,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,UB,40.0,4.3,5.1,0.0,9.4
