Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Natalia DELGADO,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,13.0,4.5,6.9,0.0,11.4
Lara Albertina DEMARSICO,ARG,w,2023-08-05,2023 FISU World University Games,qual,BB,21.0,4.1,7.533,0.0,11.633
Laurie DENOMMEE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,14.0,5.0,5.9,0.0,10.9
Laurie DENOMMEE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,18.0,5.2,6.5,0.0,11.7
Ana DEREK,CRO,w,2022-08-14,2022 Senior European Championships,qual,BB,20.0,5.4,7.266,0.0,12.666
Nina DERWAEL,BEL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,29.0,5.4,7.166,0.0,12.566
Coline DEVILLARD,FRA,w,2023-03-04,2023 Doha World Cup,final,BB,6.0,4.8,7.8,0.0,12.6
Coline DEVILLARD,FRA,w,2023-03-04,2023 Doha World Cup,qual,BB,8.0,5.0,7.9,0.0,12.9
Coline DEVILLARD,FRA,w,2023-04-16,2023 Senior European Championships,qual,BB,18.0,5.1,7.233,0.0,12.333
Karelys DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,14.0,4.4,6.5,0.0,10.9
Karelys DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,21.0,4.5,6.1,0.0,10.6
Nicole DIAZ,PUR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,131.0,4.9,5.266,0.1,10.066
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,18.0,4.4,6.1,0.0,10.5
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,final,BB,4.0,4.4,7.0,0.0,11.4
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,6.0,4.4,7.45,0.0,11.85
Evangelina DIMITRIOU,CYP,w,2023-04-16,2023 Senior European Championships,qual,BB,115.0,4.6,4.166,0.0,8.766
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,12.0,4.5,7.25,0.0,11.75
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,8.0,4.5,7.35,0.0,11.85
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,31.0,4.5,5.6,0.0,10.1
Geffen DOR,ISR,w,2022-08-14,2022 Senior European Championships,qual,BB,92.0,4.4,6.033,0.0,10.433
Geffen DOR,ISR,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,21.0,4.6,6.266,0.0,10.866
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,BB,22.0,4.5,6.433,0.1,10.833
Jessica DOWLING,CAN,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,14.0,4.5,7.566,0.0,12.066
Rebecca DOWNIE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,9.0,5.0,6.95,0.0,11.95
Rebecca DOWNIE,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,3.0,5.1,7.85,0.0,12.95
Eliska DRNCOVA,CZE,w,2023-02-26,2023 Cottbus World Cup,qual,BB,22.0,5.0,7.066,0.0,12.066
Eliska DRNCOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,BB,83.0,4.9,5.4,0.1,10.2
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,19.0,4.5,5.75,0.0,10.25
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,20.0,4.5,6.4,0.0,10.9
Jamilia DUFFUS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,34.0,3.9,3.55,0.0,7.45
Courtney DUNBAR,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,33.0,3.9,6.4,0.0,10.3
Antonia DUTA,ROU,w,2022-08-14,2022 Senior European Championships,qual,BB,80.0,4.5,6.666,0.1,11.066
Margaux Dandois,BEL,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,9.0,5.4,6.567,0.0,11.967
Naveen Daries,RSA,w,2022-03-20,2022 Cairo World Cup,final,BB,5.0,4.5,7.0,0.0,11.5
Naveen Daries,None,w,2022-03-20,2022 Cairo World Cup,qual,BB,8.0,4.5,7.2,0.0,11.7
Laurie Denommée,CAN,w,2022-03-20,2022 Cairo World Cup,qual,BB,11.0,4.9,6.566,0.0,11.466
Amelia Disidore,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,22.0,4.7,6.45,0.0,11.15
Amelia Disidore,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,16.0,5.7,6.2,0.1,11.8
Sara van Disseldorp,NED,w,2022-04-03,2022 Baku World Cup,qual,BB,9.0,4.7,7.866,0.0,12.566
Geffen Dor,ISR,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,10.0,4.4,7.433,0.0,11.833
Skylar Draser,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,18.0,5.3,6.85,0.0,12.15
Amari Drayton,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,29.0,5.2,4.45,0.0,9.65
Antonia Duta,ROU,w,2022-04-03,2022 Baku World Cup,qual,BB,34.0,5.0,4.1,0.0,9.1
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,qual,BB,24.0,4.4,7.133,0.0,11.533
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,AAfinal,BB,7.0,4.5,7.8,0.0,12.3
Martina EISENEGGER,SUI,w,2023-04-16,2023 Senior European Championships,qual,BB,97.0,4.6,5.2,0.1,9.7
Darja ELBE,LAT,w,2022-08-14,2022 Senior European Championships,qual,BB,113.0,3.7,5.3,0.0,9.0
None ELPITIYA BADALG D,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,17.0,4.7,5.85,0.0,10.55
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,33.0,5.0,4.75,0.0,9.75
Fien ENGHELS,BEL,w,2022-08-14,2022 Senior European Championships,qual,BB,19.0,4.7,8.0,0.0,12.7
Fien ENGHELS,BEL,w,2023-04-16,2023 Senior European Championships,final,BB,8.0,5.0,6.733,0.3,11.433
Fien ENGHELS,BEL,w,2023-04-16,2023 Senior European Championships,qual,BB,7.0,5.2,7.633,0.0,12.833
Fien ENGHELS,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,27.0,5.1,7.0,0.1,12.0
Dohyun EOM,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,119.0,5.4,5.1,0.0,10.5
Alva ERIKSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,124.0,4.6,5.7,0.0,10.3
Alva ERIKSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,BB,72.0,4.1,7.166,0.0,11.266
Natalia ESCALERA,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,71.0,5.2,6.4,0.0,11.6
Natalia ESCALERA,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,1.0,5.3,7.7,0.0,13.0
Natalia ESCALERA,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,8.0,5.3,6.45,0.1,11.65
Ginna ESCOBAR,COL,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,17.0,4.2,6.45,0.0,10.65
Ginna ESCOBAR,COL,w,2023-06-28,2023 Central American and Caribbean Games,final,BB,6.0,4.1,7.1,0.0,11.2
Ginna ESCOBAR,COL,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,10.0,4.5,7.05,0.0,11.55
Ginna ESCOBAR BETANCUR,COL,w,2023-03-12,2023 Baku World Cup,qual,BB,43.0,4.4,5.933,0.1,10.233
Manila ESPOSITO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,107.0,4.7,6.1,0.0,10.8
Manila ESPOSITO,ITA,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,5.0,5.7,7.333,0.0,13.033
Manila ESPOSITO,ITA,w,2023-04-16,2023 Senior European Championships,final,BB,2.0,5.7,8.0,0.0,13.7
Manila ESPOSITO,ITA,w,2023-04-16,2023 Senior European Championships,qual,BB,8.0,5.6,7.233,0.0,12.833
Ruby EVAN,GBR,w,2023-02-26,2023 Cottbus World Cup,final,BB,6.0,4.8,8.233,0.0,13.033
Ruby EVAN,GBR,w,2023-02-26,2023 Cottbus World Cup,qual,BB,8.0,4.7,8.133,0.0,12.833
Mia EVANS,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,20.0,4.5,6.9,0.0,11.4
Mia EVANS,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,28.0,4.7,5.95,0.1,10.55
Ruby EVANS,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,11.0,4.8,7.25,0.0,12.05
Amika EVERY,ARU,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,31.0,4.0,5.6,0.0,9.6
Jordis Eichman,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,5.0,5.4,7.55,0.0,12.95
Georgia Mae FENTON,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,47.0,5.2,6.9,0.0,12.1
Georgia Mae FENTON,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,3.0,5.5,7.85,0.0,13.35
Georgia Mae FENTON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,4.0,5.5,7.1,0.0,12.6
Georgia Mae FENTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,21.0,5.4,6.15,0.0,11.55
Georgia Mae FENTON,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,4.0,5.3,7.8,0.0,13.1
Georgia Mae FENTON,GBR,w,2023-04-16,2023 Senior European Championships,qual,BB,19.0,5.4,6.933,0.0,12.333
Georgia Mae FENTON,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,BB,5.0,5.3,7.433,0.0,12.733
Georgia Mae FENTON,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,3.0,5.3,8.0,0.0,13.3
Emma FERNANDEZ,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,99.0,5.1,6.033,0.1,11.033
Emma FERNANDEZ,ESP,w,2022-08-14,2022 Senior European Championships,qual,BB,50.0,4.8,7.066,0.0,11.866
Laia FONT,ESP,w,2023-04-16,2023 Senior European Championships,qual,BB,43.0,4.8,6.733,0.0,11.533
Carla FONT ESTRUCH,ESP,w,2023-08-05,2023 FISU World University Games,qual,BB,35.0,3.9,6.366,0.0,10.266
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,49.0,4.6,5.3,0.0,9.9
Claudia FRAGAPANE,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,19.0,4.6,7.05,0.0,11.65
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,BB,3.0,5.4,7.333,0.0,12.733
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,5.0,5.4,7.8,0.0,13.2
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,21.0,5.1,6.366,0.0,11.466
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,43.0,5.1,7.166,0.0,12.266
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,BB,38.0,5.1,7.066,0.0,12.166
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,final,BB,5.0,4.4,8.0,0.0,12.4
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,BB,10.0,4.4,8.133,0.1,12.433
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,BB,6.0,4.6,7.8,0.0,12.4
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,22.0,4.6,6.0,0.0,10.6
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,BB,33.0,4.6,7.2,0.0,11.8
Kokoro FUKASAWA,JPN,w,2023-03-04,2023 Doha World Cup,qual,BB,26.0,5.1,6.366,0.0,11.466
Kokoro FUKASAWA,JPN,w,2023-08-05,2023 FISU World University Games,qual,BB,6.0,5.2,7.7,0.0,12.9
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,129.0,3.8,6.4,0.1,10.1
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,BB,85.0,4.3,6.766,0.1,10.966
Addison Fatta,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,13.0,4.9,7.65,0.0,12.55
Addison Fatta,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,24.0,4.9,6.0,0.1,10.8
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,BB,3.0,5.3,7.533,0.0,12.833
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,5.0,5.3,7.7,0.0,13.0
eMjae Frazier,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,2.0,5.5,8.2,0.0,13.7
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,1.0,5.9,7.85,0.0,13.75
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,8.0,5.4,6.9,0.1,12.2
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,BB,16.0,5.5,7.4,0.0,12.9
Jennifer GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,BB,15.0,5.5,7.0,0.0,12.5
Jennifer GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,12.0,4.5,7.55,0.1,11.95
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,2.0,5.7,8.033,0.0,13.733
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,18.0,5.4,7.533,0.0,12.933
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,2.0,5.8,7.75,0.0,13.55
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,2.0,6.0,7.3,0.0,13.3
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,BB,37.0,5.3,6.933,0.0,12.233
Jessica GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,BB,2.0,5.0,8.65,0.0,13.65
Jessica GADIROVA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,4.0,5.0,7.8,0.0,12.8
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,2.0,5.7,7.833,0.0,13.533
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,final,BB,7.0,5.4,6.766,0.0,12.166
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,BB,1.0,5.8,7.8,0.0,13.6
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,135.0,4.2,5.6,0.0,9.8
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,BB,111.0,4.4,4.7,0.0,9.1
Samira GAHRAMANOVA,AZE,w,2023-03-12,2023 Baku World Cup,qual,BB,32.0,4.4,6.7,0.0,11.1
Samira GAHRAMANOVA,AZE,w,2023-04-30,2023 Cairo World Cup,qual,BB,26.0,4.5,5.833,0.0,10.333
Samira GAHRAMANOVA,AZE,w,2023-02-26,2023 Cottbus World Cup,qual,BB,32.0,4.7,6.466,0.0,11.166
Samira GAHRAMANOVA,AZE,w,2023-03-04,2023 Doha World Cup,qual,BB,32.0,4.3,6.6,0.0,10.9
Samira GAHRAMANOVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,BB,112.0,4.4,4.633,0.0,9.033
Samira GAHRAMANOVA,AZE,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,22.0,4.5,6.2,0.0,10.7
Kaushini GAMAGE,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,38.0,2.7,5.3,0.0,8.0
Ellie GARGETT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,44.0,3.3,6.85,0.0,10.15
Anna GEMZA,POL,w,2023-04-16,2023 Senior European Championships,qual,BB,89.0,4.1,5.9,0.0,10.0
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,BB,83.0,5.1,5.933,0.0,11.033
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,37.0,4.7,6.55,0.0,11.25
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,BB,10.0,5.4,7.5,0.0,12.9
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,final,BB,6.0,5.0,7.9,0.0,12.9
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,BB,5.0,5.3,7.833,0.0,13.133
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,BB,71.0,5.2,6.1,0.0,11.3
Chiara GIUBELLINI,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,25.0,4.8,5.566,0.1,10.266
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,BB,99.0,4.3,5.833,0.1,10.033
Ani GOBADZE,GEO,w,2023-03-12,2023 Baku World Cup,qual,BB,37.0,4.2,6.466,0.1,10.566
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,BB,116.0,4.8,4.0,0.1,8.7
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,14.0,5.4,7.0,0.0,12.4
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,14.0,5.6,7.4,0.0,13.0
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,1.0,6.1,7.65,0.0,13.75
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,BB,2.0,5.8,7.633,0.0,13.433
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,1.0,5.8,7.8,0.0,13.6
Eilidh GORRELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,39.0,4.3,6.1,0.0,10.4
Eilidh GORRELL,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,28.0,4.4,6.8,0.0,11.2
Eilidh GORRELL,SCO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,23.0,4.2,7.15,0.0,11.35
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,5.0,4.4,7.35,0.0,11.75
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,final,BB,5.0,4.4,6.85,0.0,11.25
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,3.0,4.4,7.6,0.0,12.0
Shanna Kae GRANT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,15.0,4.0,7.55,0.0,11.55
Shanna Kae GRANT,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,20.0,4.6,7.0,0.0,11.6
Elina GRAVIN,SWE,w,2023-03-04,2023 Doha World Cup,qual,BB,13.0,4.7,7.733,0.1,12.333
Magdalena GRYGIEL,POL,w,2023-04-16,2023 Senior European Championships,qual,BB,102.0,4.1,5.3,0.0,9.4
Hildur GUDMUNDSDOTTIR,ISL,w,2023-04-16,2023 Senior European Championships,qual,BB,113.0,4.4,4.6,0.1,8.9
Hildur Maja GUDMUNDSDOTTIR,ISL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,128.0,4.1,6.033,0.0,10.133
Hildur Maja GUDMUNDSDOTTIR,ISL,w,2022-08-14,2022 Senior European Championships,qual,BB,75.0,4.1,7.166,0.1,11.166
Samira Gahramanova,AZE,w,2022-04-03,2022 Baku World Cup,qual,BB,32.0,4.6,5.5,0.0,10.1
Samira Gahramanova,AZE,w,2022-03-20,2022 Cairo World Cup,qual,BB,21.0,4.7,5.0,0.0,9.7
Samira Gahramanova,AZE,w,2022-02-27,2022 Cottbus World Cup,qual,BB,17.0,4.6,6.5,0.0,11.1
Samira Gahramanova,AZE,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,19.0,4.4,5.833,0.0,10.233
Bidisha Gayen,IND,w,2022-03-20,2022 Cairo World Cup,qual,BB,25.0,3.8,4.6,0.1,8.3
Valentina Georgieva,BUL,w,2022-04-03,2022 Baku World Cup,qual,BB,28.0,5.1,5.466,0.0,10.566
Karis German,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,12.0,5.2,7.45,0.0,12.65
Ani Gobadze,GEO,w,2022-04-03,2022 Baku World Cup,qual,BB,31.0,4.2,5.933,0.0,10.133
Georgia Godwin,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,final,BB,1.0,5.9,8.0,0.0,13.9
Georgia Godwin,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,BB,6.0,5.9,6.7,0.0,12.6
Georgia Godwin,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,BB,4.0,5.8,6.833,0.0,12.633
Georgia Godwin,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,2.0,6.0,7.733,0.0,13.733
Lilli Leanne HABISREUTINGER,SUI,w,2022-08-14,2022 Senior European Championships,qual,BB,116.0,4.7,3.966,0.0,8.666
Maddison HAJJAR,CAN,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,17.0,4.5,7.166,0.0,11.666
Maddison HAJJAR,CAN,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,15.0,4.8,7.75,0.0,12.55
Sabina HALOVA,CZE,w,2023-04-30,2023 Cairo World Cup,qual,BB,13.0,4.0,7.566,0.0,11.566
Sihem HAMIDI,ALG,w,2023-04-30,2023 Cairo World Cup,qual,BB,35.0,3.7,5.833,0.0,9.533
Gudrun HARDARDOTTIR,ISL,w,2022-08-14,2022 Senior European Championships,qual,BB,67.0,4.4,6.933,0.0,11.333
Ameera HARIADI,INA,w,2023-03-12,2023 Baku World Cup,qual,BB,38.0,4.4,5.966,0.0,10.366
Ameera HARIADI,INA,w,2023-04-30,2023 Cairo World Cup,qual,BB,19.0,4.3,6.733,0.0,11.033
Daria Angelina HARTMANN,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,9.0,4.6,7.633,0.0,12.233
Charlotte HASLER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,37.0,4.2,5.95,0.0,10.15
Chiaki HATAKEDA,JPN,w,2023-03-04,2023 Doha World Cup,final,BB,5.0,5.3,7.633,0.0,12.933
Chiaki HATAKEDA,JPN,w,2023-03-04,2023 Doha World Cup,qual,BB,4.0,5.3,7.666,0.0,12.966
Chiaki HATAKEDA,JPN,w,2023-08-05,2023 FISU World University Games,qual,BB,13.0,5.2,7.1,0.0,12.3
Ada HAUTALA,FIN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,74.0,5.0,6.566,0.0,11.566
Ada HAUTALA,FIN,w,2022-08-14,2022 Senior European Championships,qual,BB,102.0,4.8,4.9,0.0,9.7
Ada HAUTALA,FIN,w,2023-02-26,2023 Cottbus World Cup,qual,BB,33.0,4.9,6.2,0.0,11.1
Ada HAUTALA,FIN,w,2023-04-16,2023 Senior European Championships,qual,BB,87.0,4.9,5.233,0.0,10.133
Carolann HEDUIT,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,BB,17.0,5.3,6.633,0.0,11.933
Carolann HEDUIT,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,51.0,5.6,6.433,0.0,12.033
Carolann HEDUIT,FRA,w,2022-08-14,2022 Senior European Championships,final,BB,3.0,5.6,7.8,0.0,13.4
Carolann HEDUIT,FRA,w,2022-08-14,2022 Senior European Championships,qual,BB,5.0,5.5,7.9,0.0,13.4
Carolann HEDUIT,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,BB,24.0,5.1,6.3,0.1,11.3
Jane HEFFERNAN,IRL,w,2023-04-16,2023 Senior European Championships,qual,BB,93.0,4.4,5.433,0.0,9.833
Tommera HENDRICKS,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,7.0,4.4,7.4,0.0,11.8
Tommera HENDRICKS,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,6.0,4.4,8.05,0.0,12.45
Tommera HENDRICKS,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,32.0,4.6,6.0,0.0,10.6
Hillary HERON,PAN,w,2023-04-30,2023 Cairo World Cup,qual,BB,17.0,5.0,6.133,0.0,11.133
Hillary HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,9.0,4.5,6.85,0.0,11.35
Hillary HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,23.0,4.5,6.0,0.0,10.5
Lana HERRERA,PAN,w,2023-04-30,2023 Cairo World Cup,qual,BB,37.0,4.0,4.7,0.0,8.7
Lana HERRERA RODRIGUEZ,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,27.0,4.6,5.5,0.0,10.1
Blathnaid HIGGINS,IRL,w,2022-08-14,2022 Senior European Championships,qual,BB,79.0,4.7,6.4,0.0,11.1
Halle HILTON,IRL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,39.0,5.2,7.166,0.0,12.366
Halle HILTON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,29.0,4.9,6.0,0.0,10.9
Halle HILTON,IRL,w,2022-08-14,2022 Senior European Championships,qual,BB,42.0,4.8,7.233,0.0,12.033
Halle HILTON,IRL,w,2023-03-12,2023 Baku World Cup,qual,BB,15.0,4.9,7.3,0.0,12.2
Halle HILTON,IRL,w,2023-03-04,2023 Doha World Cup,qual,BB,9.0,4.9,7.833,0.0,12.733
Halle HILTON,IRL,w,2023-04-16,2023 Senior European Championships,qual,BB,55.0,4.9,6.3,0.0,11.2
Aneta HOLASOVA,CZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,95.0,5.3,5.8,0.0,11.1
Aneta HOLASOVA,CZE,w,2022-08-14,2022 Senior European Championships,qual,BB,87.0,5.1,5.833,0.1,10.833
Lucija HRIBAR,SLO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,61.0,4.7,7.066,0.0,11.766
Lucija HRIBAR,SLO,w,2022-08-14,2022 Senior European Championships,qual,BB,29.0,4.7,7.666,0.0,12.366
