Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Oksana Chusovitina,UZB,w,2022-03-05,2022 Doha World Cup,final,VT1,1.0,5.0,8.6,0.0,13.6
Oksana Chusovitina,UZB,w,2022-03-05,2022 Doha World Cup,qual,VT2,3.0,4.4,8.833,0.0,13.233
Oksana Chusovitina,UZB,w,2022-03-05,2022 Doha World Cup,final,VT2,1.0,4.4,8.866,0.0,13.266
Tara Vella Clark,MLT,w,2022-03-05,2022 Doha World Cup,qual,VT1,11.0,3.0,7.366,0.1,10.266
Alice D AMATO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,6.0,5.0,9.166,0.0,14.166
Alice D AMATO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,10.0,5.0,9.233,0.0,14.233
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,VT1,11.0,5.0,8.666,0.0,13.666
Alice D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,5.0,5.0,9.1,0.0,14.1
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,4.0,5.0,9.0,0.0,14.0
Alice D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT1,5.0,5.0,9.0,0.0,14.0
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,VT1,8.0,5.0,8.766,0.0,13.766
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,8.0,5.0,8.833,0.0,13.833
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,final,VT2,2.0,4.8,8.533,0.0,13.333
Asia D AMATO,ITA,w,2022-08-14,2022 Senior European Championships,qual,VT2,3.0,4.8,8.8,0.0,13.6
Asia D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,final,VT1,2.0,5.0,9.1,0.0,14.1
Asia D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,qual,VT1,1.0,5.0,9.133,0.0,14.133
Asia D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,final,VT2,2.0,4.2,8.9,0.0,13.1
Asia D AMATO,ITA,w,2023-04-30,2023 Cairo World Cup,qual,VT2,1.0,4.8,9.1,0.0,13.9
Asia D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT1,7.0,5.0,8.933,0.0,13.933
Asia D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,final,VT2,2.0,4.8,8.7,0.3,13.2
Asia D AMATO,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT2,3.0,4.2,8.7,0.0,12.9
Farida DABOUR,EGY,w,2023-04-30,2023 Cairo World Cup,qual,VT1,20.0,3.6,8.5,0.0,12.1
Farida DABOUR,EGY,w,2023-04-30,2023 Cairo World Cup,qual,VT2,20.0,3.4,8.533,0.0,11.933
Naveen DARIES,RSA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,90.0,4.2,8.466,0.0,12.666
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,7.0,4.2,8.75,0.0,12.95
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,VT2,7.0,3.8,8.6,0.1,12.3
Naveen DARIES,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,7.0,3.8,8.95,0.0,12.75
Jessica DAYKIN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,23.0,4.2,8.6,0.0,12.8
Joana DE FREITAS,MON,w,2022-08-14,2022 Senior European Championships,qual,VT1,103.0,3.2,8.466,0.1,11.566
Joana DE FREITAS,MON,w,2023-03-12,2023 Baku World Cup,qual,VT1,22.0,0.0,8.566,0.0,0.0
Joana DE FREITAS,MON,w,2023-03-12,2023 Baku World Cup,qual,VT2,22.0,3.2,8.566,0.0,11.766
Joana DE FREITAS,MON,w,2023-04-16,2023 Senior European Championships,qual,VT1,71.0,4.2,8.566,0.1,12.666
Natalia DELGADO,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,35.0,3.2,8.3,1.0,10.5
Lara Albertina DEMARSICO,ARG,w,2023-08-05,2023 FISU World University Games,qual,VT1,41.0,3.2,8.466,0.0,11.66
Laurie DENOMMEE,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,36.0,4.6,8.8,0.0,13.4
Laurie DENOMMEE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,6.0,4.6,8.6,0.0,13.2
Laurie DENOMMEE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,VT2,2.0,4.0,8.9,0.0,12.9
Laurie DENOMMEE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,2.0,4.0,8.9,0.0,12.9
Coline DEVILLARD,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,5.0,5.4,9.033,0.0,14.433
Coline DEVILLARD,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,VT2,3.0,5.0,8.933,0.1,13.833
Coline DEVILLARD,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,3.0,5.0,9.166,0.0,14.166
Coline DEVILLARD,FRA,w,2023-03-12,2023 Baku World Cup,final,VT1,1.0,5.4,8.933,0.0,14.333
Coline DEVILLARD,FRA,w,2023-03-12,2023 Baku World Cup,qual,VT1,7.0,5.4,7.533,0.3,12.633
Coline DEVILLARD,FRA,w,2023-03-12,2023 Baku World Cup,final,VT2,1.0,4.2,8.833,0.0,13.033
Coline DEVILLARD,FRA,w,2023-03-12,2023 Baku World Cup,qual,VT2,7.0,4.2,8.4,0.0,12.6
Coline DEVILLARD,FRA,w,2023-03-04,2023 Doha World Cup,final,VT1,1.0,5.4,9.0,0.0,14.4
Coline DEVILLARD,FRA,w,2023-03-04,2023 Doha World Cup,qual,VT1,1.0,5.4,8.533,0.1,13.833
Coline DEVILLARD,FRA,w,2023-03-04,2023 Doha World Cup,final,VT2,1.0,4.2,9.0,0.0,13.2
Coline DEVILLARD,FRA,w,2023-03-04,2023 Doha World Cup,qual,VT2,1.0,4.2,8.766,0.0,12.966
Coline DEVILLARD,FRA,w,2023-04-16,2023 Senior European Championships,qual,VT1,1.0,5.4,8.966,0.0,14.366
Coline DEVILLARD,FRA,w,2023-04-16,2023 Senior European Championships,final,VT2,1.0,4.2,9.1,0.0,13.3
Coline DEVILLARD,FRA,w,2023-04-16,2023 Senior European Championships,qual,VT2,1.0,4.2,9.166,0.0,13.366
Karelys DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,15.0,3.6,8.3,0.0,11.9
Karelys DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,8.0,4.2,8.65,0.0,12.85
Nicole DIAZ,PUR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,107.0,4.2,8.3,0.1,12.4
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,16.0,4.2,7.65,0.0,11.85
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,19.0,4.2,8.35,0.0,12.55
Evangelina DIMITRIOU,CYP,w,2023-04-16,2023 Senior European Championships,qual,VT1,102.0,3.4,8.466,0.0,11.866
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,7.0,4.2,8.6,0.0,12.8
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,18.0,4.2,8.7,0.0,12.9
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,7.0,3.6,8.75,0.0,12.35
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,18.0,3.6,8.65,0.0,12.25
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,12.0,4.2,8.6,0.0,12.8
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,13.0,3.6,8.3,0.0,11.9
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,VT1,21.0,4.2,8.5,0.1,12.6
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,VT2,21.0,3.4,7.7,0.1,11.0
Rebecca DOWNIE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,23.0,4.2,8.6,0.0,12.8
Eliska DRNCOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,VT1,88.0,3.6,8.566,0.0,12.166
Siyu DU,CHN,w,2023-08-05,2023 FISU World University Games,qual,VT1,8.0,4.2,8.9,0.0,13.1
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,19.0,3.4,7.7,0.0,11.1
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,29.0,3.4,8.4,0.0,11.8
Jamilia DUFFUS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,25.0,4.2,8.3,0.3,12.2
Antonia DUTA,ROU,w,2022-08-14,2022 Senior European Championships,qual,VT1,65.0,4.2,8.3,0.0,12.5
Laurie Denommée,CAN,w,2022-03-20,2022 Cairo World Cup,final,VT1,3.0,4.0,8.633,0.0,12.633
Laurie Denommée,CAN,w,2022-03-20,2022 Cairo World Cup,qual,VT1,3.0,4.0,8.6,0.0,12.6
Laurie Denommée,CAN,w,2022-03-20,2022 Cairo World Cup,qual,VT2,3.0,4.2,8.733,0.0,12.933
Laurie Denommée,CAN,w,2022-03-20,2022 Cairo World Cup,final,VT2,3.0,4.2,8.866,0.0,13.066
Antonia Duta,ROU,w,2022-04-03,2022 Baku World Cup,qual,VT1,14.0,4.2,8.5,0.3,12.4
Antonia Duta,ROU,w,2022-04-03,2022 Baku World Cup,qual,VT2,14.0,3.6,8.7,0.0,12.3
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,16.0,3.6,8.733,0.0,12.333
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,qual,VT1,38.0,3.2,8.566,0.0,11.76
Alexandra EMEINIDOU,GRE,w,2023-03-12,2023 Baku World Cup,qual,VT1,19.0,3.6,7.666,0.1,11.166
Alexandra EMEINIDOU,GRE,w,2023-03-12,2023 Baku World Cup,qual,VT2,19.0,3.4,8.4,0.0,11.8
Dohyun EOM,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,95.0,4.2,8.4,0.0,12.6
Julie ERICHSEN,NOR,w,2023-04-30,2023 Cairo World Cup,qual,VT1,13.0,4.2,8.766,0.0,12.966
Julie ERICHSEN,NOR,w,2023-04-30,2023 Cairo World Cup,qual,VT2,13.0,3.4,8.7,0.0,12.1
Julie ERICHSEN,NOR,w,2023-02-26,2023 Cottbus World Cup,qual,VT1,11.0,4.2,8.633,0.0,12.833
Julie ERICHSEN,NOR,w,2023-02-26,2023 Cottbus World Cup,qual,VT2,11.0,3.4,8.666,0.0,12.066
Julie ERICHSEN,NOR,w,2023-04-16,2023 Senior European Championships,qual,VT1,104.0,3.6,8.266,0.0,11.866
Alva ERIKSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,133.0,3.2,8.566,0.0,11.766
Alva ERIKSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,VT1,104.0,3.2,8.366,0.0,11.566
Natalia ESCALERA,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,66.0,4.6,8.466,0.1,12.966
Natalia ESCALERA,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,21.0,4.4,8.666,0.0,13.066
Natalia ESCALERA,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,11.0,4.6,8.25,0.3,12.55
Natalia ESCALERA,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,4.0,4.6,9.05,0.0,13.65
Natalia ESCALERA,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,4.0,4.4,8.8,0.0,13.2
Ginna ESCOBAR,COL,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,7.0,4.2,8.55,0.0,12.75
Ginna ESCOBAR,COL,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,12.0,4.2,8.6,0.0,12.8
Ginna ESCOBAR,COL,w,2023-03-12,2023 Baku World Cup,qual,VT1,14.0,4.2,8.566,0.0,12.766
Ginna ESCOBAR,COL,w,2023-03-12,2023 Baku World Cup,qual,VT2,14.0,4.0,7.433,0.1,11.333
Manila ESPOSITO,ITA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,33.0,4.2,9.366,0.0,13.566
Manila ESPOSITO,ITA,w,2023-02-26,2023 Cottbus World Cup,final,VT1,1.0,4.6,8.9,0.0,13.5
Manila ESPOSITO,ITA,w,2023-02-26,2023 Cottbus World Cup,qual,VT1,1.0,4.6,9.033,0.0,13.633
Manila ESPOSITO,ITA,w,2023-02-26,2023 Cottbus World Cup,final,VT2,1.0,4.2,8.866,0.1,12.966
Manila ESPOSITO,ITA,w,2023-02-26,2023 Cottbus World Cup,qual,VT2,1.0,4.2,8.933,0.0,13.133
Manila ESPOSITO,ITA,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,6.0,4.6,9.0,0.0,13.6
Manila ESPOSITO,ITA,w,2023-04-16,2023 Senior European Championships,qual,VT1,14.0,4.6,8.966,0.0,13.566
Ruby EVAN,GBR,w,2023-02-26,2023 Cottbus World Cup,final,VT1,2.0,5.0,9.0,0.0,14.0
Ruby EVAN,GBR,w,2023-02-26,2023 Cottbus World Cup,qual,VT1,2.0,5.0,8.9,0.0,13.9
Ruby EVAN,GBR,w,2023-02-26,2023 Cottbus World Cup,final,VT2,2.0,3.8,8.666,0.1,12.366
Ruby EVAN,GBR,w,2023-02-26,2023 Cottbus World Cup,qual,VT2,2.0,3.8,8.7,0.0,12.5
Mia EVANS,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,14.0,4.2,8.8,0.0,13.0
Amika EVERY,ARU,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,31.0,3.4,8.4,0.1,11.7
Amika EVERY,ARU,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,9.0,4.2,8.7,0.0,12.9
Georgia Mae FENTON,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,16.0,4.6,9.3,0.0,13.9
Georgia Mae FENTON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,18.0,4.2,8.7,0.0,12.9
Georgia Mae FENTON,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT1,15.0,4.6,8.866,0.0,13.466
Georgia Mae FENTON,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,24.0,4.6,7.766,0.3,12.066
Georgia Mae FENTON,GBR,w,2023-04-16,2023 Senior European Championships,qual,VT1,10.0,4.6,9.133,0.0,13.733
Emma FERNANDEZ,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,105.0,4.2,8.233,0.0,12.433
Emma FERNANDEZ,ESP,w,2022-08-14,2022 Senior European Championships,qual,VT1,46.0,4.2,8.6,0.0,12.8
Laia FONT,ESP,w,2023-02-26,2023 Cottbus World Cup,final,VT1,4.0,4.4,8.733,0.0,13.133
Laia FONT,ESP,w,2023-02-26,2023 Cottbus World Cup,qual,VT1,6.0,4.4,8.566,0.0,12.966
Laia FONT,ESP,w,2023-02-26,2023 Cottbus World Cup,final,VT2,4.0,3.6,8.9,0.0,12.5
Laia FONT,ESP,w,2023-02-26,2023 Cottbus World Cup,qual,VT2,6.0,3.6,8.866,0.0,12.466
Laia FONT,ESP,w,2023-04-16,2023 Senior European Championships,qual,VT1,24.0,4.2,9.0,0.0,13.2
Laia FONT,ESP,w,2023-05-28,2023 Varna World Challenge Cup,final,VT1,5.0,4.4,8.666,0.0,13.066
Laia FONT,ESP,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT1,6.0,4.4,8.6,0.0,13.0
Laia FONT,ESP,w,2023-05-28,2023 Varna World Challenge Cup,final,VT2,5.0,3.6,8.933,0.0,12.533
Laia FONT,ESP,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT2,6.0,3.2,8.6,0.0,11.8
Carla FONT ESTRUCH,ESP,w,2023-08-05,2023 FISU World University Games,qual,VT1,26.0,3.6,8.633,0.0,12.23
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,10.0,4.2,8.9,0.0,13.1
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,10.0,3.4,8.55,0.0,11.95
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,18.0,4.2,8.8,0.0,13.0
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT2,18.0,0.0,0.0,0.0,0.0
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,23.0,4.4,8.6,0.0,13.0
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,29.0,5.4,8.366,0.1,13.666
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,11.0,4.4,8.8,0.3,12.9
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT1,1.0,5.4,8.933,0.0,14.333
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,3.0,5.4,8.833,0.0,14.233
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,final,VT2,3.0,4.4,8.833,0.0,13.233
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT2,4.0,4.4,8.5,0.0,12.9
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,15.0,4.2,8.433,0.0,12.633
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,VT1,22.0,4.2,8.5,0.0,12.7
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,23.0,4.2,8.433,0.0,12.633
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,VT1,63.0,4.2,8.566,0.0,12.766
Kokoro FUKASAWA,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,39.0,4.6,8.733,0.0,13.333
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,112.0,3.6,8.7,0.0,12.3
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,VT1,82.0,3.6,8.566,0.0,12.166
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT1,7.0,4.2,8.667,0.0,12.867
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT1,6.0,4.2,9.033,0.0,13.233
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT2,7.0,3.4,8.467,0.0,11.867
Lea Franceries,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT2,6.0,3.4,8.567,0.0,11.967
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,6.0,4.2,9.05,0.0,13.25
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,10.0,5.0,8.933,0.1,13.833
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,6.0,5.0,9.4,0.0,14.4
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,5.0,4.8,9.2,0.0,14.0
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,1.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,2.0,5.0,9.05,0.0,14.05
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,1.0,4.8,8.9,0.0,13.7
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,2.0,4.8,8.7,0.1,13.6
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT1,5.0,5.0,8.866,0.0,13.866
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,6.0,5.0,9.0,0.0,14.0
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,final,VT2,5.0,4.2,8.6,0.0,12.8
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT2,2.0,4.8,8.733,0.0,13.533
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,2.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,VT1,2.0,5.0,9.2,0.0,14.2
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,142.0,3.6,7.933,0.0,11.533
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,30.0,3.4,8.166,0.0,11.566
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,VT1,97.0,3.4,8.333,0.0,11.733
Samira GAHRAMANOVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,VT1,109.0,3.4,8.366,0.0,11.766
Ellie GARGETT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,49.0,3.2,8.65,0.0,11.85
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT1,7.0,5.0,8.866,0.1,13.766
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT2,6.0,4.4,8.7,0.0,13.1
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,3.0,5.0,9.0,0.0,14.0
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT2,3.0,0.0,0.0,0.0,0.0
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,19.0,4.2,8.8,0.0,13.0
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,VT1,32.0,4.2,8.933,0.0,13.133
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT1,46.0,4.2,8.6,0.0,12.8
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT2,20.0,4.0,8.5,0.0,12.5
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,VT1,112.0,3.6,8.066,0.3,11.366
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,VT1,88.0,3.6,8.566,0.0,12.166
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,11.0,4.8,8.966,0.0,13.766
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,32.0,4.8,8.8,0.0,13.6
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,5.0,4.8,8.5,0.0,13.3
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,VT2,1.0,4.0,8.766,0.0,12.766
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,4.0,4.0,8.8,0.1,12.7
Eilidh GORRELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,60.0,3.2,7.85,0.0,11.05
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,9.0,4.2,8.5,0.0,12.7
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,12.0,4.2,8.6,0.0,12.8
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,final,VT2,7.0,3.4,8.65,0.0,12.05
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,8.0,3.4,8.6,0.0,12.0
Shanna Kae GRANT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,40.0,3.6,8.35,0.3,12.25
Magdalena GRYGIEL,POL,w,2023-04-16,2023 Senior European Championships,qual,VT1,80.0,3.6,8.7,0.0,12.3
Hildur GUDMUNDSDOTTIR,ISL,w,2023-04-16,2023 Senior European Championships,qual,VT1,46.0,4.2,8.8,0.0,13.0
Hildur Maja GUDMUNDSDOTTIR,ISL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,124.0,3.6,8.466,0.0,12.066
Hildur Maja GUDMUNDSDOTTIR,ISL,w,2022-08-14,2022 Senior European Championships,qual,VT1,94.0,3.2,8.566,0.0,11.766
Samira Gahramanova,AZE,w,2022-04-03,2022 Baku World Cup,qual,VT1,17.0,3.8,8.6,0.0,12.4
Samira Gahramanova,AZE,w,2022-04-03,2022 Baku World Cup,qual,VT2,17.0,3.4,8.533,0.0,11.933
Samira Gahramanova,AZE,w,2022-03-20,2022 Cairo World Cup,qual,VT1,13.0,3.8,8.1,0.0,11.9
Samira Gahramanova,AZE,w,2022-03-20,2022 Cairo World Cup,qual,VT2,13.0,3.4,8.466,0.0,11.866
Samira Gahramanova,AZE,w,2022-02-27,2022 Cottbus World Cup,qual,VT1,8.0,3.4,8.633,0.0,12.033
Samira Gahramanova,AZE,w,2022-02-27,2022 Cottbus World Cup,final,VT1,8.0,3.4,8.633,0.0,12.033
Samira Gahramanova,AZE,w,2022-02-27,2022 Cottbus World Cup,final,VT2,8.0,3.8,7.466,0.0,11.266
Samira Gahramanova,AZE,w,2022-02-27,2022 Cottbus World Cup,qual,VT2,8.0,3.8,8.433,0.0,12.233
Valentina Georgieva,BUL,w,2022-04-03,2022 Baku World Cup,qual,VT1,1.0,4.6,8.966,0.0,13.566
Valentina Georgieva,BUL,w,2022-04-03,2022 Baku World Cup,final,VT1,7.0,4.6,7.666,0.1,12.166
Valentina Georgieva,BUL,w,2022-04-03,2022 Baku World Cup,final,VT2,7.0,4.4,8.8,0.1,13.1
Valentina Georgieva,BUL,w,2022-04-03,2022 Baku World Cup,qual,VT2,1.0,4.4,8.866,0.0,13.266
Georgia Godwin,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,1.0,5.0,9.033,0.0,14.033
Georgia Godwin,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,final,VT1,1.0,5.0,9.066,0.0,14.066
Georgia Godwin,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,final,VT2,1.0,4.8,7.8,0.0,12.6
Georgia Godwin,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,1.0,4.8,8.8,0.0,13.6
Georgia Godwin,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT1,1.0,4.8,9.0,0.0,13.8
