Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Laia FONT,ESP,w,2023-05-28,2023 Varna World Challenge Cup,final,VT2,5.0,3.6,8.933,0.0,12.533
Laia FONT,ESP,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT2,6.0,3.2,8.6,0.0,11.8
Carla FONT ESTRUCH,ESP,w,2023-08-05,2023 FISU World University Games,qual,VT1,26.0,3.6,8.633,0.0,12.233
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,10.0,4.2,8.9,0.0,13.1
Kirsty FOWLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,10.0,3.4,8.55,0.0,11.95
Lea FRANCERIES,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT1,7.0,4.2,8.667,0.0,12.867
Lea FRANCERIES,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT1,6.0,4.2,9.033,0.0,13.233
Lea FRANCERIES,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT2,7.0,3.4,8.467,0.0,11.867
Lea FRANCERIES,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT2,6.0,3.4,8.567,0.0,11.967
Léa FRANCERIES,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,18.0,4.2,8.8,0.0,13.0
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,23.0,4.4,8.6,0.0,13.0
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,29.0,5.4,8.366,0.1,13.666
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,11.0,5.4,8.366,0.1,13.666
Aline FRIESS,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,11.0,4.4,8.8,0.3,12.9
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,final,VT1,3.0,5.4,8.566,0.0,13.966
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT1,1.0,5.4,8.933,0.0,14.333
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT1,4.0,5.4,8.933,0.0,14.333
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,3.0,5.4,8.833,0.0,14.233
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,final,VT2,3.0,4.4,8.833,0.0,13.233
Aline FRIESS,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT2,4.0,4.4,8.5,0.0,12.9
Aline FRIESS,FRA,w,2022-03-29,2022 Varna World Challenge Cup,final,VT1,1.0,5.4,8.75,0.3,13.85
Aline FRIESS,FRA,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT1,2.0,5.4,8.65,0.3,13.75
Aline FRIESS,FRA,w,2022-03-29,2022 Varna World Challenge Cup,final,VT2,1.0,4.4,8.95,0.0,13.35
Aline FRIESS,FRA,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT2,2.0,4.4,8.85,0.0,13.25
Bianca FRYSAK,AUT,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,118.0,4.2,8.5,0.0,12.7
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,15.0,4.2,8.433,0.0,12.633
Bianca FRYSAK,AUT,w,2023-08-05,2023 FISU World University Games,qual,VT1,22.0,4.2,8.5,0.0,12.7
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,23.0,4.2,8.433,0.0,12.633
Bianca FRYSAK,AUT,w,2023-04-16,2023 Senior European Championships,qual,VT1,63.0,4.2,8.566,0.0,12.766
Kokoro FUKASAWA,JPN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,39.0,4.6,8.733,0.0,13.333
Kokoro FUKASAWA,JPN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,36.0,4.6,8.866,0.0,13.466
Petra FURAC,CRO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,112.0,3.6,8.7,0.0,12.3
Petra FURAC,CRO,w,2022-08-14,2022 Senior European Championships,qual,VT1,82.0,3.6,8.566,0.0,12.166
Jennifer GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,6.0,4.2,9.05,0.0,13.25
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,10.0,5.0,8.933,0.1,13.833
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,6.0,5.0,9.4,0.0,14.4
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,5.0,5.0,9.4,0.0,14.4
Jessica GADIROVA,GBR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,5.0,4.8,9.2,0.0,14.0
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,1.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,2.0,5.0,9.05,0.0,14.05
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,1.0,4.8,8.9,0.0,13.7
Jessica GADIROVA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,2.0,4.8,8.9,0.1,13.6
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,final,VT1,5.0,5.0,9.066,0.0,14.066
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT1,5.0,5.0,8.866,0.0,13.866
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT1,2.0,5.0,8.866,0.0,13.866
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,6.0,5.0,9.0,0.0,14.0
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,final,VT2,5.0,4.2,8.6,0.0,12.8
Jessica GADIROVA,GBR,w,2022-08-14,2022 Senior European Championships,qual,VT2,2.0,4.8,8.733,0.0,13.533
Jessica GADIROVA,GBR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,4.0,5.6,9.1,0.1,14.6
Jessica GADIROVA,GBR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,4.0,5.0,9.233,0.0,14.233
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,2.0,5.0,9.1,0.0,14.1
Jessica GADIROVA,GBR,w,2023-04-16,2023 Senior European Championships,qual,VT1,2.0,5.0,9.2,0.0,14.2
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,142.0,3.6,7.933,0.0,11.533
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,30.0,3.6,7.933,0.0,11.533
Samira GAHRAMANOVA,AZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,30.0,3.4,8.166,0.0,11.566
Samira GAHRAMANOVA,AZE,w,2022-04-03,2022 Baku World Cup,qual,VT1,17.0,3.8,8.6,0.0,12.4
Samira GAHRAMANOVA,AZE,w,2022-04-03,2022 Baku World Cup,qual,VT2,17.0,3.4,8.533,0.0,11.933
Samira GAHRAMANOVA,AZE,w,2022-03-20,2022 Cairo World Cup,qual,VT1,13.0,3.8,8.1,0.0,11.9
Samira GAHRAMANOVA,AZE,w,2022-03-20,2022 Cairo World Cup,qual,VT2,13.0,3.4,8.466,0.0,11.866
Samira GAHRAMANOVA,AZE,w,2022-02-27,2022 Cottbus World Cup,qual,VT1,8.0,3.4,8.633,0.0,12.033
Samira GAHRAMANOVA,AZE,w,2022-02-27,2022 Cottbus World Cup,final,VT1,8.0,3.4,8.633,0.0,12.033
Samira GAHRAMANOVA,AZE,w,2022-02-27,2022 Cottbus World Cup,final,VT2,8.0,3.8,7.466,0.0,11.266
Samira GAHRAMANOVA,AZE,w,2022-02-27,2022 Cottbus World Cup,qual,VT2,8.0,3.8,8.433,0.0,12.233
Samira GAHRAMANOVA,AZE,w,2022-08-14,2022 Senior European Championships,qual,VT1,97.0,3.4,8.333,0.0,11.733
Samira GAHRAMANOVA,AZE,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT1,15.0,3.6,7.8,0.0,11.4
Samira GAHRAMANOVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,VT1,109.0,3.4,8.366,0.0,11.766
Ellie GARGETT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,49.0,3.2,8.65,0.0,11.85
Valentina GEORGIEVA,BUL,w,2022-04-03,2022 Baku World Cup,qual,VT1,1.0,4.6,8.966,0.0,13.566
Valentina GEORGIEVA,BUL,w,2022-04-03,2022 Baku World Cup,final,VT1,7.0,4.6,7.666,0.1,12.166
Valentina GEORGIEVA,BUL,w,2022-04-03,2022 Baku World Cup,final,VT2,7.0,4.4,8.8,0.1,13.1
Valentina GEORGIEVA,BUL,w,2022-04-03,2022 Baku World Cup,qual,VT2,1.0,4.4,8.866,0.0,13.266
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,final,VT1,7.0,5.0,7.733,0.0,12.733
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT1,7.0,5.0,8.866,0.1,13.766
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT1,6.0,5.0,8.866,0.1,13.766
Valentina GEORGIEVA,BUL,w,2022-08-14,2022 Senior European Championships,qual,VT2,6.0,4.4,8.7,0.0,13.1
Valentina GEORGIEVA,BUL,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT1,1.0,4.6,9.0,0.0,13.6
Valentina GEORGIEVA,BUL,w,2022-03-29,2022 Varna World Challenge Cup,final,VT1,7.0,4.6,7.6,0.0,12.2
Valentina GEORGIEVA,BUL,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT2,1.0,4.4,9.15,0.0,13.55
Valentina GEORGIEVA,BUL,w,2022-03-29,2022 Varna World Challenge Cup,final,VT2,7.0,4.4,9.05,0.0,13.45
Elisabeth GEURTS,NED,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,3.0,5.0,9.0,0.0,14.0
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,AAfinal,VT1,19.0,4.2,8.8,0.0,13.0
Amalia GHIGOARTA,ROU,w,2023-04-16,2023 Senior European Championships,qual,VT1,32.0,4.2,8.933,0.0,13.133
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT1,46.0,4.2,8.6,0.0,12.8
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT1,20.0,4.2,8.6,0.0,12.8
Chiara GIUBELLINI,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT2,20.0,4.0,8.5,0.0,12.5
Ani GOBADZE,GEO,w,2022-08-14,2022 Senior European Championships,qual,VT1,112.0,3.6,8.066,0.3,11.366
Ani GOBADZE,GEO,w,2023-04-16,2023 Senior European Championships,qual,VT1,88.0,3.6,8.566,0.0,12.166
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,11.0,4.8,8.966,0.0,13.766
Georgia GODWIN,AUS,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,32.0,4.8,8.8,0.0,13.6
Georgia GODWIN,AUS,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,14.0,4.8,8.9,0.1,13.6
Georgia GODWIN,AUS,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,28.0,4.8,8.833,0.0,13.633
Georgia GODWIN,AUS,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,13.0,4.8,8.833,0.0,13.633
Georgia GODWIN,AUS,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,13.0,4.2,8.733,0.0,12.933
Georgia GODWIN,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,final,VT1,1.0,5.0,9.066,0.0,14.066
Georgia GODWIN,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,1.0,5.0,9.033,0.0,14.033
Georgia GODWIN,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,final,VT2,1.0,4.8,7.8,0.0,12.6
Georgia GODWIN,AUS,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,1.0,4.8,8.8,0.0,13.6
Georgia GODWIN,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT1,1.0,4.8,9.0,0.0,13.8
Georgia GODWIN,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT1,1.0,4.8,8.9,0.1,13.6
Georgia GODWIN,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,VT2,1.0,4.0,8.7,0.1,12.6
Georgia GODWIN,AUS,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT2,1.0,4.0,8.867,0.3,12.567
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,5.0,4.8,8.5,0.0,13.3
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,VT2,1.0,4.0,8.766,0.0,12.766
Georgia GODWIN,AUS,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,4.0,4.0,8.8,0.1,12.7
Eilidh GORRELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,60.0,3.2,7.85,0.0,11.05
Eilidh GORRELL,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,32.0,3.2,8.75,0.0,11.95
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,9.0,4.2,8.5,0.0,12.7
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,final,VT1,7.0,4.2,8.7,0.0,12.9
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,12.0,4.2,8.6,0.0,12.8
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,8.0,4.2,8.6,0.0,12.8
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,final,VT2,7.0,3.4,8.65,0.0,12.05
Alexa GRANDE,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,8.0,3.4,8.6,0.0,12.0
Alexa GRANDE,ESA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,21.0,4.2,8.333,0.0,12.533
Alexa GRANDE,ESA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT1,9.0,4.2,8.333,0.0,12.533
Alexa GRANDE,ESA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT2,9.0,3.4,8.233,0.0,11.633
Shanna Kae GRANT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,40.0,3.6,8.95,0.3,12.25
Shanna Kae GRANT,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,23.0,3.6,9.15,0.0,12.75
Elina GRAVIN,SWE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,134.0,3.6,8.7,0.0,12.3
Magdalena GRYGIEL,POL,w,2023-04-16,2023 Senior European Championships,qual,VT1,80.0,3.6,8.7,0.0,12.3
Hildur GUDMUNDSDOTTIR,ISL,w,2023-04-16,2023 Senior European Championships,qual,VT1,46.0,4.2,8.8,0.0,13.0
Hildur Maja GUDMUNDSDOTTIR,ISL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,124.0,3.6,8.466,0.0,12.066
Hildur Maja GUDMUNDSDOTTIR,ISL,w,2022-08-14,2022 Senior European Championships,qual,VT1,94.0,3.2,8.566,0.0,11.766
Lilli HABISREUTINGER,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT1,17.0,4.2,8.8,0.0,13.0
Lilli HABISREUTINGER,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT2,17.0,4.0,8.566,0.0,12.566
Lilli Leanne HABISREUTINGER,SUI,w,2022-08-14,2022 Senior European Championships,qual,VT1,31.0,4.2,8.8,0.0,13.0
Selma HALVORSEN,NOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,141.0,4.2,7.666,0.3,11.566
Selma HALVORSEN,NOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,29.0,4.2,7.666,0.3,11.566
Selma HALVORSEN,NOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,29.0,3.4,8.233,0.0,11.633
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,final,VT1,6.0,4.2,8.5,0.0,12.7
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,final,VT1,6.0,4.2,8.5,0.0,12.7
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,qual,VT1,6.0,4.2,8.466,0.0,12.666
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,qual,VT1,6.0,4.2,8.466,0.0,12.666
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,final,VT2,6.0,3.4,8.7,0.0,12.1
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,final,VT2,6.0,3.4,8.7,0.0,12.1
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,qual,VT2,6.0,3.4,8.7,0.0,12.1
Selma HALVORSEN,NOR,w,2022-02-27,2022 Cottbus World Cup,qual,VT2,6.0,3.4,8.7,0.0,12.1
Selma HALVORSEN,NOR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,12.0,4.2,8.433,0.0,12.633
Selma HALVORSEN,NOR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,12.0,4.2,8.433,0.0,12.633
Selma HALVORSEN,NOR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,12.0,3.4,8.6,0.0,12.0
Selma HALVORSEN,NOR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,12.0,3.4,8.6,0.0,12.0
Sihem HAMIDI,ALG,w,2022-03-05,2022 Doha World Cup,final,VT1,7.0,3.6,8.5,0.0,12.1
Sihem HAMIDI,ALG,w,2022-03-05,2022 Doha World Cup,qual,VT1,7.0,3.6,8.533,0.0,12.133
Sihem HAMIDI,ALG,w,2022-03-05,2022 Doha World Cup,final,VT2,7.0,3.4,8.6,0.0,12.0
Sihem HAMIDI,ALG,w,2022-03-05,2022 Doha World Cup,qual,VT2,7.0,3.4,7.666,0.0,11.066
Sihem HAMIDI,ALG,w,2023-04-30,2023 Cairo World Cup,qual,VT1,17.0,3.8,8.533,0.0,12.333
Sihem HAMIDI,ALG,w,2023-04-30,2023 Cairo World Cup,qual,VT2,17.0,3.4,8.466,0.0,11.866
Ameera HARIADI,INA,w,2023-03-12,2023 Baku World Cup,qual,VT1,20.0,3.6,7.866,0.3,11.166
Ameera HARIADI,INA,w,2023-03-12,2023 Baku World Cup,qual,VT2,20.0,3.2,8.566,0.0,11.766
Ameera HARIADI,INA,w,2023-04-30,2023 Cairo World Cup,qual,VT1,15.0,4.2,8.7,0.0,12.9
Ameera HARIADI,INA,w,2023-04-30,2023 Cairo World Cup,qual,VT2,15.0,3.2,8.466,0.0,11.666
Daria Angelina HARTMANN,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT1,8.0,3.6,8.8,0.0,12.4
Daria Angelina HARTMANN,SUI,w,2023-05-28,2023 Varna World Challenge Cup,qual,VT2,8.0,3.4,8.766,0.0,12.166
Charlotte HASLER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,39.0,3.2,8.4,0.1,11.5
Nisrine HASSANAINE,MAR,w,2022-03-05,2022 Doha World Cup,final,VT1,8.0,3.6,8.266,0.0,11.866
Nisrine HASSANAINE,MAR,w,2022-03-05,2022 Doha World Cup,qual,VT1,8.0,3.6,8.0,0.0,11.6
Nisrine HASSANAINE,MAR,w,2022-03-05,2022 Doha World Cup,final,VT2,8.0,3.2,7.5,0.1,10.6
Nisrine HASSANAINE,MAR,w,2022-03-05,2022 Doha World Cup,qual,VT2,8.0,3.2,8.2,0.0,11.4
Chiaki HATAKEDA,JPN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,20.0,4.6,8.666,0.3,12.966
Chiaki HATAKEDA,JPN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,31.0,4.6,8.9,0.0,13.5
Chiaki HATAKEDA,JPN,w,2023-08-05,2023 FISU World University Games,qual,VT1,4.0,4.6,8.966,0.0,13.566
Ada HAUTALA,FIN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,83.0,4.2,8.533,0.0,12.733
Ada HAUTALA,FIN,w,2022-08-14,2022 Senior European Championships,qual,VT1,52.0,4.2,8.533,0.0,12.733
Ada HAUTALA,FIN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,85.0,4.2,8.8,0.0,13.0
Ada HAUTALA,FIN,w,2023-04-16,2023 Senior European Championships,qual,VT1,58.0,4.2,8.633,0.0,12.833
Carolann HEDUIT,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,13.0,5.0,8.533,0.1,13.433
Carolann HEDUIT,FRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,13.0,5.0,9.033,0.0,14.033
Carolann HEDUIT,FRA,w,2022-08-14,2022 Senior European Championships,qual,VT1,6.0,5.0,8.8,0.0,13.8
Carolann HEDUIT,FRA,w,2022-08-14,2022 Senior European Championships,TeamFinal,VT1,10.0,5.0,8.8,0.0,13.8
Jane HEFFERNAN,IRL,w,2023-04-16,2023 Senior European Championships,qual,VT1,113.0,3.4,8.333,0.1,11.633
Tommera HENDRICKS,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,23.0,4.2,8.6,0.0,12.8
Tommera HENDRICKS,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,21.0,4.2,8.75,0.0,12.95
Hillary HERON,PAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,13.0,5.4,8.7,0.0,14.1
Hillary HERON,PAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,20.0,5.4,8.7,0.0,14.1
Hillary HERON,PAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,20.0,4.6,7.433,0.3,11.733
Hillary HERON,PAN,w,2023-04-30,2023 Cairo World Cup,final,VT1,3.0,5.4,8.366,0.0,13.766
Hillary HERON,PAN,w,2023-04-30,2023 Cairo World Cup,qual,VT1,4.0,5.4,8.233,0.3,13.333
Hillary HERON,PAN,w,2023-04-30,2023 Cairo World Cup,final,VT2,3.0,5.0,8.433,0.0,13.433
Hillary HERON,PAN,w,2023-04-30,2023 Cairo World Cup,qual,VT2,4.0,4.2,8.733,0.0,12.933
Hillary HERON,PAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,11.0,4.6,8.466,0.0,13.066
Hillary HERON,PAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT1,13.0,4.2,7.2,0.3,11.1
Hillary HERON,PAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT2,13.0,3.0,8.0,0.0,11.0
Hillary HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,1.0,5.0,8.45,0.0,13.45
Hillary HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,2.0,5.0,8.95,0.0,13.95
Hillary Alexandra HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,final,VT1,5.0,5.0,8.6,0.1,13.5
Hillary Alexandra HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,5.0,5.0,8.95,0.0,13.95
Hillary Alexandra HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,final,VT2,5.0,4.6,7.45,0.3,11.75
Hillary Alexandra HERON SOTO,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,5.0,4.2,8.55,0.1,12.65
Lana HERRERA,PAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,110.0,4.6,8.533,0.3,12.833
Lana HERRERA,PAN,w,2023-04-30,2023 Cairo World Cup,qual,VT1,12.0,4.2,8.633,0.0,12.833
Lana HERRERA,PAN,w,2023-04-30,2023 Cairo World Cup,qual,VT2,12.0,3.8,8.466,0.0,12.266
Lana HERRERA RODRIGUEZ,PAN,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,8.0,4.2,8.65,0.0,12.85
Blathnaid HIGGINS,IRL,w,2022-08-14,2022 Senior European Championships,qual,VT1,77.0,4.2,8.2,0.1,12.3
Halle HILTON,IRL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,49.0,4.2,8.9,0.0,13.1
Halle HILTON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,20.0,4.2,8.65,0.0,12.85
Halle HILTON,IRL,w,2022-08-14,2022 Senior European Championships,qual,VT1,49.0,4.2,8.566,0.0,12.766
Halle HILTON,IRL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,105.0,5.0,8.2,0.3,12.9
Halle HILTON,IRL,w,2023-04-16,2023 Senior European Championships,qual,VT1,60.0,4.2,8.6,0.0,12.8
Aneta HOLASOVA,CZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,69.0,4.6,8.3,0.0,12.9
Aneta HOLASOVA,CZE,w,2022-08-14,2022 Senior European Championships,qual,VT1,46.0,4.2,8.6,0.0,12.8
Aneta HOLASOVA,CZE,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,VT1,6.0,4.2,8.766,0.0,12.966
Aneta HOLASOVA,CZE,w,2022-10-02,2022 Szombathely World Challenge Cup,final,VT1,7.0,4.2,8.733,0.0,12.933
Aneta HOLASOVA,CZE,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,VT2,6.0,3.8,8.766,0.0,12.566
Aneta HOLASOVA,CZE,w,2022-10-02,2022 Szombathely World Challenge Cup,final,VT2,7.0,3.8,8.6,0.0,12.4
Lucija HRIBAR,SLO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,57.0,4.2,8.8,0.0,13.0
Lucija HRIBAR,SLO,w,2022-08-14,2022 Senior European Championships,qual,VT1,39.0,4.2,8.7,0.0,12.9
Lucija HRIBAR,SLO,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,51.0,4.2,9.033,0.0,13.233
Lucija HRIBAR,SLO,w,2023-04-16,2023 Senior European Championships,qual,VT1,27.0,4.2,8.966,0.0,13.166
Yelyzaveta HUBAREVA,UKR,w,2022-08-14,2022 Senior European Championships,qual,VT1,62.0,4.2,8.366,0.0,12.566
