Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
USA,2023 Core Hydration Classic,AAfinal,SR,32.0,4.8,8.05,0.0,12.85,2023,isaiah drake
USA,2023 Winter Cup,AAfinal,SR,10.0,4.9,8.5,0.0,13.4,2023,isaiah drake
GBR,2022 British Gymnastics Championships,qual,SR,14.0,3.8,9.0,0.0,12.8,2022,colton dudley
GER,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,31.0,5.5,7.966,0.0,13.466,2022,nils dunkel
GER,2022 Senior European Championships,qual,SR,34.0,5.3,8.1,0.0,13.4,2022,nils dunkel
GER,2022 Senior European Championships,TeamFinal,SR,24.0,5.0,7.0,0.0,12.0,2022,nils dunkel
GER,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,38.0,5.3,8.233,0.0,13.533,2023,nils dunkel
GER,2023 Baku World Cup,qual,SR,25.0,5.3,7.533,0.0,12.833,2023,nils dunkel
GER,2023 Senior European Championships,qual,SR,41.0,5.3,8.033,0.0,13.333,2023,nils dunkel
CZE,2023 Baku World Cup,qual,SR,36.0,4.0,7.633,0.0,11.633,2023,miroslav durak
WAL,BIRMINGHAM 2022 Commonwealth Games,AAfinal,SR,9.0,4.5,8.3,0.0,12.8,2022,jacob edwards
WAL,BIRMINGHAM 2022 Commonwealth Games,qual,SR,19.0,4.5,8.45,0.0,12.95,2022,jacob edwards
EGY,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,78.0,4.8,8.166,0.0,12.966,2023,ahmed elmaraghy
CAN,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,13.0,5.8,8.333,0.0,14.133,2023,william emard
CAN,EnBW DTB Pokal Team Challenge 2023,qual,SR,31.0,5.0,8.15,0.0,13.15,2023,william emard
CAN,SANTIAGO 2023 XIX Pan American Games,AAfinal,SR,3.0,5.4,8.333,0.0,13.733,2023,william emard
CAN,SANTIAGO 2023 XIX Pan American Games,qual,SR,5.0,5.5,8.166,0.0,13.666,2023,william emard
UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,86.0,4.6,8.0,0.0,12.6,2022,khabibullo ergashev
UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,SR,23.0,4.7,7.967,0.0,12.667,2022,khabibullo ergashev
UZB,2022 Cairo World Cup,qual,SR,17.0,4.7,7.9,0.0,12.6,2022,khabibullo ergashev
UZB,2022 Doha World Cup,qual,SR,12.0,4.7,8.033,0.0,12.733,2022,khabibullo ergashev
UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,SR,22.0,4.6,8.266,0.0,12.866,2023,khabibullo ergashev
UZB,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,SR,24.0,4.5,7.766,0.0,12.266,2023,khabibullo ergashev
UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,65.0,4.8,8.3,0.0,13.1,2023,khabibullo ergashev
UZB,2023 Cairo World Cup,qual,SR,22.0,4.6,8.266,0.0,12.866,2023,khabibullo ergashev
UZB,2023 Varna World Challenge Cup,qual,SR,10.0,4.6,8.25,0.0,12.85,2023,khabibullo ergashev
MGL,2022 9th Senior Artistic Gymnastics Asian Championships,qual,SR,29.0,3.9,8.3,0.0,12.2,2022,usukhbayar erkhembayar
MGL,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,114.0,4.0,8.233,0.0,12.233,2023,usukhbayar erkhembayar
MGL,2023 Baku World Cup,qual,SR,39.0,3.9,7.4,0.3,11.0,2023,usukhbayar erkhembayar
MGL,2023 Cottbus World Cup,qual,SR,35.0,4.1,7.933,0.0,12.033,2023,usukhbayar erkhembayar
CUB,2023 Central American and Caribbean Games,qual,SR,15.0,5.0,7.15,0.0,12.15,2023,jose escandon
CUB,SANTIAGO 2023 XIX Pan American Games,qual,SR,43.0,4.3,7.166,0.0,11.466,2023,jose carlos escandon
CUB,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,130.0,4.2,7.433,0.0,11.633,2023,diorges escobar
CUB,2023 Central American and Caribbean Games,AAfinal,SR,11.0,4.2,7.55,0.0,11.75,2023,diorges escobar
CUB,2023 Central American and Caribbean Games,qual,SR,6.0,4.3,8.05,0.0,12.35,2023,diorges escobar
CUB,SANTIAGO 2023 XIX Pan American Games,AAfinal,SR,21.0,4.2,7.933,0.0,12.133,2023,diorges escobar
CUB,SANTIAGO 2023 XIX Pan American Games,qual,SR,40.0,4.2,7.666,0.0,11.866,2023,diorges escobar
USA,2023 Core Hydration Classic,AAfinal,SR,11.0,4.6,8.85,0.0,13.45,2023,carson eshleman
USA,2023 Core Hydration Classic,AAfinal,SR,20.0,5.4,7.7,0.0,13.1,2023,luke esparo
GBR,2022 British Gymnastics Championships,qual,SR,22.0,4.1,8.35,0.0,12.45,2022,benjamin eyre
JAM,SANTIAGO 2023 XIX Pan American Games,AAfinal,SR,15.0,4.5,8.233,0.0,12.733,2023,caleb faulk
JAM,SANTIAGO 2023 XIX Pan American Games,qual,SR,20.0,4.5,8.266,0.0,12.766,2023,caleb faulk
ITA,2023 Cairo World Cup,qual,SR,23.0,5.1,7.7,0.0,12.8,2023,ares federici
GBR,2022 British Gymnastics Championships,qual,SR,16.0,4.4,8.35,0.0,12.75,2022,korben fellows
GBR,2022 Paris World Challenge Cup,qual,SR,25.0,4.6,8.15,0.0,12.75,2022,korben fellows
SRI,BIRMINGHAM 2022 Commonwealth Games,AAfinal,SR,17.0,3.1,7.65,0.3,10.45,2022,ruchira fernando
SRI,BIRMINGHAM 2022 Commonwealth Games,qual,SR,32.0,3.1,7.45,0.3,10.25,2022,ruchira fernando
USA,2022 Winter Cup,AAfinal,SR,19.0,4.5,8.4,0.0,12.9,2022,mike fletcher
USA,2023 Core Hydration Classic,AAfinal,SR,40.0,4.5,8.1,0.0,12.6,2023,mike fletcher
USA,2023 Winter Cup,AAfinal,SR,13.0,4.6,8.55,0.0,13.15,2023,mike fletcher
BRA,EnBW DTB Pokal Team Challenge 2023,qual,SR,26.0,4.7,8.55,0.0,13.25,2023,tomas florencio
USA,2022 U.S. Classic,AAfinal,SR,14.0,4.4,8.7,0.0,13.1,2022,colin flores
USA,2023 Core Hydration Classic,AAfinal,SR,30.0,4.5,8.35,0.0,12.85,2023,colin flores
USA,2022 U.S. Classic,AAfinal,SR,22.0,4.4,8.15,0.0,12.55,2022,tyler flores
IRL,2022 Paris World Challenge Cup,qual,SR,29.0,5.3,6.7,0.0,12.0,2022,daniel fox
IRL,2022 Senior European Championships,qual,SR,21.0,5.7,8.033,0.0,13.733,2022,daniel fox
USA,2023 Core Hydration Classic,AAfinal,SR,47.0,4.4,7.8,0.0,12.2,2023,nicky franz
GBR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,SR,9.0,5.6,8.0,0.0,13.6,2022,joe fraser
GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,15.0,5.6,8.333,0.0,13.933,2022,joe fraser
GBR,2022 British Gymnastics Championships,qual,SR,3.0,5.1,8.8,0.0,13.9,2022,joe fraser
GBR,2022 Senior European Championships,qual,SR,9.0,5.6,8.666,0.0,14.266,2022,joe fraser
GBR,2022 Senior European Championships,TeamFinal,SR,3.0,5.6,8.5,0.0,14.1,2022,joe fraser
ENG,BIRMINGHAM 2022 Commonwealth Games,final,SR,4.0,5.6,8.5,0.0,14.1,2022,joe fraser
ENG,BIRMINGHAM 2022 Commonwealth Games,qual,SR,2.0,5.6,8.85,0.0,14.45,2022,joe fraser
USA,2022 Winter Cup,AAfinal,SR,21.0,4.4,8.4,0.0,12.8,2022,jack freeman
USA,2023 Core Hydration Classic,AAfinal,SR,34.0,4.5,8.3,0.0,12.8,2023,brigham frentheway
SUI,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,90.0,4.9,7.666,0.0,12.566,2022,andrin frey
SUI,2022 Osijek World Challenge Cup,qual,SR,17.0,5.0,7.8,0.0,12.8,2022,andrin frey
SUI,2022 Senior European Championships,qual,SR,58.0,4.9,8.1,0.0,13.0,2022,andrin frey
AUS,2023 Osijek World Challenge Cup,qual,SR,19.0,3.8,8.4,0.0,12.2,2023,aiden frick
AUS,2023 Tel Aviv World Challenge Cup,final,SR,8.0,3.8,8.15,0.0,11.95,2023,aiden frick
AUS,2023 Tel Aviv World Challenge Cup,qual,SR,8.0,3.8,8.75,0.0,12.55,2023,aiden frick
AUS,2023 FISU World University Games,qual,SR,70.0,3.8,8.1,0.0,11.9,2023,aiden michael frick
USA,2022 Winter Cup,AAfinal,SR,28.0,4.3,7.9,0.0,12.2,2022,james friedman
NZL,BIRMINGHAM 2022 Commonwealth Games,qual,SR,25.0,4.0,8.35,0.0,12.35,2022,william fu allen
CZE,2023 Senior European Championships,qual,SR,116.0,4.2,7.7,0.0,11.9,2023,jack gagamov
AZE,2022 Senior European Championships,qual,SR,97.0,4.0,8.066,0.0,12.066,2022,aghamurad gahramanov
MEX,2023 Central American and Caribbean Games,AAfinal,SR,6.0,4.5,7.75,0.0,12.25,2023,maximiliano galicia
MEX,2023 Central American and Caribbean Games,final,SR,5.0,4.4,8.45,0.0,12.85,2023,maximiliano galicia
MEX,2023 Central American and Caribbean Games,qual,SR,9.0,4.5,7.8,0.0,12.3,2023,maximiliano galicia
USA,2022 Winter Cup,AAfinal,SR,33.0,4.4,7.5,0.0,11.9,2022,raydel gamboa
PER,2023 FISU World University Games,qual,SR,76.0,4.0,7.5,0.0,11.5,2023,nicolas andres garfias chan
POL,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,117.0,4.1,8.066,0.0,12.166,2023,kacper garnczarek
POL,2023 Senior European Championships,qual,SR,106.0,4.1,8.1,0.0,12.2,2023,kacper garnczarek
POL,2022 Baku World Cup,qual,SR,26.0,5.0,6.9,0.0,11.9,2022,sebastian gawronski
POL,2022 Cottbus World Cup,qual,SR,14.0,5.0,7.866,0.0,12.866,2022,sebastian gawronski
POL,2022 Koper World Challenge Cup,qual,SR,12.0,5.0,8.05,0.0,13.05,2022,sebastian gawronski
POL,2022 Paris World Challenge Cup,qual,SR,26.0,4.6,7.9,0.0,12.5,2022,sebastian gawronski
POL,2022 Senior European Championships,qual,SR,33.0,5.0,8.4,0.0,13.4,2022,sebastian gawronski
POL,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,105.0,5.0,7.5,0.0,12.5,2023,sebastian gawronski
POL,2023 Baku World Cup,qual,SR,18.0,5.0,8.0,0.0,13.0,2023,sebastian gawronski
POL,2023 Cottbus World Cup,qual,SR,39.0,4.6,7.0,0.0,11.6,2023,sebastian gawronski
POL,2023 Senior European Championships,qual,SR,92.0,5.0,7.633,0.0,12.633,2023,sebastian gawronski
POL,2023 FISU World University Games,qual,SR,28.0,5.0,8.4,0.0,13.4,2023,sebastian norbert gawronski
BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,61.0,4.8,8.2,0.0,13.0,2022,maxime gentges
BEL,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,55.0,4.8,8.466,0.0,13.266,2023,maxime gentges
BEL,2023 Senior European Championships,qual,SR,119.0,4.6,7.233,0.0,11.833,2023,maxime gentges
CYP,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,44.0,4.7,8.7,0.0,13.4,2023,ilias georgiou
CYP,2023 Senior European Championships,qual,SR,28.0,4.7,8.766,0.0,13.466,2023,ilias georgiou
CYP,BIRMINGHAM 2022 Commonwealth Games,qual,SR,10.0,4.7,8.65,0.0,13.35,2022,ilias georgiou
CYP,2022 Varna World Challenge Cup,qual,SR,7.0,4.9,8.95,0.0,13.85,2022,marios georgiou
CYP,2022 Varna World Challenge Cup,final,SR,6.0,4.9,8.85,0.0,13.75,2022,marios georgiou
CYP,BIRMINGHAM 2022 Commonwealth Games,AAfinal,SR,3.0,4.9,8.45,0.0,13.35,2022,marios georgiou
CYP,BIRMINGHAM 2022 Commonwealth Games,qual,SR,19.0,4.5,8.45,0.0,12.95,2022,marios georgiou
GBR,2023 British Gymnastics Championships,qual,SR,18.0,3.9,8.6,0.0,12.5,2023,samuel ghinn
ITA,2023 FISU World University Games,qual,SR,35.0,4.5,8.566,0.0,13.066,2023,lay giannini
ITA,2023 FISU World University Games,AAfinal,SR,10.0,4.5,8.733,0.0,13.233,2023,lay giannini
GRE,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,105.0,5.8,6.266,0.0,12.066,2022,stavros gkinis
GRE,2022 Baku World Cup,qual,SR,19.0,5.5,7.0,0.0,12.5,2022,stavros gkinis
GRE,2022 Cairo World Cup,qual,SR,13.0,5.5,7.966,0.0,13.466,2022,stavros gkinis
GRE,2022 Cottbus World Cup,qual,SR,13.0,5.5,7.4,0.0,12.9,2022,stavros gkinis
GRE,2022 Senior European Championships,qual,SR,51.0,5.1,8.0,0.0,13.1,2022,stavros gkinis
GRE,2023 FISU World University Games,qual,SR,45.0,5.7,6.966,0.0,12.666,2023,stavros gkinis
MEX,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,108.0,4.7,7.733,0.0,12.433,2023,rodrigo gomez
MEX,2023 Central American and Caribbean Games,qual,SR,21.0,4.7,7.0,0.0,11.7,2023,rodrigo gomez
MEX,SANTIAGO 2023 XIX Pan American Games,AAfinal,SR,12.0,4.7,8.166,0.0,12.866,2023,rodrigo gomez
MEX,SANTIAGO 2023 XIX Pan American Games,qual,SR,17.0,4.7,8.1,0.0,12.8,2023,rodrigo gomez
PER,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,116.0,4.8,7.033,0.0,11.833,2022,edward gonzales
PER,SANTIAGO 2023 XIX Pan American Games,qual,SR,36.0,5.0,7.266,0.0,12.266,2023,edward gonzales
USA,2023 Core Hydration Classic,AAfinal,SR,54.0,4.4,7.5,0.0,11.9,2023,kristian grahovski
GRE,2023 FISU World University Games,qual,SR,62.0,4.2,7.933,0.0,12.133,2023,alkinoos nikolaos graikos
USA,2023 Core Hydration Classic,AAfinal,SR,45.0,4.6,7.65,0.0,12.25,2023,david grossman
NED,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,75.0,4.2,8.566,0.0,12.766,2022,jermain gruenberg
NED,2022 Senior European Championships,qual,SR,65.0,4.2,8.666,0.0,12.866,2022,jermain gruenberg
NED,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,80.0,4.3,8.633,0.0,12.933,2023,jermain gruenberg
NED,2023 Senior European Championships,qual,SR,80.0,4.2,8.566,0.0,12.766,2023,jermain gruenberg
ISL,2022 Senior European Championships,qual,SR,98.0,4.0,8.033,0.0,12.033,2022,martin gudmundsson
ISL,2023 Senior European Championships,qual,SR,112.0,4.1,7.966,0.0,12.066,2023,martin gudmundsson
USA,2022 Winter Cup,AAfinal,SR,5.0,4.6,9.0,0.0,13.6,2022,vitaliy guimaraes
BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,63.0,4.8,8.1,0.0,12.9,2022,yuri guimaraes
BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,62.0,4.9,8.233,0.0,13.133,2023,yuri guimaraes
BRA,SANTIAGO 2023 XIX Pan American Games,qual,SR,17.0,4.7,8.1,0.0,12.8,2023,yuri guimaraes
BRA,EnBW DTB Pokal Team Challenge 2023,qual,SR,39.0,5.0,8.0,0.0,13.0,2023,yuri guimarães
ISR,2022 Baku World Cup,qual,SR,18.0,4.9,7.733,0.0,12.633,2022,pavel gulidov
ISR,2022 Koper World Challenge Cup,qual,SR,4.0,5.4,8.15,0.0,13.55,2022,pavel gulidov
ISR,2022 Koper World Challenge Cup,final,SR,7.0,5.1,7.3,0.0,12.4,2022,pavel gulidov
ISR,2022 Osijek World Challenge Cup,qual,SR,9.0,5.4,7.9,0.0,13.3,2022,pavel gulidov
ISR,2022 Senior European Championships,qual,SR,27.0,5.4,8.166,0.0,13.566,2022,pavel gulidov
ISR,2022 Szombathely World Challenge Cup,qual,SR,10.0,5.5,7.55,0.0,13.05,2022,pavel gulidov
ISR,2022 Varna World Challenge Cup,qual,SR,12.0,5.4,8.05,0.0,13.45,2022,pavel gulidov
ISR,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,125.0,5.6,6.366,0.0,11.966,2023,pavel gulidov
ISR,2023 Senior European Championships,qual,SR,20.0,5.5,8.233,0.0,13.733,2023,pavel gulidov
ISR,2023 Tel Aviv World Challenge Cup,final,SR,6.0,5.2,7.8,0.0,13.0,2023,pavel gulidov
ISR,2023 Tel Aviv World Challenge Cup,qual,SR,3.0,5.2,8.3,0.0,13.5,2023,pavel gulidov
ISR,EnBW DTB Pokal Team Challenge 2023,qual,SR,25.0,5.5,7.8,0.0,13.3,2023,pavel gulidov
TUR,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,27.0,5.9,7.7,0.0,13.6,2022,yunus gundogdu
TUR,2023 Varna World Challenge Cup,final,SR,7.0,5.4,7.7,0.0,13.1,2023,yunus gundogdu
TUR,2023 Varna World Challenge Cup,qual,SR,6.0,5.9,7.85,0.0,13.75,2023,yunus gundogdu
TUR,2023 FISU World University Games,qual,SR,34.0,5.5,7.633,0.0,13.133,2023,yunus emre gundogdu
ISL,2022 Cairo World Cup,qual,SR,20.0,5.3,7.0,0.0,12.3,2022,jon gunnarsson
ISL,2022 Cottbus World Cup,qual,SR,15.0,5.3,7.566,0.0,12.866,2022,jon gunnarsson
ISL,2022 Doha World Cup,qual,SR,13.0,5.3,7.3,0.0,12.6,2022,jon gunnarsson
ISL,2022 Senior European Championships,qual,SR,93.0,4.7,7.533,0.0,12.233,2022,jon gunnarsson
ISL,2023 Senior European Championships,qual,SR,94.0,5.7,6.866,0.0,12.566,2023,jon gunnarsson
USA,2022 Winter Cup,AAfinal,SR,9.0,5.4,8.1,0.0,13.5,2022,ian gunther
USA,2023 Core Hydration Classic,AAfinal,SR,50.0,5.4,6.75,0.0,12.15,2023,ian gunther
USA,2023 Winter Cup,AAfinal,SR,8.0,5.4,8.4,0.0,13.8,2023,ian gunther
TUR,2022 Varna World Challenge Cup,final,SR,3.0,5.9,8.7,0.0,14.6,2022,yunus gündogdu
TUR,2022 Varna World Challenge Cup,qual,SR,4.0,5.9,8.2,0.0,14.1,2022,yunus gündogdu
NED,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,64.0,4.4,8.466,0.0,12.866,2022,jordi hagenaar
NED,2022 Cottbus World Cup,qual,SR,19.0,4.6,8.133,0.0,12.733,2022,jordi hagenaar
NED,2022 Senior European Championships,qual,SR,71.0,4.4,8.4,0.0,12.8,2022,jordi hagenaar
USA,2023 Core Hydration Classic,AAfinal,SR,67.0,4.3,6.6,0.0,10.9,2023,tas hajdu
USA,2023 Core Hydration Classic,AAfinal,SR,36.0,4.4,8.35,0.0,12.75,2023,dallas hale
GBR,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,30.0,5.2,8.266,0.0,13.466,2022,james hall
GBR,2022 British Gymnastics Championships,qual,SR,4.0,5.4,8.35,0.0,13.75,2022,james hall
GBR,2022 Senior European Championships,qual,SR,29.0,5.2,8.333,0.0,13.533,2022,james hall
GBR,2022 Senior European Championships,TeamFinal,SR,12.0,5.2,8.233,0.0,13.433,2022,james hall
GBR,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,SR,6.0,5.2,8.366,0.0,13.566,2023,james hall
GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,20.0,5.2,8.633,0.0,13.833,2023,james hall
ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,SR,5.0,5.0,8.3,0.0,13.3,2022,james hall
ENG,BIRMINGHAM 2022 Commonwealth Games,qual,SR,8.0,5.0,8.7,0.0,13.7,2022,james hall
IRI,HANGZHOU 2022 19th Asian Games,qual,SR,33.0,4.1,7.0,0.0,11.1,2023,mohammadreza hamidi
IRI,HANGZHOU 2022 19th Asian Games,AAfinal,SR,12.0,4.2,8.333,0.0,12.533,2023,mohammadreza hamidi
AUS,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,92.0,4.6,8.166,0.0,12.766,2023,james hardy
AUS,EnBW DTB Pokal Team Challenge 2023,qual,SR,51.0,5.0,7.1,0.0,12.1,2023,james hardy
USA,2023 Core Hydration Classic,AAfinal,SR,53.0,4.2,7.7,0.0,11.9,2023,jacob harmon
JPN,2022 Szombathely World Challenge Cup,qual,SR,4.0,6.1,7.9,0.0,14.0,2022,minori haruki
JPN,2022 Szombathely World Challenge Cup,final,SR,2.0,6.1,8.533,0.0,14.633,2022,minori haruki
JPN,2022 9th Senior Artistic Gymnastics Asian Championships,qual,SR,15.0,5.3,8.167,0.0,13.467,2022,tsuyoshi hasegawa
JPN,EnBW DTB Pokal Team Challenge 2023,qual,SR,35.0,5.6,7.5,0.0,13.1,2023,tsuyoshi hasegawa
JPN,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,SR,2.0,5.8,8.066,0.0,13.866,2022,daiki hashimoto
JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,11.0,5.8,8.2,0.0,14.0,2022,daiki hashimoto
JPN,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,SR,2.0,5.8,8.2,0.0,14.0,2023,daiki hashimoto
JPN,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,28.0,5.8,7.9,0.0,13.7,2023,daiki hashimoto
JPN,2023 FISU World University Games,qual,SR,12.0,5.8,8.533,0.0,14.332999999999998,2023,daiki hashimoto
JPN,EnBW DTB Pokal Team Challenge 2023,qual,SR,8.0,5.8,8.3,0.0,14.1,2023,daiki hashimoto
INA,2023 Doha World Cup,qual,SR,37.0,3.3,5.166,0.3,8.166,2023,joseph judah hatoguan
USA,2022 Winter Cup,AAfinal,SR,27.0,4.3,7.95,0.0,12.25,2022,kazuki hayashi
USA,2023 Core Hydration Classic,AAfinal,SR,58.0,4.3,7.35,0.0,11.65,2023,kazuki hayashi
NOR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,SR,22.0,4.6,8.166,0.0,12.766,2022,sofus heggemsnes
NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,45.0,4.6,8.633,0.0,13.233,2022,sofus heggemsnes
NOR,2022 Senior European Championships,qual,SR,39.0,4.6,8.7,0.0,13.3,2022,sofus heggemsnes
NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,67.0,4.6,8.466,0.0,13.066,2023,sofus heggemsnes
NOR,2023 Senior European Championships,qual,SR,62.0,4.6,8.433,0.0,13.033,2023,sofus heggemsnes
NOR,2023 Senior European Championships,AAfinal,SR,15.0,4.6,8.5,0.0,13.1,2023,sofus heggemsnes
GBR,2022 British Gymnastics Championships,final,SR,3.0,4.9,8.433,0.0,13.333,2022,harry hepworth
GBR,2022 British Gymnastics Championships,qual,SR,5.0,4.9,8.6,0.0,13.5,2022,harry hepworth
GBR,2022 Koper World Challenge Cup,qual,SR,10.0,5.0,8.15,0.0,13.15,2022,harry hepworth
GBR,2022 Paris World Challenge Cup,qual,SR,15.0,5.4,8.05,0.0,13.45,2022,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,final,SR,8.0,5.8,8.3,0.0,14.1,2023,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,8.0,5.8,8.566,0.0,14.366,2023,harry hepworth
GBR,2023 Baku World Cup,qual,SR,15.0,5.7,7.533,0.0,13.233,2023,harry hepworth
GBR,2023 British Gymnastics Championships,final,SR,5.0,5.3,8.4,0.0,13.7,2023,harry hepworth
GBR,2023 British Gymnastics Championships,qual,SR,6.0,5.3,8.35,0.0,13.65,2023,harry hepworth
GBR,2023 Senior European Championships,qual,SR,14.0,5.4,8.466,0.0,13.866,2023,harry hepworth
GBR,EnBW DTB Pokal Team Challenge 2023,qual,SR,15.0,5.3,8.35,0.0,13.65,2023,harry hepworth
USA,2023 Core Hydration Classic,AAfinal,SR,29.0,4.9,8.0,0.0,12.9,2023,christopher hiser
AUT,2023 FISU World University Games,final,SR,6.0,6.1,8.433,0.0,14.533,2023,vinzenz johann hock
AUT,2023 FISU World University Games,qual,SR,9.0,6.1,8.366,0.0,14.466,2023,vinzenz johann hock
AUT,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,16.0,6.2,7.733,0.0,13.933,2022,vinzenz hoeck
AUT,2022 Senior European Championships,final,SR,5.0,6.2,8.533,0.0,14.733,2022,vinzenz hoeck
AUT,2022 Senior European Championships,qual,SR,3.0,6.2,8.666,0.0,14.866,2022,vinzenz hoeck
AUT,2023 52nd FIG Artistic Gymnastics World Championships,final,SR,6.0,6.1,8.466,0.0,14.566,2023,vinzenz hoeck
AUT,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,5.0,6.1,8.5,0.0,14.6,2023,vinzenz hoeck
AUT,2023 Baku World Cup,final,SR,3.0,6.0,8.433,0.0,14.433,2023,vinzenz hoeck
AUT,2023 Baku World Cup,qual,SR,7.0,6.0,8.1,0.0,14.1,2023,vinzenz hoeck
AUT,2023 Cottbus World Cup,final,SR,6.0,6.0,8.433,0.0,14.433,2023,vinzenz hoeck
AUT,2023 Cottbus World Cup,qual,SR,8.0,6.0,8.3,0.0,14.3,2023,vinzenz hoeck
AUT,2023 Doha World Cup,final,SR,9.0,5.2,8.366,0.0,13.566,2023,vinzenz hoeck
AUT,2023 Doha World Cup,qual,SR,8.0,6.0,8.4,0.0,14.4,2023,vinzenz hoeck
GER,2023 Cairo World Cup,qual,SR,19.0,5.0,8.166,0.0,13.166,2023,carlo hoerr
USA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,SR,3.0,5.9,7.933,0.0,13.833,2022,asher hong
USA,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,17.0,5.9,8.0,0.0,13.9,2022,asher hong
USA,2022 Winter Cup,AAfinal,SR,1.0,5.9,8.3,0.0,14.2,2022,asher hong
USA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,SR,3.0,6.0,7.833,0.0,13.833,2023,asher hong
USA,2023 52nd FIG Artistic Gymnastics World Championships,qual,SR,17.0,6.1,7.866,0.0,13.966,2023,asher hong
USA,2023 Core Hydration Classic,AAfinal,SR,1.0,6.1,8.3,0.0,14.4,2023,asher hong
USA,2023 Winter Cup,AAfinal,SR,4.0,5.9,8.05,0.0,13.95,2023,asher hong
USA,EnBW DTB Pokal Team Challenge 2023,final,SR,5.0,5.9,7.466,0.0,13.366,2023,asher hong
USA,EnBW DTB Pokal Team Challenge 2023,qual,SR,3.0,5.9,8.65,0.0,14.55,2023,asher hong
GBR,2022 British Gymnastics Championships,qual,SR,25.0,3.8,8.35,0.0,12.15,2022,george honnor
IRL,2023 Senior European Championships,qual,SR,123.0,3.6,7.933,0.0,11.533,2023,niall hooton
GER,2023 FISU World University Games,qual,SR,38.0,5.0,8.0,0.0,13.0,2023,carlo horr
GER,2023 Senior European Championships,qual,SR,54.0,4.4,8.733,0.0,13.133,2023,milan hosseini
GE2,EnBW DTB Pokal Team Challenge 2023,qual,SR,40.0,4.4,8.55,0.0,12.95,2023,milan hosseini
SLO,2023 Cairo World Cup,qual,SR,27.0,4.2,7.233,0.0,11.433,2023,anze hribar
SLO,2023 Senior European Championships,qual,SR,98.0,4.2,8.166,0.0,12.366,2023,anze hribar
BUL,2022 51st FIG Artistic Gymnastics World Championships,qual,SR,34.0,5.3,8.1,0.0,13.4,2022,david huddleston
BUL,2022 Mersin World Challenge Cup,final,SR,7.0,4.9,7.5,0.0,12.4,2022,david huddleston
BUL,2022 Mersin World Challenge Cup,qual,SR,7.0,5.3,7.8,0.0,13.1,2022,david huddleston
BUL,2022 Senior European Championships,qual,SR,49.0,5.3,7.833,0.0,13.133,2022,david huddleston
BUL,2022 Szombathely World Challenge Cup,qual,SR,21.0,4.5,8.4,3.0,9.9,2022,david huddleston
