Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Gytis CHASAZYROVAS,LTU,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,HB,30.0,3.3,8.35,0.0,11.65
Gytis CHASAZYROVAS,LTU,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,PB,22.0,4.7,8.2,0.0,12.9
Gytis CHASAZYROVAS,LTU,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,PH,28.0,4.6,5.3,0.0,9.9
Gytis CHASAZYROVAS,LTU,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,SR,27.0,4.7,7.45,0.0,12.15
Gytis CHASAZYROVAS,LTU,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,VT,15.0,5.2,8.0,0.1,13.1
Gytis CHASAZYROVAS,LTU,2022 Varna World Challenge Cup,"Varna, Bulgaria",qual,VT,15.0,4.4,9.2,0.0,13.6
Gytis CHASAZYROVAS,LTU,2023 Cairo World Cup,"Cairo, Egypt",qual,FX,40.0,5.5,5.533,0.6,10.433
Gytis CHASAZYROVAS,LTU,2023 Cairo World Cup,"Cairo, Egypt",qual,PH,30.0,5.0,7.066,0.0,12.066
Gytis CHASAZYROVAS,LTU,2023 Cottbus World Cup,"Cottbus, Germany",qual,FX,12.0,5.9,7.733,0.0,13.633
Gytis CHASAZYROVAS,LTU,2023 Cottbus World Cup,"Cottbus, Germany",qual,PH,48.0,5.5,6.533,0.0,12.033
Gytis CHASAZYROVAS,LTU,2023 Cottbus World Cup,"Cottbus, Germany",qual,SR,40.0,4.3,7.266,0.0,11.566
Gytis CHASAZYROVAS,LTU,2023 Doha World Cup,"Doha, Qatar",qual,FX,26.0,5.9,7.133,0.5,12.533
Gytis CHASAZYROVAS,LTU,2023 Doha World Cup,"Doha, Qatar",qual,PH,14.0,5.8,8.033,0.0,13.833
Gytis CHASAZYROVAS,LTU,2023 Osijek World Challenge Cup,"Osijek, Croatia.",qual,PH,25.0,5.5,6.5,0.0,12.0
Gytis CHASAZYROVAS,LTU,2023 Senior European Championships,"Antalya, Turkey",qual,FX,45.0,5.9,7.6,0.1,13.4
Gytis CHASAZYROVAS,LTU,2023 Senior European Championships,"Antalya, Turkey",qual,HB,108.0,4.1,7.3,0.0,11.4
Gytis CHASAZYROVAS,LTU,2023 Senior European Championships,"Antalya, Turkey",qual,PB,77.0,4.0,8.733,0.0,12.733
Gytis CHASAZYROVAS,LTU,2023 Senior European Championships,"Antalya, Turkey",qual,PH,34.0,5.8,7.4,0.0,13.2
Gytis CHASAZYROVAS,LTU,2023 Senior European Championships,"Antalya, Turkey",qual,SR,69.0,4.7,8.233,0.0,12.933
Gytis CHASAZYROVAS,LTU,2023 Senior European Championships,"Antalya, Turkey",qual,VT,75.0,5.2,8.5,0.0,13.7
Addyson CHELADYN,CAN,2022 Mersin World Challenge Cup,"Mersin, Turkey",qual,HB,14.0,4.8,7.75,0.0,12.55
Addyson CHELADYN,CAN,2022 Mersin World Challenge Cup,"Mersin, Turkey",qual,PB,22.0,4.3,5.7,0.0,10.0
Addyson CHELADYN,CAN,2022 Mersin World Challenge Cup,"Mersin, Turkey",qual,PH,16.0,3.8,8.6,0.0,12.4
Ng Chun CHEN,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,FX,43.0,4.9,6.8,0.0,11.7
Ng Chun CHEN,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,HB,44.0,2.8,8.466,0.0,11.266
Ng Chun CHEN,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,PB,28.0,5.0,8.0,0.0,13.0
Ng Chun CHEN,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,PH,42.0,4.7,6.833,0.0,11.533
Ng Chun CHEN,MAS,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,SR,35.0,4.0,8.333,0.0,12.333
Zhilong CHEN,CHN,2023 Doha World Cup,"Doha, Qatar",final,FX,8.0,6.1,6.766,0.3,12.566
Zhilong CHEN,CHN,2023 Doha World Cup,"Doha, Qatar",qual,FX,9.0,6.1,7.366,0.0,13.466
Zhilong CHEN,CHN,2023 Doha World Cup,"Doha, Qatar",qual,VT,19.0,6.0,7.733,0.3,13.433
Zhilong CHEN,CHN,2023 Doha World Cup,"Doha, Qatar",qual,VT,19.0,5.2,8.733,0.0,13.933
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",qual,HB,25.0,3.1,6.933,0.0,10.033
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",qual,PB,8.0,5.7,8.133,0.0,13.833
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",final,PB,7.0,5.7,8.333,0.0,14.033
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",final,VT,2.0,5.6,9.133,0.0,14.733
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",qual,VT,1.0,5.6,9.2,0.0,14.8
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",final,VT,2.0,5.6,9.366,0.0,14.966
Nazar CHEPURNYI,UKR,2022 Cairo World Cup,"Cairo, Egypt",qual,VT,1.0,5.6,9.233,0.0,14.833
Nazar CHEPURNYI,UKR,2022 Cottbus World Cup,"Cottbus, Germany",qual,HB,24.0,4.3,7.2,0.0,11.5
Nazar CHEPURNYI,UKR,2022 Cottbus World Cup,"Cottbus, Germany",qual,PB,21.0,6.0,5.8,0.0,11.8
Nazar CHEPURNYI,UKR,2022 Cottbus World Cup,"Cottbus, Germany",final,VT,2.0,5.6,8.8,0.0,14.4
Nazar CHEPURNYI,UKR,2022 Cottbus World Cup,"Cottbus, Germany",qual,VT,1.0,5.6,9.333,0.0,14.933
Nazar CHEPURNYI,UKR,2022 Cottbus World Cup,"Cottbus, Germany",final,VT,2.0,5.6,9.2,0.0,14.8
Nazar CHEPURNYI,UKR,2022 Cottbus World Cup,"Cottbus, Germany",qual,VT,1.0,5.6,9.066,0.1,14.566
Nazar CHEPURNYI,UKR,2022 Doha World Cup,"Doha, Qatar",qual,HB,21.0,3.9,5.766,0.0,9.666
Nazar CHEPURNYI,UKR,2022 Doha World Cup,"Doha, Qatar",qual,PB,14.0,5.2,7.133,0.0,12.333
Nazar CHEPURNYI,UKR,2022 Doha World Cup,"Doha, Qatar",final,VT,2.0,5.6,9.266,0.0,14.866
Nazar CHEPURNYI,UKR,2022 Doha World Cup,"Doha, Qatar",qual,VT,2.0,5.6,9.333,0.0,14.933
Nazar CHEPURNYI,UKR,2022 Doha World Cup,"Doha, Qatar",final,VT,2.0,5.6,9.3,0.1,14.8
Nazar CHEPURNYI,UKR,2022 Doha World Cup,"Doha, Qatar",qual,VT,2.0,5.6,9.3,0.0,14.9
Nazar CHEPURNYI,UKR,2023 Cairo World Cup,"Cairo, Egypt",qual,PB,26.0,6.1,5.466,0.0,11.566
Nazar CHEPURNYI,UKR,2023 Cairo World Cup,"Cairo, Egypt",final,VT,2.0,5.6,9.166,0.0,14.766
Nazar CHEPURNYI,UKR,2023 Cairo World Cup,"Cairo, Egypt",qual,VT,2.0,5.6,9.166,0.0,14.766
Nazar CHEPURNYI,UKR,2023 Cairo World Cup,"Cairo, Egypt",final,VT,2.0,5.6,9.233,0.0,14.833
Nazar CHEPURNYI,UKR,2023 Cairo World Cup,"Cairo, Egypt",qual,VT,2.0,5.6,9.266,0.0,14.866
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,FX,47.0,5.3,7.6,0.0,12.9
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,HB,36.0,4.6,8.366,0.0,12.966
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,PB,22.0,5.7,7.966,0.0,13.666
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,PH,73.0,4.1,6.733,0.0,10.832999999999998
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,SR,30.0,4.6,8.666,0.0,13.266
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",final,VT,1.0,5.6,9.266,0.0,14.866
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,VT,8.0,5.6,8.933,0.0,14.533
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,VT,1.0,5.6,8.933,0.0,14.533
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",final,VT,1.0,5.6,9.3,0.0,14.9
Nazar CHEPURNYI,UKR,2023 FISU World University Games,"Chengdu, China",qual,VT,1.0,5.6,9.266,0.0,14.866
Solen CHIODI,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,FX,30.0,4.6,8.3,0.0,12.9
Solen CHIODI,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,HB,30.0,4.5,8.3,0.0,12.8
Solen CHIODI,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PB,18.0,5.1,8.55,0.0,13.65
Solen CHIODI,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PH,48.0,4.1,7.0,0.0,11.1
Solen CHIODI,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,SR,25.0,4.2,8.8,0.0,13.0
Solen CHIODI,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,VT,20.0,5.2,8.9,0.0,14.1
Ruben Luis CHITTERS,AUS,2023 FISU World University Games,"Chengdu, China",qual,FX,52.0,4.7,8.066,0.1,12.666000000000002
Ruben Luis CHITTERS,AUS,2023 FISU World University Games,"Chengdu, China",qual,HB,43.0,4.4,8.366,0.0,12.766
Ruben Luis CHITTERS,AUS,2023 FISU World University Games,"Chengdu, China",qual,PB,71.0,4.0,7.7,0.0,11.7
Ruben Luis CHITTERS,AUS,2023 FISU World University Games,"Chengdu, China",qual,SR,67.0,3.8,8.2,0.0,12.0
Ruben Luis CHITTERS,AUS,2023 FISU World University Games,"Chengdu, China",qual,VT,58.0,4.0,9.333,0.0,13.333
J.R. CHOU,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,HB,35.0,5.1,7.65,0.0,12.75
J.R. CHOU,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PB,4.0,6.0,9.05,0.0,15.05
J.R. CHOU,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PH,31.0,5.7,6.4,0.0,12.1
Dip Roy CHOWDHURY,IND,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,FX,51.0,4.8,6.3,0.0,11.1
Dip Roy CHOWDHURY,IND,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,HB,30.0,4.0,8.2,0.0,12.2
Dip Roy CHOWDHURY,IND,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,PB,33.0,4.2,7.967,0.0,12.167
Dip Roy CHOWDHURY,IND,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,PH,30.0,4.7,6.9,0.0,11.6
Dip Roy CHOWDHURY,IND,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,SR,44.0,4.6,6.533,0.0,11.133
Kelton CHRISTIANSEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,FX,36.0,5.0,7.8,0.0,12.8
Kelton CHRISTIANSEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,HB,13.0,5.3,8.0,0.0,13.3
Kelton CHRISTIANSEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PH,30.0,4.7,7.4,0.0,12.1
Taylor CHRISTOPULOS,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,FX,15.0,5.5,8.2,0.1,13.6
Taylor CHRISTOPULOS,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,HB,8.0,4.5,8.85,0.0,13.35
Taylor CHRISTOPULOS,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,PB,18.0,4.8,8.35,0.0,13.15
Taylor CHRISTOPULOS,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,PH,11.0,4.8,8.35,0.0,13.15
Taylor CHRISTOPULOS,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,VT,9.0,5.2,9.05,0.0,14.25
Taylor CHRISTOPULOS,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,FX,8.0,5.5,8.05,0.0,13.55
Taylor CHRISTOPULOS,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,HB,27.0,5.0,6.25,0.0,11.25
Taylor CHRISTOPULOS,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,PB,24.0,5.0,7.95,0.0,12.95
Taylor CHRISTOPULOS,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,PH,8.0,4.7,8.7,0.0,13.4
Taylor CHRISTOPULOS,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,SR,30.0,4.7,6.0,0.0,10.7
Taylor Troy CHRISTOPULOS,USA,2023 FISU World University Games,"Chengdu, China",qual,FX,48.0,5.8,7.1,0.0,12.9
Taylor Troy CHRISTOPULOS,USA,2023 FISU World University Games,"Chengdu, China",final,HB,8.0,5.2,7.166,0.0,12.366
Taylor Troy CHRISTOPULOS,USA,2023 FISU World University Games,"Chengdu, China",qual,HB,10.0,5.2,8.633,0.0,13.832999999999998
Taylor Troy CHRISTOPULOS,USA,2023 FISU World University Games,"Chengdu, China",qual,PB,69.0,4.7,7.066,0.0,11.766
Taylor Troy CHRISTOPULOS,USA,2023 FISU World University Games,"Chengdu, China",qual,SR,29.0,4.9,8.466,0.0,13.366
Taylor Troy CHRISTOPULOS,USA,2023 FISU World University Games,"Chengdu, China",qual,VT,10.0,5.2,9.266,0.0,14.466
Weerapat CHUAISOM,THA,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,FX,43.0,4.4,7.233,0.0,11.633
Weerapat CHUAISOM,THA,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,HB,40.0,3.5,7.467,0.0,10.967
Weerapat CHUAISOM,THA,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,PB,47.0,4.1,7.2,0.0,11.3
Weerapat CHUAISOM,THA,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,PH,42.0,3.1,7.4,0.0,10.5
Weerapat CHUAISOM,THA,2022 9th Senior Artistic Gymnastics Asian Championships,"Doha, Qatar",qual,SR,51.0,3.2,7.233,0.3,10.133
Weerapat CHUAISOM,THA,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,FX,55.0,4.4,5.7,0.0,10.1
Weerapat CHUAISOM,THA,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,HB,32.0,3.9,8.4,0.0,12.3
Weerapat CHUAISOM,THA,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,PB,52.0,4.3,6.733,0.0,11.033
Weerapat CHUAISOM,THA,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,PH,52.0,3.4,6.466,0.0,9.866
Weerapat CHUAISOM,THA,2023 10th Senior Artistic Gymnastics Asian Championships,Singapore,qual,SR,50.0,3.8,7.133,0.0,10.933
Weerapat CHUAISOM,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,PB,29.0,4.3,8.0,0.0,12.3
Weerapat CHUAISOM,THA,HANGZHOU 2022 19th Asian Games,"Hangzhou, China",qual,PH,32.0,4.3,5.733,0.0,10.033
Andrea CINGOLANI,ITA,2022 Koper World Challenge Cup,"Koper, Slovenia",qual,FX,11.0,5.2,7.9,0.0,13.1
Andrea CINGOLANI,ITA,2022 Koper World Challenge Cup,"Koper, Slovenia",qual,SR,11.0,6.2,6.95,0.0,13.15
Andrea CINGOLANI,ITA,2022 Senior European Championships,"Munich, Germany",qual,SR,11.0,6.0,8.066,0.0,14.066
Andrea CINGOLANI,ITA,2022 Senior European Championships,"Munich, Germany",TeamFinal,SR,10.0,5.7,7.766,0.0,13.466
Andrea CINGOLANI,ITA,2022 Senior European Championships,"Munich, Germany",qual,VT,82.0,5.2,8.0,0.0,13.2
Zachary CIPRA,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,SR,34.0,3.9,5.7,0.0,9.6
Ryan CIRINO,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,17.0,4.9,7.6,0.0,12.5
Ryan CIRINO,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,28.0,4.2,6.05,0.0,10.25
Ryan CIRINO,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,17.0,4.3,8.1,0.0,12.4
Ryan CIRINO,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,18.0,4.0,7.55,0.0,11.55
Ryan CIRINO,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,16.0,4.4,8.4,0.0,12.8
Ryan CIRINO,GBR,2023 British Gymnastics Championships,"Liverpool, England",qual,VT,25.0,4.0,9.2,0.0,13.2
Mathieu CLATIN,NZL,2022 Paris World Challenge Cup,"Paris, France",qual,FX,30.0,4.8,8.0,0.0,12.8
Mathieu CLATIN,NZL,2022 Paris World Challenge Cup,"Paris, France",qual,PB,34.0,3.5,7.55,0.0,11.05
Zachary CLAY,CAN,2022 Paris World Challenge Cup,"Paris, France",qual,FX,28.0,5.1,7.75,0.0,12.85
Zachary CLAY,CAN,2022 Paris World Challenge Cup,"Paris, France",qual,HB,34.0,4.4,7.4,0.0,11.8
Zachary CLAY,CAN,2022 Paris World Challenge Cup,"Paris, France",qual,PB,18.0,5.5,7.5,0.0,13.0
Zachary CLAY,CAN,2022 Paris World Challenge Cup,"Paris, France",qual,PH,6.0,5.7,8.6,0.0,14.3
Zachary CLAY,CAN,2022 Paris World Challenge Cup,"Paris, France",final,PH,4.0,5.7,8.6,0.0,14.3
Zachary CLAY,CAN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,HB,26.0,4.7,7.9,0.0,12.6
Zachary CLAY,CAN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,PB,5.0,5.5,8.066,0.0,13.566
Zachary CLAY,CAN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,PB,8.0,5.2,8.633,0.0,13.833
Zachary CLAY,CAN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",final,PH,1.0,5.7,8.7,0.0,14.4
Zachary CLAY,CAN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,PH,2.0,5.7,8.266,0.0,13.966
Zachary CLAY,CAN,SANTIAGO 2023 XIX Pan American Games,"Santiago, Chile",qual,SR,13.0,4.4,8.633,0.0,13.033
Asher COHEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,HB,24.0,4.3,8.6,0.0,12.9
Asher COHEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PB,69.0,5.0,7.0,0.0,12.0
Asher COHEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PH,72.0,3.9,7.65,3.0,8.55
Asher COHEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,SR,17.0,4.7,8.45,0.0,13.15
Asher COHEN,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,VT,53.0,4.8,8.6,0.1,13.3
Ibrahim COLAK,TUR,2022 Cairo World Cup,"Cairo, Egypt",qual,PB,20.0,4.9,7.266,0.0,12.166
Ibrahim COLAK,TUR,2022 Cairo World Cup,"Cairo, Egypt",qual,SR,1.0,6.1,8.666,0.0,14.766
Ibrahim COLAK,TUR,2022 Cairo World Cup,"Cairo, Egypt",final,SR,2.0,6.1,8.6,0.0,14.7
Ibrahim COLAK,TUR,2022 Cottbus World Cup,"Cottbus, Germany",final,SR,1.0,6.1,8.633,0.0,14.733
Ibrahim COLAK,TUR,2022 Cottbus World Cup,"Cottbus, Germany",qual,SR,3.0,6.1,8.366,0.0,14.466
Ibrahim COLAK,TUR,2022 Mersin World Challenge Cup,"Mersin, Turkey",final,SR,3.0,6.1,8.3,0.0,14.4
Ibrahim COLAK,TUR,2022 Mersin World Challenge Cup,"Mersin, Turkey",qual,SR,2.0,5.9,8.95,0.0,14.85
Ibrahim COLAK,TUR,2022 Osijek World Challenge Cup,"Osijek, Croatia",final,SR,4.0,6.1,8.533,0.0,14.633
Ibrahim COLAK,TUR,2022 Osijek World Challenge Cup,"Osijek, Croatia",qual,SR,1.0,6.1,8.9,0.0,15.0
Ibrahim COLAK,TUR,2023 Cottbus World Cup,"Cottbus, Germany",final,SR,8.0,6.1,7.366,0.0,13.466
Ibrahim COLAK,TUR,2023 Cottbus World Cup,"Cottbus, Germany",qual,SR,4.0,6.1,8.5,0.0,14.6
Ibrahim COLAK,TUR,2023 Doha World Cup,"Doha, Qatar",final,SR,5.0,6.1,8.6,0.0,14.7
Ibrahim COLAK,TUR,2023 Doha World Cup,"Doha, Qatar",qual,SR,7.0,6.1,8.5,0.0,14.6
Ibrahim COLAK,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,27.0,5.0,8.25,0.0,13.25
Ibrahim COLAK,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,39.0,4.5,8.0,0.0,12.5
Ibrahim COLAK,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,21.0,4.9,8.85,0.0,13.75
Ibrahim COLAK,TUR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,1.0,6.2,8.4,0.0,14.6
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,32.0,4.1,5.85,0.1,9.85
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,HB,12.0,4.3,7.75,0.0,12.05
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,PB,18.0,4.3,8.2,0.0,12.5
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,PH,27.0,3.6,6.1,0.3,9.4
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,6.0,5.2,8.65,0.0,13.85
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,8.0,5.2,8.65,0.0,13.85
Wilfry CONTRERAS,DOM,2023 Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,8.0,4.8,7.7,0.1,12.4
Wilfry CONTRERAS,DOM,2023 Cottbus World Cup,"Cottbus, Germany",qual,FX,49.0,5.8,5.033,0.0,10.833
Wilfry CONTRERAS,DOM,2023 Cottbus World Cup,"Cottbus, Germany",qual,HB,38.0,4.3,7.0,0.0,11.3
Wilfry CONTRERAS,DOM,2023 Cottbus World Cup,"Cottbus, Germany",qual,PB,43.0,3.3,7.2,0.0,10.5
Wilfry CONTRERAS,DOM,2023 Cottbus World Cup,"Cottbus, Germany",qual,PH,62.0,3.0,5.633,0.0,8.633
Wilfry CONTRERAS,DOM,2023 Doha World Cup,"Doha, Qatar",qual,FX,36.0,4.6,6.666,0.0,11.266
Wilfry CONTRERAS,DOM,2023 Doha World Cup,"Doha, Qatar",qual,HB,28.0,4.3,7.166,0.0,11.466
Wilfry CONTRERAS,DOM,2023 Doha World Cup,"Doha, Qatar",qual,PB,28.0,4.4,6.566,0.0,10.966
Wilfry CONTRERAS,DOM,2023 Doha World Cup,"Doha, Qatar",qual,PH,49.0,3.9,5.6,0.0,9.5
Elliott COOPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,27.0,4.8,7.65,0.0,12.45
Elliott COOPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,17.0,4.2,8.1,0.0,12.3
Elliott COOPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,16.0,4.8,7.9,0.0,12.7
Elliott COOPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,13.0,4.3,7.75,0.0,12.05
Elliott COOPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,28.0,4.5,7.05,0.0,11.55
Elliott COOPER,GBR,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,31.0,4.8,8.05,0.3,12.55
Matt CORMIER,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,FX,1.0,6.2,8.5,0.0,14.7
Matt CORMIER,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,HB,4.0,5.3,8.5,0.0,13.8
Matt CORMIER,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,PB,15.0,5.3,8.2,0.0,13.5
Matt CORMIER,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,PH,28.0,4.6,6.9,0.0,11.5
Matt CORMIER,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,SR,11.0,5.0,8.3,0.0,13.3
Matt CORMIER,USA,2022 U.S. Classic,"West Valley City, Utah",AAfinal,VT,4.0,5.6,8.35,0.1,13.85
Matt CORMIER,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,FX,36.0,5.4,4.75,0.0,10.15
Matt CORMIER,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,HB,15.0,4.8,8.15,0.0,12.95
Matt CORMIER,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,PB,36.0,4.6,6.45,0.0,11.05
Matt CORMIER,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,PH,24.0,4.2,7.9,0.0,12.1
Matt CORMIER,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,SR,7.0,4.7,8.8,0.0,13.5
Matt CORMIER,USA,2022 Winter Cup,"Frisco, Texas",AAfinal,VT,13.0,5.2,9.0,0.0,14.2
Matt CORMIER,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,FX,26.0,5.7,7.85,0.3,13.25
Matt CORMIER,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,HB,36.0,5.5,7.2,0.0,12.7
Matt CORMIER,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PB,79.0,5.0,6.3,0.0,11.3
Matt CORMIER,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,PH,57.0,4.6,5.95,0.0,10.55
Matt CORMIER,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,SR,61.0,4.7,6.9,0.0,11.6
Matt CORMIER,USA,2023 Core Hydration Classic,"Hoffman Estates, Illinois",AAfinal,VT,42.0,5.2,8.7,0.3,13.6
Matt CORMIER,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,FX,29.0,5.6,5.85,0.4,11.05
Matt CORMIER,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,HB,26.0,5.3,6.0,0.0,11.3
Matt CORMIER,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,PB,16.0,5.3,8.15,0.0,13.45
Matt CORMIER,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,PH,33.0,4.2,4.75,0.0,8.95
Matt CORMIER,USA,2023 Winter Cup,"Louisville, Kentucky",AAfinal,SR,26.0,4.3,7.75,0.0,12.05
