Country,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score,year,name
SUI,2022 Osijek World Challenge Cup,qual,VT1,8.0,5.6,7.9,0.1,13.4,2022,andrin frey
SUI,2022 Osijek World Challenge Cup,final,VT1,7.0,5.6,7.8,0.0,13.4,2022,andrin frey
SUI,2022 Osijek World Challenge Cup,qual,VT2,8.0,5.0,9.25,0.0,14.25,2022,andrin frey
SUI,2022 Osijek World Challenge Cup,final,VT2,7.0,5.0,9.166,0.0,14.166,2022,andrin frey
SUI,2022 Senior European Championships,final,VT1,4.0,5.6,9.1,0.0,14.7,2022,andrin frey
SUI,2022 Senior European Championships,qual,VT1,30.0,5.0,9.233,0.0,14.233,2022,andrin frey
SUI,2022 Senior European Championships,qual,VT1,8.0,5.0,9.233,0.0,14.233,2022,andrin frey
SUI,2022 Senior European Championships,TeamFinal,VT1,23.0,5.6,7.8,0.0,13.4,2022,andrin frey
SUI,2022 Senior European Championships,final,VT2,4.0,5.0,9.3,0.0,14.3,2022,andrin frey
SUI,2022 Senior European Championships,qual,VT2,8.0,5.6,8.933,0.0,14.533,2022,andrin frey
AUS,2023 FISU World University Games,qual,VT1,65.0,4.0,9.066,0.0,13.066,2023,aiden michael frick
USA,2022 Winter Cup,AAfinal,VT,32.0,4.8,8.45,0.0,13.25,2022,james friedman
NZL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,89.0,4.8,8.766,0.0,13.566,2022,william fu allen
NZL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,25.0,4.8,8.766,0.0,13.566,2022,william fu allen
NZL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,25.0,4.0,8.1,0.1,12.0,2022,william fu allen
NZL,2022 Cottbus World Cup,qual,VT1,20.0,4.8,9.033,0.0,13.833,2022,william fu-allen
NZL,2022 Cottbus World Cup,qual,VT2,20.0,4.0,9.166,0.0,13.166,2022,william fu-allen
NZL,2022 Doha World Cup,qual,VT1,12.0,4.8,9.133,0.1,13.833,2022,william fu-allen
NZL,2022 Doha World Cup,qual,VT2,12.0,4.0,9.033,0.0,13.033,2022,william fu-allen
AZE,2022 Koper World Challenge Cup,qual,VT1,14.0,5.2,7.7,0.0,12.9,2022,aghamurad gahramanov
AZE,2022 Koper World Challenge Cup,qual,VT2,14.0,4.8,8.55,0.1,13.25,2022,aghamurad gahramanov
AZE,2022 Senior European Championships,qual,VT1,72.0,4.8,8.833,0.1,13.533,2022,aghamurad gahramanov
AZE,2022 Varna World Challenge Cup,qual,VT1,20.0,5.2,7.95,0.0,13.15,2022,aghamurad gahramanov
AZE,2022 Varna World Challenge Cup,qual,VT2,20.0,4.8,8.05,0.1,12.75,2022,aghamurad gahramanov
MEX,2022 Mersin World Challenge Cup,final,VT1,6.0,5.2,8.95,0.0,14.15,2022,maximiliano galicia
MEX,2022 Mersin World Challenge Cup,qual,VT1,6.0,5.2,9.3,0.1,14.4,2022,maximiliano galicia
MEX,2022 Mersin World Challenge Cup,final,VT2,6.0,4.0,9.05,0.0,13.05,2022,maximiliano galicia
MEX,2022 Mersin World Challenge Cup,qual,VT2,6.0,4.0,9.25,0.0,13.25,2022,maximiliano galicia
MEX,2023 Central American and Caribbean Games,AAfinal,VT1,4.0,4.8,9.15,0.0,13.95,2023,maximiliano galicia
MEX,2023 Central American and Caribbean Games,qual,VT1,16.0,4.8,8.7,0.1,13.4,2023,maximiliano galicia
USA,2022 Winter Cup,AAfinal,VT,15.0,4.8,9.3,0.0,14.1,2022,raydel gamboa
PER,2023 FISU World University Games,qual,VT1,75.0,4.0,8.9,0.3,12.6,2023,nicolas andres garfias chan
POL,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,60.0,4.8,9.3,0.0,14.1,2023,kacper garnczarek
POL,2023 Senior European Championships,qual,VT1,85.0,4.4,9.066,0.0,13.466,2023,kacper garnczarek
POL,2022 Baku World Cup,qual,VT1,7.0,5.2,9.266,0.0,14.466,2022,sebastian gawronski
POL,2022 Baku World Cup,final,VT1,8.0,5.2,8.033,0.0,13.233,2022,sebastian gawronski
POL,2022 Baku World Cup,final,VT2,8.0,5.2,8.9,0.0,14.1,2022,sebastian gawronski
POL,2022 Baku World Cup,qual,VT2,7.0,5.2,9.033,0.0,14.233,2022,sebastian gawronski
POL,2022 Cairo World Cup,qual,VT2,15.0,4.8,8.266,0.3,12.766,2022,sebastian gawronski
POL,2022 Cottbus World Cup,qual,VT1,14.0,5.2,8.7,0.1,13.8,2022,sebastian gawronski
POL,2022 Cottbus World Cup,qual,VT2,14.0,4.8,8.9,0.0,13.7,2022,sebastian gawronski
POL,2022 Koper World Challenge Cup,qual,VT1,12.0,5.2,8.55,0.0,13.75,2022,sebastian gawronski
POL,2022 Koper World Challenge Cup,qual,VT2,12.0,5.2,7.85,0.1,12.95,2022,sebastian gawronski
POL,2022 Senior European Championships,qual,VT1,77.0,5.6,7.966,0.3,13.266,2022,sebastian gawronski
POL,2022 Senior European Championships,qual,VT1,21.0,5.6,7.966,0.3,13.266,2022,sebastian gawronski
POL,2022 Senior European Championships,qual,VT2,21.0,5.2,8.666,0.0,13.866,2022,sebastian gawronski
POL,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,97.0,5.6,8.5,0.3,13.8,2023,sebastian gawronski
POL,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,29.0,5.6,8.5,0.3,13.8,2023,sebastian gawronski
POL,2023 Senior European Championships,qual,VT1,16.0,5.2,9.2,0.0,14.4,2023,sebastian gawronski
POL,2023 Baku World Cup,qual,VT1,14.0,5.6,8.3,0.0,13.9,2023,sebastian norbert gawronski
POL,2023 Baku World Cup,qual,VT2,14.0,5.2,8.833,0.1,13.933,2023,sebastian norbert gawronski
POL,2023 FISU World University Games,qual,VT1,49.0,5.6,7.966,0.0,13.566,2023,sebastian norbert gawronski
POL,2023 FISU World University Games,qual,VT1,14.0,5.6,7.966,0.0,13.566,2023,sebastian norbert gawronski
POL,2023 FISU World University Games,qual,VT2,14.0,5.6,7.866,0.0,13.466,2023,sebastian norbert gawronski
POL,2023 Senior European Championships,final,VT1,8.0,5.2,8.8,0.1,13.9,2023,sebastian norbert gawronski
POL,2023 Senior European Championships,qual,VT1,6.0,5.2,9.2,0.0,14.4,2023,sebastian norbert gawronski
POL,2023 Senior European Championships,final,VT2,8.0,5.6,7.866,0.1,13.366,2023,sebastian norbert gawronski
POL,2023 Senior European Championships,qual,VT2,6.0,5.6,8.966,0.0,14.566,2023,sebastian norbert gawronski
BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,122.0,4.0,8.766,0.0,12.766,2022,maxime gentges
CYP,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,29.0,5.2,9.266,0.1,14.366,2023,ilias georgiou
CYP,2023 Senior European Championships,qual,VT1,35.0,4.8,9.3,0.0,14.1,2023,ilias georgiou
CYP,2022 Varna World Challenge Cup,qual,VT1,7.0,4.8,9.15,0.1,13.85,2022,marios georgiou
CYP,2022 Varna World Challenge Cup,final,VT1,6.0,4.8,9.1,0.1,13.8,2022,marios georgiou
CYP,2022 Varna World Challenge Cup,qual,VT2,7.0,4.8,8.85,0.0,13.65,2022,marios georgiou
CYP,2022 Varna World Challenge Cup,final,VT2,6.0,4.8,8.8,0.1,13.5,2022,marios georgiou
CYP,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,10.0,4.8,9.15,0.3,13.65,2022,marios georgiou
GBR,2023 British Gymnastics Championships,qual,VT1,24.0,4.8,8.499999999999998,0.1,13.2,2023,samuel ghinn
ITA,2023 FISU World University Games,AAfinal,VT,7.0,5.2,9.033,0.0,14.233,2023,lay giannini
ITA,2023 FISU World University Games,qual,VT1,56.0,5.2,8.233,0.0,13.433,2023,lay giannini
ITA,EnBW DTB Pokal Team Challenge 2023,qual,VT1,20.0,5.2,8.95,0.0,14.15,2023,lay giannini
SUI,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,33.0,5.6,8.866,0.1,14.366,2023,luca giubellini
SUI,2023 Senior European Championships,final,VT1,6.0,5.6,8.9,0.0,14.5,2023,luca giubellini
SUI,2023 Senior European Championships,qual,VT1,9.0,5.6,9.0,0.1,14.5,2023,luca giubellini
SUI,2023 Senior European Championships,qual,VT1,8.0,5.6,9.0,0.1,14.5,2023,luca giubellini
SUI,2023 Senior European Championships,final,VT2,6.0,5.2,8.8,0.1,13.9,2023,luca giubellini
SUI,2023 Senior European Championships,qual,VT2,8.0,5.2,9.033,0.0,14.233,2023,luca giubellini
GRE,2022 Senior European Championships,qual,VT1,98.0,4.0,8.933,0.1,12.833,2022,stavros gkinis
MEX,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,133.0,4.8,8.266,0.1,12.966,2023,rodrigo gomez
MEX,2023 Central American and Caribbean Games,qual,VT1,7.0,4.8,9.0,0.0,13.8,2023,rodrigo gomez
MEX,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,8.0,4.8,9.066,0.0,13.866,2023,rodrigo gomez
PER,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,73.0,4.8,8.9,0.0,13.7,2022,edward gonzales
GRE,2023 FISU World University Games,qual,VT1,44.0,4.8,8.833,0.0,13.633,2023,alkinoos nikolaos graikos
ITA,2022 Cottbus World Cup,qual,VT1,5.0,5.6,9.1,0.0,14.7,2022,thomas grasso
ITA,2022 Cottbus World Cup,final,VT1,5.0,5.6,9.166,0.0,14.766,2022,thomas grasso
ITA,2022 Cottbus World Cup,qual,VT2,5.0,5.2,8.966,0.0,14.166,2022,thomas grasso
ITA,2022 Cottbus World Cup,final,VT2,5.0,5.2,8.9,0.1,14.0,2022,thomas grasso
ITA,2022 Paris World Challenge Cup,final,VT1,7.0,5.6,8.55,0.0,14.15,2022,thomas grasso
ITA,2022 Paris World Challenge Cup,qual,VT1,5.0,5.6,9.1,0.0,14.7,2022,thomas grasso
ITA,2022 Paris World Challenge Cup,qual,VT2,5.0,4.8,9.2,0.0,14.0,2022,thomas grasso
ITA,2022 Paris World Challenge Cup,final,VT2,7.0,2.8,8.6,0.0,11.4,2022,thomas grasso
USA,2023 Core Hydration Classic,AAfinal,VT,24.0,4.8,9.2,0.0,14.0,2023,david grossman
NED,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,127.0,4.8,8.133,0.3,12.633,2022,jermain gruenberg
NED,2022 Senior European Championships,qual,VT1,60.0,4.8,9.1,0.1,13.8,2022,jermain gruenberg
NED,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,102.0,4.8,9.0,0.1,13.7,2023,jermain gruenberg
NED,2023 Senior European Championships,qual,VT1,77.0,4.8,8.866,0.0,13.666,2023,jermain gruenberg
ISL,2022 Senior European Championships,qual,VT1,100.0,4.8,8.3,0.3,12.8,2022,martin gudmundsson
ISL,2023 Osijek World Challenge Cup,qual,VT1,13.0,4.8,8.9,0.0,13.7,2023,martin gudmundsson
ISL,2023 Osijek World Challenge Cup,qual,VT2,13.0,4.0,8.9,0.0,12.9,2023,martin gudmundsson
ISL,2023 Senior European Championships,qual,VT1,71.0,4.8,8.9,0.0,13.7,2023,martin gudmundsson
USA,2022 Winter Cup,AAfinal,VT,9.0,4.8,9.65,0.0,14.45,2022,vitaliy guimaraes
BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,38.0,5.2,9.0,0.0,14.2,2022,yuri guimaraes
BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,10.0,5.2,9.0,0.0,14.2,2022,yuri guimaraes
BRA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,10.0,5.2,9.033,0.0,14.233,2022,yuri guimaraes
BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,22.0,5.2,9.2,0.0,14.4,2023,yuri guimaraes
BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,15.0,5.2,9.2,0.0,14.4,2023,yuri guimaraes
BRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,15.0,5.2,8.8,0.0,14.0,2023,yuri guimaraes
BRA,SANTIAGO 2023 XIX Pan American Games,final,VT1,4.0,5.2,9.333,0.0,14.533,2023,yuri guimaraes
BRA,SANTIAGO 2023 XIX Pan American Games,qual,VT1,1.0,5.2,9.1,0.0,14.3,2023,yuri guimaraes
BRA,SANTIAGO 2023 XIX Pan American Games,final,VT2,4.0,5.2,8.533,0.0,13.733,2023,yuri guimaraes
BRA,SANTIAGO 2023 XIX Pan American Games,qual,VT2,1.0,5.2,9.3,0.0,14.5,2023,yuri guimaraes
BRA,2022 Paris World Challenge Cup,final,VT1,6.0,5.2,9.1,0.0,14.3,2022,yuri guimarães
BRA,2022 Paris World Challenge Cup,qual,VT1,2.0,5.2,9.2,0.0,14.4,2022,yuri guimarães
BRA,2022 Paris World Challenge Cup,final,VT2,6.0,5.2,7.75,0.3,12.65,2022,yuri guimarães
BRA,2022 Paris World Challenge Cup,qual,VT2,2.0,5.2,9.2,0.0,14.4,2022,yuri guimarães
BRA,2023 Osijek World Challenge Cup,final,VT1,4.0,5.2,9.366,0.1,14.466,2023,yuri guimarães
BRA,2023 Osijek World Challenge Cup,qual,VT1,3.0,5.2,9.0,0.0,14.2,2023,yuri guimarães
BRA,2023 Osijek World Challenge Cup,qual,VT2,3.0,5.2,9.05,0.1,14.15,2023,yuri guimarães
BRA,2023 Osijek World Challenge Cup,final,VT2,4.0,5.2,8.9,0.1,14.0,2023,yuri guimarães
BRA,EnBW DTB Pokal Team Challenge 2023,final,VT1,2.0,5.2,9.333,0.0,14.533,2023,yuri guimarães
BRA,EnBW DTB Pokal Team Challenge 2023,qual,VT1,6.0,5.2,9.2,0.0,14.4,2023,yuri guimarães
BRA,EnBW DTB Pokal Team Challenge 2023,final,VT2,2.0,5.2,9.1,0.0,14.3,2023,yuri guimarães
BRA,EnBW DTB Pokal Team Challenge 2023,qual,VT2,6.0,5.2,9.4,0.0,14.6,2023,yuri guimarães
ISR,2022 Koper World Challenge Cup,qual,VT1,3.0,5.2,9.1,0.0,14.3,2022,pavel gulidov
ISR,2022 Koper World Challenge Cup,final,VT1,4.0,5.2,9.3,0.0,14.5,2022,pavel gulidov
ISR,2022 Koper World Challenge Cup,qual,VT2,3.0,5.2,8.9,0.0,14.1,2022,pavel gulidov
ISR,2022 Koper World Challenge Cup,final,VT2,4.0,5.2,9.2,0.0,14.4,2022,pavel gulidov
ISR,2022 Senior European Championships,qual,VT1,33.0,5.2,9.1,0.1,14.2,2022,pavel gulidov
ISR,2022 Senior European Championships,qual,VT1,19.0,5.2,9.1,0.1,14.2,2022,pavel gulidov
ISR,2022 Senior European Championships,qual,VT2,19.0,5.2,7.833,0.1,12.933,2022,pavel gulidov
ISR,2022 Szombathely World Challenge Cup,final,VT1,5.0,5.2,8.033,0.0,13.233,2022,pavel gulidov
ISR,2022 Szombathely World Challenge Cup,qual,VT1,8.0,5.2,7.95,0.1,13.05,2022,pavel gulidov
ISR,2022 Szombathely World Challenge Cup,qual,VT2,8.0,5.2,9.3,0.0,14.5,2022,pavel gulidov
ISR,2022 Szombathely World Challenge Cup,final,VT2,5.0,5.2,8.933,0.0,14.133,2022,pavel gulidov
ISR,2022 Varna World Challenge Cup,final,VT1,5.0,5.2,8.0,0.0,13.2,2022,pavel gulidov
ISR,2022 Varna World Challenge Cup,qual,VT1,4.0,5.2,8.75,0.0,13.95,2022,pavel gulidov
ISR,2022 Varna World Challenge Cup,final,VT2,5.0,5.2,9.1,0.1,14.2,2022,pavel gulidov
ISR,2022 Varna World Challenge Cup,qual,VT2,4.0,5.2,8.95,0.0,14.15,2022,pavel gulidov
ISR,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,52.0,5.2,9.0,0.0,14.2,2023,pavel gulidov
ISR,2023 Senior European Championships,qual,VT1,26.0,5.2,9.033,0.0,14.233,2023,pavel gulidov
ISR,2023 Tel Aviv World Challenge Cup,qual,VT1,1.0,5.2,8.8,0.0,14.0,2023,pavel gulidov
ISR,2023 Tel Aviv World Challenge Cup,final,VT1,3.0,5.2,8.2,0.1,13.3,2023,pavel gulidov
ISR,2023 Tel Aviv World Challenge Cup,final,VT2,3.0,5.2,9.0,0.1,14.1,2023,pavel gulidov
ISR,2023 Tel Aviv World Challenge Cup,qual,VT2,1.0,5.2,9.2,0.0,14.4,2023,pavel gulidov
ISR,EnBW DTB Pokal Team Challenge 2023,qual,VT1,22.0,5.2,8.9,0.0,14.1,2023,pavel gulidov
TUR,2023 Cottbus World Cup,qual,VT1,25.0,5.2,8.633,0.0,13.833,2023,yunus gundogdu
TUR,2023 Cottbus World Cup,qual,VT2,25.0,4.8,8.566,0.0,13.366,2023,yunus gundogdu
TUR,2023 Varna World Challenge Cup,final,VT1,7.0,5.2,7.766,0.1,12.866,2023,yunus gundogdu
TUR,2023 Varna World Challenge Cup,qual,VT1,7.0,5.2,9.0,0.0,14.2,2023,yunus gundogdu
TUR,2023 Varna World Challenge Cup,final,VT2,7.0,4.8,9.0,0.1,13.7,2023,yunus gundogdu
TUR,2023 Varna World Challenge Cup,qual,VT2,7.0,4.8,8.7,0.0,13.5,2023,yunus gundogdu
TUR,2023 FISU World University Games,qual,VT1,70.0,5.2,7.766,0.0,12.966,2023,yunus emre gundogdu
USA,2022 Winter Cup,AAfinal,VT,27.0,4.8,8.75,0.1,13.45,2022,ian gunther
USA,2023 Core Hydration Classic,AAfinal,VT,40.0,4.8,8.85,0.0,13.65,2023,ian gunther
NED,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,59.0,4.8,9.066,0.0,13.866,2022,jordi hagenaar
NED,2022 Senior European Championships,qual,VT1,53.0,4.8,9.1,0.0,13.9,2022,jordi hagenaar
NED,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,55.0,5.2,9.066,0.1,14.166,2023,jordi hagenaar
USA,2023 Core Hydration Classic,AAfinal,VT,4.0,5.2,9.65,0.0,14.85,2023,dallas hale
GBR,2022 British Gymnastics Championships,qual,VT1,3.0,5.2,9.45,0.0,14.65,2022,james hall
GBR,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,21.0,4.8,8.933,0.0,13.733,2023,james hall
GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,114.0,5.6,8.2,0.3,13.5,2023,james hall
ENG,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,7.0,5.2,8.7,0.1,13.8,2022,james hall
ALG,2023 Cairo World Cup,qual,VT1,20.0,4.8,8.133,0.0,12.933,2023,houssem eddine hamadouche
ALG,2023 Cairo World Cup,qual,VT2,20.0,4.0,8.766,0.1,12.666,2023,houssem eddine hamadouche
IRI,HANGZHOU 2022 19th Asian Games,AAfinal,VT,15.0,4.0,8.9,0.0,12.9,2023,mohammadreza hamidi
BAN,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,12.0,4.0,9.05,0.0,13.05,2022,ali kader haque
AUS,EnBW DTB Pokal Team Challenge 2023,qual,VT1,43.0,4.4,8.75,0.1,13.05,2023,sandy hardiman
AUS,2022 Koper World Challenge Cup,final,VT1,7.0,5.2,8.9,0.0,14.1,2022,james hardy
AUS,2022 Koper World Challenge Cup,qual,VT1,8.0,5.2,8.15,0.0,13.35,2022,james hardy
AUS,2022 Koper World Challenge Cup,final,VT2,7.0,5.2,8.65,0.0,13.85,2022,james hardy
AUS,2022 Koper World Challenge Cup,qual,VT2,8.0,5.2,8.95,0.0,14.15,2022,james hardy
AUS,2022 Osijek World Challenge Cup,final,VT1,8.0,5.2,8.0,0.0,13.2,2022,james hardy
AUS,2022 Osijek World Challenge Cup,qual,VT1,4.0,5.2,9.1,0.1,14.2,2022,james hardy
AUS,2022 Osijek World Challenge Cup,final,VT2,8.0,5.2,8.7,0.0,13.9,2022,james hardy
AUS,2022 Osijek World Challenge Cup,qual,VT2,4.0,5.2,9.1,0.1,14.2,2022,james hardy
AUS,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,85.0,5.2,8.733,0.0,13.933,2023,james hardy
AUS,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,17.0,5.2,8.733,0.0,13.933,2023,james hardy
AUS,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,17.0,5.2,9.0,0.0,14.2,2023,james hardy
AUS,EnBW DTB Pokal Team Challenge 2023,qual,VT1,12.0,5.2,7.95,0.3,12.85,2023,james hardy
AUS,EnBW DTB Pokal Team Challenge 2023,qual,VT2,12.0,5.2,7.5,0.1,12.6,2023,james hardy
USA,2023 Core Hydration Classic,AAfinal,VT,46.0,5.2,8.35,0.1,13.45,2023,jacob harmon
USA,2023 Core Hydration Classic,AAfinal,VT,27.0,4.8,9.1,0.0,13.9,2023,jackson harrison
JPN,EnBW DTB Pokal Team Challenge 2023,qual,VT1,25.0,5.2,8.8,0.1,13.9,2023,tsuyoshi hasegawa
JPN,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,2.0,5.6,9.3,0.0,14.9,2022,daiki hashimoto
JPN,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,4.0,5.6,9.1,0.0,14.7,2022,daiki hashimoto
JPN,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,2.0,5.6,9.4,0.0,15.0,2023,daiki hashimoto
JPN,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,32.0,5.6,9.066,0.3,14.366,2023,daiki hashimoto
JPN,2023 FISU World University Games,qual,VT1,3.0,5.6,9.166,0.0,14.766,2023,daiki hashimoto
INA,2023 Doha World Cup,qual,VT1,26.0,5.2,8.866,0.0,14.066,2023,joseph hatoguan
INA,2023 Doha World Cup,qual,VT2,26.0,4.0,8.933,0.0,12.933,2023,joseph hatoguan
USA,2022 Winter Cup,AAfinal,VT,7.0,5.2,9.4,0.0,14.6,2022,kazuki hayashi
USA,2023 Core Hydration Classic,AAfinal,VT,25.0,5.2,8.8,0.0,14.0,2023,kazuki hayashi
NOR,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,8.0,5.2,9.266,0.0,14.466,2022,sofus heggemsnes
NOR,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,20.0,5.2,9.233,0.0,14.433,2022,sofus heggemsnes
NOR,2022 Senior European Championships,qual,VT1,14.0,5.2,9.3,0.0,14.5,2022,sofus heggemsnes
NOR,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,39.0,5.2,9.1,0.0,14.3,2023,sofus heggemsnes
NOR,2023 Senior European Championships,AAfinal,VT1,20.0,5.2,7.9,0.0,13.1,2023,sofus heggemsnes
NOR,2023 Senior European Championships,qual,VT1,8.0,5.2,9.3,0.0,14.5,2023,sofus heggemsnes
GBR,2022 British Gymnastics Championships,final,VT1,2.0,5.6,9.133,0.0,14.733,2022,harry hepworth
GBR,2022 British Gymnastics Championships,qual,VT1,21.0,5.6,7.8,0.0,13.4,2022,harry hepworth
GBR,2022 British Gymnastics Championships,final,VT2,2.0,5.2,9.133,0.0,14.333,2022,harry hepworth
GBR,2022 British Gymnastics Championships,qual,VT2,21.0,5.2,9.1,0.1,14.2,2022,harry hepworth
GBR,2022 Koper World Challenge Cup,qual,VT1,5.0,5.6,8.6,0.0,14.2,2022,harry hepworth
GBR,2022 Koper World Challenge Cup,final,VT1,2.0,5.6,8.55,0.0,14.15,2022,harry hepworth
GBR,2022 Koper World Challenge Cup,final,VT2,2.0,5.6,9.3,0.0,14.9,2022,harry hepworth
GBR,2022 Koper World Challenge Cup,qual,VT2,5.0,5.6,8.35,0.0,13.95,2022,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,final,VT1,7.0,5.6,9.033,0.1,14.533,2023,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,20.0,5.6,8.966,0.1,14.466,2023,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,4.0,5.6,8.966,0.1,14.466,2023,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,final,VT2,7.0,5.6,9.033,0.3,14.333,2023,harry hepworth
GBR,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,4.0,5.6,9.366,0.0,14.966,2023,harry hepworth
GBR,2023 Baku World Cup,final,VT1,2.0,5.6,9.166,0.0,14.766,2023,harry hepworth
GBR,2023 Baku World Cup,qual,VT1,7.0,5.6,9.133,0.0,14.733,2023,harry hepworth
GBR,2023 Baku World Cup,final,VT2,2.0,5.6,9.266,0.0,14.866,2023,harry hepworth
GBR,2023 Baku World Cup,qual,VT2,7.0,5.6,8.633,0.3,13.933,2023,harry hepworth
GBR,2023 British Gymnastics Championships,final,VT1,2.0,5.6,9.0,0.0,14.6,2023,harry hepworth
GBR,2023 British Gymnastics Championships,qual,VT1,2.0,5.6,9.1,0.0,14.7,2023,harry hepworth
GBR,2023 British Gymnastics Championships,final,VT2,2.0,5.6,9.45,0.0,15.05,2023,harry hepworth
GBR,2023 British Gymnastics Championships,qual,VT2,2.0,5.6,9.1,0.0,14.7,2023,harry hepworth
GBR,2023 Senior European Championships,final,VT1,7.0,5.6,9.166,0.0,14.766,2023,harry hepworth
GBR,2023 Senior European Championships,qual,VT1,1.0,5.6,9.4,0.0,15.0,2023,harry hepworth
GBR,2023 Senior European Championships,qual,VT1,3.0,5.6,9.4,0.0,15.0,2023,harry hepworth
GBR,2023 Senior European Championships,final,VT2,7.0,5.6,7.933,0.3,13.233,2023,harry hepworth
GBR,2023 Senior European Championships,qual,VT2,3.0,5.6,9.1,0.0,14.7,2023,harry hepworth
GBR,EnBW DTB Pokal Team Challenge 2023,final,VT1,1.0,5.6,9.033,0.0,14.633,2023,harry hepworth
GBR,EnBW DTB Pokal Team Challenge 2023,qual,VT1,1.0,5.6,9.25,0.0,14.85,2023,harry hepworth
GBR,EnBW DTB Pokal Team Challenge 2023,final,VT2,1.0,5.6,9.5,0.0,15.1,2023,harry hepworth
GBR,EnBW DTB Pokal Team Challenge 2023,qual,VT2,1.0,5.6,9.4,0.0,15.0,2023,harry hepworth
USA,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,VT,14.0,6.0,8.266,0.1,14.166,2022,asher hong
USA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,22.0,6.0,8.533,0.1,14.433,2022,asher hong
USA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,15.0,6.0,8.533,0.1,14.433,2022,asher hong
USA,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,15.0,6.0,7.666,0.1,13.566,2022,asher hong
USA,2022 Winter Cup,AAfinal,VT,1.0,6.0,8.9,0.0,14.9,2022,asher hong
USA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,20.0,6.0,8.166,0.3,13.866,2023,asher hong
USA,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,6.0,6.0,8.866,0.1,14.766,2023,asher hong
USA,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,7.0,6.0,8.866,0.1,14.766,2023,asher hong
USA,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,7.0,5.2,9.066,0.0,14.266,2023,asher hong
USA,2023 Core Hydration Classic,AAfinal,VT,1.0,6.0,9.1,0.1,15.0,2023,asher hong
USA,EnBW DTB Pokal Team Challenge 2023,final,VT1,4.0,6.0,7.766,0.3,13.466,2023,asher hong
USA,EnBW DTB Pokal Team Challenge 2023,qual,VT1,2.0,6.0,9.45,0.0,15.45,2023,asher hong
USA,EnBW DTB Pokal Team Challenge 2023,final,VT2,4.0,5.2,9.033,0.1,14.133,2023,asher hong
USA,EnBW DTB Pokal Team Challenge 2023,qual,VT2,2.0,5.2,9.1,0.0,14.3,2023,asher hong
