LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
GULIDOV,Pavel,m,ISR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,26,5.2,9.033,,14.233
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PB,5,5.2,8.4,,13.6
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PB,6,5.2,8.3,,13.5
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",SR,6,5.2,7.8,,13
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",SR,3,5.2,8.3,,13.5
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,1,5.2,8.8,,14
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT1,3,5.2,8.2,0.1,13.3
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT2,3,5.2,9,0.1,14.1
GULIDOV,Pavel,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT2,1,5.2,9.2,,14.4
GULIDOV,Pavel,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,52,4.6,6.55,,11.15
GULIDOV,Pavel,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,54,4.4,6.65,,11.05
GULIDOV,Pavel,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,25,5.5,7.8,,13.3
GULIDOV,Pavel,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,22,5.2,8.9,,14.1
GUNDOGDU,Yunus,m,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,117,5,6.866,,11.866
GUNDOGDU,Yunus,m,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,72,5.2,8.266,,13.466
GUNDOGDU,Yunus,m,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,27,5.9,7.7,,13.6
GUNDOGDU,Yunus,m,TUR,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,25,5.2,8.633,,13.833
GUNDOGDU,Yunus,m,TUR,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,25,4.8,8.566,,13.366
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",PB,8,5,7.533,0,12.533
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,7,5.4,8.4,0,13.8
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,7,5.4,7.7,0,13.1
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,6,5.9,7.85,0,13.75
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT1,7,5.2,7.766,0.1,12.866
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT1,7,5.2,9,0,14.2
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT2,7,4.8,9,0.1,13.7
GUNDOGDU,Yunus,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT2,7,4.8,8.7,0,13.5
GUNDOGDU,Yunus Emre,m,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,45,5.3,7.666,,12.966
GUNDOGDU,Yunus Emre,m,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,34,5.5,7.633,,13.133
GUNDOGDU,Yunus Emre,m,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT1,70,5.2,7.766,,12.966
GUNNARSSON,Jon,m,ISL,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,20,5.3,7,,12.3
GUNNARSSON,Jon,m,ISL,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,15,5.3,7.566,,12.866
GUNNARSSON,Jon,m,ISL,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",SR,13,5.3,7.3,,12.6
GUNNARSSON,Jon,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,93,4.7,7.533,,12.233
GUNNARSSON,Jon,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,94,5.7,6.866,,12.566
GUNTHER,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,14,4.9,8.25,,13.15
GUNTHER,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,8,4.8,8.45,,13.25
GUNTHER,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,28,4.8,7.3,,12.1
GUNTHER,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,9,5.7,7.5,,13.2
GUNTHER,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,9,5.4,8.1,,13.5
GUNTHER,Ian,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,27,4.8,8.75,0.1,13.45
GUNTHER,Ian,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,47,5.2,7,,12.2
GUNTHER,Ian,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,17,5.1,8.1,,13.2
GUNTHER,Ian,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,11,5.7,8.3,,14
GUNTHER,Ian,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,39,5.3,6.6,,11.9
GUNTHER,Ian,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,50,5.4,6.75,,12.15
GUNTHER,Ian,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,40,4.8,8.85,,13.65
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,5.3,8.3,,13.6
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,5.3,8.3,0.1,13.5
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,5.1,7.75,,12.85
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,5.1,7.95,,13.05
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,5.9,7,,12.9
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,5.9,7.55,,13.45
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,5.9,6.65,,12.55
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,5.7,7.8,,13.5
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,5.4,8.2,,13.6
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,5.4,8.1,,13.5
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,4.8,8.65,,13.45
GUNTHER,Ian,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,4.8,8.65,,13.45
GUNTHER,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,14,5.1,7.8,,12.9
GUNTHER,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,4,4.8,8.8,,13.6
GUNTHER,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,27,5.6,6.85,,12.45
GUNTHER,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,14,5.8,7.05,,12.85
GUNTHER,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,8,5.4,8.4,,13.8
GUNTHER,Ian,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,4.8,8.7,,13.5
GUTIERREZ,Franco,m,ARG,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",FX,43,4.3,7.55,0.3,11.55
GUTIERREZ,Franco,m,ARG,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",HB,42,4.3,6.25,,10.55
GUTIERREZ,Franco,m,ARG,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",PH,42,4.6,5.85,,10.45
GUTIERREZ,Lucia,w,PHI,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,44,3.8,4.766,,8.566
GÜNDOGDU,Yunus,m,TUR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,14,5.2,8.05,,13.25
GÜNDOGDU,Yunus,m,TUR,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,3,5.9,8.7,,14.6
GÜNDOGDU,Yunus,m,TUR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,4,5.9,8.2,,14.1
HA,Shu Fai,m,HKG,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,28,4.6,6,0.1,10.5
HA,Shu Fai,m,HKG,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,34,4.6,5.9,,10.5
HABISREUTINGER,Lilli,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,17,4.2,8.8,,13
HABISREUTINGER,Lilli,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT2,17,4,8.566,,12.566
HABISREUTINGER,Lilli Leanne,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,116,4.7,3.966,,8.666
HABISREUTINGER,Lilli Leanne,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,58,4.5,7.366,,11.866
HABISREUTINGER,Lilli Leanne,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,100,4,6.066,,10.066
HABISREUTINGER,Lilli Leanne,w,SUI,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,31,4.2,8.8,,13
HAGENAAR,Jordi,m,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,36,5.4,8.233,,13.633
HAGENAAR,Jordi,m,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,75,5,7.7,,12.7
HAGENAAR,Jordi,m,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,118,4.4,6.633,,11.033
HAGENAAR,Jordi,m,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,64,4.4,8.466,,12.866
HAGENAAR,Jordi,m,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,59,4.8,9.066,,13.866
HAGENAAR,Jordi,m,NED,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",HB,19,5,7.066,,12.066
HAGENAAR,Jordi,m,NED,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,37,5.4,6.366,,11.766
HAGENAAR,Jordi,m,NED,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",HB,10,5.2,7.866,,13.066
HAGENAAR,Jordi,m,NED,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",PB,16,5,7.666,,12.666
HAGENAAR,Jordi,m,NED,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",PH,21,5.3,7.766,,13.066
HAGENAAR,Jordi,m,NED,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,19,4.6,8.133,,12.733
HAGENAAR,Jordi,m,NED,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",HB,10,5.4,8.05,,13.45
HAGENAAR,Jordi,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,60,5.1,7.933,,13.033
HAGENAAR,Jordi,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,19,5.2,8.366,,13.566
HAGENAAR,Jordi,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,39,5,8.633,,13.633
HAGENAAR,Jordi,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,88,4.2,7.366,,11.566
HAGENAAR,Jordi,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,71,4.4,8.4,,12.8
HAGENAAR,Jordi,m,NED,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT1,53,4.8,9.1,,13.9
HAGENAAR,Jordi,m,NED,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,82,5.6,8,0.3,13.3
HAGENAAR,Jordi,m,NED,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,39,5,8.366,,13.366
HAGENAAR,Jordi,m,NED,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,120,5,7.333,,12.333
HAGENAAR,Jordi,m,NED,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,59,5.1,8,,13.1
HAGENAAR,Jordi,m,NED,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,55,5.2,9.066,0.1,14.166
HAJDU,Tas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,56,5.1,7.3,,12.4
HAJDU,Tas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,67,4.3,6.6,,10.9
HAJJAR,Maddison,w,CAN,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,17,4.5,7.166,0,11.666
HAJJAR,Maddison,w,CAN,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,2,4.7,8.133,0,12.832999999999998
HAJJAR,Maddison,w,CAN,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,3,4.7,7.933,0,12.633
HAJJAR,Maddison,w,CAN,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,11,4.7,7.066,0,11.766
HAJJAR,Maddison,w,CAN,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,15,4.8,7.75,,12.55
HAJJAR,Maddison,w,CAN,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,18,4.7,7.55,,12.25
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",FX,,5.5,8.05,,13.55
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",FX,,5.3,7.8,,13.1
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",HB,,4.6,8.25,,12.85
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",HB,,4.6,8.3,,12.9
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PB,,5.2,9.05,,14.25
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PB,,5.2,8.75,,13.95
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",PH,,5.7,7.35,,13.05
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",PH,,5.7,7.75,,13.45
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",SR,,4.4,9.05,,13.45
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",SR,,4.4,8.95,,13.35
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,qual,"Tampa, FL",VT,,5.2,9.5,,14.7
HALE,Dallas,m,USA,19-20 Aug 2022,2022 U.S. Championships,final,"Tampa, FL",VT,,5.2,9.6,,14.8
HALE,Dallas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,56,6,5.9,0.2,11.7
HALE,Dallas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,58,4.7,6.75,,11.45
HALE,Dallas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,70,5.3,6.7,,12
HALE,Dallas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,52,6.1,4.5,,10.6
HALE,Dallas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,36,4.4,8.35,,12.75
HALE,Dallas,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,4,5.2,9.65,,14.85
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,6.2,8,,14.2
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,6,7.05,,13.05
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,5,7.2,,12.2
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,5,7.5,,12.5
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,6,8.8,,14.8
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,6,8.8,,14.8
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,6.1,7.2,,13.3
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,6.1,7,,13.1
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,4.4,8.8,,13.2
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,4.4,8.85,,13.25
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.2,9.5,,14.7
HALE,Dallas,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,5.2,9.25,,14.45
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,16,5.8,8.366,,14.166
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,5.8,8.4,,14.2
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,120,5.5,6.133,,11.633
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",HB,,5.5,8.2,,13.7
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,102,6,6.766,,12.766
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",PB,,5.9,8.133,,14.033
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,13,6.2,7.833,,14.033
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",PH,,5.6,6.6,,12.2
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,30,5.2,8.266,,13.466
HALL,James,m,GBR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",SR,,5.2,8.4,,13.6
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,10,5.9,7.75,0.1,13.55
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,2,5.7,8.1,0,13.8
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,5,6.2,7.65,0,13.85
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",PH,4,5.7,6.666,0,12.366
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,7,5.9,6.75,0,12.65
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,4,5.4,8.35,0,13.75
HALL,James,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,3,5.2,9.45,0,14.65
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",HB,4,5.5,8.433,,13.933
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,7,5.5,8.4,,13.9
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,1,5.5,8.566,,14.066
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,16,5.8,8.333,,14.133
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,7,5.8,8.5,,14.3
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,10,5.9,8.033,,13.933
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,6,5.9,7.866,,13.766
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,29,5.2,8.333,,13.533
HALL,James,m,GBR,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,12,5.2,8.233,,13.433
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,13,5.8,7.8,,13.6
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,32,5.8,8.266,0.1,13.966
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,5.8,8.166,,13.966
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",HB,12,5.4,8.066,,13.466
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,18,5.6,8.233,,13.833
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",HB,,5.4,7.033,,12.433
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,5,6.1,8.566,,14.666
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,17,6.1,8.366,,14.466
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",PB,,6.1,8.366,,14.466
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PH,14,5.4,7.9,,13.3
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,18,5.9,8.133,,14.033
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",PH,,5.5,6.433,,11.933
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",SR,6,5.2,8.366,,13.566
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,20,5.2,8.633,,13.833
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",SR,,5.2,8.266,,13.466
HALL,James,m,GBR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,21,4.8,8.933,,13.733
