LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
D'AMATO,Alice,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,28,5,8.033,,13.033
D'AMATO,Alice,w,ITA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,19,5.9,7.1,,13
D'AMATO,Alice,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,18,5.9,8.333,,14.233
D'AMATO,Alice,w,ITA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,14,5.4,8.9,,14.3
D'AMATO,Alice,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,24,5.4,8.933,,14.333
D'AMATO,Asia,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,29,5.3,7.833,,13.133
D'AMATO,Asia,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,76,5.1,7.033,0.3,11.833
D'AMATO,Asia,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,26,5.7,8.233,,13.933
D'AMATO,Asia,w,ITA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,32,5.4,8.833,,14.233
DARIES,Naveen,w,RSA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,90,4.8,4.133,,8.933
DARIES,Naveen,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,90,4.8,4.133,,8.9
DARIES,Naveen,w,RSA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,77,4.5,7.566,0.3,11.766
DARIES,Naveen,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,77,4.5,7.566,0.3,11.766
DARIES,Naveen,w,RSA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,62,5,7.366,,12.366
DARIES,Naveen,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,62,5,7.366,,12.366
DARIES,Naveen,w,RSA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,66,4.6,8.7,,13.3
DARIES,Naveen,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,18,4.6,8.7,,13.3
DARIES,Naveen,w,RSA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,18,4,8.666,,12.666
DEREK,Ana,w,CRO,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,74,4.7,6.933,,11.633
DEREK,Ana,w,CRO,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,58,4.7,7.733,,12.433
DERWAEL,Nina,w,BEL,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,6,5.4,7.966,,13.366
DERWAEL,Nina,w,BEL,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,15,5.4,8.366,,13.766
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,15,5.4,8.366,,13.766
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.4,8.366,,13.766
DERWAEL,Nina,w,BEL,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.6,8.266,,13.866
DERWAEL,Nina,w,BEL,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,9,5,8.433,,13.433
DERWAEL,Nina,w,BEL,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,12,5,8.566,,13.566
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,12,5,8.566,,13.566
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5,8.566,,13.566
DERWAEL,Nina,w,BEL,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,4.8,8.566,,13.366
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.7,8.666,,15.366
DERWAEL,Nina,w,BEL,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.7,8.7,,15.4
DERWAEL,Nina,w,BEL,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,2,6.7,8.566,,15.266
DERWAEL,Nina,w,BEL,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,1,6.7,8.666,,15.366
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,1,6.7,8.666,,15.366
DERWAEL,Nina,w,BEL,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,1,6.7,8.5,,15.2
DERWAEL,Nina,w,BEL,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,19,5,9,0.1,13.9
DERWAEL,Nina,w,BEL,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,42,5,8.9,,13.9
DERWAEL,Nina,w,BEL,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5,8.9,,13.9
ELPITIYA,BADALG.D.,w,SRI,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,80,5.1,6.166,,11.266
ELPITIYA,BADALG.D.,w,SRI,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,84,4.5,5.8,,10.3
ELPITIYA,BADALG.D.,w,SRI,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,82,4.8,6.066,,10.866
ELPITIYA,BADALG.D.,w,SRI,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,64,4.8,8.566,,13.366
ELPITIYA BADALGE DONA,Milka Gehani,w,SRI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,80,5.1,6.166,,11.266
ELPITIYA BADALGE DONA,Milka Gehani,w,SRI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,84,4.5,5.8,,10.3
ELPITIYA BADALGE DONA,Milka Gehani,w,SRI,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,82,4.8,6.066,,10.866
ERICHSEN,Julie,w,NOR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,75,4.8,6.766,,11.566
FAN,Yilin,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,9,6.3,8.3,,14.6
FAN,Yilin,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",UE,7,6.4,7.5,,13.9
FERRARI,Vanessa,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,52,5.1,7.4,,12.5
FERRARI,Vanessa,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.1,7.4,,12.5
FERRARI,Vanessa,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,1,5.9,8.266,,14.166
FERRARI,Vanessa,w,ITA,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,2,5.9,8.3,,14.2
FERRARI,Vanessa,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.9,8.266,,14.166
FERRARI,Vanessa,w,ITA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.8,8.3,,14.1
FERRARI,Vanessa,w,ITA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,,,,,
FERRARI,Vanessa,w,ITA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.8,,14.2
FERRARI,Vanessa,w,ITA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.833,,14.233
FRANCIS,Danusia,w,JAM,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,88,0.5,9.033,6.5,3
FRIESS,Aline,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,51,4.7,7.8,,12.5
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,51,4.7,7.8,,12.5
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,4.7,7.8,,12.5
FRIESS,Aline,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,56,4.8,8,0.3,12.5
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,56,4.8,8,0.3,12.5
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,4.8,8,0.3,12.5
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.8,7.866,,13.666
FRIESS,Aline,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.8,7.933,,13.733
FRIESS,Aline,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,31,5.8,7.866,,13.666
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,31,5.8,7.866,,13.666
FRIESS,Aline,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,5,5.8,9.166,,14.966
FRIESS,Aline,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.8,9.166,,14.966
FRIESS,Aline,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.8,9.1,,14.9
GADIROVA,Jennifer,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,11,5.1,7.833,,12.933
GADIROVA,Jennifer,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,24,5.2,8.1,,13.3
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,24,5.2,8.1,,13.3
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,8.1,,13.3
GADIROVA,Jennifer,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.2,8.1,,13.3
GADIROVA,Jennifer,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,4,5.4,8.4,,13.8
GADIROVA,Jennifer,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,9,5.4,8.4,,13.8
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,9,5.4,8.4,,13.8
GADIROVA,Jennifer,w,GBR,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,7,5.1,8.133,,13.23
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.4,8.4,,13.8
GADIROVA,Jennifer,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.4,8.4,0.1,13.7
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5,8.066,,13.066
GADIROVA,Jennifer,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,23,5,7.4,,12.4
GADIROVA,Jennifer,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,43,5,8.066,,13.066
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,43,5,8.066,,13.066
GADIROVA,Jennifer,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,11,5.4,9.1,0.1,14.4
GADIROVA,Jennifer,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,13,5.4,9.133,,14.533
GADIROVA,Jennifer,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.133,,14.533
GADIROVA,Jennifer,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.033,,14.433
GADIROVA,Jessica,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,20,5,7.033,,12.033
GADIROVA,Jessica,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,39,5.1,7.766,,12.866
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,39,5.1,7.766,,12.866
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.1,7.766,,12.866
GADIROVA,Jessica,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,5,5.6,8.1,,13.7
GADIROVA,Jessica,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,5,5.5,8.533,,14.033
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,5,5.5,8.533,,14.033
GADIROVA,Jessica,w,GBR,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",FX,6,5.6,8.4,0.1,14
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.5,8.533,,14.033
GADIROVA,Jessica,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.6,8.233,,13.833
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.7,8.1,,13.8
GADIROVA,Jessica,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.7,7.866,,13.566
GADIROVA,Jessica,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,13,5.7,7.966,,13.666
GADIROVA,Jessica,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,29,5.7,8.1,,13.8
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,29,5.7,8.1,,13.8
GADIROVA,Jessica,w,GBR,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,7,5.4,9.166,,14.566
GADIROVA,Jessica,w,GBR,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,16,5.4,9.1,,14.5
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,9.1,,14.5
GADIROVA,Jessica,w,GBR,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,9.033,,14.433
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT1,13,5.4,9.1,,14.5
GADIROVA,Jessica,w,GBR,25 July 2021,Olympic Games,qual,"Tokyo, Japan",VT2,13,5.2,9,,14.2
GERASIMOVA,Elena,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,16,5.7,8.066,,13.766
GERASIMOVA,Elena,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,16,5.7,8.066,,13.766
GERASIMOVA,Elena,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,60,5.3,7.033,,12.333
GERASIMOVA,Elena,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,60,5.3,7.033,,12.333
GERASIMOVA,Elena,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,40,5.8,7.433,,13.233
GERASIMOVA,Elena,w,ROC,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,40,5.8,7.433,,13.233
GERASIMOVA,Elena,w,ROC,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,54,4.6,8.866,,13.466
GODWIN,Georgia,w,AUS,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,38,5.5,7.4,,12.9
GODWIN,Georgia,w,AUS,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,38,5.5,7.4,,12.9
GODWIN,Georgia,w,AUS,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,26,5.6,7.566,,13.166
GODWIN,Georgia,w,AUS,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,26,5.6,7.566,0.3,13.166
GODWIN,Georgia,w,AUS,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,45,5.4,7.633,,13.033
GODWIN,Georgia,w,AUS,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,45,5.4,7.633,,13.033
GODWIN,Georgia,w,AUS,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,44,4.8,8.966,,13.766
GONZALEZ,Marina,w,ESP,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,55,5.2,7.166,,12.366
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,55,5.2,7.166,,12.366
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,7.166,,12.366
GONZALEZ,Marina,w,ESP,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,36,5.1,7.766,,12.866
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,36,5.1,7.766,,12.866
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.1,7.766,,12.866
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,4.3,6.733,,11.033
GONZALEZ,Marina,w,ESP,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,81,4.3,6.733,,11.033
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,81,4.3,6.733,,11.033
GONZALEZ,Marina,w,ESP,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,67,4.6,8.633,,13.233
GONZALEZ,Marina,w,ESP,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,4.6,8.633,,13.233
GUAN,Chenchen,w,CHN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,1,6.9,8.033,,14.933
GUAN,Chenchen,w,CHN,1 Aug 2021,Olympic Games,final,"Tokyo, Japan",BB,1,6.6,8.033,,14.63
HAEMMERLE,Elisa,w,AUT,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,71,4.7,7.1,,11.8
HAEMMERLE,Elisa,w,AUT,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,71,4.7,7.1,,11.8
HAEMMERLE,Elisa,w,AUT,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,70,4.4,7.7,0.1,12
HAEMMERLE,Elisa,w,AUT,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,70,4.4,7.7,0.1,12
HAEMMERLE,Elisa,w,AUT,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,58,4.7,7.9,,12.6
HAEMMERLE,Elisa,w,AUT,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,58,4.7,7.9,,12.6
HAEMMERLE,Elisa,w,AUT,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,82,4.1,8.433,,12.533
HATAKEDA,Hitomi,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,35,5.2,7.8,,13
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,35,5.2,7.8,,13
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,7.8,,13
HATAKEDA,Hitomi,w,JPN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.4,7.933,,13.333
HATAKEDA,Hitomi,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,22,5.4,7.933,,13.333
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,22,5.4,7.933,,13.333
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.4,7.933,,13.333
HATAKEDA,Hitomi,w,JPN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.3,7.5,,12.8
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.1,8.033,,14.133
HATAKEDA,Hitomi,w,JPN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,6.1,8,,14.1
HATAKEDA,Hitomi,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,21,6.1,8.033,,14.133
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,21,6.1,8.033,,14.133
HATAKEDA,Hitomi,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,83,5,7.566,0.3,12.266
HATAKEDA,Hitomi,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5,7.566,0.3,12.266
HEDUIT,Carolann,w,FRA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",BB,14,5.1,7.466,,12.566
HEDUIT,Carolann,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,28,5.2,8,,13.2
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,28,5.2,8,,13.2
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,8,,13.2
HEDUIT,Carolann,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.1,7.733,,12.833
HEDUIT,Carolann,w,FRA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",FX,15,5.2,7.833,,13.033
HEDUIT,Carolann,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,34,5.2,7.7,,12.9
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,34,5.2,7.7,,12.9
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.2,7.7,,12.9
HEDUIT,Carolann,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",FX,,5.2,7.9,,13.1
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.9,8.066,,13.966
HEDUIT,Carolann,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.8,7.666,,13.466
HEDUIT,Carolann,w,FRA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",UE,14,5.9,7.666,,13.566
HEDUIT,Carolann,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,25,5.9,8.066,,13.966
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,25,5.9,8.066,,13.966
HEDUIT,Carolann,w,FRA,THU 29 JUL 2021,Olympic Games,AAfinal,"Tokyo, Japan",VT,12,5.4,9,,14.4
HEDUIT,Carolann,w,FRA,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,31,5.4,8.933,0.1,14.233
HEDUIT,Carolann,w,FRA,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.933,0.1,14.233
HEDUIT,Carolann,w,FRA,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.8,,14.2
HIRAIWA,Yuna,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,20,5.6,7.933,,13.533
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,20,5.6,7.933,,13.533
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.6,7.933,,13.533
HIRAIWA,Yuna,w,JPN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",BB,,5.4,8.166,,13.566
HIRAIWA,Yuna,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,47,5.2,7.766,0.3,12.666
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,47,5.2,7.766,0.3,12.666
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.2,7.766,0.3,12.666
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.2,6.5,,11.7
HIRAIWA,Yuna,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,71,5.2,6.5,,11.7
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,71,5.2,6.5,,11.7
HIRAIWA,Yuna,w,JPN,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,47,5,8.733,,13.733
HIRAIWA,Yuna,w,JPN,25 July 2021,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5,8.733,,13.733
HIRAIWA,Yuna,w,JPN,1 Aug 2021,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5,8.9,,13.9
HOLASOVA,Aneta,w,CZE,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,68,4.4,7.533,,11.933
HOLASOVA,Aneta,w,CZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,68,4.4,7.533,,11.933
HOLASOVA,Aneta,w,CZE,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,80,4.4,6.7,,11.1
HOLASOVA,Aneta,w,CZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,80,4.4,6.7,0.1,11.1
HOLASOVA,Aneta,w,CZE,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,77,4.3,7.233,,11.533
HOLASOVA,Aneta,w,CZE,25 July 2021,Olympic Games,qual,"Tokyo, Japan",UE,77,4.3,7.233,,11.533
HOLASOVA,Aneta,w,CZE,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",VT,81,4,8.566,,12.566
HOLBURA,Maria,w,ROU,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",BB,43,5.4,7.3,,12.7
HOLBURA,Maria,w,ROU,25 July 2021,Olympic Games,qual,"Tokyo, Japan",BB,43,5.4,7.3,,12.7
HOLBURA,Maria,w,ROU,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",FX,65,4.9,7.3,,12.2
HOLBURA,Maria,w,ROU,25 July 2021,Olympic Games,qual,"Tokyo, Japan",FX,65,4.9,7.3,,12.2
HOLBURA,Maria,w,ROU,SUN 25 JUL 2021,Olympic Games,AAqual,"Tokyo, Japan",UE,80,4.9,6.2,,11.1
