poll_id,pollster_id,sponsor_ids,display_name,start_date,end_date,sample_size,election_date,party,answer,candidate_id,candidate_name,pct
88027,1873,2133,Big Data Poll,2024-08-31,2024-09-03,3047.0,2024-11-05,REP,Trump,16651,Donald Trump,47.2
88027,1873,2133,Big Data Poll,2024-08-31,2024-09-03,3047.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.7
88027,1873,2133,Big Data Poll,2024-08-31,2024-09-03,3047.0,2024-11-05,REP,Trump,16651,Donald Trump,46.9
88027,1873,2133,Big Data Poll,2024-08-31,2024-09-03,3047.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.3
88027,1873,2133,Big Data Poll,2024-08-31,2024-09-03,3047.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.8
88027,1873,2133,Big Data Poll,2024-08-31,2024-09-03,3047.0,2024-11-05,IND,West,31097,Cornel West,1.2
88061,1189,0,Morning Consult,2024-08-31,2024-09-02,4000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88061,1189,0,Morning Consult,2024-08-31,2024-09-02,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88061,1189,0,Morning Consult,2024-08-31,2024-09-02,12084.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.0
88061,1189,0,Morning Consult,2024-08-31,2024-09-02,12084.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88400,1760,42,Echelon Insights/GBAO,2024-08-27,2024-09-02,2045.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
88400,1760,42,Echelon Insights/GBAO,2024-08-27,2024-09-02,2045.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
88079,370,0,Pew Research Center,2024-08-26,2024-09-02,8044.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
88079,370,0,Pew Research Center,2024-08-26,2024-09-02,8044.0,2024-11-05,REP,Trump,16651,Donald Trump,49.0
88151,940,0,Lake Research Partners,2024-08-26,2024-09-02,600.0,2024-11-05,DEM,Harris,16661,Kamala Harris,42.0
88151,940,0,Lake Research Partners,2024-08-26,2024-09-02,600.0,2024-11-05,REP,Trump,16651,Donald Trump,52.0
88008,1741,0,ActiVote,2024-08-25,2024-09-02,1000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.8
88008,1741,0,ActiVote,2024-08-25,2024-09-02,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,49.2
88002,1890,"21,522,170",SoCal Strategies,2024-08-31,2024-09-01,600.0,2024-11-05,DEM,Harris,16661,Kamala Harris,43.0
88002,1890,"21,522,170",SoCal Strategies,2024-08-31,2024-09-01,600.0,2024-11-05,REP,Trump,16651,Donald Trump,52.0
88037,1347,452,Cygnal,2024-08-30,2024-09-01,400.0,2024-11-05,DEM,Harris,16661,Kamala Harris,43.1
88037,1347,452,Cygnal,2024-08-30,2024-09-01,400.0,2024-11-05,REP,Trump,16651,Donald Trump,53.0
88060,1189,0,Morning Consult,2024-08-30,2024-09-01,4000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88060,1189,0,Morning Consult,2024-08-30,2024-09-01,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88060,1189,0,Morning Consult,2024-08-30,2024-09-01,11919.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.0
88060,1189,0,Morning Consult,2024-08-30,2024-09-01,11919.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.8
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,REP,Trump,16651,Donald Trump,47.4
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.3
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,REP,Trump,16651,Donald Trump,48.8
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,45.4
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,REP,Trump,16651,Donald Trump,44.1
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,IND,West,31097,Cornel West,1.1
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.9
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,2000.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.9
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.6
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,REP,Trump,16651,Donald Trump,46.2
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,IND,West,31097,Cornel West,1.0
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.8
88030,294,1989,McLaughlin & Associates,2024-08-29,2024-09-01,1778.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.9
88150,1347,0,Cygnal,2024-08-28,2024-09-01,600.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
88150,1347,0,Cygnal,2024-08-28,2024-09-01,600.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
87989,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.5
87989,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,REP,Trump,16651,Donald Trump,47.9
87990,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.4
87990,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,REP,Trump,16651,Donald Trump,48.6
87994,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.4
87994,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,REP,Trump,16651,Donald Trump,49.2
87995,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.3
87995,235,0,InsiderAdvantage,2024-08-29,2024-08-31,800.0,2024-11-05,REP,Trump,16651,Donald Trump,47.6
88059,1189,0,Morning Consult,2024-08-29,2024-08-31,4000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88059,1189,0,Morning Consult,2024-08-29,2024-08-31,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88059,1189,0,Morning Consult,2024-08-29,2024-08-31,11495.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.0
88059,1189,0,Morning Consult,2024-08-29,2024-08-31,11495.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
88028,441,0,SoonerPoll,2024-08-24,2024-08-31,323.0,2024-11-05,DEM,Harris,16661,Kamala Harris,39.9
88028,441,0,SoonerPoll,2024-08-24,2024-08-31,323.0,2024-11-05,REP,Trump,16651,Donald Trump,56.0
88067,568,406,YouGov,2024-08-23,2024-08-31,1200.0,2024-11-05,DEM,Harris,16661,Kamala Harris,44.0
88067,568,406,YouGov,2024-08-23,2024-08-31,1200.0,2024-11-05,REP,Trump,16651,Donald Trump,49.0
88067,568,406,YouGov,2024-08-23,2024-08-31,1200.0,2024-11-05,GRE,Stein,31116,Jill Stein,2.0
88067,568,406,YouGov,2024-08-23,2024-08-31,1200.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.0
87997,1741,0,ActiVote,2024-08-16,2024-08-31,400.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.6
87997,1741,0,ActiVote,2024-08-16,2024-08-31,400.0,2024-11-05,REP,Trump,16651,Donald Trump,53.4
87998,1741,0,ActiVote,2024-08-14,2024-08-31,400.0,2024-11-05,DEM,Harris,16661,Kamala Harris,45.5
87998,1741,0,ActiVote,2024-08-14,2024-08-31,400.0,2024-11-05,REP,Trump,16651,Donald Trump,54.5
87996,1741,0,ActiVote,2024-08-06,2024-08-31,400.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.0
87996,1741,0,ActiVote,2024-08-06,2024-08-31,400.0,2024-11-05,REP,Trump,16651,Donald Trump,50.0
87991,1250,0,Trafalgar Group,2024-08-28,2024-08-30,1083.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.2
87991,1250,0,Trafalgar Group,2024-08-28,2024-08-30,1083.0,2024-11-05,REP,Trump,16651,Donald Trump,47.3
87992,1250,0,Trafalgar Group,2024-08-28,2024-08-30,1089.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.6
87992,1250,0,Trafalgar Group,2024-08-28,2024-08-30,1089.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
87993,1250,0,Trafalgar Group,2024-08-28,2024-08-30,1082.0,2024-11-05,DEM,Harris,16661,Kamala Harris,44.9
87993,1250,0,Trafalgar Group,2024-08-28,2024-08-30,1082.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,4.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
88007,770,1742,TIPP Insights,2024-08-28,2024-08-30,1386.0,2024-11-05,IND,West,31097,Cornel West,0.0
88058,1189,0,Morning Consult,2024-08-28,2024-08-30,4000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88058,1189,0,Morning Consult,2024-08-28,2024-08-30,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88058,1189,0,Morning Consult,2024-08-28,2024-08-30,11214.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
88058,1189,0,Morning Consult,2024-08-28,2024-08-30,11214.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
88010,1232,0,Gonzales Research & Marketing Strategies,2024-08-24,2024-08-30,820.0,2024-11-05,DEM,Harris,16661,Kamala Harris,56.0
88010,1232,0,Gonzales Research & Marketing Strategies,2024-08-24,2024-08-30,820.0,2024-11-05,REP,Trump,16651,Donald Trump,35.0
88004,1562,0,Redfield & Wilton Strategies,2024-08-29,2024-08-29,2078.0,2024-11-05,DEM,Harris,16661,Kamala Harris,44.0
88004,1562,0,Redfield & Wilton Strategies,2024-08-29,2024-08-29,2078.0,2024-11-05,REP,Trump,16651,Donald Trump,42.0
88004,1562,0,Redfield & Wilton Strategies,2024-08-29,2024-08-29,2078.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
88004,1562,0,Redfield & Wilton Strategies,2024-08-29,2024-08-29,2078.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87986,1642,2186,Wick,2024-08-27,2024-08-29,1607.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
87986,1642,2186,Wick,2024-08-27,2024-08-29,1607.0,2024-11-05,REP,Trump,16651,Donald Trump,48.0
87986,1642,2186,Wick,2024-08-27,2024-08-29,1607.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
87986,1642,2186,Wick,2024-08-27,2024-08-29,1607.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87986,1642,2186,Wick,2024-08-27,2024-08-29,1607.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
87986,1642,2186,Wick,2024-08-27,2024-08-29,1607.0,2024-11-05,REP,Trump,16651,Donald Trump,49.0
87988,460,"8,411,021,444",SurveyUSA,2024-08-27,2024-08-29,635.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
87988,460,"8,411,021,444",SurveyUSA,2024-08-27,2024-08-29,635.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
88057,1189,0,Morning Consult,2024-08-27,2024-08-29,4000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88057,1189,0,Morning Consult,2024-08-27,2024-08-29,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88057,1189,0,Morning Consult,2024-08-27,2024-08-29,10875.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
88057,1189,0,Morning Consult,2024-08-27,2024-08-29,10875.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
88266,178,2194,Global Strategy Group,2024-08-26,2024-08-29,600.0,2024-11-05,DEM,Harris,16661,Kamala Harris,37.0
88266,178,2194,Global Strategy Group,2024-08-26,2024-08-29,600.0,2024-11-05,REP,Trump,16651,Donald Trump,54.0
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,DEM,Harris,16661,Kamala Harris,52.6
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,REP,Trump,16651,Donald Trump,47.4
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.5
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,REP,Trump,16651,Donald Trump,44.3
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,4.1
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.2
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,IND,West,31097,Cornel West,0.6
87958,1889,0,Outward Intelligence,2024-08-25,2024-08-29,2191.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.3
88036,1893,42,Fabrizio Ward/David Binder Research,2024-08-25,2024-08-29,600.0,2024-11-05,DEM,Harris,16661,Kamala Harris,41.0
88036,1893,42,Fabrizio Ward/David Binder Research,2024-08-25,2024-08-29,600.0,2024-11-05,REP,Trump,16651,Donald Trump,56.0
88162,940,2190,Lake Research Partners,2024-08-24,2024-08-29,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,43.0
88162,940,2190,Lake Research Partners,2024-08-24,2024-08-29,800.0,2024-11-05,REP,Trump,16651,Donald Trump,51.0
88162,940,2190,Lake Research Partners,2024-08-24,2024-08-29,800.0,2024-11-05,GRE,Stein,31116,Jill Stein,2.0
88162,940,2190,Lake Research Partners,2024-08-24,2024-08-29,800.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,2.0
88015,1866,0,CNN/SSRS,2024-08-23,2024-08-29,682.0,2024-11-05,DEM,Harris,16661,Kamala Harris,44.0
88015,1866,0,CNN/SSRS,2024-08-23,2024-08-29,682.0,2024-11-05,REP,Trump,16651,Donald Trump,49.0
88015,1866,0,CNN/SSRS,2024-08-23,2024-08-29,682.0,2024-11-05,GRE,Stein,31116,Jill Stein,2.0
88015,1866,0,CNN/SSRS,2024-08-23,2024-08-29,682.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
88016,1866,0,CNN/SSRS,2024-08-23,2024-08-29,617.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88016,1866,0,CNN/SSRS,2024-08-23,2024-08-29,617.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
88016,1866,0,CNN/SSRS,2024-08-23,2024-08-29,617.0,2024-11-05,IND,West,31097,Cornel West,1.0
88016,1866,0,CNN/SSRS,2024-08-23,2024-08-29,617.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
88016,1866,0,CNN/SSRS,2024-08-23,2024-08-29,617.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
88017,1866,0,CNN/SSRS,2024-08-23,2024-08-29,708.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88017,1866,0,CNN/SSRS,2024-08-23,2024-08-29,708.0,2024-11-05,REP,Trump,16651,Donald Trump,43.0
88017,1866,0,CNN/SSRS,2024-08-23,2024-08-29,708.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,4.0
88017,1866,0,CNN/SSRS,2024-08-23,2024-08-29,708.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
88017,1866,0,CNN/SSRS,2024-08-23,2024-08-29,708.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
88018,1866,0,CNN/SSRS,2024-08-23,2024-08-29,626.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88018,1866,0,CNN/SSRS,2024-08-23,2024-08-29,626.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
88018,1866,0,CNN/SSRS,2024-08-23,2024-08-29,626.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
88018,1866,0,CNN/SSRS,2024-08-23,2024-08-29,626.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
88019,1866,0,CNN/SSRS,2024-08-23,2024-08-29,789.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
88019,1866,0,CNN/SSRS,2024-08-23,2024-08-29,789.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
88019,1866,0,CNN/SSRS,2024-08-23,2024-08-29,789.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
88019,1866,0,CNN/SSRS,2024-08-23,2024-08-29,789.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
88020,1866,0,CNN/SSRS,2024-08-23,2024-08-29,976.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.0
88020,1866,0,CNN/SSRS,2024-08-23,2024-08-29,976.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
88020,1866,0,CNN/SSRS,2024-08-23,2024-08-29,976.0,2024-11-05,IND,West,31097,Cornel West,0.0
88020,1866,0,CNN/SSRS,2024-08-23,2024-08-29,976.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
88020,1866,0,CNN/SSRS,2024-08-23,2024-08-29,976.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,2.0
87967,1741,0,ActiVote,2024-08-06,2024-08-29,400.0,2024-11-05,DEM,Harris,16661,Kamala Harris,57.8
87967,1741,0,ActiVote,2024-08-06,2024-08-29,400.0,2024-11-05,REP,Trump,16651,Donald Trump,42.2
87966,1741,0,ActiVote,2024-07-27,2024-08-29,400.0,2024-11-05,DEM,Harris,16661,Kamala Harris,36.9
87966,1741,0,ActiVote,2024-07-27,2024-08-29,400.0,2024-11-05,REP,Trump,16651,Donald Trump,63.1
87969,1554,2178,RMG Research,2024-08-26,2024-08-28,2441.0,2024-11-05,DEM,Harris,16661,Kamala Harris,51.0
87969,1554,2178,RMG Research,2024-08-26,2024-08-28,2441.0,2024-11-05,REP,Trump,16651,Donald Trump,48.0
88011,1516,0,East Carolina University Center for Survey Research,2024-08-26,2024-08-28,920.0,2024-11-05,DEM,Harris,16661,Kamala Harris,46.9
88011,1516,0,East Carolina University Center for Survey Research,2024-08-26,2024-08-28,920.0,2024-11-05,REP,Trump,16651,Donald Trump,47.6
88011,1516,0,East Carolina University Center for Survey Research,2024-08-26,2024-08-28,920.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.4
88011,1516,0,East Carolina University Center for Survey Research,2024-08-26,2024-08-28,920.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.4
88011,1516,0,East Carolina University Center for Survey Research,2024-08-26,2024-08-28,920.0,2024-11-05,CON,Terry,36761,Randall A. Terry,0.2
88011,1516,0,East Carolina University Center for Survey Research,2024-08-26,2024-08-28,920.0,2024-11-05,IND,West,31097,Cornel West,1.0
88014,176,"167,168",Glengariff Group,2024-08-26,2024-08-28,600.0,2024-11-05,DEM,Harris,16661,Kamala Harris,43.5
88014,176,"167,168",Glengariff Group,2024-08-26,2024-08-28,600.0,2024-11-05,REP,Trump,16651,Donald Trump,44.7
88014,176,"167,168",Glengariff Group,2024-08-26,2024-08-28,600.0,2024-11-05,IND,Kennedy,31042,Robert F. Kennedy,4.7
88014,176,"167,168",Glengariff Group,2024-08-26,2024-08-28,600.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.3
88056,1189,0,Morning Consult,2024-08-26,2024-08-28,4000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,48.0
88056,1189,0,Morning Consult,2024-08-26,2024-08-28,4000.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
88056,1189,0,Morning Consult,2024-08-26,2024-08-28,10673.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
88056,1189,0,Morning Consult,2024-08-26,2024-08-28,10673.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
87935,1102,960,Emerson College,2024-08-25,2024-08-28,720.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.5
87935,1102,960,Emerson College,2024-08-25,2024-08-28,720.0,2024-11-05,REP,Trump,16651,Donald Trump,51.2
87936,1102,960,Emerson College,2024-08-25,2024-08-28,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,51.2
87936,1102,960,Emerson College,2024-08-25,2024-08-28,800.0,2024-11-05,REP,Trump,16651,Donald Trump,47.6
87937,1102,960,Emerson College,2024-08-25,2024-08-28,1168.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.4
87937,1102,960,Emerson College,2024-08-25,2024-08-28,1168.0,2024-11-05,REP,Trump,16651,Donald Trump,48.8
87938,1102,960,Emerson College,2024-08-25,2024-08-28,950.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.4
87938,1102,960,Emerson College,2024-08-25,2024-08-28,950.0,2024-11-05,REP,Trump,16651,Donald Trump,49.4
87939,1102,960,Emerson College,2024-08-25,2024-08-28,850.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.1
87939,1102,960,Emerson College,2024-08-25,2024-08-28,850.0,2024-11-05,REP,Trump,16651,Donald Trump,49.8
87943,1102,960,Emerson College,2024-08-25,2024-08-28,775.0,2024-11-05,DEM,Harris,16661,Kamala Harris,49.0
87943,1102,960,Emerson College,2024-08-25,2024-08-28,775.0,2024-11-05,REP,Trump,16651,Donald Trump,49.9
87944,1102,960,Emerson College,2024-08-25,2024-08-28,800.0,2024-11-05,DEM,Harris,16661,Kamala Harris,50.1
87944,1102,960,Emerson College,2024-08-25,2024-08-28,800.0,2024-11-05,REP,Trump,16651,Donald Trump,49.0
87945,458,135,Suffolk University,2024-08-25,2024-08-28,1000.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.6
87945,458,135,Suffolk University,2024-08-25,2024-08-28,1000.0,2024-11-05,REP,Trump,16651,Donald Trump,43.3
87945,458,135,Suffolk University,2024-08-25,2024-08-28,1000.0,2024-11-05,IND,West,31097,Cornel West,1.5
87945,458,135,Suffolk University,2024-08-25,2024-08-28,1000.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.2
87945,458,135,Suffolk University,2024-08-25,2024-08-28,1000.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.7
87971,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,812.0,2024-11-05,DEM,Harris,16661,Kamala Harris,44.0
87971,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,812.0,2024-11-05,REP,Trump,16651,Donald Trump,45.0
87971,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,812.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
87971,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,812.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87972,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,530.0,2024-11-05,DEM,Harris,16661,Kamala Harris,45.0
87972,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,530.0,2024-11-05,REP,Trump,16651,Donald Trump,46.0
87972,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,530.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
87972,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,530.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87973,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,850.0,2024-11-05,DEM,Harris,16661,Kamala Harris,43.0
87973,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,850.0,2024-11-05,REP,Trump,16651,Donald Trump,48.0
87973,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,850.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
87973,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,850.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
87974,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,699.0,2024-11-05,DEM,Harris,16661,Kamala Harris,42.0
87974,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,699.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
87974,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,699.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.0
87974,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,699.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87975,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,761.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
87975,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,761.0,2024-11-05,REP,Trump,16651,Donald Trump,44.0
87975,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,761.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
87975,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,761.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87976,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,426.0,2024-11-05,DEM,Harris,16661,Kamala Harris,51.0
87976,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,426.0,2024-11-05,REP,Trump,16651,Donald Trump,42.0
87976,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,426.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,1.0
87976,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,426.0,2024-11-05,GRE,Stein,31116,Jill Stein,0.0
87977,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,490.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
87977,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,490.0,2024-11-05,REP,Trump,16651,Donald Trump,47.0
87977,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,490.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.0
87977,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,490.0,2024-11-05,GRE,Stein,31116,Jill Stein,1.0
87978,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,488.0,2024-11-05,DEM,Harris,16661,Kamala Harris,47.0
87978,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,488.0,2024-11-05,REP,Trump,16651,Donald Trump,40.0
87978,1562,1473,Redfield & Wilton Strategies,2024-08-25,2024-08-28,488.0,2024-11-05,LIB,Oliver,31790,Chase Oliver,0.0
